Date,VMC_Open_average,VMC_Open_max,VMC_Open_min,VMC_Open_volatility,VMC_Open_change,VMC_High_average,VMC_High_max,VMC_High_min,VMC_High_volatility,VMC_High_change,VMC_Low_average,VMC_Low_max,VMC_Low_min,VMC_Low_volatility,VMC_Low_change,VMC_Close_average,VMC_Close_max,VMC_Close_min,VMC_Close_volatility,VMC_Close_change,VMC_Volume_average,VMC_Volume_max,VMC_Volume_min,VMC_Volume_volatility,VMC_Volume_change
2018-01-14,134.97,135.89,134.35,1.539999999999992,0.8499999999999943,136.222,137.65,135.2,2.450000000000017,-1.1200000000000045,133.45600000000002,134.43,132.02,2.4099999999999966,-0.9199999999999875,134.292,135.16,133.0,2.1599999999999966,-0.6899999999999977,1309000,1603152,698197,904955,-159538
2018-01-21,136.718,141.0,132.76,8.240000000000009,8.240000000000009,138.714,141.2,135.22,5.97999999999999,5.780000000000001,135.416,138.54,131.8,6.739999999999981,6.3799999999999955,137.788,141.11,134.88,6.230000000000018,4.039999999999992,1296361,1570755,1094020,476735,282634
2018-01-28,135.272,140.49,130.13,10.360000000000014,-8.099999999999994,136.676,140.81,131.29,9.52000000000001,-9.52000000000001,131.45,137.52,123.07,14.450000000000017,-14.450000000000017,133.132,139.83,125.2,14.63000000000001,-14.63000000000001,2063329,2381009,1782758,598251,598251
2018-02-04,125.248,128.48,122.31,6.1699999999999875,3.2700000000000102,128.616,131.27,126.12,5.150000000000006,-0.25,122.898,125.63,119.34,6.289999999999992,2.6400000000000006,125.73,128.24,121.47,6.77000000000001,0.37999999999999545,1607402,1746621,1390359,356262,-132838
2018-02-11,128.8125,130.98,128.0,2.9799999999999898,-0.19999999999998863,132.01749999999998,134.44,130.06,4.3799999999999955,-0.4900000000000091,127.5375,130.17,125.5,4.6699999999999875,-2.5,129.7575,133.47,126.57,6.900000000000006,-2.8000000000000114,2031042,3235488,1333192,1902296,1547278
2018-02-18,123.43,125.67,121.69,3.980000000000004,-3.980000000000004,124.342,126.67,122.3,4.3700000000000045,-4.3700000000000045,121.156,122.5,119.62,2.8799999999999955,-2.8799999999999955,122.414,124.47,121.69,2.780000000000001,-2.719999999999999,1508925,1881909,1279452,602457,-570280
2018-02-25,118.552,121.4,116.03,5.3700000000000045,-3.760000000000005,119.708,121.99,118.36,3.6299999999999955,-3.489999999999995,116.322,118.3,114.22,4.079999999999998,-2.7099999999999937,117.828,118.87,117.07,1.8000000000000114,-1.1400000000000006,1621247,2051340,1327770,723570,-490365
2018-03-04,119.46,121.59,117.91,3.680000000000007,3.240000000000009,120.854,121.68,119.51,2.1700000000000017,1.3300000000000125,118.43,120.08,117.08,3.0,2.299999999999997,119.974,121.2,119.09,2.1099999999999994,1.5799999999999983,1086849,1699517,740144,959373,-415368
2018-03-11,119.382,122.0,116.2,5.799999999999997,-5.390000000000001,120.23,123.45,116.53,6.920000000000002,-6.920000000000002,117.48,121.42,113.59,7.829999999999998,-7.829999999999998,118.408,121.67,114.9,6.769999999999996,-6.769999999999996,1243950,1871407,889098,982309,333320
2018-03-18,115.144,117.88,113.9,3.9799999999999898,2.759999999999991,116.666,118.07,115.56,2.509999999999991,2.069999999999993,113.838,114.89,112.97,1.9200000000000017,1.9200000000000017,114.97,116.7,113.6,3.1000000000000085,2.5600000000000023,1360072,1688655,1043386,645269,502035
2018-03-25,114.2975,116.7,112.23,4.469999999999999,-2.8700000000000045,115.28999999999999,117.25,114.39,2.8599999999999994,-2.8599999999999994,111.4125,114.06,109.96,4.1000000000000085,-4.1000000000000085,113.11,114.73,111.3,3.430000000000007,-2.490000000000009,1625946,1835959,1418579,417380,417380
2018-04-01,113.496,116.05,110.53,5.519999999999996,1.4299999999999926,115.188,117.38,113.18,4.199999999999989,1.6299999999999955,112.168,114.56,110.01,4.549999999999997,1.1300000000000097,114.116,116.99,112.71,4.280000000000001,0.20000000000000284,1421246,1748372,937126,811246,307624
2018-04-08,114.70400000000001,115.36,113.94,1.4200000000000017,-0.29000000000000625,115.768,116.43,115.47,0.960000000000008,-0.960000000000008,113.478,114.55,112.08,2.469999999999999,-1.1000000000000085,114.708,116.1,112.81,3.289999999999992,-1.3599999999999994,1113025,1470889,879866,591023,48330
2018-04-15,116.266,118.46,113.86,4.599999999999994,-1.519999999999996,117.356,118.86,114.7,4.159999999999997,-3.5799999999999983,114.56400000000001,117.26,113.19,4.070000000000007,-1.0600000000000023,115.806,118.38,113.75,4.6299999999999955,-3.969999999999999,1450773,2103009,795705,1307304,-1109299
2018-04-22,112.45,114.67,111.0,3.6700000000000017,-2.1599999999999966,113.62,115.34,112.4,2.9399999999999977,-0.480000000000004,110.398,111.66,109.69,1.9699999999999989,1.6599999999999966,111.69800000000001,112.4,110.92,1.480000000000004,0.3299999999999983,1343243,1748121,1006790,741331,272091
2018-04-29,117.978,122.9,111.9,11.0,11.0,120.05799999999999,124.58,112.02,12.560000000000002,12.560000000000002,115.698,122.07,108.17,13.899999999999991,13.899999999999991,118.752,123.43,111.77,11.66000000000001,11.66000000000001,2210887,4538794,1387819,3150975,-171737
2018-05-06,126.366,127.9,123.73,4.170000000000002,4.170000000000002,127.726,127.92,127.54,0.37999999999999545,0.23999999999999488,125.06400000000001,126.44,123.12,3.319999999999993,3.319999999999993,126.738,127.37,125.69,1.6800000000000068,0.10999999999999943,1332163,2048764,901422,1147342,-1147342
2018-05-13,127.32000000000001,129.77,125.69,4.0800000000000125,4.0800000000000125,128.976,130.48,127.5,2.9799999999999898,2.9799999999999898,126.59,129.0,125.44,3.5600000000000023,3.4599999999999937,128.06799999999998,129.54,126.04,3.499999999999986,2.1999999999999886,1263134,1660432,1081108,579324,54739
2018-05-20,128.26999999999998,129.76,126.61,3.1499999999999915,-1.6200000000000045,129.5875,130.34,128.88,1.460000000000008,-1.460000000000008,126.9125,128.13,125.83,2.299999999999997,-1.0799999999999983,128.185,129.29,127.34,1.9499999999999886,-0.8599999999999852,861600,1095230,725857,369373,165055
2018-05-27,128.152,129.86,126.11,3.750000000000014,3.750000000000014,129.764,130.33,128.92,1.410000000000025,0.8900000000000148,127.352,128.51,126.05,2.4599999999999937,2.4599999999999937,128.314,129.51,127.22,2.289999999999992,2.289999999999992,967286,1232415,617984,614431,-614431
2018-06-03,129.938,130.29,129.55,0.7399999999999807,0.4300000000000068,130.84199999999998,131.69,130.38,1.3100000000000023,0.549999999999983,128.906,129.63,128.36,1.2699999999999818,1.0900000000000034,129.978,130.55,128.81,1.740000000000009,1.4499999999999886,938225,1314642,681832,632810,-58011
2018-06-10,131.24599999999998,131.51,130.75,0.7599999999999909,0.3199999999999932,132.622,132.86,132.25,0.6100000000000136,0.4700000000000273,130.584,130.78,130.44,0.3400000000000034,-0.06999999999999318,131.73600000000002,132.55,130.97,1.5800000000000125,1.5800000000000125,1082209,1591853,902965,688888,104759
2018-06-17,131.312,132.53,130.26,2.2700000000000102,-0.8200000000000216,132.494,133.59,130.72,2.8700000000000045,-1.5600000000000023,129.81799999999998,131.1,127.54,3.559999999999988,-3.09999999999998,130.852,133.24,128.43,4.810000000000002,-2.7299999999999898,993457,1148438,827536,320902,-237116
2018-06-24,127.896,128.21,127.67,0.5400000000000063,-0.5400000000000063,129.226,130.07,128.29,1.7800000000000011,-0.710000000000008,126.708,127.5,125.62,1.8799999999999955,-0.44999999999998863,127.884,129.06,127.05,2.010000000000005,-0.5400000000000063,1226745,1401015,1111865,289150,-289150
2018-07-01,129.335,130.52,128.07,2.450000000000017,2.450000000000017,130.305,131.52,129.27,2.25,1.579999999999984,128.3525,129.26,127.58,1.6799999999999926,1.15000000000002,129.4225,130.44,128.52,1.9199999999999875,0.7800000000000011,738622,865855,559899,305956,75692
2018-07-08,127.42999999999999,129.03,125.89,3.1400000000000006,-3.1400000000000006,128.206,129.6,125.9,3.6999999999999886,-3.6999999999999886,125.15,127.0,121.77,5.230000000000004,-5.230000000000004,126.17399999999999,127.35,122.91,4.439999999999998,-4.439999999999998,1356300,1691793,926051,765742,413040
2018-07-15,123.68,124.43,122.65,1.7800000000000011,0.5099999999999909,124.752,125.06,124.3,0.7600000000000051,-0.1700000000000017,123.21,123.72,122.36,1.3599999999999994,0.519999999999996,124.10600000000001,124.93,123.64,1.2900000000000063,-0.010000000000005116,1062757,1512993,715701,797292,-359352
2018-07-22,120.488,124.27,117.31,6.959999999999994,-6.339999999999989,121.096,124.66,118.37,6.289999999999992,-6.289999999999992,117.64,122.18,115.43,6.75,-6.75,119.096,122.58,116.79,5.789999999999992,-5.349999999999994,1982727,2585661,1173065,1412596,975454
2018-07-29,114.236,115.59,112.94,2.6500000000000057,-1.3900000000000006,115.228,115.68,114.85,0.8300000000000125,-0.7000000000000028,112.486,114.06,111.08,2.980000000000004,2.460000000000008,113.876,114.79,112.0,2.7900000000000063,2.7900000000000063,2066356,4311781,752386,3559395,-3559395
2018-08-05,113.416,116.05,110.51,5.539999999999992,-3.989999999999995,114.334,117.43,111.23,6.200000000000003,-6.200000000000003,112.216,114.5,109.46,5.040000000000006,-5.040000000000006,112.708,115.82,110.34,5.47999999999999,-5.47999999999999,939164,1116018,782698,333320,77054
2018-08-12,110.324,111.0,109.75,1.25,-0.3299999999999983,111.002,111.84,110.48,1.3599999999999994,-1.3599999999999994,109.566,110.01,109.14,0.8700000000000045,-0.6300000000000097,110.278,111.36,109.82,1.5400000000000063,-1.3199999999999932,1140959,2213821,798654,1415167,63823
2018-08-19,111.802,113.09,110.11,2.980000000000004,2.980000000000004,113.002,114.69,112.13,2.5600000000000023,2.469999999999999,110.994,111.91,110.11,1.7999999999999972,1.7999999999999972,112.1,113.58,111.1,2.480000000000004,1.8100000000000023,991473,1435320,685429,749891,406553
2018-08-26,112.6525,113.54,111.8,1.740000000000009,-1.740000000000009,113.32,114.14,112.14,2.0,-2.0,111.305,112.0,110.0,2.0,-1.9599999999999937,112.13,113.38,110.8,2.5799999999999983,-1.3900000000000006,884741,984163,801837,182326,43049
2018-09-02,110.208,110.5,109.74,0.7600000000000051,0.4399999999999977,111.07,111.44,110.63,0.8100000000000023,-0.37000000000000455,108.666,109.42,106.1,3.3200000000000074,-3.230000000000004,109.784,110.82,107.2,3.6199999999999903,-3.480000000000004,1090701,2089660,793501,1296159,1231224
2018-09-09,109.482,112.03,106.7,5.329999999999998,5.329999999999998,111.002,112.49,109.82,2.6700000000000017,2.6099999999999994,108.658,110.71,106.24,4.469999999999999,4.469999999999999,109.962,111.2,108.87,2.3299999999999983,1.8699999999999903,942940,1541289,617832,923457,-756667
