Date,VanEck Vectors Uranium+Nuclear Energy_Open_average,VanEck Vectors Uranium+Nuclear Energy_Open_max,VanEck Vectors Uranium+Nuclear Energy_Open_min,VanEck Vectors Uranium+Nuclear Energy_Open_volatility,VanEck Vectors Uranium+Nuclear Energy_Open_change,VanEck Vectors Uranium+Nuclear Energy_High_average,VanEck Vectors Uranium+Nuclear Energy_High_max,VanEck Vectors Uranium+Nuclear Energy_High_min,VanEck Vectors Uranium+Nuclear Energy_High_volatility,VanEck Vectors Uranium+Nuclear Energy_High_change,VanEck Vectors Uranium+Nuclear Energy_Low_average,VanEck Vectors Uranium+Nuclear Energy_Low_max,VanEck Vectors Uranium+Nuclear Energy_Low_min,VanEck Vectors Uranium+Nuclear Energy_Low_volatility,VanEck Vectors Uranium+Nuclear Energy_Low_change,VanEck Vectors Uranium+Nuclear Energy_Close_average,VanEck Vectors Uranium+Nuclear Energy_Close_max,VanEck Vectors Uranium+Nuclear Energy_Close_min,VanEck Vectors Uranium+Nuclear Energy_Close_volatility,VanEck Vectors Uranium+Nuclear Energy_Close_change
2018-03-25,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2018-04-01,49.36,49.36,49.36,0.0,0.0,49.36,49.36,49.36,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2018-04-08,48.96,48.96,48.96,0.0,0.0,49.4,49.4,49.4,0.0,0.0,48.96,48.96,48.96,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2018-04-15,49.9,49.9,49.9,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2018-04-22,51.27,51.27,51.27,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2018-04-29,51.37,51.37,51.37,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2018-05-06,50.94,50.94,50.94,0.0,0.0,51.08,51.08,51.08,0.0,0.0,50.81,50.81,50.81,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2018-05-13,50.12,50.12,50.12,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2018-05-20,50.32,50.32,50.32,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2018-05-27,50.1,50.1,50.1,0.0,0.0,50.1,50.1,50.1,0.0,0.0,49.91,49.91,49.91,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-06-03,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2018-06-10,50.09,50.09,50.09,0.0,0.0,50.09,50.09,50.09,0.0,0.0,49.9,49.9,49.9,0.0,0.0,49.91,49.91,49.91,0.0,0.0
2018-06-17,50.51,50.51,50.51,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2018-06-24,50.77,50.77,50.77,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2018-07-01,51.73,51.73,51.73,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.53,51.53,51.53,0.0,0.0
2018-07-08,51.1,51.1,51.1,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2018-07-15,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2018-07-22,52.19,52.19,52.19,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.87,51.87,51.87,0.0,0.0
2018-07-29,52.0,52.0,52.0,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2018-08-05,51.07,51.07,51.07,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2018-08-12,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2018-08-19,52.42,52.42,52.42,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2018-08-26,51.98,51.98,51.98,0.0,0.0,52.28,52.28,52.28,0.0,0.0,51.98,51.98,51.98,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2018-09-02,52.59,52.59,52.59,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2018-09-09,52.93,52.93,52.93,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2018-09-16,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2018-09-23,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2018-09-30,53.23,53.23,53.23,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.21,53.21,53.21,0.0,0.0
2018-10-07,51.41,51.41,51.41,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.87,51.87,51.87,0.0,0.0
2018-10-14,52.74,52.74,52.74,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2018-10-21,51.87,51.87,51.87,0.0,0.0,52.27,52.27,52.27,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2018-10-28,52.34,52.34,52.34,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.34,52.34,52.34,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2018-11-04,52.06,52.06,52.06,0.0,0.0,52.2,52.2,52.2,0.0,0.0,51.84,51.84,51.84,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2018-11-11,52.25,52.25,52.25,0.0,0.0,52.25,52.25,52.25,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2018-11-18,50.81,50.81,50.81,0.0,0.0,52.04,52.04,52.04,0.0,0.0,50.81,50.81,50.81,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2018-11-25,52.43,52.43,52.43,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2018-12-02,52.88,52.88,52.88,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2018-12-09,53.67,53.67,53.67,0.0,0.0,53.67,53.67,53.67,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2018-12-16,49.17,49.17,49.17,0.0,0.0,49.4,49.4,49.4,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.39,48.39,48.39,0.0,0.0
2018-12-23,49.44,49.44,49.44,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2018-12-30,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.79,49.79,49.79,0.0,0.0
2019-01-06,48.98,48.98,48.98,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.15,49.15,49.15,0.0,0.0
2019-01-13,49.16,49.16,49.16,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-01-20,49.69,49.69,49.69,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-01-27,50.07,50.07,50.07,0.0,0.0,50.55,50.55,50.55,0.0,0.0,49.66,49.66,49.66,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2019-02-03,50.73,50.73,50.73,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2019-02-10,50.69,50.69,50.69,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2019-02-17,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2019-02-24,51.79,51.79,51.79,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.64,51.64,51.64,0.0,0.0
2019-03-03,52.1,52.1,52.1,0.0,0.0,52.2,52.2,52.2,0.0,0.0,51.45,51.45,51.45,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2019-03-10,52.84,52.84,52.84,0.0,0.0,52.89,52.89,52.89,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2019-03-17,52.35,52.35,52.35,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.21,52.21,52.21,0.0,0.0,52.43,52.43,52.43,0.0,0.0
2019-03-24,51.74,51.74,51.74,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.92,51.92,51.92,0.0,0.0
2019-03-31,51.7,51.7,51.7,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.64,51.64,51.64,0.0,0.0,51.7,51.7,51.7,0.0,0.0
2019-04-07,51.93,51.93,51.93,0.0,0.0,52.16,52.16,52.16,0.0,0.0,51.74,51.74,51.74,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2019-04-14,51.08,51.08,51.08,0.0,0.0,51.08,51.08,51.08,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2019-04-21,50.71,50.71,50.71,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2019-04-28,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-05-05,48.98,48.98,48.98,0.0,0.0,49.33,49.33,49.33,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2019-05-12,49.4,49.4,49.4,0.0,0.0,49.4,49.4,49.4,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2019-05-19,50.02,50.02,50.02,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
2019-05-26,49.66,49.66,49.66,0.0,0.0,50.01,50.01,50.01,0.0,0.0,49.57,49.57,49.57,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2019-06-02,50.78,50.78,50.78,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2019-06-09,50.52,50.52,50.52,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2019-06-16,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2019-06-23,50.89,50.89,50.89,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.75,50.75,50.75,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2019-06-30,51.0,51.0,51.0,0.0,0.0,51.13,51.13,51.13,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2019-07-07,50.6,50.6,50.6,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-07-14,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-07-21,49.8,49.8,49.8,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2019-07-28,49.22,49.22,49.22,0.0,0.0,49.22,49.22,49.22,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2019-08-04,49.12,49.12,49.12,0.0,0.0,49.12,49.12,49.12,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-08-11,48.59,48.59,48.59,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2019-08-18,48.35,48.35,48.35,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2019-08-25,49.38,49.38,49.38,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2019-09-01,49.17,49.17,49.17,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2019-09-08,50.06,50.06,50.06,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.05,50.05,50.05,0.0,0.0
2019-09-15,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2019-09-22,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2019-09-29,50.15,50.15,50.15,0.0,0.0,52.13,52.13,52.13,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.15,50.15,50.15,0.0,0.0
2019-10-06,49.0,49.0,49.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2019-10-13,49.31,49.31,49.31,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-10-20,48.67,48.67,48.67,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2019-10-27,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2019-11-03,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2019-11-10,48.76,48.76,48.76,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2019-11-17,48.17,48.17,48.17,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2019-11-24,48.23,48.23,48.23,0.0,0.0,48.23,48.23,48.23,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2019-12-01,49.13,49.13,49.13,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2019-12-08,49.19,49.19,49.19,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.22,49.22,49.22,0.0,0.0
2019-12-15,48.5,48.5,48.5,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2019-12-22,48.66,48.66,48.66,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2019-12-29,48.61,48.61,48.61,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.62,48.62,48.62,0.0,0.0
