Date,iShares Intermediate Credit BondEtf_Open_average,iShares Intermediate Credit BondEtf_Open_max,iShares Intermediate Credit BondEtf_Open_min,iShares Intermediate Credit BondEtf_Open_volatility,iShares Intermediate Credit BondEtf_Open_change,iShares Intermediate Credit BondEtf_High_average,iShares Intermediate Credit BondEtf_High_max,iShares Intermediate Credit BondEtf_High_min,iShares Intermediate Credit BondEtf_High_volatility,iShares Intermediate Credit BondEtf_High_change,iShares Intermediate Credit BondEtf_Low_average,iShares Intermediate Credit BondEtf_Low_max,iShares Intermediate Credit BondEtf_Low_min,iShares Intermediate Credit BondEtf_Low_volatility,iShares Intermediate Credit BondEtf_Low_change,iShares Intermediate Credit BondEtf_Close_average,iShares Intermediate Credit BondEtf_Close_max,iShares Intermediate Credit BondEtf_Close_min,iShares Intermediate Credit BondEtf_Close_volatility,iShares Intermediate Credit BondEtf_Close_change
2018-03-25,53.57,53.57,53.57,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2018-04-01,53.48,53.48,53.48,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2018-04-08,53.44,53.44,53.44,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.43,53.43,53.43,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2018-04-15,53.27,53.27,53.27,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.23,53.23,53.23,0.0,0.0
2018-04-22,53.16,53.16,53.16,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2018-04-29,53.1,53.1,53.1,0.0,0.0,53.11,53.11,53.11,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2018-05-06,53.09,53.09,53.09,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.05,53.05,53.05,0.0,0.0,53.08,53.08,53.08,0.0,0.0
2018-05-13,52.94,52.94,52.94,0.0,0.0,52.98,52.98,52.98,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2018-05-20,53.23,53.23,53.23,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2018-05-27,53.08,53.08,53.08,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.05,53.05,53.05,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2018-06-03,53.07,53.07,53.07,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2018-06-10,53.1,53.1,53.1,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.08,53.08,53.08,0.0,0.0
2018-06-17,53.01,53.01,53.01,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.02,53.02,53.02,0.0,0.0
2018-06-24,53.12,53.12,53.12,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2018-07-01,53.19,53.19,53.19,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.13,53.13,53.13,0.0,0.0,53.17,53.17,53.17,0.0,0.0
2018-07-08,53.27,53.27,53.27,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2018-07-15,53.3,53.3,53.3,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2018-07-22,53.34,53.34,53.34,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.32,53.32,53.32,0.0,0.0
2018-07-29,53.2,53.2,53.2,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2018-08-05,53.21,53.21,53.21,0.0,0.0,53.3,53.3,53.3,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2018-08-12,53.45,53.45,53.45,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.43,53.43,53.43,0.0,0.0
2018-08-19,53.51,53.51,53.51,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.58,53.58,53.58,0.0,0.0
2018-08-26,53.49,53.49,53.49,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.44,53.44,53.44,0.0,0.0,53.44,53.44,53.44,0.0,0.0
2018-09-02,53.14,53.14,53.14,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.11,53.11,53.11,0.0,0.0
2018-09-09,53.12,53.12,53.12,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2018-09-16,52.94,52.94,52.94,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.97,52.97,52.97,0.0,0.0
2018-09-23,53.14,53.14,53.14,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2018-09-30,52.53,52.53,52.53,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2018-10-07,52.56,52.56,52.56,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2018-10-14,52.48,52.48,52.48,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2018-10-21,52.62,52.62,52.62,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2018-10-28,52.24,52.24,52.24,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.13,52.13,52.13,0.0,0.0
2018-11-04,52.19,52.19,52.19,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2018-11-11,52.13,52.13,52.13,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2018-11-18,52.19,52.19,52.19,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.11,52.11,52.11,0.0,0.0
2018-11-25,52.15,52.15,52.15,0.0,0.0,52.17,52.17,52.17,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2018-12-02,52.2,52.2,52.2,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.18,52.18,52.18,0.0,0.0
2018-12-09,52.33,52.33,52.33,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2018-12-16,52.21,52.21,52.21,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2018-12-23,52.18,52.18,52.18,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.17,52.17,52.17,0.0,0.0,52.33,52.33,52.33,0.0,0.0
2018-12-30,52.54,52.54,52.54,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2019-01-06,52.87,52.87,52.87,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2019-01-13,53.0,53.0,53.0,0.0,0.0,53.07,53.07,53.07,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-01-20,53.39,53.39,53.39,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2019-01-27,53.74,53.74,53.74,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2019-02-03,53.81,53.81,53.81,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.82,53.82,53.82,0.0,0.0
2019-02-10,53.81,53.81,53.81,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2019-02-17,53.86,53.86,53.86,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.97,53.97,53.97,0.0,0.0
2019-02-24,53.78,53.78,53.78,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.72,53.72,53.72,0.0,0.0
2019-03-03,54.01,54.01,54.01,0.0,0.0,54.06,54.06,54.06,0.0,0.0,53.95,53.95,53.95,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2019-03-10,54.32,54.32,54.32,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2019-03-17,54.84,54.84,54.84,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.82,54.82,54.82,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2019-03-24,55.02,55.02,55.02,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.14,55.14,55.14,0.0,0.0
2019-03-31,54.75,54.75,54.75,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2019-04-07,55.01,55.01,55.01,0.0,0.0,55.04,55.04,55.04,0.0,0.0,54.96,54.96,54.96,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2019-04-14,54.97,54.97,54.97,0.0,0.0,54.99,54.99,54.99,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.92,54.92,54.92,0.0,0.0
2019-04-21,55.24,55.24,55.24,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.22,55.22,55.22,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2019-04-28,54.96,54.96,54.96,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.0,55.0,55.0,0.0,0.0
2019-05-05,55.08,55.08,55.08,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2019-05-12,55.29,55.29,55.29,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.18,55.18,55.18,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2019-05-19,55.38,55.38,55.38,0.0,0.0,55.42,55.42,55.42,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.42,55.42,55.42,0.0,0.0
2019-05-26,55.7,55.7,55.7,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2019-06-02,56.06,56.06,56.06,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.02,56.02,56.02,0.0,0.0,56.04,56.04,56.04,0.0,0.0
2019-06-09,56.06,56.06,56.06,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2019-06-16,56.7,56.7,56.7,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.72,56.72,56.72,0.0,0.0
2019-06-23,56.88,56.88,56.88,0.0,0.0,56.96,56.96,56.96,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.95,56.95,56.95,0.0,0.0
2019-06-30,56.79,56.79,56.79,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.76,56.76,56.76,0.0,0.0
2019-07-07,56.53,56.53,56.53,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.58,56.58,56.58,0.0,0.0
2019-07-14,56.84,56.84,56.84,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2019-07-21,56.95,56.95,56.95,0.0,0.0,56.96,56.96,56.96,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.92,56.92,56.92,0.0,0.0
2019-07-28,57.23,57.23,57.23,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.18,57.18,57.18,0.0,0.0,57.32,57.32,57.32,0.0,0.0
2019-08-04,57.61,57.61,57.61,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2019-08-11,57.85,57.85,57.85,0.0,0.0,57.98,57.98,57.98,0.0,0.0,57.66,57.66,57.66,0.0,0.0,57.95,57.95,57.95,0.0,0.0
2019-08-18,58.05,58.05,58.05,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.02,58.02,58.02,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2019-08-25,58.3,58.3,58.3,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.29,58.29,58.29,0.0,0.0
2019-09-01,58.06,58.06,58.06,0.0,0.0,58.18,58.18,58.18,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.11,58.11,58.11,0.0,0.0
2019-09-08,57.32,57.32,57.32,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.07,57.07,57.07,0.0,0.0,57.12,57.12,57.12,0.0,0.0
2019-09-15,57.61,57.61,57.61,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-09-22,57.8,57.8,57.8,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2019-09-29,58.16,58.16,58.16,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-10-06,57.74,57.74,57.74,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2019-10-13,57.87,57.87,57.87,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2019-10-20,57.98,57.98,57.98,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.83,57.83,57.83,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2019-10-27,58.01,58.01,58.01,0.0,0.0,58.11,58.11,58.11,0.0,0.0,57.92,57.92,57.92,0.0,0.0,58.0,58.0,58.0,0.0,0.0
2019-11-03,57.51,57.51,57.51,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2019-11-10,57.76,57.76,57.76,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.73,57.73,57.73,0.0,0.0,57.78,57.78,57.78,0.0,0.0
2019-11-17,57.96,57.96,57.96,0.0,0.0,57.98,57.98,57.98,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2019-11-24,58.07,58.07,58.07,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.03,58.03,58.03,0.0,0.0
2019-12-01,57.82,57.82,57.82,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2019-12-08,57.96,57.96,57.96,0.0,0.0,58.13,58.13,58.13,0.0,0.0,57.88,57.88,57.88,0.0,0.0,58.11,58.11,58.11,0.0,0.0
2019-12-15,57.81,57.81,57.81,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2019-12-22,58.03,58.03,58.03,0.0,0.0,58.1,58.1,58.1,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.07,58.07,58.07,0.0,0.0
2019-12-29,58.15,58.15,58.15,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.32,58.32,58.32,0.0,0.0
