Date,BCOM_stock_Open_average,BCOM_stock_Open_max,BCOM_stock_Open_min,BCOM_stock_Open_volatility,BCOM_stock_Open_change,BCOM_stock_High_average,BCOM_stock_High_max,BCOM_stock_High_min,BCOM_stock_High_volatility,BCOM_stock_High_change,BCOM_stock_Low_average,BCOM_stock_Low_max,BCOM_stock_Low_min,BCOM_stock_Low_volatility,BCOM_stock_Low_change,BCOM_stock_Close_average,BCOM_stock_Close_max,BCOM_stock_Close_min,BCOM_stock_Close_volatility,BCOM_stock_Close_change,BCOM_stock_Volume_average,BCOM_stock_Volume_max,BCOM_stock_Volume_min,BCOM_stock_Volume_volatility,BCOM_stock_Volume_change
2018-01-14,18.75,19.21,18.33,0.8800000000000026,0.8800000000000026,18.96,19.48,18.5,0.9800000000000004,0.9800000000000004,18.666666666666668,19.21,18.18,1.0300000000000011,1.0300000000000011,18.913333333333334,19.34,18.5,0.8399999999999999,0.8399999999999999,3661,6813,1442,5371,1286
2018-01-21,19.8675,20.45,19.36,1.0899999999999999,-0.7600000000000016,20.1375,20.49,19.79,0.6999999999999993,-0.6699999999999982,19.7925,20.25,19.36,0.8900000000000006,-0.7600000000000016,20.134999999999998,20.49,19.79,0.6999999999999993,-0.6699999999999982,1945,3939,617,3322,-3322
2018-01-28,19.106,20.11,17.85,2.259999999999998,-2.259999999999998,19.252,20.12,17.88,2.240000000000002,-2.240000000000002,19.0,19.78,17.85,1.9299999999999997,-1.8999999999999986,19.198,20.02,17.88,2.1400000000000006,-2.1400000000000006,879,1686,457,1229,-266
2018-02-04,17.154,17.85,16.71,1.1400000000000006,-0.879999999999999,17.3,18.01,16.71,1.3000000000000007,-0.879999999999999,16.828,17.23,16.55,0.6799999999999997,-0.6799999999999997,16.872,17.24,16.55,0.6899999999999977,-0.6899999999999977,3376,12523,540,11983,-1032
2018-02-11,16.97,17.15,16.67,0.4799999999999969,-0.05999999999999872,16.97,17.15,16.67,0.4799999999999969,-0.05999999999999872,16.806666666666665,17.09,16.43,0.6600000000000001,0.19000000000000128,16.88,17.09,16.65,0.4400000000000013,0.19000000000000128,1954,3490,345,3145,-1684
2018-02-18,17.176666666666666,17.51,16.88,0.6300000000000026,0.6300000000000026,17.310000000000002,17.51,17.03,0.4800000000000004,0.4800000000000004,17.176666666666666,17.51,16.88,0.6300000000000026,0.6300000000000026,17.310000000000002,17.51,17.03,0.4800000000000004,0.4800000000000004,483,716,237,479,-259
2018-02-25,17.536666666666665,18.06,16.9,1.1600000000000001,-1.1600000000000001,17.536666666666665,18.06,16.9,1.1600000000000001,-1.1600000000000001,17.536666666666665,18.06,16.9,1.1600000000000001,-1.1600000000000001,17.536666666666665,18.06,16.9,1.1600000000000001,-1.1600000000000001,268,804,0,804,-804
2018-03-04,16.122500000000002,16.53,15.65,0.8800000000000008,-0.8600000000000012,16.175,16.53,15.65,0.8800000000000008,-0.8600000000000012,16.03,16.53,15.47,1.0600000000000005,-0.8199999999999985,16.165,16.53,15.65,0.8800000000000008,-0.8199999999999985,1210,4029,0,4029,-812
2018-03-11,15.77,15.84,15.7,0.14000000000000057,-0.14000000000000057,15.79,15.88,15.7,0.1800000000000015,-0.1800000000000015,15.77,15.84,15.7,0.14000000000000057,-0.14000000000000057,15.79,15.88,15.7,0.1800000000000015,-0.1800000000000015,238,377,100,277,-277
2018-03-18,15.105,15.95,14.65,1.299999999999999,-0.9100000000000001,15.1275,15.95,14.65,1.299999999999999,-0.9100000000000001,15.105,15.95,14.65,1.299999999999999,-0.9100000000000001,15.1275,15.95,14.65,1.299999999999999,-0.9100000000000001,247,480,0,480,-230
2018-03-25,14.283333333333333,14.86,13.28,1.58,-1.4300000000000015,14.283333333333333,14.86,13.28,1.58,-1.4300000000000015,14.096666666666668,14.71,12.9,1.8100000000000005,-1.8100000000000005,14.096666666666668,14.71,12.9,1.8100000000000005,-1.8100000000000005,1506,2543,239,2304,2304
