Date,IRCP_Open_average,IRCP_Open_max,IRCP_Open_min,IRCP_Open_volatility,IRCP_Open_change,IRCP_High_average,IRCP_High_max,IRCP_High_min,IRCP_High_volatility,IRCP_High_change,IRCP_Low_average,IRCP_Low_max,IRCP_Low_min,IRCP_Low_volatility,IRCP_Low_change,IRCP_Close_average,IRCP_Close_max,IRCP_Close_min,IRCP_Close_volatility,IRCP_Close_change,IRCP_Volume_average,IRCP_Volume_max,IRCP_Volume_min,IRCP_Volume_volatility,IRCP_Volume_change
2016-01-03,34.05,34.4,33.76,0.6400000000000006,-0.09000000000000341,34.278,34.45,34.0,0.45000000000000284,-0.09000000000000341,33.562,34.4,31.75,2.6499999999999986,2.25,33.69,34.4,31.75,2.6499999999999986,2.25,502,1239,23,1216,-948
2016-01-10,33.3025,35.0,32.01,2.990000000000002,-0.19000000000000483,33.307500000000005,35.0,32.03,2.969999999999999,-0.1700000000000017,32.9275,34.0,32.01,1.990000000000002,-0.19000000000000483,33.307500000000005,35.0,32.03,2.969999999999999,-0.1700000000000017,333,884,0,884,884
2016-01-17,32.913333333333334,33.8,32.12,1.6799999999999997,0.7000000000000028,33.43666666666667,34.2,32.31,1.8900000000000006,1.8900000000000006,32.84666666666667,33.7,32.02,1.6799999999999997,0.7999999999999972,33.403333333333336,34.2,32.31,1.8900000000000006,1.8900000000000006,482,1300,54,1246,-1246
2016-01-24,33.88666666666666,36.0,31.0,5.0,1.3400000000000034,34.0,36.0,31.0,5.0,1.0,33.88666666666666,36.0,31.0,5.0,1.3400000000000034,34.0,36.0,31.0,5.0,1.0,278,588,1,587,-341
2016-01-31,34.242,37.5,32.0,5.5,-1.990000000000002,34.782,39.0,32.0,7.0,-3.490000000000002,33.41,34.75,32.0,2.75,-0.25,33.652,34.75,32.0,2.75,-0.25,5642,25435,5,25430,-2097
2016-02-07,33.155,34.95,31.0,3.950000000000003,-3.6700000000000017,33.6425,34.95,32.0,2.950000000000003,-1.7199999999999989,33.1425,34.95,31.0,3.950000000000003,-3.6199999999999974,33.425,34.95,32.0,2.950000000000003,-2.489999999999995,854,2305,30,2275,1592
2016-02-14,31.005000000000003,32.0,30.01,1.9899999999999984,1.9899999999999984,31.494999999999997,32.0,30.99,1.0100000000000016,1.0100000000000016,31.0,32.0,30.0,2.0,2.0,31.0,32.0,30.0,2.0,2.0,31,51,11,40,40
2016-02-21,32.120000000000005,32.7,30.7,2.0000000000000036,0.6000000000000014,32.67,33.0,32.0,1.0,0.75,32.07,32.6,30.7,1.9000000000000021,0.6000000000000014,32.62,33.0,32.0,1.0,0.75,472,699,367,332,106
2016-02-28,33.2975,33.95,32.84,1.1099999999999994,0.35999999999999943,34.1,35.0,33.5,1.5,1.0499999999999972,32.725,33.2,32.0,1.2000000000000028,0.7000000000000028,33.557500000000005,34.08,33.0,1.0799999999999983,0.12999999999999545,1492,2360,940,1420,959
2016-03-06,35.2875,36.96,33.5,3.460000000000001,3.460000000000001,35.760000000000005,36.96,33.5,3.460000000000001,3.460000000000001,34.435,36.96,33.18,3.780000000000001,3.460000000000001,34.9075,36.96,33.18,3.780000000000001,3.460000000000001,353,1122,54,1068,-997
2016-03-13,35.333333333333336,35.95,34.5,1.4500000000000028,0.4000000000000057,35.85333333333333,36.01,35.55,0.46000000000000085,0.45000000000000284,34.903333333333336,35.95,34.26,1.6900000000000048,1.6900000000000048,35.42,36.0,34.26,1.740000000000002,1.740000000000002,939,2075,14,2061,716
2016-03-20,36.36,36.59,36.0,0.5900000000000034,0.10000000000000142,36.693333333333335,37.0,36.49,0.509999999999998,0.10000000000000142,36.026666666666664,36.08,36.0,0.0799999999999983,-0.0799999999999983,36.54666666666667,37.0,36.15,0.8500000000000014,-0.3400000000000034,523,820,2,818,72
2016-03-27,37.44,40.0,36.05,3.950000000000003,1.7000000000000028,37.86,40.0,36.06,3.9399999999999977,1.8099999999999952,36.292,37.01,36.0,1.009999999999998,0.9600000000000009,37.088,38.37,36.06,2.309999999999995,0.9499999999999957,31473,152547,552,151995,-965
2016-04-03,37.9,38.4,37.6,0.7999999999999972,-0.6999999999999957,37.98,38.5,37.6,0.8999999999999986,-0.5,36.352,37.35,34.69,2.6600000000000037,-0.5300000000000011,37.17,38.0,36.51,1.490000000000002,-0.259999999999998,15814,34244,4301,29943,-14090
2016-04-10,37.464,38.11,37.0,1.1099999999999994,0.7700000000000031,38.038,38.17,37.8,0.37000000000000455,-0.17999999999999972,37.106,38.1,35.97,2.1300000000000026,0.75,37.68,38.1,36.72,1.3800000000000026,-0.17999999999999972,3383,6315,699,5616,3848
2016-04-17,38.422,39.48,38.0,1.4799999999999969,0.490000000000002,38.668,39.48,38.02,1.4599999999999937,0.9399999999999977,37.018,38.0,35.8,2.200000000000003,-0.8800000000000026,38.0,38.5,37.33,1.1700000000000017,-0.5399999999999991,8305,23219,199,23020,-23020
2016-04-24,39.322,40.95,38.42,2.530000000000001,2.450000000000003,39.71,40.95,38.5,2.450000000000003,2.450000000000003,38.446,39.25,38.0,1.25,1.25,38.8,39.25,38.01,1.240000000000002,1.240000000000002,3007,5299,80,5219,2636
2016-05-01,39.266,40.0,38.11,1.8900000000000006,-0.29999999999999716,41.1,46.01,39.7,6.309999999999995,-0.30999999999999517,38.44,39.4,38.01,1.3900000000000006,-1.3900000000000006,39.269999999999996,39.8,38.9,0.8999999999999986,-0.5,3863,6634,609,6025,3672
2016-05-08,39.24,39.8,38.16,1.6400000000000006,-1.1100000000000065,39.49,39.8,39.01,0.7899999999999991,-0.2700000000000031,38.274,39.05,37.56,1.4899999999999949,-0.1700000000000017,38.746,39.24,38.25,0.990000000000002,0.75,2512,7103,1000,6103,6098
2016-05-15,38.45,38.99,38.21,0.7800000000000011,0.0899999999999963,38.5225,38.99,38.3,0.6900000000000048,0.20000000000000284,38.152499999999996,38.3,37.8,0.5,0.0899999999999963,38.349999999999994,38.5,38.3,0.20000000000000284,0.20000000000000284,1586,3884,402,3482,1246
2016-05-22,38.876666666666665,39.5,38.23,1.2700000000000031,-0.6700000000000017,39.1,39.5,38.9,0.6000000000000014,0.0,38.416666666666664,38.93,38.09,0.8399999999999963,0.13999999999999346,38.86333333333334,39.0,38.7,0.29999999999999716,0.18999999999999773,2529,2951,1794,1157,-109
2016-05-29,36.7,37.18,36.4,0.7800000000000011,-0.6599999999999966,39.626666666666665,39.9,39.18,0.7199999999999989,-0.7199999999999989,35.57333333333333,36.52,33.8,2.720000000000006,2.720000000000006,38.656666666666666,39.18,38.39,0.7899999999999991,0.7800000000000011,4965,8102,769,7333,-7333
2016-06-05,36.693333333333335,38.5,33.18,5.32,0.10000000000000142,39.050000000000004,39.45,38.75,0.7000000000000028,0.5,36.516666666666666,38.4,33.18,5.219999999999999,-0.4299999999999997,38.6,38.95,38.1,0.8500000000000014,-0.8500000000000014,1626,4429,149,4280,4127
2016-06-12,34.6425,38.5,33.18,5.32,-4.82,37.24,38.75,33.21,5.539999999999999,0.25,34.6425,38.5,33.18,5.32,-4.82,36.8775,38.5,33.21,5.289999999999999,-1.2000000000000028,273,1003,2,1001,-918
2016-06-19,36.833333333333336,38.0,34.5,3.5,3.5,38.43333333333333,39.0,38.0,1.0,-1.0,36.833333333333336,38.0,34.5,3.5,3.5,38.1,38.3,38.0,0.29999999999999716,0.0,670,1201,221,980,-369
2016-06-26,37.707499999999996,39.28,34.25,5.030000000000001,5.030000000000001,39.085,39.58,38.5,1.0799999999999983,0.3200000000000003,35.64,38.5,34.25,4.25,0.25,37.769999999999996,39.18,34.5,4.68,-4.68,1159,3513,100,3413,-801
2016-07-03,37.034,38.5,34.5,4.0,-1.8299999999999983,37.53,38.5,36.25,2.25,-1.1000000000000014,36.85,38.0,34.5,3.5,-2.25,37.32,38.35,36.0,2.3500000000000014,-2.0,1018,2905,165,2740,2740
2016-07-10,37.196,38.88,36.0,2.8800000000000026,2.8800000000000026,37.892,39.01,36.6,2.4099999999999966,2.009999999999998,37.016,38.68,35.3,3.3800000000000026,3.3800000000000026,37.426,38.68,36.0,2.6799999999999997,2.6799999999999997,1912,5709,0,5709,3324
2016-07-17,36.868,38.75,35.1,3.6499999999999986,-1.0600000000000023,38.098,38.75,37.69,1.0600000000000023,-1.0600000000000023,36.141999999999996,38.75,32.66,6.090000000000003,-1.0600000000000023,38.025999999999996,38.75,37.69,1.0600000000000023,-1.0600000000000023,1208,2236,184,2052,2052
2016-07-24,36.95,38.0,35.04,2.960000000000001,-2.710000000000001,37.672,38.16,36.2,1.9599999999999937,-0.1599999999999966,36.04,37.76,34.2,3.559999999999995,-1.9600000000000009,37.506,38.0,36.2,1.7999999999999972,-0.6700000000000017,1277,2458,0,2458,247
2016-07-31,37.45333333333333,38.0,37.0,1.0,1.0,38.29333333333333,38.98,37.9,1.0799999999999983,-0.9799999999999969,36.93333333333333,38.0,35.44,2.5600000000000023,2.5600000000000023,38.29333333333333,38.98,37.9,1.0799999999999983,-0.9799999999999969,321,662,0,662,-359
2016-08-07,36.55,36.55,36.55,0.0,0.0,38.0,38.0,38.0,0.0,0.0,35.18,35.18,35.18,0.0,0.0,38.0,38.0,38.0,0.0,0.0,805,805,805,0,0
2016-08-14,37.0,37.0,37.0,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.0,37.0,37.0,0.0,0.0,37.9,37.9,37.9,0.0,0.0,370,370,370,0,0
2016-08-21,36.8,37.77,35.83,1.9400000000000048,1.9400000000000048,37.875,38.0,37.75,0.25,0.25,36.64,37.45,35.83,1.6200000000000045,1.6200000000000045,37.6,37.75,37.45,0.29999999999999716,-0.29999999999999716,1610,1744,1476,268,268
2016-08-28,38.11666666666667,39.3,37.45,1.8499999999999943,1.6999999999999957,38.75,39.35,37.6,1.75,1.6999999999999957,38.06666666666667,39.3,37.45,1.8499999999999943,1.8499999999999943,38.7,39.35,37.45,1.8999999999999986,1.8499999999999943,885,1905,141,1764,-469
2016-09-04,39.504999999999995,40.01,39.0,1.009999999999998,1.009999999999998,40.504999999999995,41.0,40.01,0.990000000000002,-0.990000000000002,39.5,40.01,38.99,1.019999999999996,1.019999999999996,40.01,40.01,40.01,0.0,0.0,2427,4349,505,3844,-3844
2016-09-11,42.06,43.22,40.9,2.3200000000000003,-2.3200000000000003,43.0,45.0,41.0,4.0,-4.0,40.0,40.5,39.5,1.0,1.0,40.75,41.0,40.5,0.5,-0.5,1749,2670,828,1842,-1842
2016-09-18,41.78666666666667,43.9,40.5,3.3999999999999986,3.3999999999999986,44.49666666666667,44.79,44.0,0.7899999999999991,0.0899999999999963,40.96666666666667,43.9,39.0,4.899999999999999,3.8999999999999986,44.4,44.7,44.0,0.7000000000000028,-0.20000000000000284,1506,2129,305,1824,-1781
2016-09-25,43.66,43.74,43.58,0.1600000000000037,0.1600000000000037,43.785,43.99,43.58,0.4100000000000037,0.4100000000000037,42.885000000000005,43.74,42.03,1.7100000000000009,1.7100000000000009,42.925,43.82,42.03,1.7899999999999991,1.7899999999999991,606,811,401,410,-410
2016-10-02,41.88,41.88,41.88,0.0,0.0,43.78,43.78,43.78,0.0,0.0,41.88,41.88,41.88,0.0,0.0,43.78,43.78,43.78,0.0,0.0,322,322,322,0,0
2016-10-09,43.1275,47.0,38.01,8.990000000000002,0.5,47.485,54.45,43.49,10.96,-10.450000000000003,41.84,44.0,38.01,5.990000000000002,0.5,43.97,48.0,41.88,6.119999999999997,-4.0,7368,12298,270,12028,-10213
2016-10-16,42.656666666666666,44.46,40.51,3.950000000000003,-2.490000000000002,43.82,44.46,43.0,1.4600000000000009,1.0,42.486666666666665,44.46,40.0,4.460000000000001,-3.0,43.82,44.46,43.0,1.4600000000000009,1.0,385,537,105,432,-23
2016-10-23,44.0,44.0,44.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.0,44.0,44.0,0.0,0.0,44.85,44.85,44.85,0.0,0.0,849,849,849,0,0
2016-10-30,42.96666666666667,44.85,40.05,4.800000000000004,3.950000000000003,44.29666666666667,47.99,40.05,7.940000000000005,7.940000000000005,42.95333333333333,44.85,40.05,4.800000000000004,3.9100000000000037,44.29666666666667,47.99,40.05,7.940000000000005,7.940000000000005,322,841,0,841,841
2016-11-06,41.864999999999995,43.9,39.83,4.07,4.07,43.45,43.9,43.0,0.8999999999999986,0.8999999999999986,41.864999999999995,43.9,39.83,4.07,4.07,43.45,43.9,43.0,0.8999999999999986,0.8999999999999986,341,560,123,437,-437
2016-11-13,42.81666666666666,44.94,39.51,5.43,4.490000000000002,44.47666666666667,45.49,43.0,2.490000000000002,2.490000000000002,42.81666666666666,44.94,39.51,5.43,4.490000000000002,44.47666666666667,45.49,43.0,2.490000000000002,2.490000000000002,5696,16049,309,15740,15319
2016-11-20,46.42,47.94,44.9,3.039999999999999,3.039999999999999,46.42,47.94,44.9,3.039999999999999,3.039999999999999,44.974999999999994,47.94,42.01,5.93,5.93,46.32,47.94,44.7,3.239999999999995,3.239999999999995,473,559,388,171,-171
