Date,EBF_Open_average,EBF_Open_max,EBF_Open_min,EBF_Open_volatility,EBF_Open_change,EBF_High_average,EBF_High_max,EBF_High_min,EBF_High_volatility,EBF_High_change,EBF_Low_average,EBF_Low_max,EBF_Low_min,EBF_Low_volatility,EBF_Low_change,EBF_Close_average,EBF_Close_max,EBF_Close_min,EBF_Close_volatility,EBF_Close_change,EBF_Volume_average,EBF_Volume_max,EBF_Volume_min,EBF_Volume_volatility,EBF_Volume_change
2018-01-14,20.9,21.15,20.65,0.5,-0.04999999999999716,21.092000000000002,21.2,20.96,0.23999999999999844,-0.09999999999999787,20.381999999999998,20.51,20.2,0.3100000000000023,0.0,20.77,21.1,20.5,0.6000000000000014,-0.05000000000000071,116051,168297,76669,91628,-47862
2018-01-21,20.54,21.0,20.25,0.75,-0.3000000000000007,20.68,21.0,20.45,0.5500000000000007,-0.5,20.22,20.4,20.05,0.34999999999999787,-0.25,20.38,20.85,20.15,0.7000000000000028,-0.7000000000000028,69800,100813,48042,52771,-9542
2018-01-28,19.830000000000002,20.05,19.55,0.5,-0.3500000000000014,20.09,20.3,19.85,0.4499999999999993,0.05000000000000071,19.594,19.85,19.32,0.5300000000000011,-0.15000000000000213,19.81,19.95,19.55,0.3999999999999986,-0.05000000000000071,93766,118569,56402,62167,62167
2018-02-04,19.92,20.3,19.6,0.6999999999999993,0.5,20.29,20.4,20.15,0.25,0.15000000000000213,19.65,19.85,19.55,0.3000000000000007,0.3000000000000007,19.98,20.15,19.6,0.5499999999999972,0.25,97707,141814,70002,71812,-38667
2018-02-11,20.0125,20.3,19.7,0.6000000000000014,0.05000000000000071,20.2625,20.4,20.1,0.29999999999999716,0.29999999999999716,19.875,20.05,19.7,0.3500000000000014,0.25,20.112499999999997,20.2,19.9,0.3000000000000007,0.3000000000000007,59941,79661,46223,33438,-22368
2018-02-18,20.17,20.5,19.75,0.75,0.3000000000000007,20.45,20.65,20.2,0.4499999999999993,0.3000000000000007,19.936,20.18,19.6,0.5799999999999983,0.5799999999999983,20.16,20.45,19.65,0.8000000000000007,0.8000000000000007,63059,101401,44532,56869,-53824
2018-02-25,19.92,20.45,19.5,0.9499999999999993,-0.6499999999999986,20.176000000000002,20.6,19.88,0.7200000000000024,-0.5500000000000007,19.61,20.05,19.4,0.6500000000000021,-0.3500000000000014,19.83,20.15,19.5,0.6499999999999986,-0.1999999999999993,61696,93899,40616,53283,-19410
2018-03-04,20.24,20.5,19.95,0.5500000000000007,0.5,20.462,20.56,20.2,0.35999999999999943,0.3500000000000014,20.01,20.15,19.8,0.34999999999999787,0.34999999999999787,20.330000000000002,20.5,20.1,0.3999999999999986,0.3000000000000007,54634,63680,44029,19651,-17142
2018-03-11,20.29,20.55,20.0,0.5500000000000007,-0.25,20.464,20.69,20.18,0.5100000000000016,-0.19000000000000128,20.073999999999998,20.27,19.9,0.370000000000001,-0.120000000000001,20.220000000000002,20.35,20.05,0.3000000000000007,-0.05000000000000071,63138,123463,40637,82826,10187
2018-03-18,20.09,20.35,19.95,0.40000000000000213,-0.40000000000000213,20.33,20.5,20.1,0.3999999999999986,-0.29999999999999716,19.81,20.05,19.5,0.5500000000000007,-0.5500000000000007,19.990000000000002,20.3,19.55,0.75,-0.05000000000000071,66549,117843,38187,79656,62698
2018-03-25,19.85,20.05,19.6,0.4499999999999993,-0.4499999999999993,20.025,20.15,19.7,0.4499999999999993,-0.4499999999999993,19.5,19.75,19.0,0.75,-0.75,19.65,19.9,19.2,0.6999999999999993,-0.6000000000000014,80011,103482,46581,56901,28312
2018-04-01,19.82,20.25,19.35,0.8999999999999986,0.5999999999999979,20.14,20.25,19.9,0.3500000000000014,0.15000000000000213,19.63,19.95,19.25,0.6999999999999993,0.5,19.91,20.1,19.8,0.3000000000000007,0.0,62438,76369,33937,42432,-32301
2018-04-08,19.86,19.95,19.7,0.25,-0.04999999999999716,20.03,20.2,19.9,0.3000000000000007,0.09999999999999787,19.720000000000002,19.85,19.6,0.25,-0.05000000000000071,19.89,20.1,19.7,0.40000000000000213,0.3000000000000007,52733,75110,43643,31467,-5097
2018-04-15,20.31,20.4,20.25,0.14999999999999858,0.10000000000000142,20.52,20.65,20.35,0.29999999999999716,0.25,20.11,20.25,19.7,0.5500000000000007,0.5500000000000007,20.35,20.5,20.2,0.3000000000000007,0.1999999999999993,52826,83033,34859,48174,-48174
2018-04-22,19.12,20.55,18.0,2.5500000000000007,-2.3000000000000007,19.308,20.7,18.35,2.349999999999998,-2.349999999999998,18.446,20.35,17.9,2.450000000000003,-2.450000000000003,18.62,20.45,17.9,2.5500000000000007,-2.5500000000000007,105006,181229,41269,139960,73831
2018-04-29,17.99,18.15,17.8,0.34999999999999787,0.10000000000000142,18.134,18.25,18.02,0.23000000000000043,-0.17999999999999972,17.798,17.95,17.65,0.3000000000000007,0.15000000000000213,17.98,18.1,17.9,0.20000000000000284,-0.20000000000000284,89954,121659,61351,60308,-35004
2018-05-06,18.07,18.3,17.9,0.40000000000000213,0.25,18.256,18.43,18.05,0.379999999999999,0.25,17.913999999999998,18.07,17.65,0.4200000000000017,0.4200000000000017,18.1,18.35,17.8,0.5500000000000007,0.3000000000000007,71785,112524,50572,61952,-56561
2018-05-13,18.54,18.9,18.0,0.8999999999999986,0.75,18.774,19.05,18.4,0.6500000000000021,0.4700000000000024,18.424,18.7,18.0,0.6999999999999993,0.6000000000000014,18.64,18.8,18.3,0.5,0.4499999999999993,62182,76329,52147,24182,10816
2018-05-20,18.4,18.8,18.25,0.5500000000000007,-0.5,18.525,18.8,18.35,0.4499999999999993,-0.4499999999999993,18.175,18.25,18.1,0.14999999999999858,-0.14999999999999858,18.275,18.3,18.25,0.05000000000000071,-0.05000000000000071,67112,83090,52104,30986,29968
2018-05-27,18.53,18.7,18.25,0.4499999999999993,0.3999999999999986,18.72,18.95,18.5,0.4499999999999993,0.1999999999999993,18.316,18.55,18.2,0.3500000000000014,0.019999999999999574,18.49,18.7,18.25,0.4499999999999993,-0.14999999999999858,71945,86511,53144,33367,338
2018-06-03,18.53,18.75,18.3,0.4499999999999993,0.25,18.816,18.9,18.7,0.1999999999999993,0.1999999999999993,18.396,18.55,18.2,0.3500000000000014,0.3500000000000014,18.599999999999998,18.8,18.4,0.40000000000000213,0.05000000000000071,65437,97474,53068,44406,-1779
2018-06-10,18.6,18.7,18.45,0.25,0.0,18.706,18.8,18.6,0.1999999999999993,0.019999999999999574,18.37,18.5,18.2,0.3000000000000007,0.0,18.6,18.75,18.35,0.3999999999999986,0.14999999999999858,75413,121651,36643,85008,82509
2018-06-17,19.01,19.55,18.6,0.9499999999999993,0.9499999999999993,19.54,20.82,18.95,1.870000000000001,1.870000000000001,18.826,19.45,18.45,1.0,1.0,19.22,20.25,18.75,1.5,1.5,184936,339559,116440,223119,72415
2018-06-24,20.11,20.35,19.75,0.6000000000000014,0.25,20.490000000000002,20.85,20.2,0.6500000000000021,0.3000000000000007,19.93,20.15,19.65,0.5,0.04999999999999716,20.22,20.8,19.7,1.1000000000000014,0.6000000000000014,111572,122389,87761,34628,-29274
2018-07-01,20.8125,21.0,20.5,0.5,-0.3999999999999986,21.25,21.8,21.05,0.75,-0.75,20.555,20.77,20.35,0.41999999999999815,-0.2699999999999996,20.75,20.95,20.45,0.5,0.0,110324,144588,83850,60738,-60738
2018-07-08,20.28,20.8,19.95,0.8500000000000014,-0.8500000000000014,20.419999999999998,20.9,19.95,0.9499999999999993,-0.9499999999999993,19.91,20.05,19.65,0.40000000000000213,-0.3500000000000014,20.11,20.45,19.8,0.6499999999999986,-0.3999999999999986,66299,87229,53002,34227,-22615
2018-07-15,21.46,22.8,19.85,2.9499999999999993,2.599999999999998,22.27,22.98,20.07,2.91,2.4299999999999997,21.226000000000003,22.35,19.76,2.59,2.0599999999999987,21.74,22.75,19.8,2.9499999999999993,2.099999999999998,203988,449765,93762,356003,82869
2018-07-22,22.099999999999998,22.45,21.65,0.8000000000000007,-0.3500000000000014,22.322,22.59,21.85,0.7399999999999984,-0.6699999999999982,21.63,22.0,21.3,0.6999999999999993,-0.1999999999999993,21.95,22.4,21.4,1.0,-1.0,118334,284159,65060,219099,-201439
2018-07-29,21.4,21.85,20.95,0.9000000000000021,-0.5500000000000007,21.572,21.93,20.98,0.9499999999999993,-0.9199999999999982,21.094,21.55,20.65,0.9000000000000021,-0.75,21.27,21.75,20.9,0.8500000000000014,-0.8500000000000014,92745,162854,69271,93583,-83838
2018-08-05,20.76,20.95,20.5,0.4499999999999993,-0.4499999999999993,20.848,21.01,20.55,0.46000000000000085,-0.46000000000000085,20.53,20.7,20.35,0.34999999999999787,-0.34999999999999787,20.68,20.9,20.4,0.5,-0.40000000000000213,56586,68362,49260,19102,-7014
2018-08-12,20.95,21.45,20.45,1.0,1.0,21.19,21.65,20.85,0.7999999999999972,0.7999999999999972,20.84,21.25,20.45,0.8000000000000007,0.8000000000000007,21.04,21.4,20.75,0.6499999999999986,0.6499999999999986,94634,134101,77434,56667,48187
2018-08-19,21.75,21.9,21.45,0.4499999999999993,0.40000000000000213,21.98,22.05,21.9,0.15000000000000213,-0.05000000000000071,21.58,21.75,21.45,0.3000000000000007,0.25,21.79,21.95,21.65,0.3000000000000007,-0.1999999999999993,66919,75168,53934,21234,-4599
2018-08-26,21.6,21.75,21.45,0.3000000000000007,-0.10000000000000142,21.8325,21.9,21.75,0.14999999999999858,-0.019999999999999574,21.425,21.6,21.3,0.3000000000000007,0.3000000000000007,21.6,21.8,21.35,0.4499999999999993,0.4499999999999993,67417,70622,60311,10311,10311
2018-09-02,21.62,21.85,21.4,0.45000000000000284,-0.25,21.759999999999998,21.95,21.65,0.3000000000000007,-0.1999999999999993,21.29,21.4,21.1,0.29999999999999716,-0.29999999999999716,21.5,21.7,21.25,0.4499999999999993,-0.3000000000000007,65451,80986,47453,33533,31123
2018-09-09,20.99,21.15,20.8,0.34999999999999787,0.0,21.21,21.35,21.0,0.3500000000000014,0.0,20.836,21.0,20.6,0.3999999999999986,0.10000000000000142,20.97,21.15,20.7,0.4499999999999993,0.1999999999999993,74831,92682,57509,35173,-26672
2018-09-16,20.91,21.1,20.6,0.5,-0.5,21.216,21.4,21.0,0.3999999999999986,-0.25,20.75,20.85,20.6,0.25,-0.25,20.88,21.1,20.6,0.5,0.0,102932,243969,53207,190762,-27661
