Date,IBM_Open_average,IBM_Open_max,IBM_Open_min,IBM_Open_volatility,IBM_Open_change,IBM_High_average,IBM_High_max,IBM_High_min,IBM_High_volatility,IBM_High_change,IBM_Low_average,IBM_Low_max,IBM_Low_min,IBM_Low_volatility,IBM_Low_change,IBM_Close_average,IBM_Close_max,IBM_Close_min,IBM_Close_volatility,IBM_Close_change,IBM_Volume_average,IBM_Volume_max,IBM_Volume_min,IBM_Volume_volatility,IBM_Volume_change
2018-03-25,153.1075,153.95,152.07,1.8799999999999955,-0.6099999999999852,154.0,154.87,153.38,1.490000000000009,-1.490000000000009,150.64,151.89,148.43,3.4599999999999795,-2.7299999999999898,151.98250000000002,153.43,150.07,3.3600000000000136,-1.8400000000000034,4029741,5150435,3419959,1730476,1266690
2018-04-01,151.678,154.44,147.89,6.550000000000011,1.0,153.79999999999998,154.92,151.0,3.9199999999999875,3.6599999999999966,150.074,153.34,147.45,5.890000000000015,3.4399999999999977,152.252,154.12,149.85,4.27000000000001,2.8400000000000034,4042488,4805261,3185388,1619873,277482
2018-04-08,156.562,158.67,154.37,4.299999999999983,2.960000000000008,157.944,159.22,155.78,3.4399999999999977,2.539999999999992,155.77599999999998,157.67,153.88,3.789999999999992,2.9199999999999875,156.684,158.07,155.36,2.7099999999999795,2.5,4229149,5639444,3306539,2332905,230803
2018-04-15,150.61599999999999,158.82,145.03,13.789999999999992,-13.789999999999992,151.554,162.0,145.96,16.039999999999992,-16.039999999999992,148.446,158.51,144.33,14.179999999999978,-14.179999999999978,149.632,160.91,144.9,16.00999999999999,-15.049999999999983,10451310,20381696,5315625,15066071,-4891909
2018-04-22,146.52,146.86,145.79,1.0700000000000216,0.35000000000002274,147.138,147.38,146.4,0.9799999999999898,0.07999999999998408,145.092,146.2,144.11,2.089999999999975,0.4300000000000068,145.932,146.72,144.96,1.759999999999991,-0.5999999999999943,4825936,7326379,3205482,4120897,-500943
2018-04-29,143.268,144.65,141.1,3.5500000000000114,-0.6500000000000057,144.148,145.02,142.23,2.7900000000000205,-0.700000000000017,141.672,143.47,139.9,3.569999999999993,-0.8300000000000125,143.314,145.0,141.99,3.009999999999991,-1.7800000000000011,4541216,5194917,3657009,1537908,-776384
2018-05-06,143.326,144.47,141.9,2.569999999999993,1.4699999999999989,144.166,145.12,143.02,2.0999999999999943,1.6100000000000136,142.814,144.14,141.28,2.859999999999985,2.079999999999984,143.65800000000002,144.3,142.61,1.6899999999999977,1.3000000000000114,3916181,5369119,3073167,2295952,-2153057
2018-05-13,144.224,144.95,143.5,1.4499999999999886,1.4499999999999886,145.038,146.04,143.99,2.049999999999983,2.049999999999983,143.726,144.68,142.92,1.7600000000000193,1.7600000000000193,144.488,145.49,143.74,1.75,1.75,3196531,4089397,2682243,1407154,-1194699
2018-05-20,144.54,145.52,143.9,1.6200000000000045,-1.6200000000000045,144.98749999999998,146.2,144.48,1.7199999999999989,-1.6299999999999955,143.7225,145.0,142.95,2.0500000000000114,-1.539999999999992,144.3675,145.09,143.64,1.450000000000017,-1.450000000000017,3514190,4914294,2284020,2630274,2630274
2018-05-27,142.394,142.81,141.9,0.9099999999999966,-0.22999999999998977,142.962,143.17,142.81,0.3599999999999852,0.28000000000000114,141.376,142.18,140.21,1.9699999999999989,1.9699999999999989,142.028,143.04,141.22,1.8199999999999932,1.8199999999999932,4675842,6830256,3035257,3794999,-1502381
2018-06-03,144.802,146.62,143.05,3.569999999999993,3.569999999999993,145.868,147.41,144.08,3.329999999999984,3.329999999999984,144.404,146.14,143.04,3.0999999999999943,3.0999999999999943,145.298,146.58,143.7,2.880000000000024,2.880000000000024,3768618,5210468,2836017,2374451,423969
2018-06-10,145.924,147.1,144.18,2.9199999999999875,-2.9199999999999875,146.392,147.52,144.52,3.0,-3.0,144.95,146.62,143.14,3.480000000000018,-3.480000000000018,145.658,146.87,144.48,2.390000000000015,-2.390000000000015,4467498,9116048,2640515,6475533,1645891
2018-06-17,142.394,144.22,140.4,3.819999999999993,-2.719999999999999,142.818,144.52,140.4,4.1200000000000045,-3.819999999999993,141.05,142.95,138.28,4.6699999999999875,-4.6699999999999875,141.57,143.9,138.79,5.110000000000014,-5.110000000000014,5131069,8937085,3329917,5607168,5450070
2018-06-24,139.034,140.32,138.1,2.219999999999999,-1.0800000000000125,140.35,141.36,139.78,1.5800000000000125,0.37000000000000455,138.306,139.61,137.45,2.160000000000025,-0.13000000000002387,139.232,140.04,137.48,2.5600000000000023,0.7800000000000011,3984855,4523666,3405642,1118024,-733813
2018-07-01,141.3125,142.59,140.48,2.1100000000000136,1.9399999999999977,142.5075,144.72,140.94,3.780000000000001,3.780000000000001,140.735,142.47,139.37,3.0999999999999943,3.0999999999999943,141.9675,144.39,139.57,4.819999999999993,4.819999999999993,3130760,3904652,1963232,1941420,1941420
2018-07-08,145.296,146.45,144.0,2.4499999999999886,1.1599999999999966,146.276,146.98,145.59,1.3899999999999864,0.19999999999998863,144.8,145.8,144.0,1.8000000000000114,-0.03999999999999204,145.492,146.45,144.71,1.7399999999999807,0.75,3391903,3776991,3067638,709353,-308174
2018-07-15,146.208,148.58,143.51,5.070000000000022,1.5999999999999943,147.18,150.54,144.8,5.739999999999981,1.6999999999999886,144.92,147.25,142.74,4.509999999999991,1.6699999999999875,145.86,149.24,143.49,5.75,2.2099999999999795,7400339,14655804,3897892,10757912,-1198849
2018-07-22,146.36599999999999,147.43,144.8,2.6299999999999955,-1.8999999999999773,147.268,149.27,146.24,3.030000000000001,-0.799999999999983,145.48,146.63,144.66,1.9699999999999989,-1.2299999999999898,146.07,146.71,145.15,1.5600000000000023,-0.8899999999999864,3930150,4778022,3608283,1169739,-283342
2018-07-29,144.71,146.95,142.86,4.089999999999975,1.2099999999999795,145.894,147.92,143.36,4.559999999999974,1.3999999999999773,143.68,145.57,142.33,3.2399999999999807,1.4099999999999966,145.024,147.7,142.96,4.739999999999981,1.0999999999999943,4934324,8053567,3388386,4665181,-1560735
2018-08-05,145.632,147.33,144.15,3.180000000000007,-2.5,146.076,147.64,144.3,3.339999999999975,-3.339999999999975,144.746,146.35,142.53,3.819999999999993,-3.819999999999993,145.172,147.01,142.71,4.299999999999983,-4.299999999999983,3209201,3581746,2858842,722904,-649916
2018-08-12,144.216,146.37,142.55,3.819999999999993,3.3700000000000045,145.41,147.16,143.82,3.3400000000000034,3.3400000000000034,144.028,146.15,142.0,4.150000000000006,3.219999999999999,145.036,146.51,143.36,3.1499999999999773,3.1499999999999773,3506177,5250878,2499654,2751224,-360387
2018-08-19,146.09,147.0,145.04,1.960000000000008,-0.060000000000002274,146.502,147.62,145.52,2.0999999999999943,0.5,145.444,146.52,144.75,1.7700000000000102,0.6300000000000239,145.862,146.69,145.24,1.4499999999999886,0.7199999999999989,2796963,3491565,2220603,1270962,384689
2018-08-26,146.64249999999998,147.03,145.72,1.3100000000000023,-1.2299999999999898,147.25,147.93,146.78,1.1500000000000057,-0.21000000000000796,145.89499999999998,146.6,145.25,1.3499999999999943,-0.6500000000000057,146.635,147.54,145.93,1.6099999999999852,-0.11000000000001364,3109504,3488476,2455328,1033148,1033148
2018-09-02,146.118,146.88,145.19,1.6899999999999977,0.6200000000000045,146.88,147.66,146.19,1.4699999999999989,1.1100000000000136,145.216,145.56,144.81,0.75,0.75,145.966,146.66,145.45,1.210000000000008,-0.030000000000001137,3802588,4693127,3126540,1566587,292139
2018-09-09,147.402,148.85,146.0,2.8499999999999943,2.4399999999999977,148.468,149.3,146.99,2.3100000000000023,2.079999999999984,146.79,147.78,145.25,2.530000000000001,2.5200000000000102,147.656,148.95,146.49,2.4599999999999795,1.4499999999999886,4046403,5346540,3374774,1971766,177108
2018-09-16,149.71,151.48,147.76,3.719999999999999,3.3400000000000034,150.826,152.6,148.99,3.609999999999985,2.2099999999999795,149.068,150.74,147.47,3.2700000000000102,1.990000000000009,150.03,151.35,148.56,2.789999999999992,1.4699999999999989,7608212,19947878,3629596,16318282,635388
2018-09-23,151.438,152.4,149.91,2.490000000000009,1.8000000000000114,152.238,153.42,150.41,3.009999999999991,3.009999999999991,150.672,151.71,148.36,3.3499999999999943,3.3499999999999943,151.246,153.0,148.91,4.090000000000003,4.090000000000003,4468035,7401862,3305798,4096064,-640038
2018-09-30,151.616,154.0,148.5,5.5,-4.490000000000009,152.372,154.36,149.07,5.2900000000000205,-4.77000000000001,150.142,152.8,147.18,5.6200000000000045,-5.319999999999993,151.14,153.75,148.39,5.360000000000014,-5.360000000000014,3685033,4602252,3030125,1572127,209222
2018-10-07,143.94,148.08,140.38,7.700000000000017,-7.700000000000017,144.808,148.36,141.54,6.820000000000022,-6.100000000000023,141.486,146.93,138.78,8.150000000000006,-6.7900000000000205,142.186,147.24,139.02,8.219999999999999,-6.110000000000014,5885924,8710491,3642496,5067995,1323037
2018-10-14,134.356,142.93,129.58,13.349999999999994,-13.349999999999994,135.666,145.45,130.44,15.009999999999991,-15.009999999999991,132.28,141.58,127.96,13.620000000000019,-13.180000000000007,133.768,145.12,129.1,16.02000000000001,-15.099999999999994,10336456,19463962,5719518,13744444,-2975971
2018-10-21,126.398,131.17,119.34,11.829999999999984,-9.680000000000007,128.222,131.9,123.95,7.950000000000003,-7.950000000000003,124.512,128.41,118.3,10.11,-10.11,125.86,131.21,119.64,11.570000000000007,-11.570000000000007,10339140,20450448,5710320,14740128,13986868
2018-10-28,117.216,120.48,115.5,4.980000000000004,-4.38000000000001,118.704,121.5,116.5,5.0,-0.730000000000004,114.97800000000001,116.0,114.09,1.9099999999999966,0.8499999999999943,116.678,120.06,115.4,4.659999999999997,4.659999999999997,15293516,21644978,9144598,12500380,-12313996
2018-11-04,122.852,123.79,120.7,3.0900000000000034,2.799999999999997,124.282,125.06,123.57,1.490000000000009,-0.2400000000000091,121.576,122.63,120.31,2.319999999999993,0.3400000000000034,123.156,124.84,120.9,3.9399999999999977,-2.219999999999999,8943502,12382666,5379113,7003553,-4218279
2018-11-11,120.896,121.63,119.66,1.9699999999999989,0.4399999999999977,121.93,122.25,121.44,0.8100000000000023,-0.06999999999999318,119.898,120.54,119.51,1.0300000000000011,-0.13000000000000966,120.872,121.57,120.2,1.3699999999999903,-0.5300000000000011,4452437,5207973,4076315,1131658,46853
2018-11-18,118.14,118.49,117.61,0.8799999999999955,-0.11999999999999034,119.39750000000001,120.25,118.34,1.9099999999999966,0.7600000000000051,117.265,118.06,116.7,1.3599999999999994,1.3599999999999994,118.13,119.56,117.19,2.3700000000000045,2.3599999999999994,4728869,6233777,2334730,3899047,-1222647
2018-11-25,121.832,125.67,118.38,7.290000000000006,7.290000000000006,123.506,126.59,120.04,6.549999999999997,6.549999999999997,121.166,124.36,118.37,5.989999999999995,5.989999999999995,122.818,125.31,120.03,5.280000000000001,5.280000000000001,5660621,7251590,4903771,2347819,939341
2018-12-02,121.9625,124.49,119.72,4.769999999999996,-4.75,123.64,124.92,121.68,3.239999999999995,-3.239999999999995,119.505,121.33,118.52,2.8100000000000023,-2.8100000000000023,121.495,123.91,119.34,4.569999999999993,-0.46999999999999886,6626967,7019616,6000697,1018919,548809
2018-12-09,121.118,123.25,119.07,4.180000000000007,-4.180000000000007,121.874,123.81,119.78,4.030000000000001,-4.030000000000001,119.136,121.0,115.07,5.930000000000007,-4.930000000000007,119.756,121.16,116.1,5.060000000000002,-4.790000000000006,4905229,7374476,3560790,3813686,2331395
2018-12-16,114.43,117.15,109.9,7.25,-7.0,116.246,120.27,111.0,9.269999999999996,-7.230000000000004,112.326,116.02,107.5,8.519999999999996,-8.519999999999996,112.922,116.65,107.57,9.080000000000013,-9.080000000000013,7186437,10386453,3821376,6565077,-2468810
2018-12-23,111.38499999999999,114.22,108.0,6.219999999999999,5.329999999999998,113.58,114.8,111.39,3.4099999999999966,2.9599999999999937,110.0825,112.5,105.94,6.560000000000002,6.480000000000004,112.9675,113.78,111.39,2.3900000000000006,2.280000000000001,5697918,6645794,4982755,1663039,-1663039
2018-12-30,114.7375,117.5,112.01,5.489999999999995,5.489999999999995,116.795,118.83,114.88,3.950000000000003,2.8499999999999943,113.8725,116.67,111.69,4.980000000000004,4.980000000000004,115.8975,118.15,112.91,5.240000000000009,2.940000000000012,4203885,4477755,3751204,726551,-488720
2019-01-06,120.548,121.58,119.66,1.9200000000000017,0.8500000000000085,121.218,121.86,120.57,1.2900000000000063,0.0800000000000125,119.75200000000001,120.2,118.98,1.2199999999999989,0.7800000000000011,120.832,121.79,119.83,1.960000000000008,0.5600000000000023,4251709,5228909,3633663,1595246,465273
2019-01-13,121.5925,123.27,120.56,2.7099999999999937,2.3100000000000023,122.765,124.72,121.93,2.789999999999992,2.789999999999992,121.22749999999999,122.71,120.55,2.1599999999999966,1.8900000000000006,122.34,123.82,121.62,2.1999999999999886,2.089999999999989,4596799,6008509,3507719,2500790,2500790
2019-01-20,130.654,133.1,123.3,9.799999999999997,9.799999999999997,132.252,135.0,123.8,11.200000000000003,11.010000000000005,129.65800000000002,132.58,121.54,11.040000000000006,11.040000000000006,131.236,134.27,122.52,11.750000000000014,11.750000000000014,9901042,22063666,5357736,16705930,-4694648
2019-01-27,134.346,134.97,134.0,0.9699999999999989,-0.2699999999999818,135.112,135.41,134.72,0.6899999999999977,-0.21000000000000796,133.386,133.74,132.99,0.75,-0.6099999999999852,134.484,135.19,134.1,1.0900000000000034,0.8599999999999852,4438944,5037129,3806047,1231082,-1070532
2019-02-03,134.136,135.28,132.34,2.9399999999999977,-0.9900000000000091,135.16,136.65,133.71,2.9399999999999977,-0.6699999999999875,133.662,135.17,132.12,3.049999999999983,-1.009999999999991,134.552,136.32,133.19,3.1299999999999955,-1.5600000000000023,4200631,5398907,3095069,2303838,-2303838
2019-02-10,136.70499999999998,137.58,135.15,2.430000000000007,2.430000000000007,137.4775,138.19,136.2,1.990000000000009,1.990000000000009,136.215,137.38,134.86,2.519999999999982,2.519999999999982,137.02,138.03,136.05,1.9799999999999898,1.9799999999999898,3551026,4253042,2789839,1463203,526901
2019-02-17,138.624,140.0,137.81,2.1899999999999977,2.1899999999999977,139.228,140.47,138.35,2.1200000000000045,1.7700000000000102,137.936,139.32,137.22,2.0999999999999943,1.9599999999999795,138.65,139.46,137.84,1.6200000000000045,0.7600000000000193,3286596,3801979,2937467,864512,-191514
2019-02-24,139.398,139.99,138.77,1.2199999999999989,0.3200000000000216,139.848,140.49,139.06,1.4300000000000068,-0.4099999999999966,138.28,139.47,137.17,2.3000000000000114,-2.3000000000000114,138.93,139.72,138.13,1.5900000000000034,-1.289999999999992,3097279,3457788,2530968,926820,346836
2019-03-03,136.668,138.37,134.21,4.159999999999997,-2.3400000000000034,137.398,138.74,135.24,3.5,-1.0100000000000193,135.666,137.56,133.58,3.9799999999999898,-1.7199999999999989,136.604,137.88,135.09,2.789999999999992,-0.1699999999999875,3818189,4358802,2768256,1590546,-311133
2019-03-10,138.856,139.83,138.05,1.7800000000000011,1.3100000000000023,139.73,140.37,138.94,1.4300000000000068,0.6800000000000068,138.344,139.23,137.85,1.3799999999999955,0.8599999999999852,139.054,140.21,138.28,1.9300000000000068,1.9300000000000068,4057763,7153687,2738790,4414897,-686143
2019-03-17,140.124,140.97,139.06,1.9099999999999966,-1.9000000000000057,141.174,142.12,139.91,2.210000000000008,-1.789999999999992,139.022,140.0,138.35,1.6500000000000057,-1.6500000000000057,140.032,141.44,139.18,2.259999999999991,-1.3100000000000023,3490918,3877616,2839766,1037850,-642570
2019-03-24,140.452,141.51,139.91,1.5999999999999943,1.579999999999984,141.316,143.41,140.44,2.969999999999999,2.3899999999999864,139.716,141.51,138.4,3.109999999999985,2.0900000000000034,140.756,143.3,139.24,4.060000000000002,3.0800000000000125,3080305,3984250,2553708,1430542,1430542
2019-03-31,143.386,143.65,143.02,0.6299999999999955,-0.3299999999999841,143.846,144.22,143.42,0.8000000000000114,-0.5300000000000011,142.696,143.01,142.46,0.549999999999983,0.27000000000001023,143.216,143.63,142.78,0.8499999999999943,0.38999999999998636,2541648,2771462,2118228,653234,-286692
2019-04-07,143.464,144.4,142.2,2.200000000000017,1.740000000000009,143.892,144.46,142.95,1.5100000000000193,1.5100000000000193,142.764,143.7,141.84,1.8599999999999852,1.4300000000000068,143.43200000000002,144.35,142.11,2.2399999999999807,1.789999999999992,3032162,3603158,2678310,924848,564698
2019-04-14,140.0475,144.4,137.37,7.030000000000001,-4.980000000000018,142.105,145.39,140.49,4.899999999999977,-4.829999999999984,139.365,144.02,136.26,7.760000000000019,-5.5400000000000205,140.8675,145.14,138.89,6.25,-6.25,7070428,12525693,4494333,8031360,-1807338
2019-04-21,139.588,140.6,139.15,1.4499999999999886,0.0,140.29999999999998,141.31,139.63,1.6800000000000068,-1.289999999999992,138.81,139.78,137.71,2.069999999999993,-0.12999999999999545,139.502,140.44,138.63,1.8100000000000023,-1.3899999999999864,3085077,4462240,2319834,2142406,-1503907
2019-04-28,139.632,140.55,138.3,2.25,-0.8100000000000023,141.044,141.81,140.44,1.3700000000000045,0.25,139.158,140.17,137.9,2.269999999999982,-0.7800000000000011,140.21,140.56,139.59,0.9699999999999989,0.10999999999998522,3321510,4638828,2580034,2058794,-1845173
2019-05-05,135.994,139.15,133.28,5.8700000000000045,-5.8700000000000045,136.62199999999999,139.51,133.57,5.939999999999998,-5.939999999999998,133.946,137.13,130.96,6.1699999999999875,-5.22999999999999,135.54399999999998,138.0,131.42,6.5800000000000125,-6.219999999999999,4334865,4958021,3818909,1139112,231250
2019-05-12,133.472,134.74,131.82,2.920000000000016,1.710000000000008,135.172,136.11,134.32,1.7900000000000205,1.1100000000000136,133.112,134.64,131.68,2.9599999999999795,1.25,134.606,135.88,133.31,2.569999999999993,1.8100000000000023,2946527,3280374,2551009,729365,-15725
2019-05-19,135.195,136.12,133.53,2.5900000000000034,-2.5900000000000034,135.7975,137.06,134.25,2.8100000000000023,-2.8100000000000023,133.3825,135.79,130.44,5.349999999999994,-4.199999999999989,134.3675,136.45,132.28,4.1699999999999875,-4.1699999999999875,3073220,5343437,1849821,3493616,92617
2019-05-26,129.482,132.13,127.1,5.030000000000001,-5.030000000000001,129.978,132.64,128.44,4.199999999999989,-4.079999999999984,128.286,130.27,126.85,3.420000000000016,-3.210000000000008,128.996,130.46,126.99,3.470000000000013,-2.1899999999999977,3827280,4909121,2741880,2167241,-642041
2019-06-02,132.396,134.38,129.56,4.819999999999993,4.819999999999993,133.814,135.35,132.65,2.6999999999999886,2.609999999999985,131.316,133.91,129.09,4.819999999999993,4.819999999999993,132.89000000000001,134.74,131.49,3.25,2.0500000000000114,2967618,3913535,2298248,1615287,-1002208
2019-06-09,135.368,135.56,135.13,0.4300000000000068,0.06999999999999318,136.116,136.46,135.88,0.5800000000000125,-0.4300000000000068,134.736,135.09,134.41,0.6800000000000068,-0.35000000000002274,135.33599999999998,135.95,134.87,1.079999999999984,-1.0,2601000,3407345,2193367,1213978,-1213216
2019-06-16,137.64,139.2,135.2,4.0,4.0,138.956,140.15,137.19,2.960000000000008,2.960000000000008,137.416,139.05,135.2,3.8500000000000227,3.8500000000000227,138.172,139.35,136.38,2.969999999999999,2.969999999999999,3168626,5288759,2186137,3102622,-728561
2019-06-23,139.044,139.6,138.57,1.0300000000000011,0.13999999999998636,139.832,141.49,139.14,2.3500000000000227,1.9399999999999977,138.322,139.28,137.84,1.4399999999999977,1.1500000000000057,138.636,139.88,137.9,1.9799999999999898,1.5199999999999818,3355373,6154039,2149824,4004215,585933
2019-06-30,140.5975,141.05,139.75,1.3000000000000114,1.3000000000000114,141.255,141.82,140.43,1.3899999999999864,0.8499999999999943,140.02,140.43,139.47,0.960000000000008,0.8000000000000114,140.9275,141.54,140.22,1.3199999999999932,0.3499999999999943,2217756,2410092,1930361,479731,-14605
2019-07-07,141.242,142.89,140.0,2.8899999999999864,2.2799999999999727,142.182,143.51,140.99,2.519999999999982,2.519999999999982,140.6,142.12,139.13,2.990000000000009,2.990000000000009,141.42000000000002,143.32,139.33,3.9899999999999807,3.9899999999999807,2633414,3365227,2133327,1231900,-996918
2019-07-14,145.88,150.16,142.5,7.659999999999997,6.990000000000009,148.334,151.94,143.8,8.139999999999986,7.900000000000006,145.284,149.7,141.95,7.75,6.679999999999978,147.13,149.74,143.07,6.670000000000016,6.210000000000008,6723651,12695387,3474688,9220699,618551
2019-07-21,150.524,151.11,149.82,1.2900000000000205,0.5400000000000205,151.136,151.48,150.62,0.8599999999999852,0.7599999999999909,149.32,150.32,148.38,1.9399999999999977,1.9399999999999977,150.608,151.36,150.03,1.3300000000000125,0.5,2955354,3742204,2075528,1666676,-1666676
2019-07-28,148.522,150.0,144.98,5.02000000000001,-5.02000000000001,150.29,152.95,145.1,7.849999999999994,-5.300000000000011,145.77,149.22,139.15,10.069999999999993,-10.069999999999993,147.268,150.32,140.76,9.560000000000002,-9.01000000000002,5583246,8101720,2632726,5468994,4482145
2019-08-04,138.83,142.03,135.66,6.3700000000000045,-6.3700000000000045,139.53,142.47,135.87,6.599999999999994,-6.599999999999994,136.402,139.31,133.18,6.1299999999999955,-6.1299999999999955,137.948,140.73,133.67,7.060000000000002,-7.060000000000002,5118484,5931883,4083850,1848033,-986800
2019-08-11,133.37,134.88,131.22,3.6599999999999966,1.079999999999984,134.804,136.57,132.37,4.199999999999989,-0.23999999999998067,132.374,134.88,130.25,4.6299999999999955,2.069999999999993,133.552,135.79,131.25,4.539999999999992,-0.75,3916340,5114159,3011993,2102166,-1385734
2019-08-18,133.91400000000002,135.24,131.05,4.189999999999998,-4.189999999999998,134.492,135.94,131.3,4.639999999999986,-3.9799999999999898,131.68200000000002,133.81,128.83,4.97999999999999,-3.6500000000000057,132.226,134.32,129.57,4.75,-3.009999999999991,3235262,4818759,2695009,2123750,-182097
2019-08-25,132.85,135.58,130.44,5.140000000000015,4.380000000000024,134.08749999999998,136.07,131.7,4.3700000000000045,4.3700000000000045,132.1875,134.36,130.04,4.320000000000022,4.050000000000011,133.58499999999998,135.53,131.17,4.360000000000014,4.360000000000014,3345547,4728392,2720362,2008030,-1767798
2019-09-01,138.19400000000002,141.52,134.85,6.670000000000016,5.740000000000009,139.514,143.02,134.9,8.120000000000005,8.120000000000005,137.49,140.46,133.33,7.1299999999999955,7.1299999999999955,138.912,142.6,134.1,8.5,8.5,3381476,5012914,2262081,2750833,1398702
2019-09-08,143.752,144.85,142.56,2.289999999999992,-0.4399999999999977,144.582,145.46,143.64,1.8200000000000216,-1.8200000000000216,142.616,143.26,141.88,1.3799999999999955,-0.6899999999999977,143.684,145.05,142.48,2.5700000000000216,-2.5700000000000216,3098003,4979741,1928500,3051241,-3051241
2019-09-15,142.286,143.25,141.19,2.0600000000000023,-1.289999999999992,143.172,145.03,142.22,2.8100000000000023,-0.2599999999999909,141.2,142.45,140.51,1.9399999999999977,-0.09999999999999432,142.268,142.97,141.88,1.0900000000000034,-0.12999999999999545,3037137,5217881,1850061,3367820,-1090433
2019-09-22,143.10999999999999,144.41,141.74,2.6699999999999875,1.2299999999999898,144.412,146.57,142.89,3.680000000000007,3.680000000000007,141.89,143.73,140.86,2.869999999999976,2.6599999999999966,143.41,145.42,141.68,3.7399999999999807,3.7399999999999807,2906685,4004429,2314542,1689887,693258
2019-09-29,142.744,145.59,141.62,3.969999999999999,-3.3300000000000125,143.49,147.35,142.07,5.280000000000001,-4.650000000000006,141.108,143.54,139.18,4.359999999999985,-2.319999999999993,142.328,143.66,141.28,2.3799999999999955,-2.3799999999999955,2884198,3347276,2449483,897793,-484915
2019-10-06,140.972,142.77,139.77,3.0,2.069999999999993,141.90200000000002,144.5,140.33,4.1699999999999875,1.960000000000008,140.106,142.61,138.25,4.360000000000014,3.069999999999993,140.796,142.76,138.38,4.3799999999999955,3.6599999999999966,2793705,3344083,2325609,1018474,-1018474
2019-10-13,137.372,142.54,132.61,9.929999999999978,-9.929999999999978,138.052,143.72,133.1,10.620000000000005,-10.620000000000005,135.852,141.81,130.9,10.909999999999997,-10.909999999999997,137.208,143.0,132.58,10.419999999999987,-10.419999999999987,7668975,15830810,3046999,12783811,3325984
2019-10-20,134.204,136.0,132.55,3.4499999999999886,3.4499999999999886,135.248,136.63,134.05,2.579999999999984,2.579999999999984,133.43,135.44,131.61,3.829999999999984,3.829999999999984,134.764,135.97,133.96,2.009999999999991,2.009999999999991,3249528,4195803,2579055,1616748,-969671
