Date,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Open_average,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Open_max,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Open_min,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Open_volatility,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Open_change,Morgan Stanley Cushing MLP High Income Exp 21 Mar_High_average,Morgan Stanley Cushing MLP High Income Exp 21 Mar_High_max,Morgan Stanley Cushing MLP High Income Exp 21 Mar_High_min,Morgan Stanley Cushing MLP High Income Exp 21 Mar_High_volatility,Morgan Stanley Cushing MLP High Income Exp 21 Mar_High_change,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Low_average,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Low_max,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Low_min,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Low_volatility,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Low_change,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Close_average,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Close_max,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Close_min,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Close_volatility,Morgan Stanley Cushing MLP High Income Exp 21 Mar_Close_change
2018-08-12,6.97,6.97,6.97,0.0,0.0,6.97,6.97,6.97,0.0,0.0,6.93,6.93,6.93,0.0,0.0,6.93,6.93,6.93,0.0,0.0
2018-08-19,6.93,6.93,6.93,0.0,0.0,6.93,6.93,6.93,0.0,0.0,6.89,6.89,6.89,0.0,0.0,6.91,6.91,6.91,0.0,0.0
2018-08-26,6.62,6.62,6.62,0.0,0.0,6.62,6.62,6.62,0.0,0.0,6.6,6.6,6.6,0.0,0.0,6.6,6.6,6.6,0.0,0.0
2018-09-02,6.74,6.74,6.74,0.0,0.0,6.74,6.74,6.74,0.0,0.0,6.74,6.74,6.74,0.0,0.0,6.74,6.74,6.74,0.0,0.0
2018-09-09,6.65,6.65,6.65,0.0,0.0,6.69,6.69,6.69,0.0,0.0,6.65,6.65,6.65,0.0,0.0,6.69,6.69,6.69,0.0,0.0
2018-09-16,6.71,6.71,6.71,0.0,0.0,6.71,6.71,6.71,0.0,0.0,6.71,6.71,6.71,0.0,0.0,6.71,6.71,6.71,0.0,0.0
2018-09-23,6.81,6.81,6.81,0.0,0.0,6.91,6.91,6.91,0.0,0.0,6.81,6.81,6.81,0.0,0.0,6.91,6.91,6.91,0.0,0.0
2018-09-30,6.75,6.75,6.75,0.0,0.0,6.75,6.75,6.75,0.0,0.0,6.75,6.75,6.75,0.0,0.0,6.75,6.75,6.75,0.0,0.0
2018-10-07,6.57,6.57,6.57,0.0,0.0,6.7,6.7,6.7,0.0,0.0,6.5,6.5,6.5,0.0,0.0,6.5,6.5,6.5,0.0,0.0
2018-10-14,6.76,6.76,6.76,0.0,0.0,6.76,6.76,6.76,0.0,0.0,6.56,6.56,6.56,0.0,0.0,6.56,6.56,6.56,0.0,0.0
2018-10-21,6.3,6.3,6.3,0.0,0.0,6.32,6.32,6.32,0.0,0.0,6.05,6.05,6.05,0.0,0.0,6.05,6.05,6.05,0.0,0.0
2018-10-28,5.97,5.97,5.97,0.0,0.0,6.24,6.24,6.24,0.0,0.0,5.97,5.97,5.97,0.0,0.0,6.16,6.16,6.16,0.0,0.0
2018-11-04,6.36,6.36,6.36,0.0,0.0,6.39,6.39,6.39,0.0,0.0,6.36,6.36,6.36,0.0,0.0,6.39,6.39,6.39,0.0,0.0
2018-11-11,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0
2018-11-18,6.1,6.1,6.1,0.0,0.0,6.1,6.1,6.1,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0
2018-11-25,6.0,6.0,6.0,0.0,0.0,6.05,6.05,6.05,0.0,0.0,5.92,5.92,5.92,0.0,0.0,6.05,6.05,6.05,0.0,0.0
2018-12-02,5.88,5.88,5.88,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.87,5.87,5.87,0.0,0.0,5.91,5.91,5.91,0.0,0.0
2018-12-09,5.75,5.75,5.75,0.0,0.0,5.81,5.81,5.81,0.0,0.0,5.75,5.75,5.75,0.0,0.0,5.81,5.81,5.81,0.0,0.0
2018-12-16,5.32,5.32,5.32,0.0,0.0,5.33,5.33,5.33,0.0,0.0,5.32,5.32,5.32,0.0,0.0,5.33,5.33,5.33,0.0,0.0
2018-12-23,5.35,5.35,5.35,0.0,0.0,5.45,5.45,5.45,0.0,0.0,5.35,5.35,5.35,0.0,0.0,5.45,5.45,5.45,0.0,0.0
2018-12-30,5.87,5.87,5.87,0.0,0.0,5.92,5.92,5.92,0.0,0.0,5.87,5.87,5.87,0.0,0.0,5.92,5.92,5.92,0.0,0.0
2019-01-06,5.85,5.85,5.85,0.0,0.0,5.85,5.85,5.85,0.0,0.0,5.85,5.85,5.85,0.0,0.0,5.85,5.85,5.85,0.0,0.0
2019-01-13,6.03,6.03,6.03,0.0,0.0,6.03,6.03,6.03,0.0,0.0,5.98,5.98,5.98,0.0,0.0,5.98,5.98,5.98,0.0,0.0
2019-01-20,5.81,5.81,5.81,0.0,0.0,6.06,6.06,6.06,0.0,0.0,5.81,5.81,5.81,0.0,0.0,5.99,5.99,5.99,0.0,0.0
2019-01-27,6.07,6.07,6.07,0.0,0.0,6.14,6.14,6.14,0.0,0.0,6.07,6.07,6.07,0.0,0.0,6.14,6.14,6.14,0.0,0.0
2019-02-03,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0,5.93,5.93,5.93,0.0,0.0
2019-02-10,6.2,6.2,6.2,0.0,0.0,6.27,6.27,6.27,0.0,0.0,6.14,6.14,6.14,0.0,0.0,6.27,6.27,6.27,0.0,0.0
2019-02-17,6.2,6.2,6.2,0.0,0.0,6.25,6.25,6.25,0.0,0.0,6.2,6.2,6.2,0.0,0.0,6.25,6.25,6.25,0.0,0.0
2019-02-24,5.9,5.9,5.9,0.0,0.0,6.07,6.07,6.07,0.0,0.0,5.9,5.9,5.9,0.0,0.0,6.07,6.07,6.07,0.0,0.0
2019-03-03,6.05,6.05,6.05,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.05,6.05,6.05,0.0,0.0,6.08,6.08,6.08,0.0,0.0
2019-03-10,6.21,6.21,6.21,0.0,0.0,6.21,6.21,6.21,0.0,0.0,6.16,6.16,6.16,0.0,0.0,6.16,6.16,6.16,0.0,0.0
2019-03-17,6.07,6.07,6.07,0.0,0.0,6.16,6.16,6.16,0.0,0.0,6.07,6.07,6.07,0.0,0.0,6.16,6.16,6.16,0.0,0.0
2019-03-24,6.26,6.26,6.26,0.0,0.0,6.26,6.26,6.26,0.0,0.0,6.26,6.26,6.26,0.0,0.0,6.26,6.26,6.26,0.0,0.0
2019-03-31,6.3,6.3,6.3,0.0,0.0,6.3,6.3,6.3,0.0,0.0,6.25,6.25,6.25,0.0,0.0,6.25,6.25,6.25,0.0,0.0
2019-04-07,6.18,6.18,6.18,0.0,0.0,6.18,6.18,6.18,0.0,0.0,6.09,6.09,6.09,0.0,0.0,6.15,6.15,6.15,0.0,0.0
2019-04-14,6.05,6.05,6.05,0.0,0.0,6.1,6.1,6.1,0.0,0.0,6.05,6.05,6.05,0.0,0.0,6.1,6.1,6.1,0.0,0.0
2019-04-21,6.0,6.0,6.0,0.0,0.0,6.06,6.06,6.06,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.06,6.06,6.06,0.0,0.0
2019-04-28,5.98,5.98,5.98,0.0,0.0,5.98,5.98,5.98,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.92,5.92,5.92,0.0,0.0
2019-05-05,6.01,6.01,6.01,0.0,0.0,6.01,6.01,6.01,0.0,0.0,6.01,6.01,6.01,0.0,0.0,6.01,6.01,6.01,0.0,0.0
2019-05-12,6.1,6.1,6.1,0.0,0.0,6.15,6.15,6.15,0.0,0.0,6.09,6.09,6.09,0.0,0.0,6.13,6.13,6.13,0.0,0.0
2019-05-19,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0,6.08,6.08,6.08,0.0,0.0
2019-05-26,5.99,5.99,5.99,0.0,0.0,5.99,5.99,5.99,0.0,0.0,5.92,5.92,5.92,0.0,0.0,5.94,5.94,5.94,0.0,0.0
2019-06-02,5.86,5.86,5.86,0.0,0.0,6.01,6.01,6.01,0.0,0.0,5.86,5.86,5.86,0.0,0.0,5.95,5.95,5.95,0.0,0.0
2019-06-09,5.91,5.91,5.91,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.91,5.91,5.91,0.0,0.0,5.91,5.91,5.91,0.0,0.0
2019-06-16,5.75,5.75,5.75,0.0,0.0,5.99,5.99,5.99,0.0,0.0,5.75,5.75,5.75,0.0,0.0,5.95,5.95,5.95,0.0,0.0
2019-06-23,5.96,5.96,5.96,0.0,0.0,6.03,6.03,6.03,0.0,0.0,5.96,5.96,5.96,0.0,0.0,6.03,6.03,6.03,0.0,0.0
2019-06-30,6.07,6.07,6.07,0.0,0.0,6.09,6.09,6.09,0.0,0.0,6.07,6.07,6.07,0.0,0.0,6.09,6.09,6.09,0.0,0.0
2019-07-07,6.03,6.03,6.03,0.0,0.0,6.03,6.03,6.03,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.01,6.01,6.01,0.0,0.0
2019-07-14,5.91,5.91,5.91,0.0,0.0,5.96,5.96,5.96,0.0,0.0,5.9,5.9,5.9,0.0,0.0,5.96,5.96,5.96,0.0,0.0
2019-07-21,5.79,5.79,5.79,0.0,0.0,5.8,5.8,5.8,0.0,0.0,5.77,5.77,5.77,0.0,0.0,5.78,5.78,5.78,0.0,0.0
2019-07-28,5.57,5.57,5.57,0.0,0.0,5.6,5.6,5.6,0.0,0.0,5.49,5.49,5.49,0.0,0.0,5.49,5.49,5.49,0.0,0.0
2019-08-04,5.25,5.25,5.25,0.0,0.0,5.3,5.3,5.3,0.0,0.0,5.25,5.25,5.25,0.0,0.0,5.26,5.26,5.26,0.0,0.0
2019-08-11,5.36,5.36,5.36,0.0,0.0,5.36,5.36,5.36,0.0,0.0,5.35,5.35,5.35,0.0,0.0,5.35,5.35,5.35,0.0,0.0
2019-08-18,5.16,5.16,5.16,0.0,0.0,5.17,5.17,5.17,0.0,0.0,5.15,5.15,5.15,0.0,0.0,5.15,5.15,5.15,0.0,0.0
2019-08-25,5.31,5.31,5.31,0.0,0.0,5.32,5.32,5.32,0.0,0.0,5.31,5.31,5.31,0.0,0.0,5.32,5.32,5.32,0.0,0.0
2019-09-01,5.44,5.44,5.44,0.0,0.0,5.44,5.44,5.44,0.0,0.0,5.35,5.35,5.35,0.0,0.0,5.36,5.36,5.36,0.0,0.0
2019-09-08,5.75,5.75,5.75,0.0,0.0,5.75,5.75,5.75,0.0,0.0,5.7,5.7,5.7,0.0,0.0,5.7,5.7,5.7,0.0,0.0
2019-09-15,5.68,5.68,5.68,0.0,0.0,5.68,5.68,5.68,0.0,0.0,5.63,5.63,5.63,0.0,0.0,5.63,5.63,5.63,0.0,0.0
2019-09-22,5.6,5.6,5.6,0.0,0.0,5.64,5.64,5.64,0.0,0.0,5.59,5.59,5.59,0.0,0.0,5.59,5.59,5.59,0.0,0.0
2019-09-29,5.5,5.5,5.5,0.0,0.0,5.52,5.52,5.52,0.0,0.0,5.45,5.45,5.45,0.0,0.0,5.52,5.52,5.52,0.0,0.0
2019-10-06,5.46,5.46,5.46,0.0,0.0,5.46,5.46,5.46,0.0,0.0,5.14,5.14,5.14,0.0,0.0,5.18,5.18,5.18,0.0,0.0
2019-10-13,5.48,5.48,5.48,0.0,0.0,5.48,5.48,5.48,0.0,0.0,5.13,5.13,5.13,0.0,0.0,5.18,5.18,5.18,0.0,0.0
2019-10-20,5.19,5.19,5.19,0.0,0.0,5.19,5.19,5.19,0.0,0.0,5.15,5.15,5.15,0.0,0.0,5.16,5.16,5.16,0.0,0.0
2019-10-27,5.19,5.19,5.19,0.0,0.0,5.19,5.19,5.19,0.0,0.0,5.11,5.11,5.11,0.0,0.0,5.19,5.19,5.19,0.0,0.0
2019-11-03,4.87,4.87,4.87,0.0,0.0,4.95,4.95,4.95,0.0,0.0,4.87,4.87,4.87,0.0,0.0,4.91,4.91,4.91,0.0,0.0
2019-11-10,4.78,4.78,4.78,0.0,0.0,4.78,4.78,4.78,0.0,0.0,4.77,4.77,4.77,0.0,0.0,4.77,4.77,4.77,0.0,0.0
2019-11-17,4.69,4.69,4.69,0.0,0.0,4.75,4.75,4.75,0.0,0.0,4.69,4.69,4.69,0.0,0.0,4.75,4.75,4.75,0.0,0.0
2019-11-24,4.79,4.79,4.79,0.0,0.0,4.79,4.79,4.79,0.0,0.0,4.61,4.61,4.61,0.0,0.0,4.61,4.61,4.61,0.0,0.0
2019-12-01,4.69,4.69,4.69,0.0,0.0,4.73,4.73,4.73,0.0,0.0,4.59,4.59,4.59,0.0,0.0,4.71,4.71,4.71,0.0,0.0
2019-12-08,4.95,4.95,4.95,0.0,0.0,4.96,4.96,4.96,0.0,0.0,4.93,4.93,4.93,0.0,0.0,4.93,4.93,4.93,0.0,0.0
2019-12-15,5.09,5.09,5.09,0.0,0.0,5.15,5.15,5.15,0.0,0.0,5.09,5.09,5.09,0.0,0.0,5.15,5.15,5.15,0.0,0.0
2019-12-22,5.13,5.13,5.13,0.0,0.0,5.21,5.21,5.21,0.0,0.0,5.13,5.13,5.13,0.0,0.0,5.17,5.17,5.17,0.0,0.0
2019-12-29,5.41,5.41,5.41,0.0,0.0,5.41,5.41,5.41,0.0,0.0,5.32,5.32,5.32,0.0,0.0,5.32,5.32,5.32,0.0,0.0
