Date,NRG_Open_average,NRG_Open_max,NRG_Open_min,NRG_Open_volatility,NRG_Open_change,NRG_High_average,NRG_High_max,NRG_High_min,NRG_High_volatility,NRG_High_change,NRG_Low_average,NRG_Low_max,NRG_Low_min,NRG_Low_volatility,NRG_Low_change,NRG_Close_average,NRG_Close_max,NRG_Close_min,NRG_Close_volatility,NRG_Close_change,NRG_Volume_average,NRG_Volume_max,NRG_Volume_min,NRG_Volume_volatility,NRG_Volume_change
2018-06-10,33.448,34.09,32.77,1.3200000000000003,0.5700000000000003,33.954,34.52,33.55,0.970000000000006,-0.28000000000000114,33.094,33.53,32.77,0.759999999999998,0.00999999999999801,33.472,33.98,32.98,1.0,-0.5300000000000011,5496758,6485688,4382960,2102728,-990844
2018-06-17,31.942,32.61,31.0,1.6099999999999994,-1.6099999999999994,32.124,32.75,31.2,1.5500000000000007,-1.5500000000000007,31.322000000000003,31.85,30.35,1.5,-1.5,31.554,31.96,31.02,0.9400000000000013,-0.9000000000000021,7208453,10248266,4974060,5274206,-2748217
2018-06-24,30.908,31.25,30.3,0.9499999999999993,-0.9299999999999997,31.348,31.67,31.02,0.6500000000000021,-0.6500000000000021,30.636,31.14,29.9,1.240000000000002,-1.240000000000002,30.928,31.33,30.7,0.629999999999999,-0.35999999999999943,5515132,7610689,4387322,3223367,-3223367
2018-07-01,30.86,31.11,30.42,0.6899999999999977,0.030000000000001137,31.1225,31.42,30.77,0.6500000000000021,0.3400000000000034,30.47,30.66,30.32,0.33999999999999986,-0.10000000000000142,30.752499999999998,31.13,30.57,0.5599999999999987,-0.00999999999999801,3885490,5436402,2385720,3050682,2210087
2018-07-08,31.04,31.53,30.43,1.1000000000000014,1.1000000000000014,31.54,32.23,31.05,1.1799999999999962,1.0799999999999983,30.818,31.34,30.43,0.9100000000000001,0.9100000000000001,31.368,32.15,30.67,1.4799999999999969,1.1799999999999997,3864773,4599894,2924630,1675264,-175439
2018-07-15,32.286,32.41,32.23,0.17999999999999972,0.010000000000005116,32.584,32.88,32.28,0.6000000000000014,-0.6000000000000014,31.91,32.16,31.56,0.5999999999999979,-0.48999999999999844,32.156,32.47,31.6,0.8699999999999974,-0.6700000000000017,3402791,5089635,1979889,3109746,-632129
2018-07-22,31.494,31.87,31.17,0.6999999999999993,-0.48999999999999844,31.779999999999998,31.99,31.3,0.6899999999999977,-0.48999999999999844,31.088,31.36,30.72,0.6400000000000006,-0.14000000000000057,31.378,31.68,31.07,0.6099999999999994,-0.129999999999999,4342383,5416791,2460969,2955822,181868
2018-07-29,31.656,32.88,31.06,1.8200000000000038,1.8100000000000023,32.544,33.51,31.86,1.6499999999999986,1.6499999999999986,31.51,32.88,30.93,1.9500000000000028,1.9500000000000028,32.212,33.31,31.57,1.740000000000002,1.6400000000000006,5220529,6176103,4067078,2109025,2109025
2018-08-05,34.019999999999996,34.4,33.57,0.8299999999999983,0.18999999999999773,34.352,34.69,33.91,0.7800000000000011,-0.4200000000000017,33.534,34.0,32.46,1.5399999999999991,-1.0899999999999963,33.764,34.2,32.5,1.7000000000000028,-1.7000000000000028,3718053,5507266,2496291,3010975,-1488696
2018-08-12,33.132,34.03,32.62,1.4100000000000037,1.4100000000000037,33.626,34.18,32.78,1.3999999999999986,1.1700000000000017,32.916,33.67,32.41,1.2600000000000051,1.1900000000000048,33.472,34.18,32.61,1.5700000000000003,1.3500000000000014,4005886,4806019,2248843,2557176,-2099417
2018-08-19,33.888,34.26,33.56,0.6999999999999957,-0.03999999999999915,34.14,34.62,33.66,0.9600000000000009,0.19999999999999574,33.54,33.91,33.28,0.6299999999999955,0.23999999999999488,33.824,34.15,33.43,0.7199999999999989,0.4099999999999966,2523941,3324079,1662082,1661997,-1394550
2018-08-26,34.415,34.76,34.22,0.5399999999999991,0.5399999999999991,34.85,35.76,34.39,1.3699999999999974,1.3699999999999974,34.18,34.7,33.88,0.8200000000000003,0.8200000000000003,34.6425,35.39,34.17,1.2199999999999989,1.2199999999999989,2801689,4434874,1721050,2713824,2713824
2018-09-02,35.198,35.7,34.68,1.0200000000000031,-0.25,35.46,35.91,34.88,1.029999999999994,-0.529999999999994,34.87,35.29,34.51,0.7800000000000011,-0.4799999999999969,35.186,35.62,34.8,0.8200000000000003,-0.35999999999999943,4005817,6254960,2605716,3649244,-1683870
2018-09-09,35.738,36.25,35.05,1.2000000000000028,1.2000000000000028,36.148,36.67,35.52,1.1499999999999986,0.8200000000000003,35.474,36.06,34.98,1.0800000000000054,0.5100000000000051,35.818,36.24,35.41,0.8300000000000054,0.09000000000000341,2956818,3606714,2280309,1326405,1199372
2018-09-16,35.888,36.15,35.61,0.5399999999999991,0.5399999999999991,36.246,36.45,36.09,0.35999999999999943,0.3300000000000054,35.624,35.99,35.34,0.6499999999999986,0.46999999999999886,35.908,36.16,35.58,0.5799999999999983,0.21000000000000085,3553551,5110298,2354083,2756215,887834
2018-09-23,36.29,37.48,35.61,1.8699999999999974,1.3200000000000003,36.748,37.69,35.97,1.7199999999999989,1.5300000000000011,35.976,37.09,35.35,1.740000000000002,1.740000000000002,36.564,37.62,35.56,2.059999999999995,1.8299999999999983,4119667,5975548,3099412,2876136,2876136
2018-09-30,37.294,37.82,36.68,1.1400000000000006,-0.46999999999999886,37.738,38.25,37.05,1.2000000000000028,-0.30999999999999517,36.882,37.24,36.35,0.8900000000000006,0.07000000000000028,37.158,37.68,36.62,1.0600000000000023,-0.39000000000000057,3801741,4272840,2904388,1368452,-1176148
2018-10-07,36.774,37.3,36.28,1.019999999999996,-0.779999999999994,37.108000000000004,37.81,36.45,1.3599999999999994,-0.7000000000000028,36.28,37.08,35.67,1.4099999999999966,-0.6899999999999977,36.562,37.42,35.98,1.4400000000000048,-0.8200000000000003,3777010,4969213,2832676,2136537,156617
2018-10-14,37.134,37.56,36.84,0.7199999999999989,0.0,37.632,38.03,37.17,0.8599999999999994,-0.8599999999999994,36.684,36.89,36.26,0.6300000000000026,-0.6300000000000026,37.172000000000004,37.67,36.82,0.8500000000000014,-0.6799999999999997,3409273,5583515,2174515,3409000,-1245038
2018-10-21,36.006,36.61,35.5,1.1099999999999994,-0.8200000000000003,36.37,36.73,36.09,0.6399999999999935,-0.46999999999999886,35.522,35.83,35.08,0.75,-0.6499999999999986,35.772,36.18,35.41,0.7700000000000031,-0.7700000000000031,4264827,6141863,3123656,3018207,362158
2018-10-28,36.458,37.63,35.4,2.230000000000004,2.230000000000004,37.184,38.38,35.93,2.450000000000003,2.450000000000003,36.394,37.63,35.36,2.270000000000003,2.270000000000003,36.942,38.3,35.73,2.5700000000000003,2.5700000000000003,4057995,4774649,3507374,1267275,516013
2018-11-04,37.928,38.45,36.86,1.5900000000000034,0.15000000000000568,39.096,40.38,38.62,1.7600000000000051,1.7600000000000051,37.448,38.36,36.07,2.289999999999999,0.4799999999999969,38.284,39.8,36.99,2.809999999999995,1.8499999999999943,7101187,10335378,3600081,6735297,6735297
2018-11-11,39.366,40.03,38.81,1.2199999999999989,-0.8599999999999994,39.714,40.09,39.36,0.730000000000004,-0.730000000000004,38.864,39.13,38.69,0.44000000000000483,-0.25,39.198,39.4,39.04,0.35999999999999943,-0.3200000000000003,4980606,6474255,3546065,2928190,-2334199
2018-11-18,38.31,38.75,37.81,0.9399999999999977,-0.10999999999999943,38.865,39.14,38.71,0.4299999999999997,0.28999999999999915,37.915,38.56,37.33,1.230000000000004,1.230000000000004,38.3875,39.06,37.89,1.1700000000000017,1.1700000000000017,4180632,6436210,2538977,3897233,-2868713
2018-11-25,38.942,39.35,38.68,0.6700000000000017,-0.21000000000000085,39.498,40.02,39.14,0.8800000000000026,0.8800000000000026,38.486,38.69,38.33,0.35999999999999943,0.29999999999999716,38.974,39.82,38.43,1.3900000000000006,1.3599999999999994,7927405,19793050,3338319,16454731,3213625
2018-12-02,40.057500000000005,40.6,39.5,1.1000000000000014,0.6499999999999986,40.760000000000005,41.29,40.31,0.9799999999999969,0.5700000000000003,39.6875,40.34,39.13,1.2100000000000009,0.7199999999999989,40.3775,40.59,39.83,0.7600000000000051,0.7600000000000051,4885325,6754092,3267408,3486684,-3486684
2018-12-09,42.028,42.44,40.98,1.4600000000000009,1.4600000000000009,42.708,43.08,42.12,0.9600000000000009,0.6500000000000057,41.578,42.25,40.59,1.6599999999999966,0.29999999999999716,41.980000000000004,42.68,41.02,1.6599999999999966,-0.6499999999999986,5866876,6910526,4831297,2079229,-669300
2018-12-16,39.391999999999996,41.22,37.0,4.219999999999999,-4.219999999999999,39.802,42.28,37.1,5.18,-5.18,38.164,40.65,36.18,4.469999999999999,-4.469999999999999,38.528,40.89,36.24,4.649999999999999,-4.649999999999999,7528341,10862977,2479999,8382978,-4137229
2018-12-23,37.9825,39.03,36.36,2.6700000000000017,2.6700000000000017,38.8775,39.71,38.11,1.6000000000000014,1.6000000000000014,37.575,38.85,35.98,2.8700000000000045,2.8700000000000045,38.735,39.6,38.1,1.5,1.5,3590404,4738625,2776834,1961791,-1961791
2018-12-30,38.6125,39.33,37.97,1.3599999999999994,0.22999999999999687,39.2225,39.98,38.5,1.4799999999999969,0.779999999999994,38.0775,38.96,37.55,1.4100000000000037,1.0700000000000003,38.575,39.4,37.75,1.6499999999999986,1.2899999999999991,4085788,5156689,3123844,2032845,-2032845
2019-01-06,39.854,40.26,39.42,0.8399999999999963,0.03999999999999915,40.356,40.58,40.19,0.39000000000000057,-0.030000000000001137,39.56,39.96,39.31,0.6499999999999986,-0.13000000000000256,39.986,40.41,39.55,0.8599999999999994,-0.3299999999999983,2757551,3462493,2006153,1456340,-455674
2019-01-13,40.435,41.19,39.7,1.4899999999999949,1.4899999999999949,41.1925,41.82,40.72,1.1000000000000014,0.6300000000000026,40.12,40.52,39.58,0.9400000000000048,0.46999999999999886,40.6325,41.06,40.34,0.7199999999999989,-0.09999999999999432,3339741,4360248,2647038,1713210,1316619
2019-01-20,40.924,41.86,40.26,1.6000000000000014,-0.14000000000000057,41.352,42.0,40.64,1.3599999999999994,-0.240000000000002,40.57,41.04,40.08,0.9600000000000009,-0.03999999999999915,40.928,41.73,40.14,1.5899999999999963,-0.35999999999999943,3502215,4355895,2754009,1601886,-1262164
2019-01-27,40.41,40.8,40.12,0.6799999999999997,0.6600000000000037,40.864000000000004,41.24,40.39,0.8500000000000014,0.5700000000000003,40.17,40.52,39.79,0.730000000000004,0.6899999999999977,40.571999999999996,41.04,39.93,1.1099999999999994,1.1099999999999994,3591706,4479458,2319299,2160159,-2160159
2019-02-03,41.11,41.87,40.53,1.3399999999999963,0.769999999999996,41.634,42.38,40.97,1.4100000000000037,1.1300000000000026,40.884,41.85,40.34,1.509999999999998,1.4400000000000048,41.44,42.25,40.69,1.5600000000000023,1.5600000000000023,2587187,2743582,2382550,361032,-202078
2019-02-10,42.5775,42.85,42.4,0.45000000000000284,0.3500000000000014,42.94,43.09,42.8,0.29000000000000625,0.18000000000000682,42.295,42.43,42.15,0.28000000000000114,0.28000000000000114,42.5075,42.61,42.41,0.20000000000000284,0.05000000000000426,2978754,4096170,2409021,1687149,-1486991
2019-02-17,42.344,42.65,41.91,0.740000000000002,-0.060000000000002274,42.602000000000004,42.84,42.48,0.36000000000000654,-0.0800000000000054,41.914,42.23,41.62,0.6099999999999994,-0.6099999999999994,42.206,42.46,41.84,0.6199999999999974,-0.6099999999999994,2784973,3721970,2192035,1529935,400942
2019-02-24,41.926,42.5,41.17,1.3299999999999983,0.490000000000002,42.19,42.8,41.33,1.4699999999999989,0.8499999999999943,40.79,41.52,40.2,1.3200000000000003,-0.47000000000000597,41.596000000000004,42.2,41.02,1.1799999999999997,0.3400000000000034,4874700,5895716,3333715,2562001,2562001
2019-03-03,41.525999999999996,41.78,41.18,0.6000000000000014,-0.10000000000000142,41.832,41.98,41.49,0.4899999999999949,-0.12999999999999545,41.084,41.34,40.76,0.5800000000000054,-0.3300000000000054,41.522,41.79,41.24,0.5499999999999972,0.04999999999999716,3954532,4989896,3246812,1743084,-1743084
2019-03-10,42.33,43.01,41.88,1.1299999999999955,0.01999999999999602,42.826,43.48,42.19,1.2899999999999991,-0.8300000000000054,41.844,42.66,41.37,1.2899999999999991,0.0799999999999983,42.342,43.06,41.86,1.2000000000000028,-1.0599999999999952,5785229,6952754,4431419,2521335,-2521335
2019-03-17,42.486,43.41,41.94,1.4699999999999989,0.5100000000000051,43.104,43.66,42.27,1.3899999999999935,1.1499999999999986,42.14,42.48,41.79,0.6899999999999977,0.45000000000000284,42.686,43.37,41.93,1.4399999999999977,1.2000000000000028,3386850,4339436,2961661,1377775,-984669
2019-03-24,42.964,43.32,42.67,0.6499999999999986,-0.6499999999999986,43.148,43.56,42.92,0.6400000000000006,-0.6400000000000006,42.438,43.06,41.61,1.4500000000000028,-1.4500000000000028,42.64,43.36,41.78,1.5799999999999983,-1.5799999999999983,3009431,3658879,2110833,1548046,911369
2019-03-31,42.232,42.56,41.92,0.6400000000000006,0.0799999999999983,42.536,43.02,42.09,0.9299999999999997,-0.45999999999999375,41.858,42.18,41.54,0.6400000000000006,-0.28999999999999915,42.192,42.36,41.95,0.4099999999999966,-0.4099999999999966,2471638,3050502,2142981,907521,-907521
2019-04-07,42.232,42.48,41.8,0.6799999999999997,0.5600000000000023,42.506,42.8,42.19,0.6099999999999994,0.37000000000000455,42.074,42.21,41.8,0.4100000000000037,0.3400000000000034,42.278,42.41,42.16,0.25,0.13000000000000256,2200658,2458672,1863756,594916,-594916
2019-04-14,41.635000000000005,42.24,41.02,1.2199999999999989,-1.2199999999999989,41.7675,42.45,41.06,1.3900000000000006,-1.3900000000000006,41.05,41.99,40.58,1.4100000000000037,-1.4100000000000037,41.275,42.03,40.89,1.1400000000000006,-1.1400000000000006,3436393,6153189,2100438,4052751,245099
2019-04-21,41.11,41.4,40.9,0.5,-0.14999999999999858,41.386,41.61,41.1,0.509999999999998,-0.4299999999999997,40.85,41.12,40.59,0.529999999999994,-0.29999999999999716,41.076,41.35,40.88,0.46999999999999886,-0.46000000000000085,2112382,3154763,1475813,1678950,-1286173
2019-04-28,40.194,41.0,39.34,1.6599999999999966,-1.4699999999999989,40.578,41.18,39.54,1.6400000000000006,-1.6400000000000006,39.45,40.55,37.84,2.7099999999999937,-2.7099999999999937,39.816,41.17,38.35,2.8200000000000003,-2.8200000000000003,3383950,4051097,2646657,1404440,1160186
2019-05-05,37.466,38.52,36.65,1.8700000000000045,-1.1099999999999994,37.88,38.88,37.22,1.6600000000000037,-1.5200000000000031,36.668,38.09,36.19,1.9000000000000057,-1.470000000000006,37.282000000000004,38.65,36.68,1.9699999999999989,-1.8399999999999963,5214287,8454405,3380272,5074133,-1118760
2019-05-12,35.99,36.97,35.38,1.5899999999999963,-1.5899999999999963,36.29,37.06,35.87,1.1900000000000048,-1.0900000000000034,35.562000000000005,36.06,35.13,0.9299999999999997,-0.9299999999999997,35.903999999999996,36.24,35.58,0.6600000000000037,-0.3300000000000054,3715101,5142678,2688923,2453755,1022428
2019-05-19,36.065,36.52,35.61,0.9100000000000037,-0.3100000000000023,36.5225,36.95,36.05,0.9000000000000057,-0.9000000000000057,35.7625,36.33,35.44,0.8900000000000006,-0.35999999999999943,36.065,36.7,35.53,1.1700000000000017,-1.1700000000000017,3699045,4515509,2618639,1896870,-1896870
2019-05-26,34.518,35.5,33.59,1.9099999999999966,-1.3500000000000014,34.838,35.71,34.34,1.3699999999999974,-1.1600000000000037,34.024,34.82,33.43,1.3900000000000006,-0.8800000000000026,34.272,35.02,33.74,1.2800000000000011,-0.740000000000002,4157331,5998622,3092287,2906335,-2324339
2019-06-02,34.976,35.32,34.47,0.8500000000000014,0.21000000000000085,35.21,35.55,34.9,0.6499999999999986,-0.03999999999999915,34.408,34.76,34.02,0.7399999999999949,-0.00999999999999801,34.848,35.28,34.2,1.0799999999999983,-0.6799999999999997,3989924,6226069,3057917,3168152,-3168152
2019-06-09,34.496,34.79,34.19,0.6000000000000014,0.6000000000000014,34.916,35.11,34.78,0.3299999999999983,0.0899999999999963,34.246,34.36,34.15,0.21000000000000085,0.19000000000000483,34.538,34.78,34.42,0.35999999999999943,-0.10999999999999943,2937346,3441352,2622872,818480,-363458
2019-06-16,35.046,35.66,34.64,1.019999999999996,1.019999999999996,35.318,35.92,35.01,0.9100000000000037,0.8999999999999986,34.658,35.01,34.27,0.7399999999999949,0.7399999999999949,34.967999999999996,35.18,34.65,0.5300000000000011,0.5300000000000011,4441853,6029622,3387076,2642546,1139339
2019-06-23,34.652,35.26,33.74,1.519999999999996,-0.01999999999999602,35.068,35.58,34.03,1.5499999999999972,-0.00999999999999801,34.108,35.03,33.01,2.020000000000003,-0.10999999999999943,34.684,35.43,33.7,1.7299999999999969,0.28999999999999915,4827933,6333826,3782565,2551261,281312
2019-06-30,35.5975,36.01,35.37,0.6400000000000006,0.5599999999999952,36.0125,36.27,35.62,0.6500000000000057,0.6500000000000057,35.27,35.5,34.81,0.6899999999999977,0.6199999999999974,35.712500000000006,36.09,35.24,0.8500000000000014,0.46999999999999886,2559289,3541885,1850921,1690964,800321
2019-07-07,35.872,36.02,35.62,0.4000000000000057,0.30000000000000426,36.104,36.24,35.92,0.3200000000000003,0.3200000000000003,35.572,35.79,35.24,0.5499999999999972,0.28000000000000114,35.834,35.99,35.59,0.3999999999999986,0.04999999999999716,2409489,2700403,1991630,708773,24369
2019-07-14,34.878,35.4,34.05,1.3500000000000014,-0.240000000000002,35.306,35.62,35.03,0.5899999999999963,-0.39000000000000057,34.328,34.82,33.92,0.8999999999999986,0.5700000000000003,34.814,35.14,34.09,1.0499999999999972,0.8499999999999943,4115548,6674664,2420111,4254553,-2407360
2019-07-21,34.7,35.0,34.45,0.5499999999999972,-0.5499999999999972,34.976,35.18,34.52,0.6599999999999966,-0.4899999999999949,34.339999999999996,34.53,34.11,0.4200000000000017,-0.14999999999999858,34.614,34.87,34.46,0.4099999999999966,0.0,2174886,2684027,1897433,786594,-688203
2019-07-28,34.452,34.75,34.11,0.6400000000000006,0.37000000000000455,34.844,35.0,34.67,0.3299999999999983,-0.14000000000000057,34.052,34.32,33.52,0.7999999999999972,-0.779999999999994,34.342,34.79,33.72,1.0700000000000003,-1.0700000000000003,3204543,4325303,2227711,2097592,865404
2019-08-04,34.052,35.09,33.43,1.6600000000000037,0.3200000000000003,34.704,35.14,34.05,1.0900000000000034,0.4000000000000057,33.326,33.94,32.63,1.3099999999999952,0.4100000000000037,34.088,35.12,33.3,1.8200000000000003,0.00999999999999801,3720591,4928172,2287858,2640314,-944841
2019-08-11,34.49,35.71,33.97,1.740000000000002,1.7000000000000028,34.976,35.73,34.43,1.2999999999999972,1.1199999999999974,34.208,35.07,33.77,1.2999999999999972,1.2999999999999972,34.764,35.47,33.98,1.490000000000002,0.8699999999999974,2722109,3602805,2153031,1449774,1219123
2019-08-18,35.544,35.82,35.26,0.5600000000000023,-0.13000000000000256,35.76,36.08,35.39,0.6899999999999977,0.28999999999999915,35.17,35.69,34.83,0.8599999999999994,0.18999999999999773,35.522,35.85,35.02,0.8299999999999983,0.35999999999999943,2577060,4258940,2000678,2258262,-58055
2019-08-25,35.65,35.82,35.37,0.45000000000000284,0.0,36.0275,36.53,35.61,0.9200000000000017,0.37000000000000455,35.44,35.73,35.23,0.5,0.3999999999999986,35.695,36.4,35.35,1.0499999999999972,1.0300000000000011,1927860,2678340,1469335,1209005,-668631
2019-09-01,37.3,38.09,36.26,1.8300000000000054,1.6200000000000045,37.716,38.53,36.84,1.6899999999999977,1.2199999999999989,37.038,37.66,36.14,1.519999999999996,1.4299999999999997,37.438,37.84,36.8,1.0400000000000063,1.0400000000000063,2335704,2918618,1855609,1063009,-530778
2019-09-08,38.216,38.53,37.79,0.740000000000002,0.740000000000002,38.736,39.04,38.24,0.7999999999999972,0.7999999999999972,37.97,38.35,37.69,0.6600000000000037,0.6600000000000037,38.484,39.03,37.99,1.0399999999999991,1.0399999999999991,2378614,2929120,2088118,841002,347065
2019-09-15,39.052,39.1,38.99,0.10999999999999943,-0.10999999999999943,39.31,39.62,39.13,0.4899999999999949,0.25,38.728,38.85,38.57,0.28000000000000114,0.05000000000000426,39.026,39.28,38.8,0.480000000000004,0.25,2976649,4405833,2097774,2308059,-299863
2019-09-22,39.502,39.94,39.24,0.6999999999999957,-0.1699999999999946,39.864,40.02,39.79,0.23000000000000398,-0.060000000000002274,39.29,39.44,39.17,0.269999999999996,0.020000000000003126,39.525999999999996,39.76,39.33,0.4299999999999997,0.2700000000000031,2226116,2833898,1521301,1312597,-934335
2019-09-29,38.896,39.54,38.24,1.2999999999999972,-0.5300000000000011,39.138,39.62,38.67,0.9499999999999957,-0.4099999999999966,38.482,39.03,37.8,1.230000000000004,-0.20000000000000284,38.818,39.16,38.21,0.9499999999999957,-0.21999999999999886,2205051,3284754,1602397,1682357,-257375
2019-10-06,38.998,39.3,38.7,0.5999999999999943,0.46999999999999886,39.38,39.65,38.96,0.6899999999999977,0.060000000000002274,38.717999999999996,39.03,38.42,0.6099999999999994,0.37000000000000455,38.972,39.18,38.76,0.4200000000000017,0.11999999999999744,1877273,2500249,1518852,981397,-884364
