Date,HIMX_Open_average,HIMX_Open_max,HIMX_Open_min,HIMX_Open_volatility,HIMX_Open_change,HIMX_High_average,HIMX_High_max,HIMX_High_min,HIMX_High_volatility,HIMX_High_change,HIMX_Low_average,HIMX_Low_max,HIMX_Low_min,HIMX_Low_volatility,HIMX_Low_change,HIMX_Close_average,HIMX_Close_max,HIMX_Close_min,HIMX_Close_volatility,HIMX_Close_change,HIMX_Volume_average,HIMX_Volume_max,HIMX_Volume_min,HIMX_Volume_volatility,HIMX_Volume_change
2018-01-14,9.992,10.53,9.8,0.7299999999999986,-0.7199999999999989,10.052,10.55,9.83,0.7200000000000006,-0.7200000000000006,9.612,9.77,9.36,0.41000000000000014,-0.16999999999999993,9.741999999999999,9.89,9.42,0.47000000000000064,-0.4499999999999993,5173234,10482949,3145603,7337346,-5273717
2018-01-21,8.722,9.5,8.28,1.2200000000000006,-1.1999999999999993,8.852,9.52,8.4,1.1199999999999992,-1.0,8.308,9.18,8.01,1.17,-0.9800000000000004,8.436,9.2,8.08,1.1199999999999992,-0.9299999999999997,8267884,16865900,4163576,12702324,-785759
2018-01-28,8.42,8.64,8.22,0.41999999999999993,0.16000000000000014,8.658,8.79,8.49,0.29999999999999893,-0.15000000000000036,8.122,8.42,7.58,0.8399999999999999,-0.4399999999999995,8.357999999999999,8.6,7.76,0.8399999999999999,-0.7699999999999996,4688483,7647641,3108362,4539279,2372429
2018-02-04,7.942,8.18,7.46,0.7199999999999998,0.7199999999999998,8.184,8.36,8.08,0.27999999999999936,0.16999999999999993,7.666,7.96,7.4,0.5599999999999996,0.4499999999999993,8.018,8.29,7.75,0.5399999999999991,0.29999999999999893,4307288,5364352,3504523,1859829,-842622
2018-02-11,7.9875,8.14,7.7,0.4400000000000004,0.40999999999999925,8.2325,8.32,8.14,0.17999999999999972,-0.05999999999999872,7.775,7.92,7.5,0.41999999999999993,0.3799999999999999,8.125,8.23,7.94,0.29000000000000004,-0.2599999999999989,4176760,6646241,2985380,3660861,-3660861
2018-02-18,8.062000000000001,8.38,7.86,0.5200000000000005,0.46000000000000085,8.373999999999999,8.78,8.03,0.75,0.5999999999999996,7.946,8.38,7.72,0.660000000000001,0.5700000000000012,8.174,8.5,7.87,0.6299999999999999,0.3699999999999992,3573139,5856169,1732143,4124026,97533
2018-02-25,8.36,8.7,7.94,0.7599999999999989,-0.33000000000000007,8.564,8.88,8.34,0.5400000000000009,-0.4900000000000002,8.116,8.59,7.81,0.7800000000000002,-0.5399999999999991,8.284,8.67,8.03,0.6400000000000006,-0.41999999999999993,3048129,3761684,2323637,1438047,26393
2018-03-04,7.994,8.28,7.51,0.7699999999999996,-0.41000000000000014,8.17,8.38,7.91,0.47000000000000064,-0.3800000000000008,7.794,8.11,7.5,0.6099999999999994,-0.4999999999999991,7.92,8.25,7.68,0.5700000000000003,-0.5700000000000003,3725928,5302847,2503661,2799186,630149
2018-03-11,7.4,7.71,7.25,0.45999999999999996,-0.4299999999999997,7.524,7.76,7.3,0.45999999999999996,-0.45999999999999996,7.078,7.2,6.9,0.2999999999999998,-0.16999999999999993,7.24,7.39,7.0,0.3899999999999997,-0.23000000000000043,4740045,9139756,2504787,6634969,-4040058
2018-03-18,6.87,7.0,6.71,0.29000000000000004,-0.29000000000000004,7.01,7.09,6.93,0.16000000000000014,-0.16000000000000014,6.776,6.91,6.61,0.2999999999999998,-0.1900000000000004,6.856,6.99,6.65,0.33999999999999986,-0.1299999999999999,2858277,3938491,1968950,1969541,-1119625
2018-03-25,6.43,6.93,6.12,0.8099999999999996,-0.7599999999999998,6.5649999999999995,6.93,6.21,0.7199999999999998,-0.33999999999999986,6.1525,6.5,5.97,0.5300000000000002,-0.3799999999999999,6.3125,6.53,6.12,0.41000000000000014,-0.08999999999999986,4235396,5943784,3340315,2603469,-463495
2018-04-01,6.356,6.5,6.19,0.3099999999999996,-0.1200000000000001,6.55,6.9,6.36,0.54,0.3700000000000001,6.264,6.38,6.13,0.25,0.11000000000000032,6.428,6.7,6.33,0.3700000000000001,0.3700000000000001,2547430,4987308,1646261,3341047,3176778
2018-04-08,7.09,7.25,6.83,0.41999999999999993,0.3700000000000001,7.302,7.48,6.89,0.5900000000000007,0.4400000000000004,6.886,7.05,6.53,0.5199999999999996,0.5199999999999996,7.148,7.33,6.81,0.5200000000000005,0.4300000000000006,3410551,5090735,2050191,3040544,-769635
2018-04-15,7.282,7.47,7.1,0.3700000000000001,-0.009999999999999787,7.476,7.61,7.33,0.28000000000000025,-0.10000000000000053,7.166,7.28,7.01,0.27000000000000046,-0.1299999999999999,7.29,7.45,7.18,0.27000000000000046,-0.20000000000000018,2313599,2930038,1668176,1261862,-190085
2018-04-22,6.954,7.25,6.79,0.45999999999999996,-0.4500000000000002,7.1259999999999994,7.41,6.93,0.4800000000000004,-0.4800000000000004,6.738,7.0,6.5,0.5,-0.2599999999999998,6.858,7.04,6.77,0.27000000000000046,-0.21999999999999975,1952122,2734787,1214643,1520144,-603242
2018-04-29,7.088,7.35,6.82,0.5299999999999994,0.5299999999999994,7.24,7.35,7.05,0.2999999999999998,0.2999999999999998,6.948,7.08,6.8,0.28000000000000025,0.28000000000000025,7.14,7.3,7.0,0.2999999999999998,0.2999999999999998,1726246,2244310,1341915,902395,529002
2018-05-06,7.074,7.32,6.81,0.5100000000000007,-0.5100000000000007,7.182,7.32,7.04,0.28000000000000025,-0.2400000000000002,6.9,7.16,6.75,0.41000000000000014,-0.41000000000000014,6.998,7.2,6.81,0.39000000000000057,-0.1900000000000004,2550286,3464307,1518081,1946226,570588
2018-05-13,7.222,7.4,6.99,0.41000000000000014,0.3899999999999997,7.422,7.8,7.23,0.5699999999999994,0.5699999999999994,7.164,7.36,6.93,0.4300000000000006,0.4300000000000006,7.336,7.59,7.21,0.3799999999999999,0.3799999999999999,2072220,3745721,1277814,2467907,1787846
2018-05-20,7.4625,7.72,7.21,0.5099999999999998,-0.4400000000000004,7.5875,7.8,7.38,0.41999999999999993,-0.3899999999999997,7.285,7.61,7.11,0.5,-0.40000000000000036,7.415,7.73,7.29,0.4400000000000004,-0.4200000000000008,2009730,2977609,1419428,1558181,-674381
2018-05-27,7.57,8.1,7.3,0.7999999999999998,0.7999999999999998,7.81,8.27,7.45,0.8199999999999994,0.8199999999999994,7.446,7.96,7.15,0.8099999999999996,0.8099999999999996,7.704,8.21,7.38,0.830000000000001,0.830000000000001,2882975,5662209,1273141,4389068,2320103
2018-06-03,8.33,8.44,8.2,0.2400000000000002,0.2400000000000002,8.448,8.58,8.29,0.2900000000000009,0.21000000000000085,8.136,8.28,8.06,0.21999999999999886,0.1999999999999993,8.348,8.48,8.12,0.3600000000000012,0.1999999999999993,2664424,5571531,1197025,4374506,-708623
2018-06-10,8.454,8.67,8.05,0.6199999999999992,-0.379999999999999,8.602,8.81,8.17,0.6400000000000006,-0.33000000000000007,8.194,8.55,7.81,0.7400000000000011,-0.5100000000000007,8.41,8.75,8.14,0.6099999999999994,-0.2599999999999998,3156433,5417117,2003162,3413955,240386
2018-06-17,7.8,8.07,7.54,0.5300000000000002,-0.5300000000000002,7.864,8.07,7.7,0.3700000000000001,-0.3700000000000001,7.508,7.62,7.35,0.27000000000000046,-0.07000000000000028,7.708,7.77,7.66,0.10999999999999943,-0.08999999999999986,2371495,4703085,1177138,3525947,-2189636
2018-06-24,7.526,7.66,7.39,0.27000000000000046,-0.2400000000000002,7.664,7.96,7.47,0.4900000000000002,-0.1800000000000006,7.404,7.57,7.32,0.25,-0.0699999999999994,7.484,7.62,7.38,0.2400000000000002,-0.23000000000000043,1467729,2566712,974891,1591821,-227808
2018-07-01,7.34,7.4,7.3,0.10000000000000053,-0.10000000000000053,7.4475,7.53,7.36,0.16999999999999993,0.07000000000000028,7.217499999999999,7.26,7.18,0.08000000000000007,0.040000000000000036,7.335,7.5,7.24,0.2599999999999998,0.2599999999999998,1048397,1177414,813086,364328,266396
2018-07-08,7.6259999999999994,7.81,7.46,0.34999999999999964,0.2400000000000002,7.811999999999999,8.2,7.46,0.7399999999999993,0.5999999999999996,7.5280000000000005,7.8,7.3,0.5,0.34999999999999964,7.73,8.17,7.38,0.79,0.6699999999999999,1231360,1828495,707257,1121238,1121238
2018-07-15,7.756,8.07,7.59,0.4800000000000004,-0.4800000000000004,7.824,8.2,7.64,0.5599999999999996,-0.4999999999999991,7.504,7.8,7.35,0.4500000000000002,-0.3799999999999999,7.674,7.81,7.57,0.23999999999999932,-0.1999999999999993,1482398,2397925,958654,1439271,-873827
2018-07-22,7.338,7.64,7.13,0.5099999999999998,-0.5099999999999998,7.372,7.66,7.16,0.5,-0.5,7.12,7.28,6.86,0.41999999999999993,-0.41999999999999993,7.194,7.35,6.9,0.4499999999999993,-0.4499999999999993,1572599,2468359,881793,1586566,658471
2018-07-29,6.614,6.88,6.45,0.4299999999999997,-0.4299999999999997,6.6899999999999995,6.89,6.54,0.34999999999999964,-0.34999999999999964,6.48,6.61,6.32,0.29000000000000004,-0.20000000000000018,6.55,6.65,6.46,0.1900000000000004,-0.10000000000000053,2214562,3406870,1006887,2399983,-2006273
2018-08-05,6.582,6.73,6.51,0.22000000000000064,0.020000000000000462,6.766,6.82,6.63,0.1900000000000004,-0.040000000000000036,6.522,6.55,6.5,0.04999999999999982,0.009999999999999787,6.592,6.62,6.56,0.0600000000000005,0.009999999999999787,2174401,2948714,1493495,1455219,-71757
2018-08-12,6.14,6.59,5.81,0.7800000000000002,-0.7800000000000002,6.234,6.64,5.88,0.7599999999999998,-0.5699999999999994,5.934,6.5,5.7,0.7999999999999998,-0.7400000000000002,6.0280000000000005,6.5,5.79,0.71,-0.5,2989370,5524233,1716884,3807349,106023
2018-08-19,6.256,6.43,6.03,0.39999999999999947,0.39999999999999947,6.446,6.54,6.38,0.16000000000000014,0.09999999999999964,6.214,6.35,6.03,0.3199999999999994,0.3199999999999994,6.324,6.42,6.24,0.17999999999999972,0.17999999999999972,1379967,2590830,790966,1799864,-1332861
2018-08-26,6.465,6.51,6.42,0.08999999999999986,-0.07000000000000028,6.5275,6.59,6.45,0.13999999999999968,-0.13999999999999968,6.3475,6.41,6.18,0.23000000000000043,-0.23000000000000043,6.4625,6.53,6.43,0.10000000000000053,-0.010000000000000675,1225600,2007837,758938,1248899,826344
2018-09-02,6.292,6.47,6.05,0.41999999999999993,-0.35000000000000053,6.398,6.5,6.25,0.25,-0.17999999999999972,6.162,6.31,6.0,0.3099999999999996,-0.2699999999999996,6.2620000000000005,6.44,6.01,0.4300000000000006,-0.16000000000000014,1194548,1648522,859186,789336,710215
2018-09-09,6.1579999999999995,6.3,6.06,0.2400000000000002,-0.20000000000000018,6.248,6.3,6.17,0.1299999999999999,-0.05999999999999961,6.048,6.1,5.96,0.13999999999999968,-0.02999999999999936,6.114,6.18,6.05,0.1299999999999999,-0.09999999999999964,1060482,1494524,643462,851062,-499662
2018-09-16,6.164,6.31,5.98,0.3299999999999992,-0.10999999999999943,6.244,6.32,6.03,0.29000000000000004,-0.27999999999999936,6.026,6.15,5.83,0.3200000000000003,-0.2599999999999998,6.11,6.28,5.91,0.3700000000000001,-0.2599999999999998,1480614,2606983,991651,1615332,478339
2018-09-23,5.884,6.09,5.74,0.34999999999999964,0.16000000000000014,6.002,6.33,5.88,0.4500000000000002,0.3799999999999999,5.776,5.97,5.67,0.2999999999999998,0.1200000000000001,5.896,6.21,5.76,0.4500000000000002,0.34999999999999964,2341051,4020260,1095094,2925166,2925166
2018-09-30,6.25,6.65,6.07,0.5800000000000001,-0.020000000000000462,6.44,6.66,6.24,0.41999999999999993,0.04999999999999982,6.037999999999999,6.3,5.85,0.4500000000000002,0.04999999999999982,6.228,6.42,6.01,0.41000000000000014,0.1900000000000004,2871674,5411902,1545915,3865987,-349271
2018-10-07,5.93,6.1,5.73,0.3699999999999992,-0.1999999999999993,6.016,6.14,5.85,0.29000000000000004,-0.08000000000000007,5.768,5.94,5.61,0.33000000000000007,-0.14000000000000057,5.894,6.07,5.73,0.33999999999999986,-0.08000000000000007,2000954,2733307,1544368,1188939,-324511
