Date,BELFB_Open_average,BELFB_Open_max,BELFB_Open_min,BELFB_Open_volatility,BELFB_Open_change,BELFB_High_average,BELFB_High_max,BELFB_High_min,BELFB_High_volatility,BELFB_High_change,BELFB_Low_average,BELFB_Low_max,BELFB_Low_min,BELFB_Low_volatility,BELFB_Low_change,BELFB_Close_average,BELFB_Close_max,BELFB_Close_min,BELFB_Close_volatility,BELFB_Close_change,BELFB_Volume_average,BELFB_Volume_max,BELFB_Volume_min,BELFB_Volume_volatility,BELFB_Volume_change
2018-01-14,24.475,24.85,24.0,0.8500000000000014,-0.8500000000000014,24.8375,25.4,24.2,1.1999999999999993,-1.1999999999999993,23.6875,24.15,22.65,1.5,-1.4000000000000021,24.0125,24.7,22.9,1.8000000000000007,-1.5500000000000007,27383,38353,15502,22851,9158
2018-01-21,21.91,22.6,20.9,1.7000000000000028,-1.7000000000000028,23.144,25.77,21.8,3.969999999999999,-3.969999999999999,21.25,21.85,20.35,1.5,-0.7000000000000028,21.59,22.4,20.75,1.6499999999999986,-0.8000000000000007,31723,54711,20330,34381,-14858
2018-01-28,20.97,21.35,20.55,0.8000000000000007,-0.6500000000000021,21.722,23.55,20.9,2.650000000000002,-0.759999999999998,20.64,21.0,20.5,0.5,-0.5,20.810000000000002,21.1,20.55,0.5500000000000007,-0.5,30084,39541,25987,13554,-12997
2018-02-04,19.446,20.5,18.8,1.6999999999999993,-1.6999999999999993,19.74,20.65,19.0,1.6499999999999986,-1.6499999999999986,18.774,19.45,17.8,1.6499999999999986,-1.6499999999999986,19.194,19.62,18.65,0.9700000000000024,-0.75,35526,42936,27083,15853,15853
2018-02-11,18.772,19.3,18.2,1.1000000000000014,0.5,19.3,19.75,18.8,0.9499999999999993,0.4499999999999993,18.56,18.85,18.2,0.6500000000000021,0.05000000000000071,18.919999999999998,19.5,18.4,1.1000000000000014,0.0,24323,29388,16066,13322,-9883
2018-02-18,18.7875,19.0,18.5,0.5,-0.3000000000000007,19.1125,19.65,18.65,1.0,-0.6500000000000021,18.1625,18.7,17.3,1.3999999999999986,-1.3999999999999986,18.5875,18.9,18.15,0.75,-0.75,26643,41927,20863,21064,19605
2018-02-25,17.95,19.0,17.25,1.75,-0.8499999999999979,18.48,19.35,17.65,1.7000000000000028,-1.7000000000000028,17.51,18.1,17.2,0.9000000000000021,-0.9000000000000021,17.8,19.0,17.3,1.6999999999999993,-1.6499999999999986,27017,44823,21115,23708,762
2018-03-04,17.97,18.4,17.25,1.1499999999999986,1.0500000000000007,18.422,18.61,18.0,0.6099999999999994,0.6000000000000014,17.63,17.9,17.1,0.7999999999999972,0.5999999999999979,18.22,18.45,17.8,0.6499999999999986,0.6499999999999986,21364,35939,11603,24336,-24336
2018-03-11,19.74,20.35,18.5,1.8500000000000014,1.3999999999999986,20.444,20.82,19.95,0.870000000000001,0.5500000000000007,18.99,19.75,17.8,1.9499999999999993,1.5,20.12,20.6,19.85,0.75,0.5500000000000007,33579,71168,16226,54942,31570
2018-03-18,20.1,20.3,19.8,0.5,-0.5,20.572,21.01,20.3,0.7100000000000009,0.29999999999999716,19.51,19.85,18.9,0.9500000000000028,-0.6500000000000021,19.87,20.4,19.0,1.3999999999999986,-1.0500000000000007,21646,32514,14854,17660,1631
2018-03-25,19.2,19.45,19.0,0.4499999999999993,-0.4499999999999993,19.525,19.75,19.4,0.3500000000000014,0.05000000000000071,18.6375,18.9,18.3,0.5999999999999979,-0.5500000000000007,19.025,19.2,18.9,0.3000000000000007,-0.20000000000000284,51345,104090,26556,77534,70133
2018-04-01,19.32,20.25,18.8,1.4499999999999993,0.6999999999999993,19.830000000000002,20.25,19.05,1.1999999999999993,0.8499999999999979,18.88,19.4,18.25,1.1499999999999986,0.8500000000000014,19.419999999999998,20.0,18.5,1.5,0.9499999999999993,30416,55617,14104,41513,-8097
