Date,CHRS_Open_average,CHRS_Open_max,CHRS_Open_min,CHRS_Open_volatility,CHRS_Open_change,CHRS_High_average,CHRS_High_max,CHRS_High_min,CHRS_High_volatility,CHRS_High_change,CHRS_Low_average,CHRS_Low_max,CHRS_Low_min,CHRS_Low_volatility,CHRS_Low_change,CHRS_Close_average,CHRS_Close_max,CHRS_Close_min,CHRS_Close_volatility,CHRS_Close_change,CHRS_Volume_average,CHRS_Volume_max,CHRS_Volume_min,CHRS_Volume_volatility,CHRS_Volume_change
2018-01-14,12.01,13.6,10.85,2.75,-2.75,12.34,13.9,11.25,2.6500000000000004,-2.4000000000000004,11.304,12.2,10.55,1.6499999999999986,-1.629999999999999,11.664,12.6,10.75,1.8499999999999996,-1.0999999999999996,872726,1207945,560262,647683,311061
2018-01-21,11.94,12.15,11.45,0.7000000000000011,0.6500000000000004,12.314,12.47,12.0,0.47000000000000064,0.47000000000000064,11.642,11.95,11.45,0.5,0.11000000000000121,11.97,12.1,11.65,0.4499999999999993,0.10000000000000142,512997,699221,331589,367632,-279138
2018-01-28,10.5,11.8,9.75,2.0500000000000007,-2.0500000000000007,10.824,12.05,10.1,1.950000000000001,-1.950000000000001,9.874,10.82,9.3,1.5199999999999996,-1.3200000000000003,10.124,10.97,9.55,1.42,-1.42,555118,944090,385967,558123,-108049
2018-02-04,9.66,10.0,9.3,0.6999999999999993,0.1999999999999993,10.084,10.35,9.75,0.5999999999999996,-0.34999999999999964,9.29,9.75,8.75,1.0,0.09999999999999964,9.71,10.05,9.4,0.6500000000000004,-0.3000000000000007,539480,753647,377784,375863,-242839
2018-02-11,9.6875,9.8,9.55,0.25,0.0,9.895,10.0,9.75,0.25,0.17999999999999972,9.4125,9.55,9.25,0.3000000000000007,0.15000000000000036,9.675,9.8,9.55,0.25,-0.09999999999999964,423594,539412,228139,311273,186804
2018-02-18,9.3,9.55,9.1,0.45000000000000107,0.10000000000000142,9.84,10.45,9.5,0.9499999999999993,0.9499999999999993,9.134,9.4,9.05,0.34999999999999964,0.33000000000000007,9.44,10.25,9.1,1.1500000000000004,1.1500000000000004,375489,456333,294439,161894,21905
2018-02-25,10.06,10.55,9.7,0.8500000000000014,-0.25,10.578,11.25,10.1,1.1500000000000004,-0.5700000000000003,9.836,10.18,9.5,0.6799999999999997,-0.23000000000000043,10.14,10.5,9.8,0.6999999999999993,-0.05000000000000071,600676,692495,535085,157410,-123137
2018-03-04,10.11,11.9,9.3,2.5999999999999996,1.4000000000000004,11.094,13.35,9.45,3.9000000000000004,2.0700000000000003,9.57,11.35,8.55,2.799999999999999,1.9000000000000004,10.44,12.45,9.1,3.3499999999999996,2.8499999999999996,2158316,6049012,845258,5203754,552993
2018-03-11,12.42,12.65,12.15,0.5,-0.049999999999998934,12.68,12.9,12.45,0.45000000000000107,-0.23000000000000043,11.92,12.25,11.75,0.5,-0.47000000000000064,12.29,12.5,12.1,0.40000000000000036,-0.34999999999999964,842248,1362265,577628,784637,139938
2018-03-18,11.629999999999999,12.1,11.2,0.9000000000000004,-0.9000000000000004,12.06,12.55,11.5,1.0500000000000007,-1.0500000000000007,11.304,11.82,10.6,1.2200000000000006,-1.2200000000000006,11.49,12.0,11.05,0.9499999999999993,-0.9499999999999993,845650,1150826,577179,573647,-338516
