Date,MMYT_Open_average,MMYT_Open_max,MMYT_Open_min,MMYT_Open_volatility,MMYT_Open_change,MMYT_High_average,MMYT_High_max,MMYT_High_min,MMYT_High_volatility,MMYT_High_change,MMYT_Low_average,MMYT_Low_max,MMYT_Low_min,MMYT_Low_volatility,MMYT_Low_change,MMYT_Close_average,MMYT_Close_max,MMYT_Close_min,MMYT_Close_volatility,MMYT_Close_change,MMYT_Volume_average,MMYT_Volume_max,MMYT_Volume_min,MMYT_Volume_volatility,MMYT_Volume_change
2018-03-25,33.4125,33.55,33.2,0.3499999999999943,-0.19999999999999574,34.2675,34.95,33.7,1.25,1.2000000000000028,32.8125,33.35,32.35,1.0,0.75,33.712500000000006,34.7,33.2,1.5,1.25,304012,390607,154056,236551,-236551
2018-04-01,33.48,34.45,32.75,1.7000000000000028,-0.45000000000000284,34.05,35.55,33.0,2.549999999999997,-1.4499999999999957,32.53,33.4,31.85,1.5499999999999972,1.4499999999999957,33.35,34.4,32.4,2.0,1.5500000000000043,343727,467005,235048,231957,-190779
2018-04-08,35.050000000000004,35.7,34.0,1.7000000000000028,1.4500000000000028,35.65,36.0,35.15,0.8500000000000014,0.5500000000000043,34.41,35.15,33.55,1.6000000000000014,0.9500000000000028,35.25,35.6,35.0,0.6000000000000014,0.14999999999999858,306892,451294,158187,293107,-140512
2018-04-15,35.77,36.35,35.2,1.1499999999999986,0.45000000000000284,36.230000000000004,37.2,35.5,1.7000000000000028,0.6499999999999986,35.196,35.75,34.63,1.1199999999999974,0.5700000000000003,35.67,36.45,34.85,1.6000000000000014,0.5,288942,496869,135386,361483,-53729
2018-04-22,35.12,35.8,34.25,1.5499999999999972,-0.5999999999999943,35.45,35.8,35.1,0.6999999999999957,-0.25,34.46,35.05,33.8,1.25,-0.5,34.79,35.45,34.1,1.3500000000000014,-0.5500000000000043,237745,304307,188041,116266,41927
2018-04-29,36.35,37.05,35.0,2.049999999999997,1.5,37.32,37.95,36.95,1.0,0.9500000000000028,35.87,36.52,34.8,1.720000000000006,1.7000000000000028,36.89,37.6,36.5,1.1000000000000014,0.7000000000000028,258256,335212,145272,189940,-65708
2018-05-06,36.47,37.65,35.35,2.299999999999997,-2.299999999999997,36.88,38.1,35.85,2.25,-2.25,35.64,37.6,34.9,2.700000000000003,-2.6000000000000014,35.92,37.85,34.95,2.8999999999999986,-2.700000000000003,261480,367574,121025,246549,-185107
2018-05-13,34.31,35.3,33.2,2.0999999999999943,-2.0999999999999943,34.89,35.55,34.45,1.0999999999999943,-0.5499999999999972,33.64,34.65,32.95,1.6999999999999957,-1.5,34.18,34.9,33.1,1.7999999999999972,0.19999999999999574,316178,449447,141270,308177,-150341
2018-05-20,35.230000000000004,35.85,34.7,1.1499999999999986,0.6499999999999986,35.85,36.05,35.5,0.5499999999999972,0.45000000000000284,34.854,35.15,34.55,0.6000000000000014,0.5300000000000011,35.339999999999996,35.8,34.85,0.9499999999999957,0.8999999999999986,227314,329417,124383,205034,-43739
2018-05-27,35.025,36.05,34.2,1.8499999999999943,-1.0,35.7325,36.13,35.5,0.6300000000000026,-0.6300000000000026,34.175,34.8,32.6,2.1999999999999957,0.20000000000000284,34.925,35.3,34.5,0.7999999999999972,0.3999999999999986,377624,620261,237965,382296,-111349
2018-06-03,36.91,38.5,35.25,3.25,3.25,38.274,40.35,36.0,4.350000000000001,4.350000000000001,36.662,38.46,35.25,3.210000000000001,3.210000000000001,37.92,40.25,35.9,4.350000000000001,4.350000000000001,326703,487110,205895,281215,281215
2018-06-10,39.71,40.35,39.05,1.3000000000000043,-1.1000000000000014,40.536,41.7,39.25,2.450000000000003,-2.049999999999997,38.89,39.95,37.25,2.700000000000003,-2.700000000000003,39.53,41.05,37.4,3.6499999999999986,-3.6499999999999986,473745,553969,360764,193205,75571
2018-06-17,38.07,38.5,37.45,1.0499999999999972,-0.19999999999999574,38.63,39.2,37.45,1.75,-1.75,37.244,37.9,35.95,1.9499999999999957,-1.5700000000000003,37.956,38.95,36.88,2.0700000000000003,-2.0700000000000003,236619,362162,166897,195265,-127179
2018-06-24,35.589999999999996,36.5,34.95,1.5499999999999972,-1.4500000000000028,36.2,36.5,35.4,1.1000000000000014,-0.14999999999999858,34.64,35.25,33.9,1.3500000000000014,0.09999999999999432,35.51,36.15,34.95,1.1999999999999957,1.1999999999999957,346320,405465,259485,145980,101006
2018-07-01,35.45,35.9,35.15,0.75,-0.75,35.825,36.5,35.4,1.1000000000000014,-0.7999999999999972,34.675,34.9,34.3,0.6000000000000014,0.0,35.337500000000006,35.6,35.1,0.5,0.5,195321,309416,143476,165940,-139900
2018-07-08,34.25,35.65,33.1,2.549999999999997,-0.75,34.84,35.7,33.85,1.8500000000000014,-0.5,33.536,34.5,32.9,1.6000000000000014,1.6000000000000014,34.1,34.95,32.9,2.0500000000000043,2.0500000000000043,326499,511694,160285,351409,-144053
2018-07-15,36.32,38.3,35.0,3.299999999999997,1.7999999999999972,37.226,38.75,35.5,3.25,1.75,35.736,36.83,34.25,2.5799999999999983,2.25,36.81,38.5,35.35,3.1499999999999986,1.6499999999999986,438260,690613,198800,491813,-349316
2018-07-22,35.6,36.9,34.45,2.4499999999999957,-2.4499999999999957,35.888,37.1,34.8,2.3000000000000043,-2.3000000000000043,34.52,36.15,33.2,2.9499999999999957,-2.9499999999999957,34.68,36.15,33.3,2.8500000000000014,-2.8500000000000014,349931,679097,136182,542915,205930
2018-07-29,33.46,34.4,32.95,1.4499999999999957,0.8500000000000014,33.980000000000004,34.65,33.35,1.2999999999999972,0.5499999999999972,32.68,33.15,32.1,1.0499999999999972,0.5,33.38,34.25,32.75,1.5,0.6499999999999986,320654,429630,216681,212949,-101666
2018-08-05,34.3,34.85,33.8,1.0500000000000043,0.5500000000000043,34.79,35.15,34.55,0.6000000000000014,-0.5499999999999972,33.51,34.15,32.25,1.8999999999999986,-1.1499999999999986,34.22,34.7,33.5,1.2000000000000028,-1.2000000000000028,235512,372661,155012,217649,197299
2018-08-12,31.73,33.5,28.95,4.550000000000001,-2.25,32.784,34.0,31.62,2.379999999999999,-2.0500000000000043,29.76,32.65,27.55,5.099999999999998,-2.799999999999997,31.01,33.0,29.1,3.8999999999999986,-3.0500000000000007,744410,1318793,310993,1007800,61774
2018-08-19,30.55,31.5,29.9,1.6000000000000014,1.6000000000000014,31.33,32.15,30.3,1.8499999999999979,1.1999999999999993,30.1,30.7,29.35,1.3499999999999979,1.0,30.68,31.45,29.9,1.5500000000000007,1.0,324999,540117,157510,382607,-154264
2018-08-26,31.18,31.75,30.9,0.8500000000000014,0.15000000000000213,31.7,31.95,31.25,0.6999999999999993,0.09999999999999787,30.669999999999998,30.9,30.0,0.8999999999999986,-0.04999999999999716,31.2,31.65,30.8,0.8499999999999979,0.09999999999999787,330253,739847,136927,602920,102386
2018-09-02,30.4625,31.65,29.25,2.3999999999999986,-2.049999999999997,30.8875,31.95,30.0,1.9499999999999993,-1.8499999999999979,29.555,30.75,28.95,1.8000000000000007,-1.3000000000000007,30.0,31.5,29.05,2.4499999999999993,-1.75,479867,520331,402554,117777,35188
2018-09-09,28.99,29.95,28.25,1.6999999999999993,-1.6999999999999993,29.32,29.95,28.6,1.3499999999999979,-1.3499999999999979,28.46,28.95,28.15,0.8000000000000007,-0.8000000000000007,28.69,29.05,28.25,0.8000000000000007,-0.5500000000000007,344743,419487,280707,138780,63461
2018-09-16,27.669999999999998,28.65,27.05,1.5999999999999979,-0.75,28.37,29.0,27.75,1.25,-0.25,26.96,27.7,26.25,1.4499999999999993,0.6499999999999986,27.54,28.2,27.15,1.0500000000000007,1.0500000000000007,476958,625513,363405,262108,64185
2018-09-23,27.7,28.6,26.4,2.200000000000003,-0.4499999999999993,28.918,30.48,28.05,2.4299999999999997,0.19000000000000128,26.75,27.4,26.0,1.3999999999999986,-0.5999999999999979,27.53,28.6,26.2,2.400000000000002,0.0,494855,1126212,211343,914869,79993
2018-09-30,26.52,27.74,25.7,2.039999999999999,-2.039999999999999,26.814,28.13,26.14,1.9899999999999984,-1.9800000000000004,25.69,27.11,24.65,2.460000000000001,-2.460000000000001,25.932,27.14,24.76,2.379999999999999,-2.379999999999999,359229,451747,266669,185078,21410
2018-10-07,23.686,24.6,22.57,2.030000000000001,-1.7899999999999991,24.306,24.98,22.81,2.1700000000000017,-0.41000000000000014,22.978,24.32,21.82,2.5,-1.5199999999999996,23.5,24.51,22.09,2.4200000000000017,-0.19000000000000128,628694,757169,526466,230703,223926
2018-10-14,24.918,25.43,23.95,1.4800000000000004,1.3500000000000014,25.366,25.59,24.81,0.7800000000000011,0.7800000000000011,24.428,24.83,23.88,0.9499999999999993,0.22000000000000242,24.904,25.47,24.22,1.25,-0.26000000000000156,391220,574802,247567,327235,157842
2018-10-21,23.302,24.44,22.55,1.8900000000000006,-1.25,23.818,24.55,23.46,1.0899999999999999,-1.0899999999999999,22.252,23.05,20.82,2.2300000000000004,-1.0700000000000003,23.24,23.52,22.55,0.9699999999999989,-0.14000000000000057,544706,586847,517421,69426,50712
2018-10-28,24.026,26.67,22.07,4.600000000000001,3.210000000000001,25.29,27.0,23.36,3.6400000000000006,2.84,23.326,25.42,21.77,3.650000000000002,3.650000000000002,24.355999999999998,26.58,22.07,4.509999999999998,3.460000000000001,601815,820605,415215,405390,-199528
2018-11-04,25.186,25.62,24.55,1.0700000000000003,-1.0700000000000003,25.484,26.14,24.55,1.5899999999999999,-1.379999999999999,24.296,24.67,23.18,1.490000000000002,-1.490000000000002,24.748,25.35,23.51,1.8399999999999999,-1.8299999999999983,234473,330077,189769,140308,50356
2018-11-11,23.684,23.8,23.4,0.40000000000000213,0.33000000000000185,24.2,24.43,23.95,0.4800000000000004,-0.22000000000000242,23.436,23.74,23.17,0.5699999999999967,-0.04999999999999716,23.855999999999998,24.0,23.58,0.4200000000000017,-0.14999999999999858,305716,428030,221748,206282,-126688
2018-11-18,22.67,23.51,22.16,1.3500000000000014,-1.3500000000000014,23.03,23.73,22.66,1.0700000000000003,-1.0700000000000003,22.235,22.7,22.04,0.6600000000000001,-0.6600000000000001,22.4,22.78,22.16,0.620000000000001,-0.4800000000000004,348418,534296,190305,343991,-132766
2018-11-25,23.576,24.58,22.62,1.9599999999999973,1.9599999999999973,24.23,25.0,23.0,2.0,2.0,23.262,24.43,22.46,1.9699999999999989,1.9699999999999989,24.064,24.99,23.0,1.9899999999999984,1.9899999999999984,433782,595960,261618,334342,-334018
2018-12-02,25.1475,25.93,24.52,1.4100000000000001,-0.8200000000000003,25.7925,26.6,25.0,1.6000000000000014,-1.6000000000000014,24.475,25.34,23.68,1.6600000000000001,-1.6600000000000001,24.865000000000002,25.94,23.72,2.2200000000000024,-2.2200000000000024,354084,459134,264168,194966,-194966
2018-12-09,24.664,25.76,23.72,2.0400000000000027,2.0400000000000027,25.23,26.45,24.32,2.129999999999999,1.6499999999999986,24.26,24.85,23.65,1.2000000000000028,0.990000000000002,24.812,26.2,23.97,2.2300000000000004,1.0400000000000027,356822,718308,141508,576800,576800
2018-12-16,23.472,24.88,21.56,3.3200000000000003,-3.3200000000000003,23.774,25.06,21.62,3.4399999999999977,-3.4399999999999977,22.124,23.6,20.18,3.4200000000000017,-3.4200000000000017,22.516,24.25,20.5,3.75,-3.75,495939,766813,332900,433913,-402583
2018-12-23,21.634999999999998,23.56,20.0,3.5599999999999987,3.5599999999999987,22.695,23.76,21.03,2.7300000000000004,2.7300000000000004,21.302500000000002,22.82,19.66,3.16,3.16,22.545,23.6,20.67,2.9299999999999997,2.9299999999999997,277499,416457,146877,269580,203654
2018-12-30,23.645,23.94,23.25,0.6900000000000013,-0.48999999999999844,24.22,24.77,23.65,1.120000000000001,0.4299999999999997,23.355,23.65,23.0,0.6499999999999986,-0.3999999999999986,23.99,24.54,23.15,1.3900000000000006,0.21000000000000085,295043,508602,130281,378321,-378321
2019-01-06,25.256,25.92,24.69,1.2300000000000004,-0.019999999999999574,25.636,26.15,25.07,1.0799999999999983,-0.4800000000000004,24.724,25.2,24.43,0.7699999999999996,-0.10999999999999943,25.218,25.89,24.76,1.129999999999999,-0.4499999999999993,223547,390780,153567,237213,-33513
2019-01-13,25.212,25.64,24.72,0.9200000000000017,0.9200000000000017,25.672,26.14,25.24,0.9000000000000021,0.9000000000000021,24.758,24.96,24.32,0.6400000000000006,0.4800000000000004,25.5,26.02,25.02,1.0,1.0,210713,298027,142688,155339,155339
2019-01-20,26.0175,27.8,24.63,3.1700000000000017,1.6600000000000001,26.7025,27.91,25.01,2.8999999999999986,1.7699999999999996,24.6375,25.23,24.2,1.0300000000000011,0.9100000000000001,25.985,27.8,24.39,3.41,3.400000000000002,925316,1782133,455083,1327050,474682
2019-01-27,26.284,27.28,25.44,1.8399999999999999,-0.6700000000000017,26.913999999999998,27.99,25.61,2.379999999999999,0.4499999999999993,25.418,26.39,24.54,1.8500000000000014,0.9800000000000004,26.298000000000002,27.7,25.14,2.5599999999999987,2.1099999999999994,596126,681013,382222,298791,-40440
2019-02-03,26.936,27.42,26.32,1.1000000000000014,-0.4400000000000013,27.49,27.87,27.02,0.8500000000000014,-0.17999999999999972,26.348,26.8,26.14,0.6600000000000001,0.620000000000001,27.02,27.42,26.3,1.120000000000001,1.120000000000001,209971,259485,157945,101540,-101540
2019-02-10,27.916,28.44,27.43,1.0100000000000016,1.0100000000000016,28.446,28.7,27.84,0.8599999999999994,0.8599999999999994,27.522000000000002,27.87,27.28,0.5899999999999999,0.07000000000000028,27.983999999999998,28.4,27.43,0.9699999999999989,-0.21000000000000085,341047,602928,125109,477819,70567
2019-02-17,28.0125,28.53,27.36,1.1700000000000017,0.33999999999999986,28.5475,28.73,28.16,0.5700000000000003,-0.5700000000000003,27.5825,28.1,27.17,0.9299999999999997,0.4799999999999969,28.0875,28.6,27.59,1.0100000000000016,-0.2799999999999976,211934,361920,134277,227643,-227643
2019-02-24,28.348,28.55,28.25,0.3000000000000007,-0.010000000000001563,28.802,29.05,28.58,0.4700000000000024,0.4700000000000024,28.182,28.34,28.07,0.2699999999999996,0.17999999999999972,28.552,28.96,28.23,0.7300000000000004,0.5700000000000003,168373,193610,142696,50914,50914
2019-03-03,30.374,31.94,28.99,2.950000000000003,1.8100000000000023,31.169999999999998,32.3,29.45,2.849999999999998,1.4800000000000004,29.966,30.8,28.87,1.9299999999999997,1.3099999999999987,30.764,31.97,29.09,2.879999999999999,1.7699999999999996,418252,682785,197703,485082,-230491
2019-03-10,30.47,31.84,29.53,2.3099999999999987,-1.509999999999998,30.846,31.87,29.8,2.0700000000000003,-1.870000000000001,29.656,31.0,28.81,2.1900000000000013,-2.1900000000000013,29.996,31.61,28.95,2.66,-2.66,338005,649595,159477,490118,130550
2019-03-17,27.918,28.97,27.05,1.9199999999999982,-1.9199999999999982,28.194,29.27,27.26,2.009999999999998,-2.009999999999998,27.068,28.43,25.27,3.16,-3.16,27.27,28.48,25.36,3.120000000000001,-3.120000000000001,271199,369649,175509,194140,86498
2019-03-24,26.012,26.92,25.16,1.7600000000000016,1.7600000000000016,26.62,27.73,25.34,2.3900000000000006,2.3900000000000006,25.818,26.89,24.46,2.4299999999999997,2.4299999999999997,26.398,27.6,25.14,2.460000000000001,2.460000000000001,267180,508363,119470,388893,-305057
2019-03-31,27.522000000000002,28.27,26.76,1.509999999999998,-0.8399999999999999,27.778,28.5,26.78,1.7199999999999989,-1.0499999999999972,26.936,27.61,26.32,1.2899999999999991,-1.0599999999999987,27.248,27.9,26.62,1.2799999999999976,-0.9499999999999993,230140,375299,118341,256958,-148187
2019-04-07,26.276,26.63,25.94,0.6899999999999977,0.28999999999999915,26.724,26.98,26.39,0.5899999999999999,-0.04999999999999716,25.934,26.09,25.45,0.6400000000000006,-0.03999999999999915,26.188,26.37,26.02,0.3500000000000014,-0.240000000000002,169963,228263,95125,133138,21608
2019-04-14,26.495,27.25,25.97,1.2800000000000011,0.620000000000001,26.875,27.25,26.5,0.75,0.08999999999999986,25.995,26.17,25.79,0.38000000000000256,-0.120000000000001,26.3975,26.87,26.0,0.870000000000001,-0.07000000000000028,324376,471791,210199,261592,54956
2019-04-21,26.426,28.99,25.66,3.3299999999999983,3.039999999999999,26.756,28.99,25.97,3.0199999999999996,2.7799999999999976,25.541999999999998,25.9,25.16,0.7399999999999984,0.7399999999999984,26.518,28.47,25.85,2.6199999999999974,2.5199999999999996,303256,700743,146579,554164,461047
2019-04-28,26.546,28.56,25.19,3.3699999999999974,-2.549999999999997,27.146,29.12,26.13,2.990000000000002,-2.8900000000000006,25.812,28.35,24.74,3.610000000000003,-2.5,26.364,28.91,25.21,3.6999999999999993,-2.8599999999999994,414775,1148179,85108,1063071,-150999
2019-05-05,24.596,25.31,23.83,1.4800000000000004,-1.4800000000000004,24.834,25.7,24.05,1.6499999999999986,-1.6499999999999986,24.16,24.79,23.45,1.3399999999999999,-1.3399999999999999,24.4,25.43,23.5,1.9299999999999997,-1.9299999999999997,192747,243405,150978,92427,92427
2019-05-12,23.642,25.16,22.85,2.3099999999999987,1.1999999999999993,24.016,25.24,23.18,2.0599999999999987,1.1999999999999993,22.992,23.92,22.6,1.3200000000000003,0.4799999999999969,23.338,24.0,22.66,1.3399999999999999,0.7399999999999984,281060,379669,181203,198466,-25633
2019-05-19,23.802,24.33,23.23,1.0999999999999979,1.0999999999999979,24.384,24.8,23.86,0.9400000000000013,0.740000000000002,23.605999999999998,23.84,23.15,0.6900000000000013,0.6900000000000013,23.964,24.33,23.5,0.8299999999999983,0.5100000000000016,307674,594705,120158,474547,-474547
2019-05-26,23.98,24.12,23.62,0.5,-0.5,24.2225,24.64,23.73,0.9100000000000001,-0.9100000000000001,23.4875,23.98,23.24,0.740000000000002,-0.740000000000002,23.985,24.45,23.5,0.9499999999999993,-0.9499999999999993,188926,221007,160260,60747,43452
2019-06-02,23.47,23.74,23.03,0.7099999999999973,0.16000000000000014,23.88,24.48,23.32,1.1600000000000001,0.7199999999999989,23.012,23.69,22.49,1.2000000000000028,0.7200000000000024,23.573999999999998,24.23,22.97,1.2600000000000016,1.120000000000001,359306,488423,151837,336586,-222729
2019-06-09,25.352,25.73,24.45,1.2800000000000011,1.2600000000000016,25.878,26.35,25.59,0.7600000000000016,0.28999999999999915,25.146,25.43,24.45,0.9800000000000004,0.870000000000001,25.576,25.95,25.46,0.48999999999999844,0.0,177121,217742,154250,63492,17198
2019-06-16,25.952,26.22,25.44,0.7799999999999976,0.6099999999999994,26.334,26.54,25.92,0.6199999999999974,0.6199999999999974,25.716,26.09,25.35,0.7399999999999984,0.48999999999999844,25.974,26.25,25.69,0.5599999999999987,0.3200000000000003,233006,336519,156963,179556,24360
2019-06-23,25.512,26.15,25.1,1.0499999999999972,-1.0499999999999972,25.74,26.4,25.13,1.2699999999999996,-1.2699999999999996,24.894,25.58,24.58,1.0,-0.8299999999999983,25.14,26.05,24.8,1.25,-1.25,299479,470544,152056,318488,141039
2019-06-30,26.09,26.68,25.16,1.5199999999999996,1.5199999999999996,26.9525,27.75,26.38,1.370000000000001,1.370000000000001,25.997500000000002,26.64,24.94,1.6999999999999993,1.6999999999999993,26.677500000000002,27.58,26.01,1.5699999999999967,1.5699999999999967,474322,1101484,103938,997546,-567856
2019-07-07,26.822,27.35,26.03,1.3200000000000003,0.07000000000000028,27.102,27.62,26.34,1.2800000000000011,0.1700000000000017,26.178,27.02,25.52,1.5,1.5,26.778,27.61,26.04,1.5700000000000003,1.5700000000000003,223950,299802,179754,120048,-73524
2019-07-14,27.776,27.96,27.52,0.4400000000000013,0.4400000000000013,27.942,28.03,27.84,0.19000000000000128,0.16000000000000014,27.428,27.71,27.11,0.6000000000000014,0.19000000000000128,27.806,27.95,27.63,0.3200000000000003,0.20000000000000284,139698,198337,74659,123678,110942
2019-07-21,27.918,28.19,27.6,0.5899999999999999,-0.34999999999999787,28.1,28.19,28.0,0.19000000000000128,-0.14999999999999858,27.412,27.6,27.0,0.6000000000000014,0.16999999999999815,27.79,27.94,27.62,0.3200000000000003,-0.21000000000000085,243132,425227,84529,340698,112304
2019-07-28,26.048,27.93,24.54,3.3900000000000006,-3.3900000000000006,26.637999999999998,28.2,24.65,3.5500000000000007,-3.5,25.451999999999998,27.31,24.36,2.9499999999999993,-2.9499999999999993,25.722,28.0,24.45,3.5500000000000007,-3.5500000000000007,291443,346155,232028,114127,-53627
2019-08-04,23.404,23.78,23.17,0.6099999999999994,-0.6099999999999994,23.636,24.0,23.25,0.75,-0.5500000000000007,23.028,23.3,22.77,0.5300000000000011,-0.3100000000000023,23.186,23.4,22.9,0.5,-0.5,222004,262726,132323,130403,9857
2019-08-11,21.922,22.72,21.48,1.2399999999999984,-1.2399999999999984,22.164,22.88,21.5,1.379999999999999,-1.379999999999999,21.44,21.96,20.82,1.1400000000000006,-0.9100000000000001,21.682,22.15,21.22,0.9299999999999997,-0.7199999999999989,445335,619808,198528,421280,421280
2019-08-18,22.518,23.15,21.74,1.4100000000000001,0.8300000000000018,22.97,23.32,22.54,0.7800000000000011,0.3200000000000003,22.21,22.82,21.74,1.0800000000000018,0.4200000000000017,22.554000000000002,22.87,22.17,0.6999999999999993,0.03999999999999915,191628,309905,94884,215021,-63149
2019-08-25,22.822,23.0,22.47,0.5300000000000011,0.5300000000000011,23.106,23.55,22.77,0.7800000000000011,0.5100000000000016,22.538,22.93,22.26,0.6699999999999982,0.5899999999999999,22.695999999999998,22.97,22.56,0.41000000000000014,0.3299999999999983,167251,186854,110509,76345,71414
2019-09-01,23.115000000000002,23.46,22.77,0.6900000000000013,0.6900000000000013,23.6175,24.21,23.19,1.0199999999999996,0.990000000000002,22.89,23.36,22.62,0.7399999999999984,0.7300000000000004,23.2925,23.82,22.74,1.0800000000000018,1.0800000000000018,243902,278236,220151,58085,34092
2019-09-08,23.938,24.57,23.24,1.3300000000000018,0.17999999999999972,24.362,24.68,24.05,0.629999999999999,-0.10999999999999943,23.532,23.89,23.18,0.7100000000000009,0.3299999999999983,23.896,24.5,23.38,1.120000000000001,0.2900000000000027,144180,189148,114555,74593,15975
2019-09-15,24.004,24.5,23.62,0.879999999999999,0.17999999999999972,24.364,24.61,24.14,0.46999999999999886,0.3200000000000003,23.718,23.93,23.56,0.370000000000001,0.05000000000000071,24.116,24.42,23.62,0.8000000000000007,0.23999999999999844,145797,345972,68782,277190,224828
2019-09-22,23.738,24.3,23.29,1.0100000000000016,-0.5700000000000003,24.12,25.18,23.5,1.6799999999999997,-1.2399999999999984,23.178,23.81,22.86,0.9499999999999993,-0.9499999999999993,23.398,23.84,22.92,0.9199999999999982,-0.9199999999999982,283772,548953,152335,396618,-396618
2019-09-29,22.648,22.99,22.14,0.8499999999999979,-0.03999999999999915,22.932000000000002,23.17,22.5,0.6700000000000017,0.07000000000000028,22.286,22.66,21.92,0.7399999999999984,0.120000000000001,22.64,22.84,22.38,0.46000000000000085,0.11999999999999744,180063,254254,72932,181322,-154653
2019-10-06,22.618,23.08,22.1,0.9799999999999969,0.31999999999999673,22.924,23.45,22.5,0.9499999999999993,0.509999999999998,22.356,23.03,21.93,1.1000000000000014,0.7600000000000016,22.652,23.17,22.05,1.120000000000001,0.5900000000000034,148855,235513,80434,155079,73970
2019-10-13,22.52,23.15,21.85,1.2999999999999972,-1.0599999999999987,22.714,23.23,22.2,1.0300000000000011,-1.0300000000000011,21.89,22.51,21.21,1.3000000000000007,-1.3000000000000007,22.124,22.87,21.53,1.3399999999999999,-1.3399999999999999,309294,515570,150844,364726,-60177
2019-10-20,21.605999999999998,21.78,21.49,0.2900000000000027,-0.08000000000000185,22.042,22.3,21.8,0.5,0.5,21.436,21.54,21.25,0.28999999999999915,0.23999999999999844,21.764,22.21,21.45,0.7600000000000016,0.7600000000000016,239424,454605,127995,326610,-16
2019-10-27,22.785999999999998,23.08,22.2,0.879999999999999,0.879999999999999,23.266000000000002,23.57,23.12,0.4499999999999993,0.3099999999999987,22.604,23.03,22.2,0.8300000000000018,0.8300000000000018,22.998,23.28,22.77,0.5100000000000016,0.2900000000000027,156105,281243,94469,186774,160544
2019-11-03,26.326,27.85,23.36,4.490000000000002,2.9400000000000013,27.616,28.06,26.82,1.2399999999999984,-0.5500000000000007,25.92,27.09,23.36,3.7300000000000004,2.900000000000002,27.084,27.99,26.49,1.5,-0.2900000000000027,493277,837723,209915,627808,-226693
