Date,TEVA_Open_average,TEVA_Open_max,TEVA_Open_min,TEVA_Open_volatility,TEVA_Open_change,TEVA_High_average,TEVA_High_max,TEVA_High_min,TEVA_High_volatility,TEVA_High_change,TEVA_Low_average,TEVA_Low_max,TEVA_Low_min,TEVA_Low_volatility,TEVA_Low_change,TEVA_Close_average,TEVA_Close_max,TEVA_Close_min,TEVA_Close_volatility,TEVA_Close_change,TEVA_Volume_average,TEVA_Volume_max,TEVA_Volume_min,TEVA_Volume_volatility,TEVA_Volume_change
2018-01-14,21.062,22.0,20.17,1.8299999999999983,-1.8299999999999983,21.528,22.25,21.14,1.1099999999999994,-0.8599999999999994,20.518,21.15,20.14,1.009999999999998,-1.0,21.064,21.48,20.7,0.7800000000000011,-0.39000000000000057,22364410,27964020,17033000,10931020,-3878038
2018-01-21,20.939999999999998,21.29,20.63,0.6600000000000001,0.5399999999999991,21.384,21.84,20.99,0.8500000000000014,0.620000000000001,20.714,21.17,20.21,0.9600000000000009,0.3500000000000014,21.124,21.61,20.57,1.0399999999999991,0.6600000000000001,11010630,14828858,9374382,5454476,187272
2018-01-28,20.508,20.81,20.11,0.6999999999999993,-0.1999999999999993,20.958,21.6,20.33,1.2700000000000031,-0.5300000000000011,19.998,20.42,19.05,1.370000000000001,-0.9600000000000009,20.509999999999998,21.18,19.74,1.4400000000000013,-0.9100000000000001,16509259,18607172,14592143,4015029,710690
2018-02-04,19.074,20.26,18.4,1.860000000000003,-0.39000000000000057,19.97,21.0,18.84,2.16,-0.7399999999999984,18.79,20.19,17.75,2.4400000000000013,-0.4700000000000024,19.554,20.85,18.61,2.240000000000002,-1.129999999999999,24052138,48797932,15922818,32875114,732045
2018-02-11,19.8325,21.04,18.44,2.599999999999998,2.210000000000001,20.33,21.56,19.18,2.379999999999999,1.9200000000000017,19.495,20.75,18.35,2.3999999999999986,2.3900000000000006,19.89,20.9,18.52,2.379999999999999,2.379999999999999,25211123,50279408,14772734,35506674,-4108250
2018-02-18,20.14,20.8,19.84,0.9600000000000009,-0.9600000000000009,20.4,20.87,20.14,0.7300000000000004,-0.7300000000000004,19.682,19.81,19.45,0.35999999999999943,-0.33999999999999986,19.982,20.09,19.8,0.28999999999999915,0.019999999999999574,12512366,17815404,7269429,10545975,-2766940
2018-02-25,19.268,20.0,18.71,1.2899999999999991,-0.7899999999999991,19.546,20.22,19.13,1.0899999999999999,-0.7300000000000004,18.81,19.3,18.38,0.9200000000000017,-0.10999999999999943,19.092,19.38,18.72,0.6600000000000001,-0.05000000000000071,10735471,13329969,8323301,5006668,-2799201
2018-03-04,19.138,19.42,18.92,0.5,-0.28000000000000114,19.342,19.59,19.14,0.4499999999999993,0.129999999999999,18.914,19.11,18.57,0.5399999999999991,0.16999999999999815,19.21,19.5,19.07,0.4299999999999997,0.3200000000000003,9317579,11729540,7106485,4623055,3221106
2018-03-11,18.732,19.35,18.0,1.3500000000000014,-0.9699999999999989,19.04,19.7,18.52,1.1799999999999997,-1.1799999999999997,18.234,19.28,17.67,1.6099999999999994,-1.6099999999999994,18.444,19.32,17.91,1.4100000000000001,-1.4100000000000001,13173878,17089774,9741550,7348224,219829
2018-03-18,17.47,17.92,17.09,0.8300000000000018,-0.8300000000000018,17.658,18.01,17.13,0.8800000000000026,-0.8800000000000026,17.036,17.3,16.48,0.8200000000000003,-0.7699999999999996,17.274,17.68,16.87,0.8099999999999987,-0.8099999999999987,11020805,14400167,7895222,6504945,-3416941
