Date,BRKb_Open_average,BRKb_Open_max,BRKb_Open_min,BRKb_Open_volatility,BRKb_Open_change,BRKb_High_average,BRKb_High_max,BRKb_High_min,BRKb_High_volatility,BRKb_High_change,BRKb_Low_average,BRKb_Low_max,BRKb_Low_min,BRKb_Low_volatility,BRKb_Low_change,BRKb_Close_average,BRKb_Close_max,BRKb_Close_min,BRKb_Close_volatility,BRKb_Close_change,BRKb_Volume_average,BRKb_Volume_max,BRKb_Volume_min,BRKb_Volume_volatility,BRKb_Volume_change
2018-01-14,213.48999999999998,215.67,211.92,3.75,0.1699999999999875,214.93800000000002,216.08,214.03,2.0500000000000114,2.0500000000000114,211.784,213.25,209.36,3.8899999999999864,3.8899999999999864,213.37199999999999,215.97,210.29,5.680000000000007,5.680000000000007,4873908,6220020,3267192,2952828,-2952828
2018-01-21,216.214,217.15,215.52,1.6299999999999955,1.1100000000000136,216.94,217.62,216.35,1.2700000000000102,1.2700000000000102,214.39600000000002,215.19,212.77,2.4199999999999875,2.4199999999999875,215.784,217.19,215.1,2.0900000000000034,-0.09999999999999432,3540753,4294243,3021260,1272983,-637822
2018-01-28,213.22,216.16,205.49,10.669999999999987,-9.47999999999999,214.57,217.5,207.1,10.400000000000006,-9.52000000000001,209.074,214.1,196.0,18.099999999999994,-18.099999999999994,210.392,217.25,196.8,20.44999999999999,-17.609999999999985,6200473,10746479,4508901,6237578,5706353
2018-02-04,197.942,202.0,193.15,8.849999999999994,5.359999999999985,201.124,204.48,197.57,6.909999999999997,-1.259999999999991,193.332,200.0,189.3,10.699999999999989,5.9599999999999795,197.588,201.24,191.42,9.820000000000022,-2.3500000000000227,7705207,10662988,5128865,5534123,-5534123
2018-02-11,200.2475,203.99,197.04,6.950000000000017,6.409999999999997,202.45499999999998,206.32,198.84,7.47999999999999,7.47999999999999,198.845,203.16,195.92,7.240000000000009,7.240000000000009,201.555,203.9,197.99,5.909999999999997,5.799999999999983,4264056,4382492,3967686,414806,414806
2018-02-18,203.302,207.71,201.39,6.320000000000022,4.3700000000000045,205.462,211.14,202.97,8.169999999999987,6.439999999999998,201.89000000000001,205.36,200.16,5.200000000000017,3.0100000000000193,203.636,210.62,200.73,9.890000000000015,7.569999999999993,5105535,8254143,4034009,4220134,4137455
2018-02-25,205.88,212.0,199.6,12.400000000000006,-12.400000000000006,207.86599999999999,213.13,201.97,11.159999999999997,-9.0,201.7,209.65,198.98,10.670000000000016,-10.530000000000001,204.594,209.66,201.34,8.319999999999993,-6.4199999999999875,5466463,6983958,4041139,2942819,-1862290
2018-03-04,206.33599999999998,213.2,202.35,10.849999999999994,8.339999999999975,208.35600000000002,213.36,204.83,8.530000000000001,8.5,204.928,211.24,201.75,9.490000000000009,8.870000000000005,207.78,212.94,204.3,8.639999999999986,7.269999999999982,4074400,5494342,3084500,2409842,1763712
2018-03-11,209.362,212.69,206.87,5.819999999999993,-5.819999999999993,209.758,213.04,207.06,5.97999999999999,-5.97999999999999,206.348,208.8,202.64,6.160000000000025,-6.160000000000025,206.978,209.13,203.99,5.139999999999986,-5.139999999999986,4612760,5961775,4015352,1946423,-436873
2018-03-18,201.542,205.38,196.9,8.47999999999999,-7.349999999999994,202.784,207.27,198.29,8.980000000000018,-6.030000000000001,198.348,204.0,191.87,12.129999999999995,-8.719999999999999,199.802,204.83,192.46,12.370000000000005,-5.409999999999997,5153788,7257000,2939285,4317715,2284406
