Date,DGX_stock_Open_average,DGX_stock_Open_max,DGX_stock_Open_min,DGX_stock_Open_volatility,DGX_stock_Open_change,DGX_stock_High_average,DGX_stock_High_max,DGX_stock_High_min,DGX_stock_High_volatility,DGX_stock_High_change,DGX_stock_Low_average,DGX_stock_Low_max,DGX_stock_Low_min,DGX_stock_Low_volatility,DGX_stock_Low_change,DGX_stock_Close_average,DGX_stock_Close_max,DGX_stock_Close_min,DGX_stock_Close_volatility,DGX_stock_Close_change,DGX_stock_Volume_average,DGX_stock_Volume_max,DGX_stock_Volume_min,DGX_stock_Volume_volatility,DGX_stock_Volume_change
2018-03-25,100.4,100.56,100.2,0.35999999999999943,-0.3400000000000034,100.83,101.24,100.61,0.6299999999999955,0.20000000000000284,99.145,99.38,98.83,0.5499999999999972,0.009999999999990905,100.045,100.42,99.51,0.9099999999999966,-0.12000000000000455,840323,1037869,733275,304594,-27699
2018-04-01,98.988,100.35,97.62,2.7299999999999898,-0.9899999999999949,99.858,100.73,98.95,1.7800000000000011,-0.7999999999999972,97.352,98.99,96.59,2.3999999999999915,0.14999999999999147,98.636,99.83,97.35,2.480000000000004,-0.46000000000000796,1014822,1173698,903409,270289,-270289
2018-04-08,99.086,100.53,97.98,2.549999999999997,2.549999999999997,100.094,101.05,99.42,1.6299999999999955,1.6299999999999955,98.546,99.29,97.76,1.5300000000000011,1.5300000000000011,99.194,100.25,97.96,2.2900000000000063,1.8000000000000114,960277,1351683,625156,726527,434811
2018-04-15,100.992,101.85,100.31,1.539999999999992,1.2399999999999949,101.956,102.59,101.57,1.0200000000000102,-0.0799999999999983,99.27,100.41,97.62,2.789999999999992,-2.1499999999999915,100.494,101.49,98.16,3.3299999999999983,-3.0700000000000074,1476273,1781137,1068151,712986,712986
2018-04-22,100.106,101.42,98.4,3.019999999999996,3.019999999999996,101.30199999999999,103.0,99.48,3.519999999999996,3.519999999999996,99.456,101.42,97.52,3.9000000000000057,3.9000000000000057,100.888,102.74,99.45,3.289999999999992,3.289999999999992,1138579,1664734,871937,792797,-581847
2018-04-29,101.742,102.95,100.44,2.510000000000005,-2.510000000000005,102.374,103.45,100.99,2.460000000000008,-1.25,100.372,101.43,98.93,2.5,-2.030000000000001,101.494,102.47,100.94,1.5300000000000011,0.29999999999999716,843743,963122,712517,250605,49575
2018-05-06,100.974,101.66,99.89,1.769999999999996,0.11999999999999034,101.936,102.77,100.77,2.0,0.6499999999999915,100.222,101.2,99.26,1.9399999999999977,0.8100000000000023,101.16,102.5,99.87,2.6299999999999955,1.4000000000000057,752748,1313198,502390,810808,-159969
2018-05-13,102.184,102.71,101.84,0.8699999999999903,-0.8599999999999994,102.654,103.25,102.13,1.1200000000000045,-0.730000000000004,101.588,102.43,100.73,1.7000000000000028,-1.7000000000000028,102.144,102.93,101.71,1.220000000000013,-0.7800000000000011,921786,1978104,475242,1502862,1382466
2018-05-20,102.274,103.6,101.09,2.509999999999991,0.9299999999999926,103.384,107.84,101.44,6.400000000000006,4.719999999999999,101.61,103.0,100.38,2.6200000000000045,0.6700000000000017,102.472,105.81,100.89,4.920000000000002,3.210000000000008,934329,2772176,427735,2344441,2273890
2018-05-27,107.10749999999999,108.57,106.07,2.5,1.2000000000000028,108.13499999999999,109.08,106.92,2.1599999999999966,1.0499999999999972,106.2225,106.52,105.5,1.019999999999996,0.8799999999999955,107.2975,108.36,106.35,2.010000000000005,1.6000000000000085,1387316,1975463,675727,1299736,-1299736
2018-06-03,107.87,109.1,106.85,2.25,1.1199999999999903,108.56400000000001,110.45,107.48,2.969999999999999,2.0600000000000023,107.21,108.6,106.06,2.539999999999992,1.3499999999999943,107.866,109.72,106.72,3.0,2.4200000000000017,718030,1296991,470441,826550,571914
2018-06-10,110.836,111.5,109.6,1.9000000000000057,1.0100000000000051,111.644,112.3,111.39,0.9099999999999966,-0.9099999999999966,110.068,110.61,108.86,1.75,1.1200000000000045,111.116,111.65,110.67,0.980000000000004,-0.3400000000000034,1025688,1657193,519647,1137546,-302249
2018-06-17,110.668,111.69,110.0,1.6899999999999977,1.25,111.194,112.3,110.75,1.5499999999999972,1.5499999999999972,110.0,111.16,109.36,1.7999999999999972,1.3100000000000023,110.992,112.04,110.35,1.690000000000012,1.690000000000012,699687,1101524,497660,603864,603864
2018-06-24,111.356,114.27,109.56,4.709999999999994,-4.269999999999996,112.53399999999999,116.49,110.66,5.829999999999998,-5.140000000000001,109.884,112.52,107.46,5.060000000000002,-2.8499999999999943,111.142,113.14,109.94,3.200000000000003,-3.200000000000003,1325917,1979191,773010,1206181,-873781
2018-07-01,110.2275,110.64,109.62,1.019999999999996,0.6700000000000017,110.69500000000001,110.98,110.29,0.6899999999999977,0.45999999999999375,109.42,109.8,108.73,1.0699999999999932,0.7800000000000011,110.3925,110.81,110.06,0.75,0.28000000000000114,536406,733262,346868,386394,-161420
2018-07-08,112.696,114.18,110.71,3.470000000000013,3.1099999999999994,113.69,115.43,111.19,4.240000000000009,4.240000000000009,112.326,113.82,110.14,3.6799999999999926,3.6799999999999926,113.238,114.95,110.77,4.180000000000007,4.180000000000007,896598,1264360,666656,597704,9863
2018-07-15,114.17,115.06,113.28,1.7800000000000011,-0.6200000000000045,114.984,115.47,114.46,1.0100000000000051,0.29999999999999716,113.67399999999999,114.41,113.06,1.3499999999999943,0.3400000000000034,114.28399999999999,114.99,113.53,1.4599999999999937,0.0799999999999983,610787,699076,529111,169965,169965
2018-07-22,108.206,114.74,105.75,8.989999999999995,-7.670000000000002,109.902,115.64,107.93,7.709999999999994,-7.599999999999994,107.206,113.04,104.45,8.590000000000003,-6.560000000000002,108.406,114.89,105.42,9.469999999999999,-8.170000000000002,1663803,2872452,820405,2052047,281001
2018-07-29,107.414,108.45,106.72,1.730000000000004,1.730000000000004,108.252,109.0,107.4,1.5999999999999943,1.5999999999999943,106.818,107.86,106.1,1.7600000000000051,1.7600000000000051,107.80799999999999,108.84,106.94,1.9000000000000057,1.8200000000000074,699750,1059019,550189,508830,-456621
2018-08-05,108.5,108.91,108.08,0.8299999999999983,-0.4200000000000017,108.974,109.14,108.88,0.2600000000000051,0.0,107.994,108.25,107.48,0.769999999999996,-0.0799999999999983,108.444,108.84,108.07,0.7700000000000102,0.15000000000000568,737789,826870,636115,190755,-77079
2018-08-12,108.69,109.52,108.24,1.2800000000000011,1.0699999999999932,109.774,112.38,108.67,3.7099999999999937,3.4799999999999898,108.364,109.31,107.63,1.6800000000000068,1.230000000000004,109.284,111.44,108.37,3.069999999999993,3.019999999999996,888487,2244532,410307,1834225,1834225
2018-08-19,110.952,111.48,110.49,0.9900000000000091,-0.39000000000000057,111.518,112.34,110.95,1.3900000000000006,-1.1700000000000017,110.518,111.16,110.17,0.9899999999999949,-0.9899999999999949,110.798,111.34,110.51,0.8299999999999983,-0.8299999999999983,664336,803939,562791,241148,43093
2018-08-26,110.414,110.86,109.84,1.019999999999996,-1.009999999999991,110.834,111.53,110.35,1.1800000000000068,-0.5,109.932,110.49,109.52,0.9699999999999989,-0.4399999999999977,110.384,110.85,109.98,0.8699999999999903,-0.4099999999999966,559794,715375,372205,343170,-7610
2018-09-02,109.6425,110.02,109.39,0.6299999999999955,-0.28000000000000114,110.03,110.33,109.62,0.7099999999999937,-0.21999999999999886,109.1175,109.3,108.72,0.5799999999999983,0.010000000000005116,109.475,109.77,109.33,0.4399999999999977,0.01999999999999602,508250,551370,480739,70631,-35761
2018-09-09,108.652,109.56,108.06,1.5,-0.960000000000008,109.16799999999999,109.82,108.72,1.0999999999999943,-0.769999999999996,107.98,108.65,107.51,1.1400000000000006,-0.6300000000000097,108.268,108.72,107.9,0.8199999999999932,-0.5300000000000011,1087021,1572122,562766,1009356,288346
2018-09-16,107.952,108.48,107.51,0.9699999999999989,-0.4000000000000057,108.356,108.73,108.16,0.5700000000000074,0.25,107.332,107.51,107.1,0.4100000000000108,0.10000000000000853,107.584,107.93,107.22,0.710000000000008,-0.01999999999999602,1016109,1300766,629305,671461,-91671
2018-09-23,107.614,108.03,107.25,0.7800000000000011,-0.23999999999999488,108.146,108.61,107.71,0.9000000000000057,0.25,107.006,107.48,106.37,1.1099999999999994,0.6099999999999994,107.56400000000001,107.91,107.25,0.6599999999999966,0.3199999999999932,991020,1354248,744202,610046,-371846
2018-09-30,106.562,108.26,103.38,4.88000000000001,-4.689999999999998,106.92,108.76,104.0,4.760000000000005,-4.760000000000005,105.402,107.93,102.95,4.980000000000004,-4.980000000000004,105.8,108.38,103.33,5.049999999999997,-5.049999999999997,1052789,1565500,853776,711724,128605
2018-10-07,102.782,103.73,100.99,2.740000000000009,-2.260000000000005,103.578,105.16,101.73,3.4299999999999926,-2.0799999999999983,101.604,103.34,99.29,4.049999999999997,-3.009999999999991,102.132,103.6,100.25,3.3499999999999943,-2.730000000000004,1087129,1488033,710596,777437,240851
2018-10-14,101.676,103.39,99.69,3.700000000000003,3.700000000000003,102.822,104.22,100.94,3.280000000000001,3.280000000000001,101.11200000000001,102.45,99.58,2.8700000000000045,2.8700000000000045,101.892,102.5,99.96,2.5400000000000063,2.5400000000000063,1180770,1356268,1064726,291542,97196
2018-10-21,95.096,102.53,91.45,11.079999999999998,-11.079999999999998,96.118,103.12,92.24,10.88000000000001,-10.88000000000001,93.676,101.38,90.54,10.83999999999999,-10.83999999999999,94.316,101.54,91.46,10.080000000000013,-10.070000000000007,2362002,3438174,1433465,2004709,767641
2018-10-28,93.45,94.57,92.16,2.4099999999999966,0.6500000000000057,94.224,95.22,93.02,2.200000000000003,1.25,92.132,93.2,91.01,2.1899999999999977,1.3599999999999994,93.15599999999999,94.11,91.83,2.280000000000001,1.5499999999999972,1267571,1490452,985135,505317,-505317
2018-11-04,95.70400000000001,97.62,93.68,3.9399999999999977,3.9399999999999977,96.96,98.25,94.73,3.519999999999996,3.519999999999996,95.438,96.9,93.51,3.3900000000000006,3.3599999999999994,96.442,97.8,94.05,3.75,3.280000000000001,967225,1647645,718680,928965,-219157
2018-11-11,95.73,97.46,94.08,3.3799999999999955,-2.1499999999999915,96.698,97.9,95.97,1.9300000000000068,-1.1500000000000057,94.638,95.98,93.48,2.5,-0.7600000000000051,95.478,96.07,94.71,1.3599999999999994,-0.21999999999999886,848034,1124328,697243,427085,-52763
2018-11-18,94.4125,95.96,92.8,3.1599999999999966,-3.1599999999999966,95.3,96.0,94.61,1.3900000000000006,-1.3900000000000006,93.33,93.78,92.66,1.1200000000000045,-1.1200000000000045,94.0425,94.64,93.21,1.4300000000000068,-0.20000000000000284,718162,978242,359075,619167,-303831
2018-11-25,93.048,95.02,87.39,7.6299999999999955,-7.5,93.984,97.3,88.7,8.599999999999994,-6.549999999999997,91.06400000000001,94.76,85.56,9.200000000000003,-8.170000000000002,92.586,96.93,87.94,8.990000000000009,-6.260000000000005,2157076,4330259,708127,3622132,2661493
2018-12-02,88.8825,90.9,87.85,3.0500000000000114,0.5600000000000023,90.17750000000001,91.41,88.98,2.4299999999999926,-1.480000000000004,87.595,89.52,86.5,3.019999999999996,-0.6400000000000006,89.2325,90.8,87.56,3.239999999999995,-3.239999999999995,1927039,2175645,1474389,701256,-701256
2018-12-09,88.02,88.83,87.47,1.3599999999999994,-0.1700000000000017,88.74799999999999,89.49,87.91,1.5799999999999983,0.29000000000000625,86.92,88.25,85.27,2.980000000000004,-0.37000000000000455,87.532,88.34,85.48,2.8599999999999994,-1.9799999999999898,1459207,1831174,1305978,525196,441488
2018-12-16,83.93599999999999,85.6,82.27,3.3299999999999983,-2.4000000000000057,85.428,86.57,84.49,2.0799999999999983,-1.4300000000000068,82.656,84.39,81.33,3.0600000000000023,-2.9200000000000017,83.364,85.36,81.7,3.6599999999999966,-3.6599999999999966,1787407,2041256,1633801,407455,312660
2018-12-23,81.295,82.94,79.75,3.1899999999999977,1.6899999999999977,82.2775,83.0,81.26,1.7399999999999949,1.7399999999999949,80.02250000000001,81.54,78.95,2.5900000000000034,1.8900000000000006,81.635,82.5,79.75,2.75,2.260000000000005,865681,1100374,632915,467459,113267
2018-12-30,81.92,82.33,81.44,0.8900000000000006,-0.75,82.7675,83.29,81.78,1.5100000000000051,-0.1600000000000108,81.11250000000001,82.06,79.93,2.1299999999999955,-0.7199999999999989,82.2075,83.27,80.68,2.589999999999989,-0.5600000000000023,1344214,1578770,910074,668696,638987
2019-01-06,83.83,84.71,82.97,1.7399999999999949,1.2800000000000011,84.716,85.55,83.81,1.7399999999999949,1.3199999999999932,83.40599999999999,84.32,81.96,2.3599999999999994,2.1500000000000057,84.214,85.03,82.64,2.3900000000000006,2.3900000000000006,1252032,1735302,891846,843456,-637171
2019-01-13,84.582,85.73,83.77,1.960000000000008,1.5200000000000102,85.44200000000001,87.33,84.51,2.819999999999993,2.819999999999993,84.088,85.68,83.22,2.460000000000008,2.460000000000008,84.984,87.04,83.48,3.5600000000000023,3.5600000000000023,1265767,2144336,914977,1229359,819495
2019-01-20,86.4425,86.71,86.33,0.37999999999999545,-0.37999999999999545,86.7225,87.03,86.52,0.5100000000000051,-0.18999999999999773,85.295,85.68,85.05,0.6300000000000097,-0.6300000000000097,85.875,86.31,85.41,0.9000000000000057,-0.7700000000000102,1106632,1199358,1023997,175361,96090
2019-01-27,85.974,87.42,85.03,2.3900000000000006,2.3900000000000006,86.996,87.75,86.13,1.6200000000000045,1.6200000000000045,85.372,86.47,84.51,1.9599999999999937,1.9599999999999937,86.718,87.68,85.49,2.190000000000012,2.190000000000012,944501,1159168,854184,304984,-38860
2019-02-03,88.168,89.51,87.48,2.030000000000001,1.8200000000000074,88.902,89.74,88.13,1.6099999999999994,1.5900000000000034,87.424,87.98,87.16,0.8200000000000074,0.3400000000000034,88.382,89.74,87.49,2.25,1.1599999999999966,1117413,1587437,700143,887294,376709
2019-02-10,87.546,89.66,84.48,5.179999999999993,-2.9299999999999926,88.756,90.15,86.52,3.6300000000000097,-1.1800000000000068,86.93,88.87,84.15,4.719999999999999,-2.990000000000009,88.14,89.88,85.5,4.3799999999999955,-0.4399999999999977,1986326,3758293,1057802,2700491,459184
2019-02-17,88.11,88.93,87.81,1.1200000000000045,0.04999999999999716,89.07,89.5,88.22,1.2800000000000011,-1.2800000000000011,87.3125,87.37,87.26,0.10999999999999943,-0.009999999999990905,88.15,88.94,87.8,1.1400000000000006,-0.25,1577010,2597851,956145,1641706,-1641706
2019-02-24,87.004,88.22,86.05,2.1700000000000017,-1.039999999999992,87.42,88.53,86.55,1.980000000000004,-0.8400000000000034,86.214,87.15,85.73,1.4200000000000017,-1.1200000000000045,86.628,87.19,86.05,1.1400000000000006,-0.7800000000000011,1331049,1748802,978352,770450,-135847
2019-03-03,84.836,86.81,82.85,3.960000000000008,-3.960000000000008,85.262,86.82,83.96,2.8599999999999994,-2.4199999999999875,83.668,85.01,82.59,2.4200000000000017,-2.3000000000000114,84.352,85.72,83.23,2.489999999999995,-1.3499999999999943,1590754,2034930,1421460,613470,589428
2019-03-10,86.83800000000001,88.3,84.62,3.6799999999999926,3.530000000000001,87.95,89.45,85.52,3.930000000000007,3.930000000000007,86.42999999999999,88.15,84.05,4.1000000000000085,4.1000000000000085,87.382,88.45,85.44,3.010000000000005,3.010000000000005,1483350,1646744,1159196,487548,66346
2019-03-17,88.784,89.49,87.89,1.5999999999999943,1.5999999999999943,89.886,90.57,88.72,1.8499999999999943,1.7199999999999989,88.38,88.93,87.89,1.0400000000000063,0.6099999999999994,89.12,89.62,88.63,0.9900000000000091,0.539999999999992,1259652,1935021,690355,1244666,156653
2019-03-24,88.788,89.16,88.3,0.8599999999999994,-0.030000000000001137,89.322,90.15,88.96,1.190000000000012,0.9900000000000091,88.122,89.03,87.59,1.4399999999999977,1.4399999999999977,88.918,89.92,88.45,1.4699999999999989,1.4699999999999989,971425,1357567,640862,716705,39820
2019-03-31,90.832,91.5,90.35,1.1500000000000057,0.1600000000000108,91.122,91.53,90.85,0.6800000000000068,0.04000000000000625,89.93599999999999,90.08,89.71,0.37000000000000455,0.18999999999999773,90.684,91.02,90.14,0.8799999999999955,0.6299999999999955,1093864,1438207,724322,713885,203617
2019-04-07,90.228,90.74,89.73,1.009999999999991,-0.8499999999999943,90.734,90.98,90.53,0.45000000000000284,0.15000000000000568,89.582,89.74,89.45,0.28999999999999204,0.060000000000002274,90.08,90.48,89.72,0.7600000000000051,-0.6000000000000085,840234,1110391,607375,503016,200228
2019-04-14,89.1975,91.42,85.78,5.640000000000001,-4.609999999999999,89.6075,91.42,86.56,4.859999999999999,-4.489999999999995,86.975,90.02,84.32,5.700000000000003,-5.700000000000003,87.8825,90.99,85.7,5.289999999999992,-5.239999999999995,1457222,2157436,608142,1549294,878393
2019-04-21,90.864,94.74,85.45,9.289999999999992,8.950000000000003,93.38,95.54,86.58,8.960000000000008,8.790000000000006,90.346,94.06,84.94,9.120000000000005,9.120000000000005,92.52,95.34,85.18,10.159999999999997,10.159999999999997,1873756,3584096,1040864,2543232,-168610
2019-04-28,96.596,98.18,95.32,2.8600000000000136,2.8600000000000136,97.542,99.09,96.45,2.6400000000000006,2.6400000000000006,95.92,97.87,94.8,3.0700000000000074,2.8200000000000074,97.154,98.79,96.2,2.5900000000000034,2.5900000000000034,1230283,1410122,1018978,391144,-147337
2019-05-05,97.71,98.59,97.07,1.5200000000000102,1.3700000000000045,98.944,99.31,98.68,0.6299999999999955,0.5600000000000023,96.94200000000001,97.45,96.51,0.9399999999999977,0.4200000000000017,98.44,99.17,97.67,1.5,0.5100000000000051,1117312,1553133,795110,758023,47765
2019-05-12,96.882,97.79,95.58,2.210000000000008,-2.210000000000008,98.026,98.39,97.69,0.7000000000000028,0.18999999999999773,96.194,96.71,95.49,1.2199999999999989,-1.1300000000000097,96.966,97.38,96.39,0.9899999999999949,0.15000000000000568,879701,1122009,634499,487510,215208
2019-05-19,97.356,97.65,96.77,0.8800000000000097,0.8800000000000097,98.01,98.27,97.66,0.6099999999999994,0.3999999999999915,96.816,97.26,96.49,0.7700000000000102,0.07000000000000739,97.63,98.04,97.08,0.960000000000008,0.960000000000008,997788,1331178,794542,536636,71783
2019-05-26,96.74,97.71,95.52,2.1899999999999977,-2.1899999999999977,97.3925,98.97,96.1,2.8700000000000045,-2.8700000000000045,95.73,96.93,94.67,2.260000000000005,-2.260000000000005,96.455,97.1,95.91,1.1899999999999977,-1.1899999999999977,1171437,1755239,681741,1073498,-1063778
2019-06-02,97.578,99.18,95.87,3.3100000000000023,3.3100000000000023,98.606,99.81,97.74,2.0700000000000074,1.7600000000000051,96.848,98.69,95.25,3.4399999999999977,3.4399999999999977,97.842,99.34,96.16,3.180000000000007,3.180000000000007,783693,959952,600545,359407,-359407
2019-06-09,99.63,100.84,98.59,2.25,1.2199999999999989,100.434,101.77,99.53,2.239999999999995,1.7800000000000011,99.206,100.76,98.36,2.4000000000000057,1.5500000000000114,99.996,101.03,98.92,2.1099999999999994,1.3599999999999994,858903,1541921,584527,957394,-53510
2019-06-16,101.41,102.5,100.46,2.0400000000000063,-0.6700000000000017,102.116,102.5,101.4,1.0999999999999943,-0.8999999999999915,100.316,100.9,99.94,0.960000000000008,-0.8200000000000074,101.21,101.94,100.34,1.5999999999999943,-0.6599999999999966,999472,1497778,679124,818654,601955
2019-06-23,100.778,101.36,100.21,1.1500000000000057,-0.8599999999999994,101.29,101.81,100.63,1.1800000000000068,0.45000000000000284,99.938,100.18,99.7,0.480000000000004,-0.11000000000001364,100.798,101.81,99.72,2.0900000000000034,0.9099999999999966,636694,960891,498175,462716,462716
2019-06-30,102.8875,103.37,102.34,1.0300000000000011,0.7000000000000028,103.7875,104.19,103.25,0.9399999999999977,0.37000000000000455,102.285,103.37,101.39,1.980000000000004,0.6599999999999966,103.2275,103.97,102.45,1.519999999999996,0.8100000000000023,593946,884062,412159,471903,-315885
2019-07-07,102.744,103.33,101.68,1.6499999999999915,0.3100000000000023,103.212,104.2,102.22,1.980000000000004,0.6400000000000006,102.044,102.49,101.07,1.4200000000000017,0.4200000000000017,102.696,103.5,102.01,1.4899999999999949,0.5100000000000051,614944,810850,427255,383595,-46408
2019-07-14,100.896,101.83,100.16,1.6700000000000017,0.36999999999999034,101.358,102.14,100.98,1.1599999999999966,-0.23999999999999488,99.828,100.59,99.21,1.3800000000000097,-0.5400000000000063,100.58,101.47,99.28,2.1899999999999977,-1.8400000000000034,1013988,1186942,867468,319474,-193591
2019-07-21,102.59,103.8,99.68,4.11999999999999,2.6799999999999926,103.256,104.9,100.1,4.800000000000011,3.2900000000000063,100.932,102.95,97.66,5.290000000000006,3.3500000000000085,101.664,103.38,98.08,5.299999999999997,3.200000000000003,1534405,2662277,990080,1672197,-507274
2019-07-28,101.956,104.1,101.07,3.030000000000001,0.2600000000000051,102.90599999999999,104.1,101.49,2.6099999999999994,-1.0600000000000023,100.7,101.35,99.94,1.4099999999999966,-1.0600000000000023,101.964,103.65,100.34,3.3100000000000023,-2.1599999999999966,947013,1126672,672207,454465,-390119
2019-08-04,99.47200000000001,101.25,98.26,2.989999999999995,1.9099999999999966,100.502,101.75,99.06,2.6899999999999977,1.75,98.44,100.29,96.94,3.3500000000000085,3.3500000000000085,99.742,101.23,97.85,3.3800000000000097,2.8900000000000006,921340,1102693,594561,508132,-508132
2019-08-11,100.288,100.57,99.82,0.75,-0.009999999999990905,101.204,102.19,100.41,1.7800000000000011,-0.10999999999999943,99.752,100.3,99.23,1.0699999999999932,0.39000000000000057,100.362,101.5,99.53,1.9699999999999989,0.30999999999998806,732736,963591,424601,538990,472507
2019-08-18,102.316,103.3,101.33,1.9699999999999989,1.2399999999999949,103.06,103.67,102.34,1.3299999999999983,1.269999999999996,101.494,102.03,101.06,0.9699999999999989,0.1700000000000017,102.178,103.15,101.44,1.710000000000008,-0.480000000000004,1021631,1759411,733982,1025429,966990
2019-08-25,101.738,102.55,100.25,2.299999999999997,0.4099999999999966,102.338,103.58,101.14,2.4399999999999977,1.3299999999999983,100.942,102.15,100.11,2.0400000000000063,1.2700000000000102,101.484,102.37,100.46,1.9100000000000108,1.0600000000000023,993092,1416465,806895,609570,436065
2019-09-01,102.765,103.69,101.58,2.1099999999999994,1.2600000000000051,103.39,104.4,102.41,1.990000000000009,1.990000000000009,101.9375,102.23,101.33,0.9000000000000057,0.7900000000000063,102.985,104.21,102.28,1.9299999999999926,1.9299999999999926,883439,1542517,539948,1002569,794301
2019-09-08,104.852,105.33,104.51,0.8199999999999932,0.8199999999999932,105.374,106.0,105.0,1.0,0.769999999999996,103.656,104.28,102.79,1.4899999999999949,0.9300000000000068,104.572,105.01,103.93,1.0799999999999983,-0.6099999999999994,1125685,1412035,819757,592278,-592278
2019-09-15,105.626,106.54,103.74,2.8000000000000114,2.240000000000009,106.72,107.97,105.73,2.239999999999995,2.239999999999995,105.21,105.87,103.74,2.1300000000000097,2.1300000000000097,106.256,107.42,105.67,1.75,1.75,715377,1237120,411688,825432,752628
2019-09-22,106.738,107.3,106.21,1.0900000000000034,0.18000000000000682,106.986,107.44,106.45,0.9899999999999949,-0.4399999999999977,105.54599999999999,106.58,104.81,1.769999999999996,-1.769999999999996,106.16799999999999,106.82,105.49,1.3299999999999983,-1.3299999999999983,775355,811617,738447,73170,38935
2019-09-29,105.356,107.43,103.69,3.740000000000009,-1.9300000000000068,106.032,107.73,104.39,3.3400000000000034,-2.6200000000000045,104.322,106.14,101.92,4.219999999999999,-2.0799999999999983,105.38,107.03,103.46,3.5700000000000074,-2.280000000000001,929223,1125182,702092,423090,352490
2019-10-06,103.72200000000001,104.43,102.77,1.6600000000000108,-0.5400000000000063,104.308,105.21,103.58,1.6299999999999955,-0.30999999999998806,102.93,104.14,101.94,2.200000000000003,-0.6599999999999966,103.316,104.67,102.14,2.530000000000001,-1.1500000000000057,679378,1114084,454766,659318,-625923
2019-10-13,104.788,105.89,103.53,2.3599999999999994,1.2999999999999972,105.328,106.23,104.25,1.980000000000004,0.5799999999999983,103.69,104.61,102.0,2.6099999999999994,-1.1400000000000006,104.35,105.82,102.66,3.1599999999999966,-1.0700000000000074,927489,1655117,391829,1263288,1263288
2019-10-20,101.85,102.83,100.54,2.289999999999992,-2.289999999999992,102.6,103.73,101.19,2.5400000000000063,-1.8100000000000023,100.49,102.0,99.57,2.430000000000007,-2.0600000000000023,101.374,102.92,100.29,2.6299999999999955,-1.6500000000000057,1466376,2670773,772754,1898019,-704162
