Date,BGCP_Open_average,BGCP_Open_max,BGCP_Open_min,BGCP_Open_volatility,BGCP_Open_change,BGCP_High_average,BGCP_High_max,BGCP_High_min,BGCP_High_volatility,BGCP_High_change,BGCP_Low_average,BGCP_Low_max,BGCP_Low_min,BGCP_Low_volatility,BGCP_Low_change,BGCP_Close_average,BGCP_Close_max,BGCP_Close_min,BGCP_Close_volatility,BGCP_Close_change,BGCP_Volume_average,BGCP_Volume_max,BGCP_Volume_min,BGCP_Volume_volatility,BGCP_Volume_change
2018-01-14,14.81,14.89,14.72,0.16999999999999993,-0.05000000000000071,14.872,14.96,14.81,0.15000000000000036,-0.0600000000000005,14.692,14.73,14.62,0.11000000000000121,0.0,14.786,14.88,14.66,0.22000000000000064,0.120000000000001,2186577,4070417,1253683,2816734,-1123219
2018-01-21,14.816,14.91,14.63,0.27999999999999936,-0.21999999999999886,14.848,14.92,14.72,0.1999999999999993,-0.1999999999999993,14.646,14.78,14.34,0.4399999999999995,-0.40000000000000036,14.698,14.85,14.35,0.5,-0.5,1382832,1527917,959241,568676,13481
2018-01-28,14.244,14.4,13.93,0.47000000000000064,-0.35999999999999943,14.396,14.55,13.95,0.6000000000000014,-0.5899999999999999,13.98,14.24,13.21,1.0299999999999994,-1.0,14.108,14.45,13.39,1.0599999999999987,-0.9599999999999991,1724797,2404314,1338859,1065455,1065455
2018-02-04,13.478,13.96,13.08,0.8800000000000008,0.08000000000000007,13.85,14.08,13.68,0.40000000000000036,-0.40000000000000036,13.158,13.57,12.82,0.75,0.0,13.475999999999999,13.92,13.01,0.9100000000000001,-0.3800000000000008,2742199,4123360,1747998,2375362,-1340482
2018-02-11,13.7675,14.2,13.54,0.6600000000000001,0.19000000000000128,13.815,14.2,13.6,0.5999999999999996,0.11999999999999922,13.4125,13.55,13.26,0.2900000000000009,0.2900000000000009,13.6525,13.74,13.53,0.21000000000000085,0.05999999999999872,2610749,3498513,2095560,1402953,-1230960
2018-02-18,13.318,13.59,13.14,0.4499999999999993,-0.4499999999999993,13.492,13.68,13.26,0.41999999999999993,-0.41999999999999993,13.168,13.26,13.0,0.2599999999999998,-0.1999999999999993,13.248,13.3,13.17,0.13000000000000078,-0.08999999999999986,2218231,4256782,1541573,2715209,-100850
2018-02-25,13.126,13.21,12.98,0.23000000000000043,0.09000000000000163,13.33,13.48,13.24,0.2400000000000002,0.2400000000000002,13.018,13.17,12.9,0.2699999999999996,0.15000000000000036,13.209999999999999,13.45,13.03,0.41999999999999993,0.41999999999999993,2744083,5601152,1726154,3874998,721114
2018-03-04,13.812,14.43,13.38,1.049999999999999,0.9299999999999997,14.042,14.67,13.57,1.0999999999999996,1.0999999999999996,13.708,14.3,13.34,0.9600000000000009,0.9400000000000013,13.982,14.49,13.51,0.9800000000000004,0.9800000000000004,2397640,3281862,1453011,1828851,782001
2018-03-11,14.028,14.58,13.66,0.9199999999999999,-0.7300000000000004,14.134,14.58,13.96,0.6199999999999992,-0.5999999999999996,13.726,14.02,13.5,0.5199999999999996,-0.5199999999999996,13.882,14.06,13.64,0.41999999999999993,-0.09999999999999964,2665275,3519424,1816141,1703283,528860
2018-03-18,13.658,13.96,13.29,0.6700000000000017,-0.6700000000000017,13.816,14.12,13.55,0.5699999999999985,-0.5199999999999996,13.496,13.93,13.1,0.8300000000000001,-0.7099999999999991,13.58,13.96,13.11,0.8500000000000014,-0.370000000000001,1755432,2335559,1359523,976036,189174
