Date,OTTR_Open_average,OTTR_Open_max,OTTR_Open_min,OTTR_Open_volatility,OTTR_Open_change,OTTR_High_average,OTTR_High_max,OTTR_High_min,OTTR_High_volatility,OTTR_High_change,OTTR_Low_average,OTTR_Low_max,OTTR_Low_min,OTTR_Low_volatility,OTTR_Low_change,OTTR_Close_average,OTTR_Close_max,OTTR_Close_min,OTTR_Close_volatility,OTTR_Close_change,OTTR_Volume_average,OTTR_Volume_max,OTTR_Volume_min,OTTR_Volume_volatility,OTTR_Volume_change
2018-01-14,41.9,42.3,41.35,0.9499999999999957,0.7999999999999972,42.45,42.7,42.35,0.3500000000000014,-0.3500000000000014,41.544000000000004,41.85,41.25,0.6000000000000014,0.5,41.99,42.35,41.55,0.8000000000000043,-0.29999999999999716,116338,202916,76435,126481,-126481
2018-01-21,42.27,42.85,41.8,1.0500000000000043,-0.05000000000000426,42.660000000000004,42.85,41.95,0.8999999999999986,-0.8999999999999986,41.72,42.1,41.15,0.9500000000000028,-0.7000000000000028,42.17,42.65,41.7,0.9499999999999957,-0.9499999999999957,92374,130688,56469,74219,11145
2018-01-28,42.17,42.55,41.65,0.8999999999999986,0.3999999999999986,42.53,42.85,42.25,0.6000000000000014,-0.25,41.496,42.05,40.35,1.6999999999999957,-1.2299999999999969,41.910000000000004,42.6,40.4,2.200000000000003,-1.8000000000000043,106984,123778,67298,56480,-12250
2018-02-04,40.33,41.4,39.8,1.6000000000000014,1.25,41.01,41.55,40.55,1.0,0.8500000000000014,39.730000000000004,40.1,39.0,1.1000000000000014,1.0,40.454,41.3,39.92,1.3799999999999955,1.0300000000000011,155933,207042,109643,97399,-69740
2018-02-11,41.2125,41.95,40.55,1.4000000000000057,-0.5,42.1375,43.45,41.2,2.25,-1.1500000000000057,40.7375,41.45,40.4,1.0500000000000043,0.9000000000000057,41.4625,42.05,40.6,1.4499999999999957,0.3999999999999986,104537,121838,93417,28421,13200
2018-02-18,41.51,41.95,41.1,0.8500000000000014,0.05000000000000426,41.854,42.02,41.45,0.5700000000000003,0.12000000000000455,41.09,41.3,40.85,0.44999999999999574,0.09999999999999432,41.34,42.0,40.9,1.1000000000000014,0.14999999999999858,67631,86208,52471,33737,-33737
2018-02-25,40.35,41.5,39.8,1.7000000000000028,-1.6499999999999986,41.06,42.05,40.4,1.6499999999999986,-1.1999999999999957,39.92,40.65,39.65,1.0,-0.8500000000000014,40.21,40.75,39.8,0.9500000000000028,-0.14999999999999858,104776,151084,69056,82028,47475
2018-03-04,41.13,42.05,40.35,1.6999999999999957,1.3499999999999943,41.58,42.45,40.85,1.6000000000000014,1.6000000000000014,40.764,41.92,39.95,1.9699999999999989,1.9699999999999989,41.35,42.4,40.35,2.049999999999997,2.049999999999997,92413,155717,68261,87456,-15362
2018-03-11,42.67,43.2,42.35,0.8500000000000014,0.6500000000000057,43.07,43.45,42.75,0.7000000000000028,0.6000000000000014,42.3,42.75,42.0,0.75,0.75,42.82,43.35,42.25,1.1000000000000014,0.9500000000000028,114173,191086,60177,130909,16200
2018-03-18,43.27,43.45,42.95,0.5,-0.3499999999999943,43.96,44.55,43.6,0.9499999999999957,0.14999999999999858,42.79,43.1,42.4,0.7000000000000028,-0.5500000000000043,43.13,43.5,42.5,1.0,-0.14999999999999858,81279,100442,60293,40149,22836
