Date,Guggenheim Invest S&P MidCap 400 Pure Value_Open_average,Guggenheim Invest S&P MidCap 400 Pure Value_Open_max,Guggenheim Invest S&P MidCap 400 Pure Value_Open_min,Guggenheim Invest S&P MidCap 400 Pure Value_Open_volatility,Guggenheim Invest S&P MidCap 400 Pure Value_Open_change,Guggenheim Invest S&P MidCap 400 Pure Value_High_average,Guggenheim Invest S&P MidCap 400 Pure Value_High_max,Guggenheim Invest S&P MidCap 400 Pure Value_High_min,Guggenheim Invest S&P MidCap 400 Pure Value_High_volatility,Guggenheim Invest S&P MidCap 400 Pure Value_High_change,Guggenheim Invest S&P MidCap 400 Pure Value_Low_average,Guggenheim Invest S&P MidCap 400 Pure Value_Low_max,Guggenheim Invest S&P MidCap 400 Pure Value_Low_min,Guggenheim Invest S&P MidCap 400 Pure Value_Low_volatility,Guggenheim Invest S&P MidCap 400 Pure Value_Low_change,Guggenheim Invest S&P MidCap 400 Pure Value_Close_average,Guggenheim Invest S&P MidCap 400 Pure Value_Close_max,Guggenheim Invest S&P MidCap 400 Pure Value_Close_min,Guggenheim Invest S&P MidCap 400 Pure Value_Close_volatility,Guggenheim Invest S&P MidCap 400 Pure Value_Close_change
2018-03-25,65.53,65.53,65.53,0.0,0.0,65.53,65.53,65.53,0.0,0.0,63.4,63.4,63.4,0.0,0.0,63.89,63.89,63.89,0.0,0.0
2018-04-01,65.46,65.46,65.46,0.0,0.0,66.02,66.02,66.02,0.0,0.0,65.46,65.46,65.46,0.0,0.0,66.02,66.02,66.02,0.0,0.0
2018-04-08,66.75,66.75,66.75,0.0,0.0,67.31,67.31,67.31,0.0,0.0,66.75,66.75,66.75,0.0,0.0,67.27,67.27,67.27,0.0,0.0
2018-04-15,67.42,67.42,67.42,0.0,0.0,67.57,67.57,67.57,0.0,0.0,67.03,67.03,67.03,0.0,0.0,67.07,67.07,67.07,0.0,0.0
2018-04-22,66.83,66.83,66.83,0.0,0.0,66.83,66.83,66.83,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.95,65.95,65.95,0.0,0.0
2018-04-29,67.01,67.01,67.01,0.0,0.0,67.05,67.05,67.05,0.0,0.0,66.77,66.77,66.77,0.0,0.0,67.05,67.05,67.05,0.0,0.0
2018-05-06,68.36,68.36,68.36,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2018-05-13,70.09,70.09,70.09,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.35,70.35,70.35,0.0,0.0
2018-05-20,68.67,68.67,68.67,0.0,0.0,68.67,68.67,68.67,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.52,68.52,68.52,0.0,0.0
2018-05-27,70.05,70.05,70.05,0.0,0.0,70.28,70.28,70.28,0.0,0.0,70.05,70.05,70.05,0.0,0.0,70.27,70.27,70.27,0.0,0.0
2018-06-03,72.68,72.68,72.68,0.0,0.0,72.81,72.81,72.81,0.0,0.0,72.54,72.54,72.54,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2018-06-10,71.47,71.47,71.47,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.53,71.53,71.53,0.0,0.0
2018-06-17,71.41,71.41,71.41,0.0,0.0,71.41,71.41,71.41,0.0,0.0,70.34,70.34,70.34,0.0,0.0,70.7,70.7,70.7,0.0,0.0
2018-06-24,69.75,69.75,69.75,0.0,0.0,70.1,70.1,70.1,0.0,0.0,69.51,69.51,69.51,0.0,0.0,70.1,70.1,70.1,0.0,0.0
2018-07-01,71.43,71.43,71.43,0.0,0.0,72.43,72.43,72.43,0.0,0.0,71.43,71.43,71.43,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2018-07-08,71.15,71.15,71.15,0.0,0.0,71.15,71.15,71.15,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2018-07-15,71.45,71.45,71.45,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.44,71.44,71.44,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2018-07-22,71.61,71.61,71.61,0.0,0.0,71.61,71.61,71.61,0.0,0.0,71.25,71.25,71.25,0.0,0.0,71.25,71.25,71.25,0.0,0.0
2018-07-29,71.78,71.78,71.78,0.0,0.0,72.45,72.45,72.45,0.0,0.0,71.78,71.78,71.78,0.0,0.0,72.45,72.45,72.45,0.0,0.0
2018-08-05,71.91,71.91,71.91,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.21,71.21,71.21,0.0,0.0,71.21,71.21,71.21,0.0,0.0
2018-08-12,71.76,71.76,71.76,0.0,0.0,71.91,71.91,71.91,0.0,0.0,71.76,71.76,71.76,0.0,0.0,71.88,71.88,71.88,0.0,0.0
2018-08-19,73.01,73.01,73.01,0.0,0.0,73.6,73.6,73.6,0.0,0.0,72.99,72.99,72.99,0.0,0.0,72.99,72.99,72.99,0.0,0.0
2018-08-26,72.57,72.57,72.57,0.0,0.0,72.91,72.91,72.91,0.0,0.0,72.5,72.5,72.5,0.0,0.0,72.91,72.91,72.91,0.0,0.0
2018-09-02,71.32,71.32,71.32,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.32,71.32,71.32,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2018-09-09,72.44,72.44,72.44,0.0,0.0,72.44,72.44,72.44,0.0,0.0,71.85,71.85,71.85,0.0,0.0,71.85,71.85,71.85,0.0,0.0
2018-09-16,72.7,72.7,72.7,0.0,0.0,72.7,72.7,72.7,0.0,0.0,72.19,72.19,72.19,0.0,0.0,72.57,72.57,72.57,0.0,0.0
2018-09-23,71.79,71.79,71.79,0.0,0.0,71.82,71.82,71.82,0.0,0.0,71.19,71.19,71.19,0.0,0.0,71.19,71.19,71.19,0.0,0.0
2018-09-30,70.13,70.13,70.13,0.0,0.0,70.71,70.71,70.71,0.0,0.0,70.13,70.13,70.13,0.0,0.0,70.59,70.59,70.59,0.0,0.0
2018-10-07,68.03,68.03,68.03,0.0,0.0,68.56,68.56,68.56,0.0,0.0,67.81,67.81,67.81,0.0,0.0,68.5,68.5,68.5,0.0,0.0
2018-10-14,66.95,66.95,66.95,0.0,0.0,66.97,66.97,66.97,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.97,66.97,66.97,0.0,0.0
2018-10-21,64.8,64.8,64.8,0.0,0.0,65.48,65.48,65.48,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.9,63.9,63.9,0.0,0.0
2018-10-28,67.34,67.34,67.34,0.0,0.0,68.06,68.06,68.06,0.0,0.0,67.34,67.34,67.34,0.0,0.0,68.06,68.06,68.06,0.0,0.0
2018-11-04,68.39,68.39,68.39,0.0,0.0,68.39,68.39,68.39,0.0,0.0,67.28,67.28,67.28,0.0,0.0,67.28,67.28,67.28,0.0,0.0
2018-11-11,66.35,66.35,66.35,0.0,0.0,66.35,66.35,66.35,0.0,0.0,65.99,65.99,65.99,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2018-11-18,65.48,65.48,65.48,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.23,65.23,65.23,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2018-11-25,66.62,66.62,66.62,0.0,0.0,66.92,66.92,66.92,0.0,0.0,65.97,65.97,65.97,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2018-12-02,61.44,61.44,61.44,0.0,0.0,61.5,61.5,61.5,0.0,0.0,60.38,60.38,60.38,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2018-12-09,59.2,59.2,59.2,0.0,0.0,59.28,59.28,59.28,0.0,0.0,57.97,57.97,57.97,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2018-12-16,54.07,54.07,54.07,0.0,0.0,54.55,54.55,54.55,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.74,53.74,53.74,0.0,0.0
2018-12-23,56.88,56.88,56.88,0.0,0.0,56.88,56.88,56.88,0.0,0.0,55.71,55.71,55.71,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2018-12-30,59.54,59.54,59.54,0.0,0.0,60.85,60.85,60.85,0.0,0.0,59.45,59.45,59.45,0.0,0.0,60.42,60.42,60.42,0.0,0.0
2019-01-06,63.18,63.18,63.18,0.0,0.0,63.71,63.71,63.71,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.84,62.84,62.84,0.0,0.0
2019-01-13,64.7,64.7,64.7,0.0,0.0,65.34,65.34,65.34,0.0,0.0,64.39,64.39,64.39,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2019-01-20,64.59,64.59,64.59,0.0,0.0,65.19,65.19,65.19,0.0,0.0,64.43,64.43,64.43,0.0,0.0,64.82,64.82,64.82,0.0,0.0
2019-01-27,66.38,66.38,66.38,0.0,0.0,66.64,66.64,66.64,0.0,0.0,65.99,65.99,65.99,0.0,0.0,66.55,66.55,66.55,0.0,0.0
2019-02-03,65.35,65.35,65.35,0.0,0.0,66.07,66.07,66.07,0.0,0.0,65.35,65.35,65.35,0.0,0.0,66.07,66.07,66.07,0.0,0.0
2019-02-10,67.84,67.84,67.84,0.0,0.0,68.68,68.68,68.68,0.0,0.0,67.84,67.84,67.84,0.0,0.0,68.25,68.25,68.25,0.0,0.0
2019-02-17,70.5,70.5,70.5,0.0,0.0,70.5,70.5,70.5,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.37,69.37,69.37,0.0,0.0
2019-02-24,70.45,70.45,70.45,0.0,0.0,70.45,70.45,70.45,0.0,0.0,67.67,67.67,67.67,0.0,0.0,68.36,68.36,68.36,0.0,0.0
2019-03-03,65.37,65.37,65.37,0.0,0.0,66.48,66.48,66.48,0.0,0.0,65.37,65.37,65.37,0.0,0.0,66.37,66.37,66.37,0.0,0.0
2019-03-10,65.97,65.97,65.97,0.0,0.0,66.65,66.65,66.65,0.0,0.0,65.97,65.97,65.97,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2019-03-17,63.87,63.87,63.87,0.0,0.0,64.2,64.2,64.2,0.0,0.0,63.41,63.41,63.41,0.0,0.0,64.08,64.08,64.08,0.0,0.0
2019-03-24,66.51,66.51,66.51,0.0,0.0,67.86,67.86,67.86,0.0,0.0,66.51,66.51,66.51,0.0,0.0,67.56,67.56,67.56,0.0,0.0
2019-03-31,68.84,68.84,68.84,0.0,0.0,69.45,69.45,69.45,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2019-04-07,69.85,69.85,69.85,0.0,0.0,69.91,69.91,69.91,0.0,0.0,69.67,69.67,69.67,0.0,0.0,69.76,69.76,69.76,0.0,0.0
2019-04-14,69.97,69.97,69.97,0.0,0.0,70.19,70.19,70.19,0.0,0.0,69.85,69.85,69.85,0.0,0.0,69.95,69.95,69.95,0.0,0.0
2019-04-21,69.89,69.89,69.89,0.0,0.0,70.1,70.1,70.1,0.0,0.0,69.84,69.84,69.84,0.0,0.0,69.84,69.84,69.84,0.0,0.0
2019-04-28,67.98,67.98,67.98,0.0,0.0,69.4,69.4,69.4,0.0,0.0,67.98,67.98,67.98,0.0,0.0,69.21,69.21,69.21,0.0,0.0
2019-05-05,65.95,65.95,65.95,0.0,0.0,65.95,65.95,65.95,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.85,64.85,64.85,0.0,0.0
2019-05-12,64.62,64.62,64.62,0.0,0.0,64.8,64.8,64.8,0.0,0.0,64.38,64.38,64.38,0.0,0.0,64.47,64.47,64.47,0.0,0.0
2019-05-19,62.81,62.81,62.81,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-05-26,59.99,59.99,59.99,0.0,0.0,61.37,61.37,61.37,0.0,0.0,59.99,59.99,59.99,0.0,0.0,61.09,61.09,61.09,0.0,0.0
2019-06-02,63.66,63.66,63.66,0.0,0.0,64.53,64.53,64.53,0.0,0.0,63.66,63.66,63.66,0.0,0.0,63.88,63.88,63.88,0.0,0.0
2019-06-09,63.79,63.79,63.79,0.0,0.0,64.13,64.13,64.13,0.0,0.0,63.66,63.66,63.66,0.0,0.0,63.72,63.72,63.72,0.0,0.0
2019-06-16,65.07,65.07,65.07,0.0,0.0,65.21,65.21,65.21,0.0,0.0,64.48,64.48,64.48,0.0,0.0,64.48,64.48,64.48,0.0,0.0
2019-06-23,67.9,67.9,67.9,0.0,0.0,68.16,68.16,68.16,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.99,66.99,66.99,0.0,0.0
2019-06-30,66.81,66.81,66.81,0.0,0.0,66.81,66.81,66.81,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.04,66.04,66.04,0.0,0.0
2019-07-07,66.57,66.57,66.57,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.16,66.16,66.16,0.0,0.0
2019-07-14,66.4,66.4,66.4,0.0,0.0,66.4,66.4,66.4,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2019-07-21,67.47,67.47,67.47,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.12,67.12,67.12,0.0,0.0,67.21,67.21,67.21,0.0,0.0
2019-07-28,61.15,61.15,61.15,0.0,0.0,61.15,61.15,61.15,0.0,0.0,59.9,59.9,59.9,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2019-08-04,59.55,59.55,59.55,0.0,0.0,59.68,59.68,59.68,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2019-08-11,59.49,59.49,59.49,0.0,0.0,59.71,59.71,59.71,0.0,0.0,59.32,59.32,59.32,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2019-08-18,57.75,57.75,57.75,0.0,0.0,58.09,58.09,58.09,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.89,57.89,57.89,0.0,0.0
2019-08-25,59.56,59.56,59.56,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.02,59.02,59.02,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2019-09-01,61.98,61.98,61.98,0.0,0.0,63.42,63.42,63.42,0.0,0.0,61.98,61.98,61.98,0.0,0.0,63.42,63.42,63.42,0.0,0.0
2019-09-08,65.44,65.44,65.44,0.0,0.0,65.82,65.82,65.82,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.76,65.76,65.76,0.0,0.0
2019-09-15,62.64,62.64,62.64,0.0,0.0,63.57,63.57,63.57,0.0,0.0,62.64,62.64,62.64,0.0,0.0,63.03,63.03,63.03,0.0,0.0
2019-09-22,63.09,63.09,63.09,0.0,0.0,63.98,63.98,63.98,0.0,0.0,63.09,63.09,63.09,0.0,0.0,63.81,63.81,63.81,0.0,0.0
2019-09-29,61.72,61.72,61.72,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.52,61.52,61.52,0.0,0.0,61.52,61.52,61.52,0.0,0.0
2019-10-06,62.59,62.59,62.59,0.0,0.0,63.05,63.05,63.05,0.0,0.0,62.5,62.5,62.5,0.0,0.0,63.0,63.0,63.0,0.0,0.0
2019-10-13,65.5,65.5,65.5,0.0,0.0,65.62,65.62,65.62,0.0,0.0,65.09,65.09,65.09,0.0,0.0,65.1,65.1,65.1,0.0,0.0
2019-10-20,66.68,66.68,66.68,0.0,0.0,67.15,67.15,67.15,0.0,0.0,66.68,66.68,66.68,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2019-10-27,67.23,67.23,67.23,0.0,0.0,67.93,67.93,67.93,0.0,0.0,67.23,67.23,67.23,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-11-03,67.64,67.64,67.64,0.0,0.0,68.05,68.05,68.05,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2019-11-10,67.97,67.97,67.97,0.0,0.0,67.97,67.97,67.97,0.0,0.0,67.57,67.57,67.57,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2019-11-17,67.33,67.33,67.33,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.33,67.33,67.33,0.0,0.0,68.17,68.17,68.17,0.0,0.0
2019-11-24,68.27,68.27,68.27,0.0,0.0,68.5,68.5,68.5,0.0,0.0,67.92,67.92,67.92,0.0,0.0,67.92,67.92,67.92,0.0,0.0
2019-12-01,69.28,69.28,69.28,0.0,0.0,69.31,69.31,69.31,0.0,0.0,69.04,69.04,69.04,0.0,0.0,69.04,69.04,69.04,0.0,0.0
2019-12-08,69.92,69.92,69.92,0.0,0.0,70.02,70.02,70.02,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2019-12-15,69.56,69.56,69.56,0.0,0.0,69.58,69.58,69.58,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2019-12-22,68.94,68.94,68.94,0.0,0.0,69.13,69.13,69.13,0.0,0.0,68.66,68.66,68.66,0.0,0.0,68.66,68.66,68.66,0.0,0.0
2019-12-29,68.01,68.01,68.01,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.01,68.01,68.01,0.0,0.0,68.25,68.25,68.25,0.0,0.0
