Date,Global X FTSE Greece 20_Open_average,Global X FTSE Greece 20_Open_max,Global X FTSE Greece 20_Open_min,Global X FTSE Greece 20_Open_volatility,Global X FTSE Greece 20_Open_change,Global X FTSE Greece 20_High_average,Global X FTSE Greece 20_High_max,Global X FTSE Greece 20_High_min,Global X FTSE Greece 20_High_volatility,Global X FTSE Greece 20_High_change,Global X FTSE Greece 20_Low_average,Global X FTSE Greece 20_Low_max,Global X FTSE Greece 20_Low_min,Global X FTSE Greece 20_Low_volatility,Global X FTSE Greece 20_Low_change,Global X FTSE Greece 20_Close_average,Global X FTSE Greece 20_Close_max,Global X FTSE Greece 20_Close_min,Global X FTSE Greece 20_Close_volatility,Global X FTSE Greece 20_Close_change
2018-09-02,8.49,8.49,8.49,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.48,8.48,8.48,0.0,0.0
2018-09-09,8.2,8.2,8.2,0.0,0.0,8.24,8.24,8.24,0.0,0.0,8.17,8.17,8.17,0.0,0.0,8.22,8.22,8.22,0.0,0.0
2018-09-16,8.44,8.44,8.44,0.0,0.0,8.44,8.44,8.44,0.0,0.0,8.34,8.34,8.34,0.0,0.0,8.36,8.36,8.36,0.0,0.0
2018-09-23,8.28,8.28,8.28,0.0,0.0,8.38,8.38,8.38,0.0,0.0,8.26,8.26,8.26,0.0,0.0,8.27,8.27,8.27,0.0,0.0
2018-09-30,7.74,7.74,7.74,0.0,0.0,7.78,7.78,7.78,0.0,0.0,7.66,7.66,7.66,0.0,0.0,7.7,7.7,7.7,0.0,0.0
2018-10-07,7.7,7.7,7.7,0.0,0.0,7.84,7.84,7.84,0.0,0.0,7.68,7.68,7.68,0.0,0.0,7.73,7.73,7.73,0.0,0.0
2018-10-14,7.55,7.55,7.55,0.0,0.0,7.63,7.63,7.63,0.0,0.0,7.55,7.55,7.55,0.0,0.0,7.6,7.6,7.6,0.0,0.0
2018-10-21,7.74,7.74,7.74,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.5,7.5,7.5,0.0,0.0,7.6,7.6,7.6,0.0,0.0
2018-10-28,7.43,7.43,7.43,0.0,0.0,7.54,7.54,7.54,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.52,7.52,7.52,0.0,0.0
2018-11-04,7.61,7.61,7.61,0.0,0.0,7.61,7.61,7.61,0.0,0.0,7.47,7.47,7.47,0.0,0.0,7.49,7.49,7.49,0.0,0.0
2018-11-11,7.42,7.42,7.42,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.31,7.31,7.31,0.0,0.0,7.34,7.34,7.34,0.0,0.0
2018-11-18,7.1,7.1,7.1,0.0,0.0,7.17,7.17,7.17,0.0,0.0,7.07,7.07,7.07,0.0,0.0,7.13,7.13,7.13,0.0,0.0
2018-11-25,7.77,7.77,7.77,0.0,0.0,7.93,7.93,7.93,0.0,0.0,7.71,7.71,7.71,0.0,0.0,7.91,7.91,7.91,0.0,0.0
2018-12-02,7.54,7.54,7.54,0.0,0.0,7.64,7.64,7.64,0.0,0.0,7.49,7.49,7.49,0.0,0.0,7.54,7.54,7.54,0.0,0.0
2018-12-09,7.43,7.43,7.43,0.0,0.0,7.47,7.47,7.47,0.0,0.0,7.32,7.32,7.32,0.0,0.0,7.36,7.36,7.36,0.0,0.0
2018-12-16,6.96,6.96,6.96,0.0,0.0,6.99,6.99,6.99,0.0,0.0,6.92,6.92,6.92,0.0,0.0,6.94,6.94,6.94,0.0,0.0
2018-12-23,6.85,6.85,6.85,0.0,0.0,6.95,6.95,6.95,0.0,0.0,6.84,6.84,6.84,0.0,0.0,6.9,6.9,6.9,0.0,0.0
2018-12-30,7.09,7.09,7.09,0.0,0.0,7.21,7.21,7.21,0.0,0.0,7.09,7.09,7.09,0.0,0.0,7.19,7.19,7.19,0.0,0.0
2019-01-06,7.14,7.14,7.14,0.0,0.0,7.28,7.28,7.28,0.0,0.0,7.14,7.14,7.14,0.0,0.0,7.27,7.27,7.27,0.0,0.0
2019-01-13,7.0,7.0,7.0,0.0,0.0,7.06,7.06,7.06,0.0,0.0,6.96,6.96,6.96,0.0,0.0,7.05,7.05,7.05,0.0,0.0
2019-01-20,7.16,7.16,7.16,0.0,0.0,7.21,7.21,7.21,0.0,0.0,7.12,7.12,7.12,0.0,0.0,7.2,7.2,7.2,0.0,0.0
2019-01-27,7.32,7.32,7.32,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.31,7.31,7.31,0.0,0.0,7.4,7.4,7.4,0.0,0.0
2019-02-03,7.31,7.31,7.31,0.0,0.0,7.37,7.37,7.37,0.0,0.0,7.29,7.29,7.29,0.0,0.0,7.32,7.32,7.32,0.0,0.0
2019-02-10,7.37,7.37,7.37,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.35,7.35,7.35,0.0,0.0,7.42,7.42,7.42,0.0,0.0
2019-02-17,7.73,7.73,7.73,0.0,0.0,7.82,7.82,7.82,0.0,0.0,7.73,7.73,7.73,0.0,0.0,7.77,7.77,7.77,0.0,0.0
2019-02-24,7.91,7.91,7.91,0.0,0.0,7.91,7.91,7.91,0.0,0.0,7.78,7.78,7.78,0.0,0.0,7.83,7.83,7.83,0.0,0.0
2019-03-03,7.73,7.73,7.73,0.0,0.0,7.77,7.77,7.77,0.0,0.0,7.7,7.7,7.7,0.0,0.0,7.76,7.76,7.76,0.0,0.0
2019-03-10,8.13,8.13,8.13,0.0,0.0,8.19,8.19,8.19,0.0,0.0,8.11,8.11,8.11,0.0,0.0,8.19,8.19,8.19,0.0,0.0
2019-03-17,7.85,7.85,7.85,0.0,0.0,7.92,7.92,7.92,0.0,0.0,7.76,7.76,7.76,0.0,0.0,7.83,7.83,7.83,0.0,0.0
2019-03-24,8.22,8.22,8.22,0.0,0.0,8.36,8.36,8.36,0.0,0.0,8.18,8.18,8.18,0.0,0.0,8.33,8.33,8.33,0.0,0.0
2019-03-31,8.43,8.43,8.43,0.0,0.0,8.44,8.44,8.44,0.0,0.0,8.4,8.4,8.4,0.0,0.0,8.43,8.43,8.43,0.0,0.0
2019-04-07,8.66,8.66,8.66,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.65,8.65,8.65,0.0,0.0
2019-04-14,8.65,8.65,8.65,0.0,0.0,8.66,8.66,8.66,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.64,8.64,8.64,0.0,0.0
2019-04-21,8.53,8.53,8.53,0.0,0.0,8.58,8.58,8.58,0.0,0.0,8.51,8.51,8.51,0.0,0.0,8.56,8.56,8.56,0.0,0.0
2019-04-28,8.28,8.28,8.28,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.21,8.21,8.21,0.0,0.0,8.32,8.32,8.32,0.0,0.0
2019-05-05,7.9,7.9,7.9,0.0,0.0,7.99,7.99,7.99,0.0,0.0,7.86,7.86,7.86,0.0,0.0,7.88,7.88,7.88,0.0,0.0
2019-05-12,7.77,7.77,7.77,0.0,0.0,7.84,7.84,7.84,0.0,0.0,7.77,7.77,7.77,0.0,0.0,7.83,7.83,7.83,0.0,0.0
2019-05-19,7.95,7.95,7.95,0.0,0.0,7.96,7.96,7.96,0.0,0.0,7.9,7.9,7.9,0.0,0.0,7.95,7.95,7.95,0.0,0.0
2019-05-26,9.2,9.2,9.2,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2019-06-02,9.27,9.27,9.27,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.25,9.25,9.25,0.0,0.0
2019-06-09,9.25,9.25,9.25,0.0,0.0,9.36,9.36,9.36,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2019-06-16,9.33,9.33,9.33,0.0,0.0,9.47,9.47,9.47,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.44,9.44,9.44,0.0,0.0
2019-06-23,9.71,9.71,9.71,0.0,0.0,9.74,9.74,9.74,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.66,9.66,9.66,0.0,0.0
2019-06-30,9.87,9.87,9.87,0.0,0.0,9.87,9.87,9.87,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2019-07-07,9.47,9.47,9.47,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.43,9.43,9.43,0.0,0.0
2019-07-14,9.56,9.56,9.56,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.46,9.46,9.46,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2019-07-21,9.72,9.72,9.72,0.0,0.0,9.74,9.74,9.74,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2019-07-28,9.35,9.35,9.35,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.14,9.14,9.14,0.0,0.0
2019-08-04,8.97,8.97,8.97,0.0,0.0,8.97,8.97,8.97,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.85,8.85,8.85,0.0,0.0
2019-08-11,8.83,8.83,8.83,0.0,0.0,8.85,8.85,8.85,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.83,8.83,8.83,0.0,0.0
2019-08-18,8.85,8.85,8.85,0.0,0.0,8.92,8.92,8.92,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2019-08-25,9.29,9.29,9.29,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.19,9.19,9.19,0.0,0.0
2019-09-01,9.25,9.25,9.25,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.19,9.19,9.19,0.0,0.0,9.26,9.26,9.26,0.0,0.0
2019-09-08,9.41,9.41,9.41,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2019-09-15,9.36,9.36,9.36,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.4,9.4,9.4,0.0,0.0
2019-09-22,9.34,9.34,9.34,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.33,9.33,9.33,0.0,0.0
2019-09-29,8.93,8.93,8.93,0.0,0.0,9.06,9.06,9.06,0.0,0.0,8.93,8.93,8.93,0.0,0.0,9.03,9.03,9.03,0.0,0.0
2019-10-06,9.46,9.46,9.46,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.45,9.45,9.45,0.0,0.0
2019-10-13,9.7,9.7,9.7,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.66,9.66,9.66,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2019-10-20,9.84,9.84,9.84,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2019-10-27,9.95,9.95,9.95,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.95,9.95,9.95,0.0,0.0
2019-11-03,9.5,9.5,9.5,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.47,9.47,9.47,0.0,0.0
2019-11-10,9.89,9.89,9.89,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.89,9.89,9.89,0.0,0.0,9.91,9.91,9.91,0.0,0.0
2019-11-17,9.76,9.76,9.76,0.0,0.0,9.99,9.99,9.99,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.97,9.97,9.97,0.0,0.0
2019-11-24,9.91,9.91,9.91,0.0,0.0,9.95,9.95,9.95,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.86,9.86,9.86,0.0,0.0
2019-12-01,9.5,9.5,9.5,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.45,9.45,9.45,0.0,0.0
2019-12-08,9.88,9.88,9.88,0.0,0.0,9.9,9.9,9.9,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.84,9.84,9.84,0.0,0.0
2019-12-15,10.08,10.08,10.08,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2019-12-22,10.09,10.09,10.09,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.02,10.02,10.02,0.0,0.0,10.02,10.02,10.02,0.0,0.0
2019-12-29,10.07,10.07,10.07,0.0,0.0,10.11,10.11,10.11,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.04,10.04,10.04,0.0,0.0
