Date,KTCC_Open_average,KTCC_Open_max,KTCC_Open_min,KTCC_Open_volatility,KTCC_Open_change,KTCC_High_average,KTCC_High_max,KTCC_High_min,KTCC_High_volatility,KTCC_High_change,KTCC_Low_average,KTCC_Low_max,KTCC_Low_min,KTCC_Low_volatility,KTCC_Low_change,KTCC_Close_average,KTCC_Close_max,KTCC_Close_min,KTCC_Close_volatility,KTCC_Close_change,KTCC_Volume_average,KTCC_Volume_max,KTCC_Volume_min,KTCC_Volume_volatility,KTCC_Volume_change
2018-01-14,7.182,7.24,7.14,0.10000000000000053,-0.03000000000000025,7.222,7.26,7.15,0.10999999999999943,-0.09999999999999964,7.088,7.16,6.98,0.17999999999999972,-0.16999999999999993,7.17,7.24,7.11,0.1299999999999999,-0.1299999999999999,18970,37589,9549,28040,-12871
2018-01-21,7.05,7.08,7.02,0.0600000000000005,-0.03000000000000025,7.16,7.3,7.06,0.2400000000000002,-0.03000000000000025,7.04,7.08,7.0,0.08000000000000007,-0.040000000000000036,7.076,7.15,7.02,0.13000000000000078,-0.0600000000000005,25378,45836,14105,31731,1016
2018-01-28,7.088,7.25,6.95,0.2999999999999998,0.29000000000000004,7.194,7.27,7.0,0.2699999999999996,0.2699999999999996,7.018,7.14,6.93,0.20999999999999996,0.0,7.13,7.24,6.97,0.27000000000000046,0.08999999999999986,32368,76996,4575,72421,7724
2018-02-04,7.102,7.16,7.01,0.15000000000000036,0.15000000000000036,7.188000000000001,7.23,7.11,0.1200000000000001,0.08000000000000007,7.0040000000000004,7.04,6.97,0.07000000000000028,0.05999999999999961,7.12,7.16,7.05,0.11000000000000032,0.0600000000000005,23299,31091,8829,22262,-21791
2018-02-11,7.13,7.2,7.05,0.15000000000000036,0.11000000000000032,7.225,7.3,7.13,0.16999999999999993,0.16999999999999993,7.1,7.19,7.03,0.16000000000000014,0.16000000000000014,7.1675,7.23,7.11,0.1200000000000001,0.1200000000000001,17515,45123,2199,42924,6410
2018-02-18,7.178,7.22,7.14,0.08000000000000007,0.019999999999999574,7.226,7.28,7.18,0.10000000000000053,0.08000000000000007,7.14,7.18,7.11,0.0699999999999994,0.0699999999999994,7.184,7.25,7.13,0.1200000000000001,0.09999999999999964,7926,12122,5489,6633,165
2018-02-25,7.1819999999999995,7.25,7.06,0.1900000000000004,-0.11000000000000032,7.218,7.25,7.18,0.07000000000000028,-0.07000000000000028,7.12,7.2,7.03,0.16999999999999993,-0.0600000000000005,7.152,7.2,7.03,0.16999999999999993,-0.03000000000000025,5215,10350,853,9497,1196
2018-03-04,7.094,7.13,7.05,0.08000000000000007,-0.019999999999999574,7.18,7.24,7.13,0.11000000000000032,-0.02999999999999936,7.058,7.08,7.03,0.04999999999999982,0.040000000000000036,7.086,7.12,7.06,0.0600000000000005,0.0,11180,19958,5353,14605,-1117
2018-03-11,7.096,7.15,7.07,0.08000000000000007,0.07000000000000028,7.1499999999999995,7.22,7.09,0.1299999999999999,0.1299999999999999,7.0760000000000005,7.08,7.07,0.009999999999999787,0.0,7.136,7.21,7.08,0.1299999999999999,0.09999999999999964,7968,22105,2935,19170,19170
2018-03-18,7.026,7.1,6.95,0.14999999999999947,-0.14999999999999947,7.086,7.13,7.03,0.09999999999999964,-0.09999999999999964,6.956,6.98,6.92,0.0600000000000005,-0.03000000000000025,7.01,7.12,6.92,0.20000000000000018,-0.20000000000000018,22562,29663,11533,18130,-538
2018-03-25,6.9,6.97,6.82,0.14999999999999947,0.019999999999999574,6.995,7.14,6.86,0.27999999999999936,0.08000000000000007,6.8675,6.97,6.82,0.14999999999999947,0.10999999999999943,6.905,6.97,6.83,0.13999999999999968,0.10999999999999943,9506,14006,2409,11597,1458
2018-04-01,6.946,7.0,6.87,0.1299999999999999,-0.04999999999999982,7.0,7.08,6.94,0.13999999999999968,-0.13999999999999968,6.872,6.9,6.85,0.05000000000000071,0.03000000000000025,6.912,6.96,6.87,0.08999999999999986,0.009999999999999787,6168,11673,1222,10451,-8064
