Date,First Trust Mid Cap Growth AlphaDEXEtf_Open_average,First Trust Mid Cap Growth AlphaDEXEtf_Open_max,First Trust Mid Cap Growth AlphaDEXEtf_Open_min,First Trust Mid Cap Growth AlphaDEXEtf_Open_volatility,First Trust Mid Cap Growth AlphaDEXEtf_Open_change,First Trust Mid Cap Growth AlphaDEXEtf_High_average,First Trust Mid Cap Growth AlphaDEXEtf_High_max,First Trust Mid Cap Growth AlphaDEXEtf_High_min,First Trust Mid Cap Growth AlphaDEXEtf_High_volatility,First Trust Mid Cap Growth AlphaDEXEtf_High_change,First Trust Mid Cap Growth AlphaDEXEtf_Low_average,First Trust Mid Cap Growth AlphaDEXEtf_Low_max,First Trust Mid Cap Growth AlphaDEXEtf_Low_min,First Trust Mid Cap Growth AlphaDEXEtf_Low_volatility,First Trust Mid Cap Growth AlphaDEXEtf_Low_change,First Trust Mid Cap Growth AlphaDEXEtf_Close_average,First Trust Mid Cap Growth AlphaDEXEtf_Close_max,First Trust Mid Cap Growth AlphaDEXEtf_Close_min,First Trust Mid Cap Growth AlphaDEXEtf_Close_volatility,First Trust Mid Cap Growth AlphaDEXEtf_Close_change
2018-09-02,46.08,46.08,46.08,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.08,46.08,46.08,0.0,0.0,46.32,46.32,46.32,0.0,0.0
2018-09-09,47.05,47.05,47.05,0.0,0.0,47.2,47.2,47.2,0.0,0.0,46.84,46.84,46.84,0.0,0.0,47.12,47.12,47.12,0.0,0.0
2018-09-16,46.5,46.5,46.5,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.16,46.16,46.16,0.0,0.0
2018-09-23,45.97,45.97,45.97,0.0,0.0,46.43,46.43,46.43,0.0,0.0,45.97,45.97,45.97,0.0,0.0,46.28,46.28,46.28,0.0,0.0
2018-09-30,44.92,44.92,44.92,0.0,0.0,44.92,44.92,44.92,0.0,0.0,43.79,43.79,43.79,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2018-10-07,41.94,41.94,41.94,0.0,0.0,42.16,42.16,42.16,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2018-10-14,42.29,42.29,42.29,0.0,0.0,42.35,42.35,42.35,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2018-10-21,39.52,39.52,39.52,0.0,0.0,40.02,40.02,40.02,0.0,0.0,38.71,38.71,38.71,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2018-10-28,41.45,41.45,41.45,0.0,0.0,41.81,41.81,41.81,0.0,0.0,40.71,40.71,40.71,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2018-11-04,41.77,41.77,41.77,0.0,0.0,41.77,41.77,41.77,0.0,0.0,40.87,40.87,40.87,0.0,0.0,41.43,41.43,41.43,0.0,0.0
2018-11-11,39.96,39.96,39.96,0.0,0.0,40.53,40.53,40.53,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.29,40.29,40.29,0.0,0.0
2018-11-18,38.28,38.28,38.28,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2018-11-25,40.57,40.57,40.57,0.0,0.0,41.1,41.1,41.1,0.0,0.0,40.57,40.57,40.57,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2018-12-02,39.73,39.73,39.73,0.0,0.0,40.1,40.1,40.1,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2018-12-09,38.29,38.29,38.29,0.0,0.0,38.5,38.5,38.5,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2018-12-16,35.34,35.34,35.34,0.0,0.0,35.41,35.41,35.41,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.07,34.07,34.07,0.0,0.0
2018-12-23,35.85,35.85,35.85,0.0,0.0,36.18,36.18,36.18,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.66,35.66,35.66,0.0,0.0
2018-12-30,35.69,35.69,35.69,0.0,0.0,36.83,36.83,36.83,0.0,0.0,35.69,35.69,35.69,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2019-01-06,38.57,38.57,38.57,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.85,38.85,38.85,0.0,0.0
2019-01-13,39.82,39.82,39.82,0.0,0.0,40.36,40.36,40.36,0.0,0.0,39.81,39.81,39.81,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2019-01-20,40.18,40.18,40.18,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.37,40.37,40.37,0.0,0.0
2019-01-27,41.19,41.19,41.19,0.0,0.0,41.3,41.3,41.3,0.0,0.0,40.82,40.82,40.82,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2019-02-03,41.33,41.33,41.33,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-02-10,42.84,42.84,42.84,0.0,0.0,43.05,43.05,43.05,0.0,0.0,42.77,42.77,42.77,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2019-02-17,42.99,42.99,42.99,0.0,0.0,43.41,43.41,43.41,0.0,0.0,42.99,42.99,42.99,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2019-02-24,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2019-03-03,41.9,41.9,41.9,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2019-03-10,43.33,43.33,43.33,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.27,43.27,43.27,0.0,0.0
2019-03-17,43.57,43.57,43.57,0.0,0.0,43.57,43.57,43.57,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.48,42.48,42.48,0.0,0.0
2019-03-24,43.28,43.28,43.28,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2019-03-31,43.98,43.98,43.98,0.0,0.0,44.19,44.19,44.19,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.05,44.05,44.05,0.0,0.0
2019-04-07,44.53,44.53,44.53,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2019-04-14,43.65,43.65,43.65,0.0,0.0,43.76,43.76,43.76,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2019-04-21,44.42,44.42,44.42,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2019-04-28,44.77,44.77,44.77,0.0,0.0,45.29,45.29,45.29,0.0,0.0,44.72,44.72,44.72,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2019-05-05,44.19,44.19,44.19,0.0,0.0,44.27,44.27,44.27,0.0,0.0,43.34,43.34,43.34,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2019-05-12,43.98,43.98,43.98,0.0,0.0,44.45,44.45,44.45,0.0,0.0,43.79,43.79,43.79,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2019-05-19,43.65,43.65,43.65,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2019-05-26,42.46,42.46,42.46,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2019-06-02,44.45,44.45,44.45,0.0,0.0,44.75,44.75,44.75,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.53,44.53,44.53,0.0,0.0
2019-06-09,45.04,45.04,45.04,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2019-06-16,46.01,46.01,46.01,0.0,0.0,46.01,46.01,46.01,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.77,45.77,45.77,0.0,0.0
2019-06-23,45.25,45.25,45.25,0.0,0.0,45.58,45.58,45.58,0.0,0.0,44.99,44.99,44.99,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2019-06-30,46.2,46.2,46.2,0.0,0.0,46.35,46.35,46.35,0.0,0.0,45.77,45.77,45.77,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2019-07-07,46.63,46.63,46.63,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2019-07-14,46.99,46.99,46.99,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.33,46.33,46.33,0.0,0.0,46.33,46.33,46.33,0.0,0.0
2019-07-21,47.14,47.14,47.14,0.0,0.0,47.38,47.38,47.38,0.0,0.0,46.97,46.97,46.97,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2019-07-28,46.03,46.03,46.03,0.0,0.0,46.03,46.03,46.03,0.0,0.0,45.46,45.46,45.46,0.0,0.0,45.82,45.82,45.82,0.0,0.0
2019-08-04,46.32,46.32,46.32,0.0,0.0,46.32,46.32,46.32,0.0,0.0,45.85,45.85,45.85,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2019-08-11,45.02,45.02,45.02,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2019-08-18,45.89,45.89,45.89,0.0,0.0,46.07,46.07,46.07,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.74,44.74,44.74,0.0,0.0
2019-08-25,46.17,46.17,46.17,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2019-09-01,46.4,46.4,46.4,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.12,46.12,46.12,0.0,0.0,46.12,46.12,46.12,0.0,0.0
2019-09-08,45.95,45.95,45.95,0.0,0.0,46.32,46.32,46.32,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2019-09-15,46.2,46.2,46.2,0.0,0.0,46.2,46.2,46.2,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2019-09-22,45.3,45.3,45.3,0.0,0.0,45.3,45.3,45.3,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.48,44.48,44.48,0.0,0.0
2019-09-29,44.13,44.13,44.13,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2019-10-06,45.04,45.04,45.04,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.26,45.26,45.26,0.0,0.0
2019-10-13,45.56,45.56,45.56,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.21,45.21,45.21,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2019-10-20,45.49,45.49,45.49,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.6,45.6,45.6,0.0,0.0
2019-10-27,45.89,45.89,45.89,0.0,0.0,46.27,46.27,46.27,0.0,0.0,45.89,45.89,45.89,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2019-11-03,45.48,45.48,45.48,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.68,45.68,45.68,0.0,0.0
2019-11-10,46.62,46.62,46.62,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-11-17,46.73,46.73,46.73,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2019-11-24,48.2,48.2,48.2,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2019-12-01,47.84,47.84,47.84,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-12-08,47.12,47.12,47.12,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2019-12-15,47.87,47.87,47.87,0.0,0.0,48.13,48.13,48.13,0.0,0.0,47.87,47.87,47.87,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2019-12-22,48.23,48.23,48.23,0.0,0.0,48.23,48.23,48.23,0.0,0.0,47.85,47.85,47.85,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2019-12-29,47.51,47.51,47.51,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.51,47.51,47.51,0.0,0.0,48.03,48.03,48.03,0.0,0.0
