Date,ROGStock_Open_average,ROGStock_Open_max,ROGStock_Open_min,ROGStock_Open_volatility,ROGStock_Open_change,ROGStock_High_average,ROGStock_High_max,ROGStock_High_min,ROGStock_High_volatility,ROGStock_High_change,ROGStock_Low_average,ROGStock_Low_max,ROGStock_Low_min,ROGStock_Low_volatility,ROGStock_Low_change,ROGStock_Close_average,ROGStock_Close_max,ROGStock_Close_min,ROGStock_Close_volatility,ROGStock_Close_change,ROGStock_Volume_average,ROGStock_Volume_max,ROGStock_Volume_min,ROGStock_Volume_volatility,ROGStock_Volume_change
2018-03-25,123.4075,127.06,118.38,8.680000000000007,-6.840000000000003,124.7825,127.06,122.1,4.960000000000008,-4.900000000000006,119.8175,122.44,117.01,5.429999999999993,-4.5,121.65,126.67,117.69,8.980000000000004,-7.1299999999999955,242044,314640,129350,185290,-64192
2018-04-01,116.884,119.68,114.13,5.550000000000011,-1.8900000000000006,118.95400000000001,119.68,118.3,1.3800000000000097,-0.4899999999999949,113.734,117.1,109.79,7.309999999999988,-3.509999999999991,116.054,118.51,113.07,5.440000000000012,-1.440000000000012,197253,264026,94753,169273,10868
2018-04-08,116.324,119.5,114.35,5.150000000000006,5.150000000000006,118.3,119.72,116.49,3.230000000000004,3.010000000000005,115.47,117.22,113.04,4.179999999999993,4.179999999999993,116.686,118.93,113.32,5.610000000000014,5.610000000000014,135561,211018,74834,136184,-115412
2018-04-15,121.08,122.64,119.69,2.950000000000003,-0.060000000000002274,122.536,124.35,120.86,3.489999999999995,-0.6400000000000006,119.42,121.07,118.0,3.069999999999993,-0.010000000000005116,120.914,123.16,118.56,4.599999999999994,-1.1799999999999926,110640,228262,60862,167400,-15033
2018-04-22,117.838,119.64,114.88,4.760000000000005,-4.730000000000004,118.59,120.44,114.88,5.560000000000002,-5.560000000000002,115.016,117.91,110.44,7.469999999999999,-7.469999999999999,116.578,118.79,113.18,5.609999999999999,-5.609999999999999,140155,234516,64625,169891,169891
2018-04-29,109.476,112.76,106.01,6.75,-4.27000000000001,112.148,113.79,110.84,2.950000000000003,1.0300000000000011,107.42,109.3,105.6,3.700000000000003,2.8900000000000006,109.962,112.94,106.7,6.239999999999995,6.239999999999995,173346,276446,101430,175016,-132420
2018-05-06,114.284,116.0,111.92,4.079999999999998,2.549999999999997,115.456,116.56,114.5,2.0600000000000023,1.8500000000000085,112.688,114.84,111.3,3.5400000000000063,2.480000000000004,114.492,116.36,111.9,4.459999999999994,3.089999999999989,121317,137179,93070,44109,-4823
2018-05-13,117.824,120.11,115.2,4.909999999999997,4.909999999999997,119.754,120.57,118.31,2.259999999999991,-0.1599999999999966,116.79,118.33,114.53,3.799999999999997,3.799999999999997,118.78999999999999,120.02,117.19,2.8299999999999983,0.3400000000000034,146982,212073,113079,98994,-38775
2018-05-20,118.386,120.5,116.1,4.400000000000006,-3.6300000000000097,119.36999999999999,121.46,118.0,3.4599999999999937,-2.8299999999999983,116.39,118.18,113.78,4.400000000000006,-2.1300000000000097,118.296,120.39,116.26,4.1299999999999955,-2.0400000000000063,129249,268253,76971,191282,-30945
2018-05-27,116.97,118.91,114.87,4.039999999999992,-2.339999999999989,118.005,119.64,115.92,3.719999999999999,-2.8799999999999955,115.005,116.45,113.5,2.950000000000003,-1.5100000000000051,115.86,117.51,113.96,3.5500000000000114,-2.3400000000000034,110746,146912,75354,71558,23698
2018-06-03,118.008,119.64,115.77,3.8700000000000045,3.0700000000000074,119.346,120.88,117.04,3.839999999999989,3.839999999999989,117.634,119.28,114.86,4.420000000000002,3.980000000000004,118.926,119.95,116.97,2.980000000000004,2.980000000000004,79817,97559,56399,41160,-41160
2018-06-10,120.786,121.91,120.26,1.6499999999999915,0.12999999999999545,121.98,122.45,121.32,1.1300000000000097,0.8599999999999994,119.816,120.6,119.3,1.2999999999999972,-0.269999999999996,121.276,122.41,120.33,2.0799999999999983,2.0799999999999983,124334,238100,58750,179350,107347
2018-06-17,120.87,123.0,118.19,4.810000000000002,-3.1099999999999994,121.466,123.03,118.19,4.840000000000003,-4.019999999999996,118.728,120.8,115.41,5.390000000000001,-5.340000000000003,119.616,122.64,115.61,7.030000000000001,-6.390000000000001,151415,287497,101956,185541,185541
2018-06-24,111.178,114.88,108.31,6.569999999999993,-3.9599999999999937,112.25999999999999,114.88,110.83,4.049999999999997,-2.6599999999999966,109.22200000000001,110.92,108.01,2.9099999999999966,2.9099999999999966,110.354,111.46,108.63,2.8299999999999983,2.8299999999999983,129044,186889,76551,110338,-84997
2018-07-01,112.6775,114.74,110.1,4.640000000000001,4.640000000000001,114.7575,116.97,113.37,3.5999999999999943,3.5999999999999943,111.28999999999999,113.32,110.1,3.219999999999999,3.219999999999999,113.9375,116.69,110.99,5.700000000000003,3.3400000000000034,78532,95023,60151,34872,-1968
2018-07-08,118.908,121.22,117.26,3.9599999999999937,0.6999999999999886,120.962,123.0,118.26,4.739999999999995,-2.3900000000000006,117.334,120.78,116.21,4.570000000000007,0.10999999999999943,118.942,122.49,116.33,6.159999999999997,-3.5200000000000102,110341,137520,90805,46715,20095
2018-07-15,118.38,119.95,117.25,2.700000000000003,2.0600000000000023,119.456,120.05,118.86,1.1899999999999977,1.1599999999999966,117.732,118.44,117.03,1.4099999999999966,1.3599999999999994,118.806,119.85,117.85,2.0,1.230000000000004,48864,72429,34125,38304,-11896
2018-07-22,120.014,122.8,118.52,4.280000000000001,4.280000000000001,121.904,123.54,119.88,3.660000000000011,3.0600000000000023,118.58200000000001,120.73,116.83,3.9000000000000057,2.5799999999999983,120.52,122.92,118.77,4.150000000000006,2.259999999999991,94389,144047,63618,80429,42964
2018-07-29,121.904,127.05,116.26,10.789999999999992,5.170000000000002,125.62599999999999,127.71,123.91,3.799999999999997,3.1200000000000045,119.896,124.35,116.02,8.329999999999998,2.469999999999999,123.292,127.54,116.57,10.970000000000013,4.730000000000004,231687,378949,138202,240747,217361
2018-08-05,130.302,133.07,127.14,5.929999999999993,0.7399999999999949,133.038,137.08,130.14,6.940000000000026,-3.1000000000000227,128.42,131.01,126.35,4.659999999999997,-0.7900000000000063,131.008,133.31,128.65,4.659999999999997,-2.3400000000000034,143492,212292,81085,131207,-113919
2018-08-12,129.382,130.05,128.44,1.6100000000000136,-0.6500000000000057,130.882,132.07,129.45,2.6200000000000045,0.7699999999999818,127.886,128.75,126.37,2.3799999999999955,0.27000000000001023,129.532,131.41,127.16,4.25,2.259999999999991,69310,78353,57859,20494,1346
2018-08-19,132.34,134.28,130.94,3.3400000000000034,3.1699999999999875,133.82,135.23,132.66,2.569999999999993,2.25,131.582,133.28,130.17,3.1100000000000136,2.5900000000000034,132.996,135.19,131.49,3.6999999999999886,3.210000000000008,100836,132600,65209,67391,29536
2018-08-26,138.696,140.95,135.66,5.289999999999992,1.990000000000009,140.066,141.8,138.29,3.5100000000000193,-0.37000000000000455,137.422,139.41,135.66,3.75,0.4099999999999966,139.182,140.63,138.07,2.5600000000000023,-0.21999999999999886,107772,141562,75578,65984,-65984
2018-09-02,138.185,138.53,137.55,0.9799999999999898,-0.799999999999983,139.45499999999998,140.19,139.0,1.1899999999999977,-0.3400000000000034,136.475,137.03,135.59,1.4399999999999977,1.0300000000000011,138.21,138.93,137.87,1.0600000000000023,-1.0600000000000023,117529,196556,79760,116796,31528
2018-09-09,143.524,148.26,138.38,9.879999999999995,8.719999999999999,147.28199999999998,149.42,141.51,7.909999999999997,7.909999999999997,142.752,146.87,137.85,9.02000000000001,9.02000000000001,145.302,147.53,140.22,7.310000000000002,7.240000000000009,128627,174401,79905,94496,45115
2018-09-16,145.46,147.65,143.28,4.3700000000000045,-0.09999999999999432,147.362,150.0,145.1,4.900000000000006,1.5200000000000102,143.39,146.91,141.41,5.5,5.5,145.23,149.14,141.93,7.2099999999999795,7.2099999999999795,163083,237983,86614,151369,48017
2018-09-23,151.564,155.0,148.4,6.599999999999994,3.180000000000007,153.416,155.34,150.2,5.140000000000015,1.8500000000000227,148.968,151.61,146.66,4.950000000000017,-1.1200000000000045,151.214,153.67,147.32,6.349999999999994,-2.700000000000017,247459,442060,142360,299700,2087
2018-09-30,142.918,148.59,139.04,9.550000000000011,-9.550000000000011,144.168,149.52,140.3,9.219999999999999,-9.219999999999999,139.39000000000001,142.6,134.65,7.949999999999989,-7.949999999999989,140.276,143.0,135.19,7.810000000000002,-7.810000000000002,124523,155222,95148,60074,32081
2018-10-07,131.114,134.49,126.0,8.490000000000009,-6.409999999999997,132.85,136.4,129.09,7.310000000000002,-7.310000000000002,128.094,133.58,123.28,10.300000000000011,-9.300000000000011,129.174,134.29,124.96,9.329999999999998,-8.459999999999994,108438,119939,95087,24852,24852
2018-10-14,129.054,131.8,125.31,6.490000000000009,3.069999999999993,131.434,133.45,128.81,4.639999999999986,0.3100000000000023,127.104,130.27,125.31,4.960000000000008,0.4200000000000017,129.204,132.81,126.15,6.659999999999997,-0.5999999999999943,68716,92601,48721,43880,-17473
2018-10-21,124.376,126.5,122.05,4.450000000000003,-3.200000000000003,127.642,128.09,127.25,0.8400000000000034,-0.5499999999999972,121.756,125.31,119.34,5.969999999999999,-5.969999999999999,124.564,126.59,120.39,6.200000000000003,-3.2900000000000063,78048,87458,70816,16642,-2163
2018-10-28,124.688,127.51,120.22,7.290000000000006,0.8599999999999994,128.194,132.35,124.95,7.3999999999999915,2.6399999999999864,121.022,126.05,118.3,7.75,0.7000000000000028,125.09,131.5,120.19,11.310000000000002,7.840000000000003,183548,302595,116095,186500,162390
2018-11-04,123.798,127.26,120.75,6.510000000000005,-6.510000000000005,125.056,127.74,120.75,6.989999999999995,-6.989999999999995,120.362,121.66,118.13,3.530000000000001,-2.6200000000000045,122.556,126.46,119.9,6.559999999999988,-2.6699999999999875,125106,171594,90854,80740,-80740
2018-11-11,118.11,119.8,116.33,3.469999999999999,0.6799999999999926,121.268,124.94,119.12,5.819999999999993,5.819999999999993,116.732,118.56,114.36,4.200000000000003,4.200000000000003,119.388,124.56,116.34,8.219999999999999,8.219999999999999,114426,162152,89468,72684,49613
2018-11-18,119.445,123.77,116.56,7.209999999999994,-7.209999999999994,121.775,123.77,119.53,4.239999999999995,-1.25,117.7825,120.84,116.56,4.280000000000001,-4.280000000000001,119.2125,121.44,116.87,4.569999999999993,-0.9500000000000028,92945,157151,35852,121299,-121299
2018-11-25,124.154,126.65,122.28,4.3700000000000045,4.3700000000000045,126.64,129.32,123.98,5.339999999999989,5.339999999999989,122.7,126.09,120.75,5.340000000000003,5.230000000000004,125.52199999999999,128.66,121.8,6.859999999999999,5.079999999999998,99106,164332,58375,105957,74215
2018-12-02,127.31,133.85,120.48,13.36999999999999,-9.11999999999999,128.7125,134.76,120.93,13.829999999999984,-13.829999999999984,121.91499999999999,128.73,114.29,14.439999999999984,-14.439999999999984,124.36749999999999,134.31,114.71,19.60000000000001,-19.60000000000001,148775,179389,131966,47423,4087
2018-12-09,109.3,114.5,104.43,10.069999999999993,-10.069999999999993,110.218,114.67,105.4,9.269999999999996,-9.269999999999996,105.30799999999999,108.02,101.35,6.670000000000002,-6.670000000000002,106.226,109.55,102.14,7.409999999999997,-7.409999999999997,160186,182526,131230,51296,30820
2018-12-16,99.99,103.77,95.03,8.739999999999995,-6.640000000000001,102.282,105.5,95.38,10.120000000000005,-10.120000000000005,97.328,100.68,92.9,7.780000000000001,-7.780000000000001,98.374,103.04,93.15,9.89,-9.89,181480,388584,104836,283748,246894
2018-12-23,93.38,96.32,91.92,4.3999999999999915,4.1299999999999955,97.1125,101.35,94.87,6.47999999999999,6.47999999999999,91.935,95.63,89.21,6.420000000000002,4.6299999999999955,95.51,98.98,91.0,7.980000000000004,7.980000000000004,102082,146919,49831,97088,97088
2018-12-30,98.0025,99.76,95.71,4.050000000000011,-4.050000000000011,99.945,102.56,98.32,4.240000000000009,-1.720000000000013,95.32,97.36,93.31,4.049999999999997,-3.6899999999999977,97.7575,100.02,93.83,6.189999999999998,-0.9399999999999977,117468,163147,94740,68407,68407
2019-01-06,103.91,110.36,98.18,12.179999999999993,12.179999999999993,107.828,114.27,102.22,12.049999999999997,12.049999999999997,103.018,109.11,96.97,12.14,12.14,106.96,113.04,100.88,12.16000000000001,12.16000000000001,150783,215230,93212,122018,122018
2019-01-13,111.994,114.21,109.15,5.059999999999988,0.6199999999999903,114.424,116.38,112.55,3.8299999999999983,0.9099999999999966,110.338,111.11,109.15,1.9599999999999937,-0.15000000000000568,112.818,115.36,110.88,4.480000000000004,1.2399999999999949,128198,166463,88781,77682,-53507
2019-01-20,113.81,116.69,111.28,5.409999999999997,2.200000000000003,116.82000000000001,121.92,114.2,7.719999999999999,6.939999999999998,111.835,116.69,108.97,7.719999999999999,5.780000000000001,114.9225,120.69,110.73,9.959999999999994,8.560000000000002,94494,113360,79122,34238,-25949
2019-01-27,122.248,126.76,117.93,8.829999999999998,8.829999999999998,125.25,129.95,120.37,9.579999999999984,9.579999999999984,120.97,124.92,117.07,7.8500000000000085,7.8500000000000085,124.33,129.14,120.25,8.889999999999986,8.889999999999986,121327,161364,92501,68863,62639
2019-02-03,128.13,129.92,124.35,5.569999999999993,-4.930000000000007,129.054,130.6,126.22,4.3799999999999955,-3.1500000000000057,126.018,128.31,122.25,6.060000000000002,-5.099999999999994,127.634,129.92,125.15,4.769999999999982,-3.829999999999984,107865,163328,73624,89704,-15319
2019-02-10,129.784,132.46,126.02,6.440000000000012,4.720000000000013,132.454,136.27,127.05,9.220000000000013,9.220000000000013,128.252,131.03,124.72,6.310000000000002,5.060000000000002,131.504,136.05,127.03,9.02000000000001,9.02000000000001,116697,138637,91704,46933,12396
2019-02-17,139.1,155.0,131.06,23.939999999999998,18.94999999999999,147.57999999999998,159.5,136.32,23.180000000000007,19.370000000000005,137.76749999999998,151.24,131.06,20.180000000000007,16.76000000000002,145.2675,155.74,135.11,20.629999999999995,18.519999999999982,294891,400106,136201,263905,260774
2019-02-24,155.794,158.02,154.6,3.420000000000016,1.8499999999999943,158.404,160.23,155.9,4.329999999999984,2.469999999999999,154.194,156.04,152.83,3.2099999999999795,2.579999999999984,156.964,160.1,155.16,4.939999999999998,4.939999999999998,142727,253920,66172,187748,-156789
2019-03-03,155.132,160.55,147.2,13.350000000000023,-13.350000000000023,156.036,163.13,148.91,14.219999999999999,-14.219999999999999,151.302,155.5,145.82,9.680000000000007,-9.680000000000007,152.912,157.84,148.18,9.659999999999997,-9.659999999999997,110736,167519,71898,95621,-67471
2019-03-10,156.296,159.28,150.13,9.150000000000006,5.1200000000000045,159.076,159.62,158.63,0.9900000000000091,0.4099999999999966,154.02,157.55,150.13,7.420000000000016,4.689999999999998,156.954,158.51,154.49,4.019999999999982,-2.9099999999999966,143464,210430,112523,97907,59319
2019-03-17,156.762,159.09,154.96,4.1299999999999955,3.6799999999999784,159.63,162.78,157.87,4.909999999999997,0.12000000000000455,154.186,155.94,151.24,4.699999999999989,-3.1200000000000045,156.242,159.74,151.25,8.490000000000009,-6.8799999999999955,158894,245294,114471,130823,-87782
2019-03-24,153.904,155.49,150.59,4.900000000000006,4.900000000000006,156.596,159.64,153.51,6.1299999999999955,6.1299999999999955,151.85,155.49,148.26,7.230000000000018,7.230000000000018,154.686,158.88,152.5,6.3799999999999955,6.3799999999999955,148438,248338,106821,141517,106329
2019-03-31,163.06199999999998,166.07,160.0,6.069999999999993,6.069999999999993,165.972,169.89,164.21,5.679999999999978,4.949999999999989,162.092,165.46,160.0,5.460000000000008,5.460000000000008,163.714,165.88,160.83,5.049999999999983,1.960000000000008,137923,167863,93891,73972,-69882
2019-04-07,166.714,169.77,164.52,5.25,2.069999999999993,169.06799999999998,170.29,167.64,2.6500000000000057,2.1100000000000136,164.736,166.55,163.78,2.7700000000000102,2.5800000000000125,166.998,169.46,163.97,5.490000000000009,0.5300000000000011,109094,138265,80047,58218,36070
2019-04-14,170.01999999999998,173.42,168.12,5.299999999999983,-0.4399999999999977,171.775,173.84,169.78,4.060000000000002,0.28000000000000114,167.195,169.0,165.34,3.6599999999999966,1.3599999999999852,169.2,172.08,167.22,4.860000000000014,-1.7800000000000011,186479,249439,156350,93089,15517
2019-04-21,168.15200000000002,171.37,165.8,5.569999999999993,0.09000000000000341,170.606,173.91,166.81,7.099999999999994,0.4099999999999966,164.796,170.26,161.34,8.919999999999987,1.960000000000008,168.342,171.63,165.3,6.329999999999984,1.4199999999999875,153205,206350,107353,98997,-34910
2019-04-28,178.636,191.9,166.09,25.810000000000002,25.539999999999992,187.07,206.43,167.35,39.08000000000001,27.330000000000013,177.058,190.26,162.6,27.659999999999997,26.299999999999983,182.228,194.2,165.36,28.839999999999975,28.839999999999975,427238,1213775,121717,1092058,90897
2019-05-05,185.79,190.52,181.72,8.800000000000011,-6.060000000000002,188.532,191.68,183.66,8.02000000000001,-6.510000000000019,183.404,187.42,179.3,8.119999999999976,-7.22999999999999,186.264,190.9,183.4,7.5,-5.759999999999991,216613,283515,137177,146338,-145720
2019-05-12,177.434,183.19,169.48,13.710000000000008,-9.120000000000005,180.146,185.08,170.29,14.79000000000002,-9.27000000000001,168.422,178.55,141.88,36.670000000000016,-33.120000000000005,170.984,183.87,142.04,41.83000000000001,-34.01000000000002,333930,933048,173770,759278,759278
2019-05-19,136.992,139.85,132.89,6.960000000000008,-5.5800000000000125,139.89,145.48,134.12,11.359999999999985,-3.030000000000001,130.986,137.5,122.52,14.980000000000004,10.010000000000005,136.73,140.8,132.14,8.660000000000025,-4.060000000000002,495245,1162441,152504,1009937,-1009937
2019-05-26,136.775,137.78,135.8,1.9799999999999898,1.0999999999999943,140.575,141.73,139.75,1.9799999999999898,-0.12999999999999545,136.345,136.84,135.3,1.539999999999992,-0.12000000000000455,137.9725,139.61,136.76,2.8500000000000227,0.46000000000000796,182987,216819,149823,66996,-37531
2019-06-02,146.638,157.48,138.24,19.23999999999998,19.23999999999998,151.414,160.0,142.43,17.569999999999993,17.569999999999993,144.732,155.74,137.12,18.620000000000005,18.620000000000005,149.288,156.28,139.02,17.25999999999999,17.25999999999999,266339,310882,212070,98812,-56275
2019-06-09,156.966,160.97,155.05,5.9199999999999875,-1.490000000000009,158.684,160.97,155.3,5.6699999999999875,-2.4099999999999966,153.414,157.0,150.71,6.289999999999992,-5.900000000000006,155.752,158.28,153.17,5.110000000000014,-5.110000000000014,154056,211837,122081,89756,89756
2019-06-16,161.588,166.35,153.8,12.549999999999983,12.549999999999983,164.736,168.62,158.38,10.240000000000009,9.469999999999999,160.28,164.21,153.25,10.960000000000008,10.400000000000006,162.832,167.69,157.24,10.449999999999989,8.259999999999991,167188,200671,133070,67601,52613
2019-06-23,162.786,166.26,157.85,8.409999999999997,0.9699999999999989,167.122,173.68,160.31,13.370000000000005,7.610000000000014,160.81799999999998,166.26,155.68,10.579999999999984,6.6200000000000045,163.646,172.58,156.1,16.480000000000018,12.54000000000002,227060,534604,120291,414313,414313
2019-06-30,174.3,176.64,172.74,3.8999999999999773,-3.299999999999983,177.6675,183.34,174.87,8.469999999999999,-8.469999999999999,171.3475,173.5,169.43,4.069999999999993,-4.069999999999993,174.12,175.5,171.7,3.8000000000000114,-1.1899999999999977,119597,210442,50648,159794,-129878
2019-07-07,167.666,172.13,163.23,8.900000000000006,-8.900000000000006,169.44,172.2,166.92,5.280000000000001,-5.280000000000001,164.43,167.3,162.41,4.890000000000015,-3.460000000000008,166.196,168.18,163.34,4.840000000000003,-3.1399999999999864,125962,201169,87651,113518,93188
2019-07-14,162.386,165.07,160.25,4.819999999999993,-3.2099999999999795,163.332,166.2,161.91,4.289999999999992,-3.6999999999999886,159.64,161.45,156.59,4.859999999999985,-4.859999999999985,160.70600000000002,162.53,156.68,5.849999999999994,-5.849999999999994,186425,264081,137313,126768,126768
2019-07-21,164.874,174.6,157.15,17.44999999999999,16.75,168.894,174.65,160.04,14.610000000000014,14.610000000000014,161.634,168.48,155.72,12.759999999999991,8.800000000000011,165.944,172.54,156.35,16.189999999999998,8.650000000000006,176727,235247,140417,94830,-68522
2019-07-28,157.742,164.64,149.08,15.559999999999974,-13.079999999999984,162.236,167.19,152.21,14.97999999999999,-13.639999999999986,153.45,160.54,142.42,18.120000000000005,-18.120000000000005,156.276,164.57,142.91,21.659999999999997,-18.99000000000001,230010,376153,151009,225144,67943
2019-08-04,140.256,142.51,137.72,4.789999999999992,2.4099999999999966,142.668,146.36,140.74,5.6200000000000045,0.18999999999999773,136.684,140.06,132.36,7.699999999999989,-3.219999999999999,139.13400000000001,141.09,133.38,7.710000000000008,-6.3300000000000125,162206,241837,101031,140806,-48923
2019-08-11,132.588,134.09,130.79,3.3000000000000114,-0.4800000000000182,135.72,138.25,133.28,4.969999999999999,3.8300000000000125,130.832,132.01,130.2,1.8100000000000023,1.299999999999983,133.794,137.28,130.87,6.409999999999997,5.3300000000000125,148198,205707,125050,80657,9924
2019-08-18,136.702,139.2,134.4,4.799999999999983,-4.799999999999983,137.53400000000002,140.3,135.19,5.110000000000014,-5.110000000000014,133.1,137.28,123.9,13.379999999999995,-13.379999999999995,133.72400000000002,137.47,124.68,12.789999999999992,-12.789999999999992,154517,292134,84326,207808,169235
2019-08-25,129.318,134.94,125.29,9.649999999999991,8.849999999999994,132.632,135.9,129.32,6.5800000000000125,3.219999999999999,127.662,131.9,123.98,7.920000000000002,5.810000000000002,129.654,133.36,126.07,7.2900000000000205,4.4199999999999875,176687,269687,121542,148145,-148145
2019-09-01,134.7225,137.78,130.77,7.009999999999991,7.009999999999991,137.39,140.0,133.67,6.3300000000000125,4.880000000000024,133.4275,136.01,130.32,5.689999999999998,5.689999999999998,134.7275,137.17,132.43,4.739999999999981,3.759999999999991,208820,274121,114626,159495,-159495
2019-09-08,143.236,149.36,137.29,12.070000000000022,12.070000000000022,146.596,152.95,139.4,13.549999999999983,10.549999999999983,140.338,143.9,135.96,7.939999999999998,7.939999999999998,144.388,148.7,138.22,10.47999999999999,7.210000000000008,180832,256243,127538,128705,46898
2019-09-15,145.154,146.05,143.78,2.2700000000000102,1.8700000000000045,147.416,149.39,145.99,3.3999999999999773,-1.9299999999999784,141.994,144.12,138.11,6.009999999999991,-6.009999999999991,144.784,147.25,141.47,5.780000000000001,-5.780000000000001,192555,257064,139700,117364,43615
2019-09-22,139.126,141.4,135.51,5.890000000000015,-4.8300000000000125,140.294,141.4,137.1,4.300000000000011,-4.300000000000011,136.278,138.73,133.36,5.369999999999976,-5.369999999999976,137.678,140.84,134.41,6.430000000000007,-5.599999999999994,182919,267945,91334,176611,70795
2019-09-29,133.536,137.45,130.76,6.689999999999998,-1.2199999999999989,135.966,140.85,132.63,8.219999999999999,-2.680000000000007,131.246,133.6,128.25,5.349999999999994,-1.0600000000000023,133.712,136.71,131.0,5.710000000000008,-1.8400000000000034,92664,108301,76643,31658,-31658
2019-10-06,133.692,138.08,131.29,6.7900000000000205,3.9000000000000057,136.878,146.29,132.1,14.189999999999998,9.569999999999993,132.272,136.98,129.62,7.359999999999985,3.6999999999999886,135.032,144.62,130.31,14.310000000000002,10.590000000000003,131514,206376,72880,133496,82262
2019-10-13,146.776,151.21,143.67,7.5400000000000205,7.5400000000000205,149.114,152.46,146.31,6.150000000000006,6.150000000000006,145.546,148.2,143.35,4.849999999999994,4.849999999999994,147.832,151.59,144.47,7.1200000000000045,5.25,127298,155557,96594,58963,-24423
2019-10-20,151.934,155.06,149.99,5.069999999999993,-1.4099999999999966,154.174,156.22,151.49,4.72999999999999,-1.2199999999999989,149.076,151.4,147.23,4.170000000000016,-4.170000000000016,151.71800000000002,155.86,149.68,6.180000000000007,-2.2099999999999795,139223,200228,104269,95959,85074
2019-10-27,146.654,155.28,136.0,19.28,-15.680000000000007,149.50799999999998,157.1,137.17,19.930000000000007,-19.340000000000003,142.436,152.93,129.0,23.930000000000007,-20.659999999999997,145.816,156.16,134.07,22.090000000000003,-22.090000000000003,209070,430033,108652,321381,109561
2019-11-03,142.114,147.27,136.31,10.960000000000008,5.329999999999984,146.346,152.77,142.02,10.75,-1.8700000000000045,138.092,144.67,135.21,9.45999999999998,1.1099999999999852,141.61,146.48,136.98,9.5,-9.5,195207,252392,132695,119697,-119697
2019-11-10,132.552,135.93,129.72,6.210000000000008,-6.210000000000008,133.39600000000002,135.93,129.75,6.180000000000007,-6.180000000000007,130.41,132.46,127.69,4.77000000000001,-4.77000000000001,131.014,133.83,128.1,5.730000000000018,-4.650000000000006,109146,127420,90778,36642,-5432
