Date,PFE_Open_average,PFE_Open_max,PFE_Open_min,PFE_Open_volatility,PFE_Open_change,PFE_High_average,PFE_High_max,PFE_High_min,PFE_High_volatility,PFE_High_change,PFE_Low_average,PFE_Low_max,PFE_Low_min,PFE_Low_volatility,PFE_Low_change,PFE_Close_average,PFE_Close_max,PFE_Close_min,PFE_Close_volatility,PFE_Close_change,PFE_Volume_average,PFE_Volume_max,PFE_Volume_min,PFE_Volume_volatility,PFE_Volume_change
2018-05-13,35.688,35.76,35.61,0.14999999999999858,-0.04999999999999716,35.81,35.88,35.75,0.13000000000000256,0.09999999999999432,35.488,35.57,35.43,0.14000000000000057,0.04000000000000625,35.704,35.8,35.64,0.1599999999999966,0.10999999999999943,16655681,20750224,12354300,8395924,-1463708
2018-05-20,35.815,35.96,35.68,0.28000000000000114,0.020000000000003126,36.0325,36.09,35.92,0.1700000000000017,-0.1700000000000017,35.6575,35.77,35.54,0.23000000000000398,-0.14999999999999858,35.815,35.97,35.68,0.28999999999999915,-0.03999999999999915,15978255,19315552,13735575,5579977,500990
2018-05-27,35.988,36.41,35.37,1.0399999999999991,1.0399999999999991,36.204,36.56,35.73,0.8300000000000054,0.8300000000000054,35.89,36.23,35.32,0.9099999999999966,0.9099999999999966,36.076,36.45,35.7,0.75,0.75,24584479,29341996,18041056,11300940,-8694840
2018-06-03,36.546,36.8,36.4,0.3999999999999986,0.28999999999999915,36.660000000000004,36.8,36.57,0.22999999999999687,0.1599999999999966,36.326,36.45,36.19,0.2600000000000051,-0.060000000000002274,36.456,36.67,36.3,0.37000000000000455,-0.14000000000000057,17815360,20375796,15610786,4765010,-1869518
2018-06-10,36.26,36.39,36.13,0.259999999999998,-0.259999999999998,36.38,36.51,36.22,0.28999999999999915,-0.17999999999999972,36.032,36.2,35.73,0.47000000000000597,-0.4200000000000017,36.239999999999995,36.36,36.16,0.20000000000000284,-0.14000000000000057,23844583,46638488,15207986,31430502,7373449
2018-06-17,36.252,36.49,35.89,0.6000000000000014,0.4299999999999997,36.478,36.63,36.36,0.2700000000000031,0.10000000000000142,36.152,36.4,35.87,0.5300000000000011,0.2600000000000051,36.374,36.51,36.22,0.28999999999999915,0.1600000000000037,19963436,26613610,16027644,10585966,1840426
2018-06-24,36.252,36.45,36.0,0.45000000000000284,-0.3999999999999986,36.513999999999996,36.59,36.37,0.22000000000000597,-0.22000000000000597,36.174,36.3,36.0,0.29999999999999716,-0.29999999999999716,36.312,36.38,36.21,0.1700000000000017,-0.05000000000000426,20285647,27890386,13810581,14079805,-10321323
2018-07-01,36.8,37.27,36.39,0.8800000000000026,0.8800000000000026,37.05,37.47,36.58,0.8900000000000006,0.8900000000000006,36.66,37.01,36.24,0.769999999999996,0.769999999999996,36.8725,37.16,36.35,0.8099999999999952,0.8099999999999952,18048896,22547896,9115864,13432032,12069518
2018-07-08,37.388,37.5,37.25,0.25,0.17999999999999972,37.522,37.59,37.41,0.18000000000000682,0.04999999999999716,37.216,37.29,37.16,0.13000000000000256,0.0899999999999963,37.414,37.53,37.21,0.3200000000000003,-0.04999999999999716,16726781,19216190,14456705,4759485,-2243980
2018-07-15,37.408,37.59,37.2,0.39000000000000057,-0.11999999999999744,37.588,37.77,37.33,0.44000000000000483,-0.2600000000000051,37.3,37.48,37.12,0.35999999999999943,-0.3100000000000023,37.442,37.66,37.21,0.44999999999999574,-0.4399999999999977,16999142,19784700,14793271,4991429,4851114
2018-07-22,37.908,38.36,37.37,0.990000000000002,0.990000000000002,38.269999999999996,38.68,37.75,0.9299999999999997,0.9299999999999997,37.824,38.18,37.27,0.9099999999999966,0.9099999999999966,38.17,38.59,37.7,0.8900000000000006,0.8900000000000006,19720086,23567896,16266376,7301520,3962708
2018-07-29,39.488,40.36,38.21,2.1499999999999986,2.1499999999999986,40.482,41.22,39.99,1.2299999999999969,1.2299999999999969,39.406,40.33,38.14,2.1899999999999977,2.1899999999999977,40.286,41.04,39.65,1.3900000000000006,1.1099999999999994,32314872,48232784,25966164,22266620,-22161060
2018-08-05,40.924,41.3,40.71,0.5899999999999963,0.10000000000000142,41.356,41.64,41.21,0.4299999999999997,-0.03999999999999915,40.738,40.81,40.58,0.23000000000000398,0.020000000000003126,40.998,41.41,40.81,0.5999999999999943,-0.030000000000001137,19533602,24513720,17261980,7251740,884268
2018-08-12,41.31,42.2,40.8,1.4000000000000057,1.3599999999999994,41.74,42.77,41.03,1.740000000000002,1.740000000000002,41.164,42.09,40.54,1.5500000000000043,1.5500000000000043,41.542,42.33,40.71,1.6199999999999974,1.6199999999999974,19858523,24583232,15614269,8968963,4918599
2018-08-19,42.308,42.52,42.11,0.4100000000000037,0.19000000000000483,42.442,42.62,42.32,0.29999999999999716,0.17999999999999972,41.814,42.0,41.31,0.6899999999999977,-0.6799999999999997,42.082,42.4,41.58,0.8200000000000003,-0.5799999999999983,19130000,23231398,14233143,8998255,5552790
2018-08-26,41.4075,41.61,41.23,0.38000000000000256,-0.3200000000000003,41.7225,41.91,41.58,0.3299999999999983,-0.20000000000000284,41.195,41.32,41.09,0.22999999999999687,-0.22999999999999687,41.505,41.52,41.5,0.020000000000003126,0.020000000000003126,17233422,19908468,14976323,4932145,1054428
2018-09-02,41.718,42.38,41.29,1.0900000000000034,0.9000000000000057,42.089999999999996,42.72,41.55,1.1700000000000017,1.1700000000000017,41.488,42.05,41.22,0.8299999999999983,0.8299999999999983,41.852000000000004,42.2,41.37,0.8300000000000054,0.6900000000000048,18625315,20702044,14492231,6209813,5889393
2018-09-09,42.514,43.02,42.0,1.0200000000000031,1.0200000000000031,42.862,43.18,42.42,0.759999999999998,0.759999999999998,42.38,42.74,41.95,0.7899999999999991,0.7899999999999991,42.708,43.01,42.31,0.6999999999999957,0.6999999999999957,16990141,18651628,15939852,2711776,-2613394
2018-09-16,43.502,43.94,43.0,0.9399999999999977,0.9399999999999977,43.978,44.45,43.68,0.7700000000000031,0.7700000000000031,43.322,43.83,42.83,1.0,1.0,43.702,44.06,43.26,0.8000000000000043,0.4200000000000017,22362538,35192232,17163134,18029098,-2253374
2018-09-23,43.944,44.13,43.79,0.3400000000000034,-0.10000000000000142,44.288000000000004,44.52,44.14,0.38000000000000256,0.23000000000000398,43.744,43.91,43.64,0.269999999999996,0.14999999999999858,43.942,44.27,43.68,0.5900000000000034,0.480000000000004,15354422,17442872,14124737,3318135,1474397
2018-09-30,44.496,44.75,44.21,0.5399999999999991,0.5399999999999991,44.868,45.32,44.39,0.9299999999999997,0.9299999999999997,44.4,44.7,44.13,0.5700000000000003,0.5700000000000003,44.784,45.28,44.22,1.0600000000000023,1.0600000000000023,19711205,23415164,17184608,6230556,6178302
2018-10-07,44.244,45.45,42.77,2.6799999999999997,-1.3400000000000034,44.74,45.81,43.71,2.1000000000000014,-2.1000000000000014,43.458,44.79,42.4,2.3900000000000006,-1.8100000000000023,43.938,45.47,42.81,2.6599999999999966,-2.3500000000000014,29212968,42029576,20386178,21643398,2386866
2018-10-14,43.99,44.44,43.35,1.0899999999999963,1.0899999999999963,44.524,44.83,43.98,0.8500000000000014,0.5300000000000011,43.7,44.02,43.04,0.980000000000004,0.980000000000004,44.274,44.57,43.93,0.6400000000000006,0.4399999999999977,20037578,21967908,17103310,4864598,-4105094
2018-10-21,43.218,43.89,42.39,1.5,-0.9399999999999977,43.902,44.32,43.28,1.0399999999999991,-0.6400000000000006,42.488,43.69,41.66,2.030000000000001,-1.1299999999999955,43.164,44.1,42.48,1.6200000000000045,-0.8700000000000045,30501680,36623024,21890988,14732036,8324928
2018-10-28,42.95,43.76,41.95,1.8099999999999952,0.8799999999999955,43.608,43.84,43.09,0.75,0.529999999999994,42.578,43.09,41.78,1.3100000000000023,1.0499999999999972,43.214,43.67,42.89,0.7800000000000011,0.6300000000000026,25378934,33609272,20520312,13088960,-13088960
2018-11-04,43.764,44.28,43.38,0.8999999999999986,0.7000000000000028,44.302,44.61,43.59,1.019999999999996,0.9599999999999937,43.414,43.9,42.69,1.2100000000000009,1.2100000000000009,43.93,44.4,43.01,1.3900000000000006,1.1000000000000014,25157974,34910148,20734236,14175912,-322838
2018-11-11,43.502,44.33,42.7,1.6299999999999955,-0.7100000000000009,43.948,44.46,43.38,1.0799999999999983,-0.18999999999999773,42.964,43.51,42.34,1.1699999999999946,0.1599999999999966,43.466,44.18,42.91,1.2700000000000031,0.6599999999999966,23296072,26943898,19126232,7817666,3332564
2018-11-18,43.445,44.01,42.95,1.0599999999999952,-0.6899999999999977,43.7325,44.39,43.49,0.8999999999999986,-0.8999999999999986,42.9625,43.4,42.77,0.6299999999999955,-0.519999999999996,43.2775,43.53,43.1,0.4299999999999997,-0.18999999999999773,16989169,21791752,8390899,13400853,-2676080
2018-11-25,44.794,46.37,43.2,3.1699999999999946,3.1699999999999946,45.508,46.38,44.15,2.230000000000004,2.230000000000004,44.562,45.76,42.97,2.789999999999999,2.789999999999999,45.339999999999996,46.23,44.07,2.1599999999999966,1.9200000000000017,26100024,42746244,18753278,23992966,6643934
2018-12-02,44.942499999999995,46.23,44.14,2.0899999999999963,-2.0899999999999963,45.24,46.47,44.56,1.9099999999999966,-1.9099999999999966,43.8675,45.11,43.07,2.039999999999999,-2.039999999999999,44.61,45.14,43.92,1.2199999999999989,-0.740000000000002,27287520,30539392,24846172,5693220,-2387126
2018-12-09,44.094,44.46,43.5,0.9600000000000009,-0.5799999999999983,44.467999999999996,44.9,43.97,0.9299999999999997,-0.5399999999999991,43.666,44.21,42.98,1.230000000000004,-0.5900000000000034,43.93,44.57,43.11,1.4600000000000009,-0.8999999999999986,26447290,36672032,19147120,17524912,13991876
2018-12-16,42.292,43.47,41.64,1.8299999999999983,-1.6599999999999966,42.746,43.5,41.96,1.5399999999999991,-1.5399999999999991,41.42,42.04,40.52,1.519999999999996,-1.519999999999996,41.76,42.4,40.55,1.8500000000000014,-1.8500000000000014,34964857,58755356,18764896,39990460,-10766226
2018-12-23,42.175,43.21,40.66,2.5500000000000043,2.5500000000000043,43.0775,43.73,42.2,1.529999999999994,1.529999999999994,41.8975,43.1,40.42,2.6799999999999997,2.6799999999999997,42.9125,43.65,42.19,1.4600000000000009,1.4600000000000009,23801423,27414304,19481952,7932352,-4651988
2018-12-30,42.9675,43.24,42.44,0.8000000000000043,-0.04999999999999716,43.45,43.62,43.34,0.27999999999999403,0.11999999999999744,42.425,42.86,41.95,0.9099999999999966,0.22999999999999687,42.879999999999995,43.25,42.04,1.2100000000000009,-0.020000000000003126,24448473,27043208,19919838,7123370,-5156374
2019-01-06,43.024,43.56,42.33,1.230000000000004,-1.0100000000000051,43.222,43.7,42.63,1.0700000000000003,-1.0700000000000003,42.54,43.2,42.03,1.1700000000000017,-0.9799999999999969,42.866,43.43,42.31,1.1199999999999974,-1.0600000000000023,22426109,37695612,16703162,20992450,-1965926
2019-01-13,42.5,42.86,41.95,0.9099999999999966,0.259999999999998,42.8925,43.24,42.66,0.5800000000000054,-0.35999999999999943,42.1375,42.43,41.83,0.6000000000000014,-0.1700000000000017,42.46,42.73,42.11,0.6199999999999974,-0.19999999999999574,28185604,36639880,22938626,13701254,12099708
2019-01-20,41.556,42.41,40.5,1.9099999999999966,-1.9099999999999966,41.692,42.69,40.53,2.1599999999999966,-2.1599999999999966,40.818,41.93,39.48,2.450000000000003,-2.450000000000003,41.11,42.27,39.53,2.740000000000002,-2.740000000000002,31024339,37314660,23209664,14104996,9379042
2019-01-27,41.472,42.87,39.5,3.3699999999999974,3.3400000000000034,42.236,43.12,40.85,2.269999999999996,1.990000000000002,41.211999999999996,42.55,39.47,3.0799999999999983,2.490000000000002,42.024,42.88,40.77,2.1099999999999994,1.6699999999999946,33214118,48744552,18431232,30313320,-30313320
2019-02-03,42.054,42.43,41.53,0.8999999999999986,-0.14999999999999858,42.36,42.73,42.15,0.5799999999999983,-0.4199999999999946,41.612,42.06,41.21,0.8500000000000014,-0.5500000000000043,42.01,42.33,41.68,0.6499999999999986,-0.4299999999999997,22092758,26091644,15607570,10484074,5668392
2019-02-10,41.9275,42.38,41.7,0.6799999999999997,0.6700000000000017,42.175,42.51,42.01,0.5,0.5,41.62,42.08,41.39,0.6899999999999977,0.6899999999999977,41.985,42.4,41.7,0.6999999999999957,0.5300000000000011,22374595,28975460,18186860,10788600,-10788600
2019-02-17,42.426,43.04,42.02,1.019999999999996,0.7999999999999972,42.846,43.37,42.32,1.0499999999999972,0.509999999999998,42.228,42.94,41.86,1.0799999999999983,0.75,42.596000000000004,43.08,42.14,0.9399999999999977,0.4799999999999969,23046334,25953408,18607064,7346344,798584
2019-02-24,43.188,43.61,42.95,0.6599999999999966,0.4799999999999969,43.522,43.79,43.22,0.5700000000000003,0.36000000000000654,42.93,43.29,42.8,0.490000000000002,0.0800000000000054,43.146,43.36,42.93,0.4299999999999997,0.04999999999999716,23055044,37004224,15631014,21373210,5936398
2019-03-03,42.04,43.09,41.1,1.990000000000002,-1.990000000000002,42.194,43.25,41.44,1.8100000000000023,-1.7299999999999969,41.372,42.85,40.34,2.509999999999998,-2.0500000000000043,41.706,42.89,40.89,2.0,-1.3900000000000006,26272151,29702196,21262526,8439670,2496856
2019-03-10,41.714,42.0,41.23,0.7700000000000031,0.07000000000000028,42.014,42.13,41.88,0.25,0.14000000000000057,41.312,41.65,40.86,0.7899999999999991,0.28000000000000114,41.704,42.01,41.19,0.8200000000000003,0.0800000000000054,32973154,70938024,18021218,52916806,-4910978
2019-03-17,42.022,42.2,41.81,0.39000000000000057,-0.1599999999999966,42.448,42.64,42.15,0.490000000000002,-0.28000000000000114,41.78,41.87,41.67,0.19999999999999574,-0.0799999999999983,42.112,42.35,41.85,0.5,-0.4099999999999966,21557624,25050546,18614890,6435656,-6242474
2019-03-24,42.34,42.58,42.18,0.3999999999999986,0.37999999999999545,42.646,42.94,42.37,0.5700000000000003,0.23999999999999488,42.17,42.55,41.92,0.6299999999999955,0.4199999999999946,42.408,42.84,42.02,0.8200000000000003,0.4200000000000017,18832406,20571118,16048895,4522223,-478420
2019-03-31,42.956,43.07,42.79,0.28000000000000114,0.11999999999999744,43.144,43.28,42.91,0.37000000000000455,0.10000000000000142,42.717999999999996,42.91,42.5,0.4099999999999966,0.1699999999999946,42.924,43.14,42.74,0.3999999999999986,0.23000000000000398,14949985,17670906,12325356,5345550,-3049931
2019-04-07,42.578,42.98,41.86,1.1199999999999974,-1.1199999999999974,42.642,43.0,42.12,0.8800000000000026,-0.8800000000000026,42.054,42.65,41.47,1.1799999999999997,-1.1099999999999994,42.328,42.84,41.71,1.1300000000000026,-0.75,17446644,20245332,12526176,7719156,-438632
2019-04-14,40.519999999999996,42.22,39.03,3.1899999999999977,-3.1899999999999977,40.6825,42.3,39.5,2.799999999999997,-2.799999999999997,39.3625,40.83,38.42,2.4099999999999966,-2.019999999999996,39.79,40.92,38.98,1.9400000000000048,-1.9400000000000048,35938754,47988380,26097728,21890652,3331986
2019-04-21,39.496,39.97,39.09,0.8799999999999955,0.8799999999999955,39.824,40.02,39.64,0.38000000000000256,0.38000000000000256,39.248,39.59,38.88,0.7100000000000009,0.7100000000000009,39.592,39.97,39.37,0.6000000000000014,0.1700000000000017,20736490,25305608,17201238,8104370,-3266728
2019-04-28,40.786,41.22,40.4,0.8200000000000003,0.509999999999998,41.276,41.77,40.92,0.8500000000000014,0.5900000000000034,40.484,41.03,39.8,1.230000000000004,1.0400000000000063,41.086,41.65,40.61,1.0399999999999991,1.0399999999999991,22803341,32600040,17708528,14891512,-7956954
2019-05-05,40.67,41.39,40.23,1.1600000000000037,-1.1600000000000037,41.01,41.71,40.65,1.0600000000000023,-1.0600000000000023,40.238,40.5,39.87,0.6300000000000026,-0.3500000000000014,40.742,40.95,40.57,0.38000000000000256,-0.259999999999998,22115979,26575852,16500823,10075029,386222
2019-05-12,41.06,41.4,40.59,0.8099999999999952,0.8099999999999952,41.532,41.98,40.87,1.1099999999999994,0.8400000000000034,40.988,41.28,40.56,0.7199999999999989,0.7199999999999989,41.302,41.64,40.66,0.980000000000004,0.9300000000000068,26421501,31803418,23009068,8794350,-2391984
2019-05-19,41.825,42.06,41.69,0.37000000000000455,0.3500000000000014,42.075,42.3,41.81,0.4899999999999949,0.4899999999999949,41.637499999999996,41.87,41.48,0.39000000000000057,0.39000000000000057,41.8825,41.99,41.67,0.3200000000000003,0.28000000000000114,22518870,27310300,14595227,12715073,-12715073
2019-05-26,41.77,42.15,41.63,0.519999999999996,-0.519999999999996,42.088,42.48,41.84,0.6399999999999935,-0.28999999999999915,41.554,41.89,41.28,0.6099999999999994,-0.3200000000000003,41.792,41.92,41.52,0.3999999999999986,0.020000000000003126,26368784,46907904,16455664,30452240,-25424888
2019-06-02,42.82,43.24,42.48,0.7600000000000051,0.7600000000000051,43.032000000000004,43.24,42.75,0.490000000000002,0.490000000000002,42.492,42.86,42.04,0.8200000000000003,0.6300000000000026,42.682,43.07,42.23,0.8400000000000034,0.8400000000000034,18912020,23239278,14493063,8746215,-3015219
2019-06-09,42.792,43.2,42.47,0.730000000000004,-0.5,43.076,43.3,42.87,0.4299999999999997,-0.3999999999999986,42.442,42.55,42.35,0.19999999999999574,-0.19999999999999574,42.778,43.08,42.5,0.5799999999999983,0.21000000000000085,14585844,17849362,12521887,5327475,-4476526
2019-06-16,43.412,43.83,42.82,1.009999999999998,0.8699999999999974,43.786,44.11,43.33,0.7800000000000011,0.5700000000000003,43.24,43.51,42.82,0.6899999999999977,0.6499999999999986,43.52,43.76,43.07,0.6899999999999977,0.6899999999999977,24829842,36187092,20639148,15547944,1699074
2019-06-23,43.502,43.85,43.02,0.8299999999999983,-0.3400000000000034,43.85,44.29,43.56,0.7299999999999969,-0.4099999999999966,43.118,43.76,42.5,1.259999999999998,-0.4199999999999946,43.454,43.77,42.99,0.7800000000000011,0.010000000000005116,28940321,38908280,20261720,18646560,-6710964
2019-06-30,44.04,44.37,43.68,0.6899999999999977,0.11999999999999744,44.2475,44.56,43.87,0.6900000000000048,-0.3500000000000014,43.599999999999994,43.98,42.98,1.0,-0.6799999999999997,43.96,44.4,43.3,1.1000000000000014,-0.9200000000000017,16387616,22728000,9770042,12957958,7033561
2019-07-07,43.114,43.65,42.27,1.3799999999999955,-1.1499999999999986,43.444,44.1,42.77,1.3299999999999983,-1.029999999999994,42.674,43.44,42.01,1.4299999999999997,-1.0599999999999952,43.112,44.06,42.4,1.6600000000000037,-0.6199999999999974,23121481,36416968,13494603,22922365,5825985
2019-07-14,42.952,43.19,42.79,0.3999999999999986,0.03999999999999915,43.09,43.21,42.97,0.240000000000002,0.05000000000000426,42.616,42.77,42.48,0.29000000000000625,0.07000000000000028,42.848,43.06,42.74,0.3200000000000003,-0.030000000000001137,16267306,22345912,11909043,10436869,-6642605
2019-07-21,42.702,43.0,42.17,0.8299999999999983,-0.6799999999999997,43.08,43.23,43.0,0.22999999999999687,-0.22999999999999687,42.284,42.75,41.34,1.4099999999999966,-1.4099999999999966,42.638000000000005,43.09,41.45,1.6400000000000006,-1.6400000000000006,26725040,61251564,16617532,44634032,42668214
2019-07-28,38.55,39.83,37.76,2.0700000000000003,-2.0700000000000003,38.98,40.24,37.83,2.4100000000000037,-2.4100000000000037,37.79,38.6,36.41,2.190000000000005,-2.190000000000005,38.168,38.84,36.96,1.8800000000000026,-1.8299999999999983,52914170,90834608,27659958,63174650,-47162756
2019-08-04,36.724000000000004,37.19,36.31,0.8799999999999955,-0.8799999999999955,36.838,37.31,36.32,0.990000000000002,-0.990000000000002,35.964,36.6,34.78,1.8200000000000003,-1.6899999999999977,36.428,36.95,35.39,1.5600000000000023,-1.5600000000000023,29784392,41947528,22159756,19787772,11600468
2019-08-11,34.852,35.43,34.3,1.1300000000000026,-0.5499999999999972,35.138,35.8,34.58,1.2199999999999989,-0.4799999999999969,34.528,35.15,33.97,1.1799999999999997,-0.3200000000000003,34.75,35.2,34.24,0.9600000000000009,-0.020000000000003126,31678311,43252420,20870280,22382140,-22382140
2019-08-18,34.966,35.21,34.62,0.5900000000000034,-0.480000000000004,35.144,35.35,34.86,0.490000000000002,-0.29999999999999716,34.568,34.82,34.17,0.6499999999999986,-0.09000000000000341,34.748,35.08,34.34,0.7399999999999949,0.23000000000000398,19224825,26344200,16066548,10277652,-2336400
2019-08-25,35.195,35.79,34.36,1.4299999999999997,0.6099999999999994,35.4375,35.79,35.09,0.6999999999999957,0.6299999999999955,34.7725,35.28,34.27,1.009999999999998,0.9699999999999989,35.075,35.55,34.34,1.2099999999999937,1.2099999999999937,21171381,24719580,17907306,6812274,-5542716
2019-09-01,36.194,36.59,35.61,0.980000000000004,0.980000000000004,36.512,36.84,36.28,0.5600000000000023,0.5600000000000023,35.866,36.13,35.51,0.6200000000000045,0.6200000000000045,36.324,36.83,35.83,1.0,0.7100000000000009,21810273,25260980,19609208,5651772,-1849584
2019-09-08,37.15,37.74,36.46,1.2800000000000011,-0.13000000000000256,37.474000000000004,37.76,37.02,0.7399999999999949,-0.35999999999999943,36.586,37.05,36.02,1.029999999999994,0.3299999999999983,37.162,37.41,36.83,0.5799999999999983,-0.5500000000000043,20850637,30598396,15837117,14761279,-11739688
2019-09-15,36.61,36.89,36.38,0.509999999999998,-0.4099999999999966,36.826,37.25,36.59,0.6599999999999966,-0.20999999999999375,36.33,36.48,36.23,0.25,-0.11000000000000654,36.464,36.69,36.24,0.44999999999999574,-0.259999999999998,23435677,43916808,16436348,27480460,-4809514
2019-09-22,36.078,36.28,35.86,0.4200000000000017,0.00999999999999801,36.364000000000004,36.58,36.24,0.3399999999999963,-0.269999999999996,35.776,35.98,35.56,0.4199999999999946,-0.05999999999999517,35.967999999999996,36.22,35.78,0.4399999999999977,-0.0799999999999983,18302133,22995224,16196048,6799176,-6655848
2019-09-29,35.442,35.93,34.71,1.2199999999999989,-0.10999999999999943,35.8,36.26,35.27,0.9899999999999949,0.23999999999999488,35.188,35.8,34.6,1.1999999999999957,0.36999999999999744,35.468,35.93,34.7,1.2299999999999969,0.3999999999999986,18351958,21354496,11169115,10185381,-9757661
2019-10-06,35.854,36.16,35.65,0.509999999999998,0.509999999999998,36.142,36.58,35.88,0.6999999999999957,0.46999999999999886,35.72,36.07,35.42,0.6499999999999986,0.5599999999999952,35.864,36.3,35.43,0.8699999999999974,0.8699999999999974,12931892,17523656,8417230,9106426,-5625943
