Date,ESE_Open_average,ESE_Open_max,ESE_Open_min,ESE_Open_volatility,ESE_Open_change,ESE_High_average,ESE_High_max,ESE_High_min,ESE_High_volatility,ESE_High_change,ESE_Low_average,ESE_Low_max,ESE_Low_min,ESE_Low_volatility,ESE_Low_change,ESE_Close_average,ESE_Close_max,ESE_Close_min,ESE_Close_volatility,ESE_Close_change,ESE_Volume_average,ESE_Volume_max,ESE_Volume_min,ESE_Volume_volatility,ESE_Volume_change
2018-01-14,64.9125,66.75,63.45,3.299999999999997,-1.8999999999999915,65.6675,66.8,64.42,2.3799999999999955,-2.0999999999999943,63.9375,65.2,63.3,1.9000000000000057,-1.75,64.45,66.35,63.35,2.999999999999993,-2.1499999999999915,140572,252673,73663,179010,-154644
2018-01-21,63.449999999999996,64.35,62.8,1.5499999999999972,-0.9999999999999929,63.74,64.35,63.35,0.9999999999999929,-0.4999999999999929,62.69,63.35,62.2,1.1499999999999986,-0.7000000000000028,63.09,63.75,62.6,1.1499999999999986,-0.75,86708,110577,76483,34094,28032
2018-01-28,61.56,62.6,60.55,2.0500000000000043,-2.0500000000000043,61.95,63.25,60.75,2.5,-2.5,61.04,62.2,59.95,2.25,-2.25,61.22,62.25,60.05,2.200000000000003,-2.200000000000003,78317,123156,42349,80807,52145
2018-02-04,61.4,64.55,59.65,4.899999999999999,2.1000000000000014,63.08,65.9,60.2,5.700000000000003,2.799999999999997,59.93,61.55,58.4,3.1499999999999986,0.7000000000000028,61.43,64.5,59.35,5.149999999999999,0.6500000000000057,179785,246238,128616,117622,-82066
2018-02-11,61.46,62.3,60.0,2.299999999999997,0.7000000000000028,62.43,63.3,61.85,1.4499999999999957,1.0999999999999943,60.75,62.05,59.6,2.4499999999999957,1.6499999999999986,61.75,62.45,60.4,2.0500000000000043,0.30000000000000426,106898,196891,59969,136922,-38280
2018-02-18,61.6625,62.0,61.25,0.75,0.10000000000000142,62.3125,62.75,61.9,0.8500000000000014,-0.45000000000000284,61.05,61.1,60.95,0.14999999999999858,0.14999999999999858,61.375,61.6,61.1,0.5,0.20000000000000284,71382,100514,38031,62483,-54203
2018-02-25,60.47,61.85,58.6,3.25,-3.1999999999999957,61.37,62.8,59.85,2.9499999999999957,-2.0,59.39,61.2,57.9,3.3000000000000043,-3.3000000000000043,60.18,62.05,58.9,3.1499999999999986,-2.0999999999999943,105899,163861,36885,126976,81991
2018-03-04,60.93,61.75,59.6,2.1499999999999986,2.0,61.49,61.8,60.9,0.8999999999999986,0.8999999999999986,60.37,61.3,59.3,2.0,2.0,61.199999999999996,61.55,60.55,1.0,1.0,77216,123658,38567,85091,28225
2018-03-11,61.77,62.6,61.2,1.3999999999999986,-0.29999999999999716,62.315999999999995,63.05,61.65,1.3999999999999986,-1.1499999999999986,61.26,61.9,60.8,1.1000000000000014,-0.44999999999999574,61.68,62.35,61.1,1.25,-0.75,108041,220184,47413,172771,144840
2018-03-18,60.66,61.65,59.05,2.6000000000000014,-2.450000000000003,61.07,62.15,59.2,2.9499999999999957,-2.9499999999999957,59.7,60.7,57.65,3.0500000000000043,-3.0500000000000043,59.94,61.5,57.65,3.8500000000000014,-3.8500000000000014,60079,72353,46673,25680,-5734
2018-03-25,58.375,59.35,57.8,1.5500000000000043,-0.44999999999999574,59.0625,59.5,58.1,1.3999999999999986,-0.29999999999999716,57.5875,57.9,57.15,0.75,0.0,58.35,59.45,57.7,1.75,-0.9000000000000057,70618,92895,44768,48127,37717
2018-04-01,57.54,58.4,56.7,1.6999999999999957,-0.3999999999999986,58.18,58.55,57.75,0.7999999999999972,-0.14999999999999858,56.388,57.04,55.7,1.3399999999999963,0.5999999999999943,57.44,58.25,56.5,1.75,0.3999999999999986,85494,156978,53163,103815,-36383
2018-04-08,57.89,58.45,57.25,1.2000000000000028,1.2000000000000028,58.386,58.8,57.83,0.9699999999999989,0.6200000000000045,57.51,58.3,56.85,1.4499999999999957,1.0,57.97,58.3,56.95,1.3499999999999943,1.3499999999999943,62375,97088,35615,61473,-49677
2018-04-15,59.3,59.85,58.55,1.3000000000000043,0.8500000000000014,59.83,60.25,59.2,1.0499999999999972,0.5499999999999972,58.97,59.45,58.45,1.0,0.09999999999999432,59.33,59.75,58.75,1.0,-0.10000000000000142,60544,73794,41134,32660,2557
2018-04-22,58.3,59.1,57.5,1.6000000000000014,-1.25,58.45,59.5,57.55,1.9500000000000028,-1.4000000000000057,57.466,58.25,56.83,1.4200000000000017,-1.4200000000000017,57.88,58.7,57.15,1.5500000000000043,-1.5500000000000043,80445,181345,39188,142157,-22076
2018-04-29,55.89,57.3,55.2,2.0999999999999943,-2.0999999999999943,56.410000000000004,57.4,55.7,1.6999999999999957,-1.0499999999999972,55.05,55.8,54.35,1.4499999999999957,-0.75,55.699999999999996,55.85,55.4,0.45000000000000284,-0.05000000000000426,67228,80864,44834,36030,-34867
2018-05-06,56.8,57.9,55.75,2.1499999999999986,0.5,57.39,58.45,56.5,1.9500000000000028,0.25,56.186,57.1,55.6,1.5,-0.14999999999999858,56.7,57.6,55.85,1.75,-0.5499999999999972,136121,229660,51195,178465,47603
