Date,KOS_Open_average,KOS_Open_max,KOS_Open_min,KOS_Open_volatility,KOS_Open_change,KOS_High_average,KOS_High_max,KOS_High_min,KOS_High_volatility,KOS_High_change,KOS_Low_average,KOS_Low_max,KOS_Low_min,KOS_Low_volatility,KOS_Low_change,KOS_Close_average,KOS_Close_max,KOS_Close_min,KOS_Close_volatility,KOS_Close_change,KOS_Volume_average,KOS_Volume_max,KOS_Volume_min,KOS_Volume_volatility,KOS_Volume_change
2018-01-14,6.905,7.01,6.77,0.2400000000000002,-0.2400000000000002,6.995,7.04,6.93,0.11000000000000032,-0.10000000000000053,6.7675,6.83,6.66,0.16999999999999993,-0.13999999999999968,6.8825,6.98,6.79,0.1900000000000004,0.040000000000000036,1978497,2466517,997707,1468810,304180
2018-01-21,7.314,7.7,6.9,0.7999999999999998,0.5899999999999999,7.442,7.78,7.01,0.7700000000000005,0.5600000000000005,7.204,7.43,6.87,0.5599999999999996,0.4900000000000002,7.324,7.64,6.99,0.6499999999999995,0.47999999999999954,3078175,4533277,1472594,3060683,2081343
2018-01-28,7.058,7.44,6.85,0.5900000000000007,-0.5900000000000007,7.093999999999999,7.46,6.88,0.5800000000000001,-0.5800000000000001,6.854,7.17,6.64,0.5300000000000002,-0.5300000000000002,6.93,7.18,6.66,0.5199999999999996,-0.5199999999999996,2196734,2715349,1454399,1260950,1000782
2018-02-04,5.758,6.36,5.42,0.9400000000000004,-0.9400000000000004,5.896,6.38,5.57,0.8099999999999996,-0.7999999999999998,5.434,5.63,5.22,0.41000000000000014,-0.27999999999999936,5.5920000000000005,5.86,5.37,0.4900000000000002,-0.23000000000000043,4925198,7085517,3283018,3802499,-2875401
2018-02-11,5.52,5.87,5.22,0.6500000000000004,0.3600000000000003,5.754,5.98,5.42,0.5600000000000005,0.21999999999999975,5.406,5.72,5.15,0.5699999999999994,0.47999999999999954,5.596,5.9,5.3,0.6000000000000005,0.39000000000000057,3726494,4282960,2882452,1400508,-725597
2018-02-18,5.675,5.72,5.63,0.08999999999999986,-0.08999999999999986,5.797499999999999,5.84,5.75,0.08999999999999986,-0.040000000000000036,5.6075,5.67,5.53,0.13999999999999968,-0.040000000000000036,5.6674999999999995,5.72,5.6,0.1200000000000001,0.009999999999999787,2224863,3219840,1559163,1660677,67898
2018-02-25,5.692,5.95,5.38,0.5700000000000003,-0.3899999999999997,5.852,6.14,5.62,0.5199999999999996,-0.5199999999999996,5.536,5.77,5.36,0.40999999999999925,-0.3000000000000007,5.6819999999999995,6.09,5.39,0.7000000000000002,-0.5,2924200,3579972,2389942,1190030,281558
2018-03-04,5.616,5.74,5.53,0.20999999999999996,0.20999999999999996,5.764,5.97,5.62,0.34999999999999964,0.29000000000000004,5.554,5.71,5.42,0.29000000000000004,0.17999999999999972,5.666,5.9,5.56,0.34000000000000075,0.3000000000000007,2501448,2933242,1924043,1009199,665537
2018-03-11,6.116,6.46,5.89,0.5700000000000003,0.15000000000000036,6.234,6.52,5.99,0.5299999999999994,0.41999999999999993,5.946000000000001,6.04,5.82,0.21999999999999975,0.21999999999999975,6.078,6.31,5.88,0.4299999999999997,0.4299999999999997,2888854,4497973,1860511,2637462,2637462
2018-03-18,6.198,6.26,6.12,0.13999999999999968,-0.0699999999999994,6.324,6.4,6.24,0.16000000000000014,0.14000000000000057,6.106,6.18,6.0,0.17999999999999972,0.1299999999999999,6.1899999999999995,6.33,6.06,0.27000000000000046,0.1900000000000004,1549766,1964518,1166363,798155,429986
