Date,SRT_Open_average,SRT_Open_max,SRT_Open_min,SRT_Open_volatility,SRT_Open_change,SRT_High_average,SRT_High_max,SRT_High_min,SRT_High_volatility,SRT_High_change,SRT_Low_average,SRT_Low_max,SRT_Low_min,SRT_Low_volatility,SRT_Low_change,SRT_Close_average,SRT_Close_max,SRT_Close_min,SRT_Close_volatility,SRT_Close_change,SRT_Volume_average,SRT_Volume_max,SRT_Volume_min,SRT_Volume_volatility,SRT_Volume_change
2018-01-14,10.162,10.41,10.05,0.35999999999999943,0.2699999999999996,10.264,10.46,10.12,0.34000000000000163,0.3100000000000005,10.084,10.23,10.04,0.19000000000000128,0.19000000000000128,10.198,10.4,10.05,0.34999999999999964,0.23000000000000043,35633,45503,20737,24766,-2998
2018-01-21,12.63,13.55,10.3,3.25,2.6499999999999986,12.874,14.27,10.37,3.9000000000000004,2.610000000000001,12.092,12.79,10.21,2.5799999999999983,2.5799999999999983,12.558,13.55,10.33,3.2200000000000006,2.5700000000000003,365360,1015999,19449,996550,141758
2018-01-28,12.374,12.86,11.73,1.129999999999999,-1.129999999999999,12.486,12.91,12.01,0.9000000000000004,-0.9000000000000004,12.072,12.62,11.55,1.0699999999999985,-1.0699999999999985,12.126,12.67,11.55,1.1199999999999992,-1.1199999999999992,203237,284591,130157,154434,25493
2018-02-04,11.192,11.39,11.0,0.39000000000000057,-0.17999999999999972,11.348,11.63,11.18,0.45000000000000107,-0.41999999999999993,10.974,11.21,10.87,0.34000000000000163,-0.3200000000000003,11.068,11.24,10.93,0.3100000000000005,-0.27999999999999936,149546,208134,101846,106288,-83679
2018-02-11,11.0125,11.1,10.95,0.15000000000000036,0.15000000000000036,11.17,11.23,11.13,0.09999999999999964,0.09999999999999964,10.9475,11.0,10.92,0.08000000000000007,0.08000000000000007,11.0825,11.15,11.0,0.15000000000000036,0.08000000000000007,73316,92361,53939,38422,38422
2018-02-18,10.97,11.15,10.86,0.2900000000000009,-0.2900000000000009,11.184000000000001,11.38,11.08,0.3000000000000007,-0.2400000000000002,10.82,10.86,10.77,0.08999999999999986,0.05999999999999872,10.884,10.98,10.81,0.16999999999999993,0.16999999999999993,75624,110623,45122,65501,-65501
2018-02-25,10.916,11.08,10.69,0.39000000000000057,0.09999999999999964,11.09,11.3,10.86,0.4400000000000013,0.2400000000000002,10.786,10.96,10.61,0.3500000000000014,0.0600000000000005,10.924,11.1,10.7,0.40000000000000036,0.03999999999999915,63336,87418,33061,54357,37494
2018-03-04,11.158,11.25,11.03,0.22000000000000064,0.19000000000000128,11.378,11.52,11.27,0.25,0.08999999999999986,10.99,11.03,10.9,0.129999999999999,-0.09999999999999964,11.235999999999999,11.44,11.18,0.2599999999999998,0.019999999999999574,42949,56551,30459,26092,-7537
2018-03-11,10.938,11.36,10.45,0.9100000000000001,-0.7800000000000011,11.024,11.36,10.66,0.6999999999999993,-0.47000000000000064,10.306000000000001,10.99,9.55,1.4399999999999995,-0.870000000000001,10.566,11.07,10.13,0.9399999999999995,-0.9399999999999995,193534,435080,26627,408453,92517
2018-03-18,10.048,10.15,9.94,0.21000000000000085,-0.11000000000000121,10.176,10.26,10.11,0.15000000000000036,-0.09999999999999964,9.94,10.08,9.89,0.1899999999999995,-0.1899999999999995,10.002,10.08,9.93,0.15000000000000036,-0.14000000000000057,161193,242750,122427,120323,13481
2018-03-25,9.86,9.95,9.79,0.16000000000000014,-0.16000000000000014,9.9275,10.05,9.8,0.25,-0.25,9.6625,9.85,9.3,0.5499999999999989,-0.5499999999999989,9.735,9.85,9.49,0.35999999999999943,-0.35999999999999943,130460,155268,101766,53502,-26564
2018-04-01,9.338,9.52,9.17,0.34999999999999964,-0.33000000000000007,9.426,9.65,9.22,0.4299999999999997,-0.4299999999999997,9.136,9.38,9.0,0.3800000000000008,-0.3500000000000014,9.268,9.63,9.07,0.5600000000000005,-0.5600000000000005,150268,251097,90495,160602,-160602
2018-04-08,9.234,9.3,9.13,0.16999999999999993,0.08999999999999986,9.354000000000001,9.39,9.27,0.120000000000001,0.0600000000000005,9.166,9.2,9.13,0.06999999999999851,0.019999999999999574,9.25,9.33,9.18,0.15000000000000036,0.08999999999999986,70009,83674,47219,36455,13051
2018-04-15,9.574,9.74,9.35,0.39000000000000057,0.370000000000001,9.758,9.94,9.48,0.4599999999999991,0.29999999999999893,9.506,9.66,9.3,0.35999999999999943,0.25,9.628,9.76,9.41,0.34999999999999964,0.16999999999999993,80145,108581,62320,46261,-9751
2018-04-22,9.54,9.72,9.18,0.5400000000000009,-0.4299999999999997,9.642,9.78,9.41,0.3699999999999992,-0.3699999999999992,9.256,9.51,8.83,0.6799999999999997,-0.6799999999999997,9.32,9.68,8.84,0.8399999999999999,-0.8399999999999999,70498,105647,35837,69810,-28505
2018-04-29,8.406,8.8,8.17,0.6300000000000008,-0.5500000000000007,8.516,8.84,8.33,0.5099999999999998,-0.4800000000000004,8.232,8.4,8.02,0.3800000000000008,-0.20000000000000107,8.318,8.47,8.2,0.27000000000000135,-0.23000000000000043,45269,56237,36579,19658,-12004
2018-05-06,7.436,8.22,6.82,1.4000000000000004,-1.2500000000000009,7.568,8.45,7.01,1.4399999999999995,-1.4399999999999995,6.896,8.2,6.11,2.089999999999999,-2.089999999999999,7.034,8.24,6.27,1.9700000000000006,-1.9700000000000006,184967,299754,75875,223879,112021
2018-05-13,6.642,6.88,6.3,0.5800000000000001,0.46999999999999975,6.822,6.95,6.58,0.3700000000000001,0.29000000000000004,6.602,6.78,6.27,0.5100000000000007,0.5,6.728,6.84,6.43,0.41000000000000014,0.39000000000000057,161470,208753,98423,110330,-70169
2018-05-20,6.845,6.85,6.83,0.019999999999999574,0.0,6.885,6.9,6.87,0.03000000000000025,-0.010000000000000675,6.7675,6.8,6.75,0.04999999999999982,0.04999999999999982,6.8275,6.85,6.79,0.05999999999999961,0.04999999999999982,92768,110908,70998,39910,-39910
2018-05-27,6.816,6.86,6.75,0.11000000000000032,-0.0600000000000005,6.872,6.91,6.85,0.0600000000000005,-0.04999999999999982,6.75,6.78,6.71,0.07000000000000028,0.07000000000000028,6.786,6.8,6.74,0.05999999999999961,0.05999999999999961,77447,88528,61592,26936,-11531
2018-06-03,6.678,6.8,6.51,0.29000000000000004,-0.29000000000000004,6.772,6.85,6.66,0.1899999999999995,-0.1899999999999995,6.514,6.59,6.43,0.16000000000000014,-0.16000000000000014,6.6,6.77,6.5,0.2699999999999996,-0.11000000000000032,101896,155515,63939,91576,-62567
2018-06-10,6.444,6.51,6.4,0.10999999999999943,-0.05999999999999961,6.552,6.75,6.45,0.2999999999999998,0.23000000000000043,6.364,6.41,6.32,0.08999999999999986,0.04999999999999982,6.4639999999999995,6.64,6.38,0.2599999999999998,0.23999999999999932,91301,139681,48956,90725,41747
2018-06-17,6.578,6.66,6.53,0.1299999999999999,0.040000000000000036,6.68,6.83,6.59,0.2400000000000002,0.16000000000000014,6.508,6.66,6.42,0.2400000000000002,0.16000000000000014,6.588,6.73,6.51,0.22000000000000064,0.20000000000000018,267422,984605,59271,925334,46174
2018-06-24,6.518,6.85,6.25,0.5999999999999996,-0.45999999999999996,6.628,6.89,6.31,0.5800000000000001,-0.3200000000000003,6.372,6.74,6.18,0.5600000000000005,-0.4500000000000002,6.444,6.76,6.22,0.54,-0.2400000000000002,106176,175887,49588,126299,-37927
2018-07-01,6.5600000000000005,6.65,6.49,0.16000000000000014,0.019999999999999574,6.63,6.67,6.52,0.15000000000000036,-0.009999999999999787,6.46,6.53,6.38,0.15000000000000036,-0.010000000000000675,6.5475,6.64,6.44,0.1999999999999993,0.02999999999999936,85163,147981,34875,113106,41462
2018-07-08,6.75,6.9,6.62,0.28000000000000025,0.2600000000000007,6.844,6.94,6.67,0.27000000000000046,0.1200000000000001,6.67,6.83,6.6,0.23000000000000043,0.0,6.728,6.87,6.62,0.25,0.009999999999999787,47422,66743,31375,35368,18268
2018-07-15,6.712,6.86,6.6,0.2600000000000007,0.14999999999999947,6.828,7.0,6.66,0.33999999999999986,0.21999999999999975,6.628,6.73,6.53,0.20000000000000018,0.11000000000000032,6.742,6.87,6.6,0.27000000000000046,0.1900000000000004,55649,112470,25499,86971,81779
2018-07-22,7.41,7.67,6.82,0.8499999999999996,0.8499999999999996,7.662,7.88,7.36,0.5199999999999996,0.3099999999999996,7.351999999999999,7.55,6.8,0.75,0.7000000000000002,7.554,7.69,7.35,0.34000000000000075,0.20000000000000018,76284,130076,44209,85867,-31419
2018-07-29,7.736,8.02,7.56,0.45999999999999996,0.45999999999999996,7.904,8.22,7.69,0.5300000000000002,0.3600000000000003,7.658,7.89,7.53,0.35999999999999943,0.35999999999999943,7.822,8.05,7.62,0.4300000000000006,0.2600000000000007,52523,72724,32606,40118,-16618
2018-08-05,7.202,7.96,6.95,1.0099999999999998,-0.9299999999999997,7.396,8.02,7.03,0.9899999999999993,-0.9899999999999993,7.008,7.75,6.68,1.0700000000000003,-1.0700000000000003,7.152,7.83,6.85,0.9800000000000004,-0.9800000000000004,86903,158989,38021,120968,33089
2018-08-12,6.732,6.86,6.52,0.34000000000000075,-0.34000000000000075,6.798,7.0,6.66,0.33999999999999986,-0.33999999999999986,6.588,6.79,6.36,0.4299999999999997,-0.4299999999999997,6.668,6.84,6.51,0.33000000000000007,-0.22999999999999954,49630,80169,24998,55171,55171
2018-08-19,6.364,6.55,6.25,0.2999999999999998,-0.25,6.434,6.63,6.33,0.2999999999999998,-0.29000000000000004,6.254,6.45,6.1,0.35000000000000053,-0.35000000000000053,6.3,6.45,6.2,0.25,-0.25,96912,111505,72597,38908,38908
2018-08-26,6.235,6.32,6.17,0.15000000000000036,-0.010000000000000675,6.355,6.45,6.27,0.1800000000000006,-0.040000000000000036,6.0225,6.06,5.96,0.09999999999999964,-0.040000000000000036,6.1825,6.28,6.06,0.22000000000000064,-0.22000000000000064,76792,118315,44299,74016,-24453
2018-09-02,6.0120000000000005,6.32,5.84,0.4800000000000004,-0.08999999999999986,6.136,6.32,5.99,0.33000000000000007,0.09999999999999964,5.84,5.96,5.7,0.2599999999999998,0.16999999999999993,5.97,6.1,5.86,0.23999999999999932,0.1200000000000001,75320,108012,38342,69670,-28476
2018-09-09,5.704,5.94,5.44,0.5,-0.1900000000000004,5.812,5.94,5.58,0.3600000000000003,-0.0600000000000005,5.5,5.74,5.35,0.39000000000000057,-0.14000000000000057,5.614,5.8,5.46,0.33999999999999986,-0.16999999999999993,127047,183169,68064,115105,-79750
2018-09-16,6.3020000000000005,6.57,5.75,0.8200000000000003,0.5899999999999999,6.578,7.0,6.25,0.75,0.2599999999999998,6.146,6.35,5.61,0.7399999999999993,0.7199999999999998,6.394,6.51,6.22,0.29000000000000004,0.2400000000000002,173090,411792,92000,319792,-13823
2018-09-23,6.538,6.64,6.47,0.16999999999999993,0.15999999999999925,6.684,6.74,6.63,0.11000000000000032,-0.08000000000000007,6.388,6.47,6.32,0.14999999999999947,-0.08999999999999986,6.534,6.62,6.44,0.17999999999999972,-0.14999999999999947,64855,99536,41750,57786,-45001
2018-09-30,6.558,6.72,6.41,0.3099999999999996,0.07000000000000028,6.732,6.91,6.53,0.3799999999999999,0.14999999999999947,6.342,6.62,6.02,0.6000000000000005,-0.21000000000000085,6.472,6.71,6.04,0.6699999999999999,-0.45999999999999996,56285,98419,36235,62184,-14467
2018-10-07,6.042,6.17,5.93,0.2400000000000002,-0.07000000000000028,6.238,6.28,6.16,0.1200000000000001,0.02999999999999936,5.896,6.05,5.69,0.35999999999999943,-0.2699999999999996,6.042,6.16,5.93,0.23000000000000043,0.11000000000000032,66758,109942,43209,66733,50876
