Date,BCO_Open_average,BCO_Open_max,BCO_Open_min,BCO_Open_volatility,BCO_Open_change,BCO_High_average,BCO_High_max,BCO_High_min,BCO_High_volatility,BCO_High_change,BCO_Low_average,BCO_Low_max,BCO_Low_min,BCO_Low_volatility,BCO_Low_change,BCO_Close_average,BCO_Close_max,BCO_Close_min,BCO_Close_volatility,BCO_Close_change,BCO_Volume_average,BCO_Volume_max,BCO_Volume_min,BCO_Volume_volatility,BCO_Volume_change
2018-01-14,84.78,85.85,84.25,1.5999999999999943,1.3999999999999915,85.906,88.1,84.9,3.1999999999999886,3.1999999999999886,83.994,85.3,83.22,2.0799999999999983,1.8499999999999943,85.25999999999999,87.85,83.55,4.299999999999997,3.8499999999999943,349416,396872,265666,131206,-111714
2018-01-21,86.58,87.7,85.85,1.8500000000000085,-1.5499999999999972,86.92,88.0,86.15,1.8499999999999943,-1.8499999999999943,85.10000000000001,86.25,84.0,2.25,-2.25,85.66,86.35,84.25,2.0999999999999943,-2.0999999999999943,205748,232132,181773,50359,10664
2018-01-28,82.94,83.95,81.4,2.549999999999997,-1.5999999999999943,83.88,84.95,82.9,2.049999999999997,-2.049999999999997,81.95,82.9,80.6,2.3000000000000114,-2.3000000000000114,82.65,83.5,80.75,2.75,-2.75,389560,558160,293788,264372,210527
2018-02-04,77.61,80.75,75.5,5.25,-3.049999999999997,78.47,81.55,76.6,4.950000000000003,-4.950000000000003,73.83,76.95,71.55,5.400000000000006,-3.6500000000000057,75.81,81.3,73.1,8.200000000000003,-7.599999999999994,1015225,1466810,785586,681224,-19569
2018-02-11,73.7,74.9,72.6,2.3000000000000114,0.3999999999999915,75.225,76.35,74.12,2.2299999999999898,2.2299999999999898,73.14999999999999,73.8,72.6,1.2000000000000028,1.2000000000000028,74.17500000000001,75.65,72.7,2.950000000000003,2.950000000000003,458890,583377,390357,193020,79805
2018-02-18,74.87,75.6,74.05,1.5499999999999972,0.6499999999999915,75.94200000000001,76.34,75.45,0.8900000000000006,0.8900000000000006,73.88,74.4,73.3,1.1000000000000085,-0.4000000000000057,74.58,75.4,73.45,1.9500000000000028,-0.09999999999999432,345598,527981,248862,279119,64252
2018-02-25,72.94,74.3,71.45,2.8499999999999943,-2.8499999999999943,73.72,75.2,71.75,3.450000000000003,-3.4000000000000057,72.02,73.5,70.5,3.0,-2.950000000000003,72.4,73.7,70.6,3.1000000000000085,-3.1000000000000085,397762,695355,268895,426460,426460
2018-03-04,71.43,72.4,70.75,1.6500000000000057,1.5,72.41,73.2,71.75,1.4500000000000028,1.4500000000000028,70.542,71.55,69.65,1.8999999999999915,1.8999999999999915,71.59,72.45,70.35,2.1000000000000085,0.05000000000001137,610619,891396,354696,536700,-240792
2018-03-11,72.39,72.85,72.0,0.8499999999999943,0.5,73.01,73.45,72.55,0.9000000000000057,-0.15000000000000568,71.17,71.85,69.85,2.0,-1.8500000000000085,72.19,73.0,70.4,2.5999999999999943,-2.049999999999997,561856,785085,393358,391727,62255
2018-03-18,69.95,70.7,69.5,1.2000000000000028,-1.0499999999999972,70.84,71.5,69.95,1.5499999999999972,0.25,69.532,70.15,68.85,1.3000000000000114,-0.8000000000000114,70.03999999999999,71.3,68.85,2.450000000000003,0.9500000000000028,413070,575145,216716,358429,323089
2018-03-25,71.3625,72.2,70.6,1.6000000000000085,-0.7999999999999972,71.8,72.25,71.0,1.25,0.04999999999999716,70.1325,70.8,69.75,1.0499999999999972,-0.3200000000000074,70.7375,71.35,70.4,0.9499999999999886,0.09999999999999432,410940,552181,310010,242171,113270
2018-04-01,73.24000000000001,74.65,70.9,3.75,3.25,74.49000000000001,75.7,72.9,2.799999999999997,1.25,72.506,74.08,70.6,3.480000000000004,2.0500000000000114,73.62,74.95,72.7,2.25,-0.04999999999999716,449188,603785,343527,260258,-80204
2018-04-08,74.59,75.25,73.8,1.4500000000000028,1.0999999999999943,75.256,75.75,74.58,1.1700000000000017,0.8200000000000074,73.91,74.45,73.2,1.25,1.2000000000000028,74.67999999999999,75.25,74.0,1.25,1.0499999999999972,404598,572255,290715,281540,-118087
2018-04-15,75.73,76.3,75.4,0.8999999999999915,0.04999999999999716,76.39,77.05,76.05,1.0,-0.10000000000000853,75.27,75.7,74.95,0.75,0.25,75.85,76.4,75.3,1.1000000000000085,-0.04999999999999716,286847,436492,201526,234966,-234966
2018-04-22,75.35000000000001,76.15,74.65,1.5,-1.5,75.938,76.75,75.34,1.4099999999999966,-1.1099999999999994,73.598,74.35,73.25,1.0999999999999943,-1.0999999999999943,74.62,75.3,73.8,1.5,-0.8500000000000085,519111,598224,392861,205363,-205363
2018-04-29,74.51,75.0,73.4,1.5999999999999943,1.5999999999999943,75.56,76.28,75.1,1.1800000000000068,0.6599999999999966,73.958,74.95,73.26,1.6899999999999977,1.6899999999999977,75.1,75.7,74.8,0.9000000000000057,0.6500000000000057,363436,406779,284856,121923,-29609
2018-05-06,75.0,75.45,74.5,0.9500000000000028,-0.9500000000000028,75.366,76.0,74.88,1.1200000000000045,-1.1200000000000045,74.10000000000001,74.7,73.45,1.25,-1.0,74.65,75.1,73.8,1.2999999999999972,-1.1500000000000057,239634,274849,159513,115336,-9724
2018-05-13,71.64,73.25,71.0,2.25,-2.200000000000003,72.09,73.5,71.6,1.9000000000000057,-1.9000000000000057,70.744,71.3,69.97,1.3299999999999983,-0.25,71.17,71.7,70.65,1.0499999999999972,-0.29999999999999716,531489,782676,199503,583173,-583173
2018-05-20,69.35,71.5,67.75,3.75,-3.75,69.9625,71.6,69.15,2.4499999999999886,-2.299999999999997,68.17,69.75,67.58,2.1700000000000017,-2.1700000000000017,68.825,69.75,67.75,2.0,-0.5,534847,732853,316935,415918,59626
2018-05-27,74.07,79.55,68.6,10.950000000000003,9.700000000000003,75.78999999999999,82.45,68.8,13.650000000000006,10.299999999999997,72.91,77.85,67.6,10.25,9.899999999999991,74.45,79.25,68.15,11.099999999999994,10.549999999999997,1142806,2991171,376640,2614531,280764
2018-06-03,80.00999999999999,81.55,78.85,2.700000000000003,1.5,81.03,81.9,79.1,2.8000000000000114,2.3500000000000085,79.22,80.05,77.55,2.5,2.5,80.24,81.55,78.9,2.6499999999999915,1.2999999999999972,492014,766104,285151,480953,-295712
2018-06-10,79.45,80.15,78.45,1.7000000000000028,-1.1000000000000085,79.85000000000001,80.45,79.35,1.1000000000000085,-1.0499999999999972,78.31,79.15,77.95,1.2000000000000028,-1.1500000000000057,79.18,80.0,78.45,1.5499999999999972,-1.25,429622,568103,307804,260299,230455
2018-06-17,80.69,82.8,78.3,4.5,3.700000000000003,81.66,83.15,79.5,3.6500000000000057,2.799999999999997,80.412,82.1,78.25,3.8499999999999943,3.1099999999999994,81.37,82.6,79.35,3.25,2.6000000000000085,697281,1293649,249918,1043731,358690
2018-06-24,80.75,81.9,79.15,2.75,-2.75,81.426,82.5,80.83,1.6700000000000017,-1.4500000000000028,79.62,81.25,78.55,2.700000000000003,-2.200000000000003,80.52,81.95,79.75,2.200000000000003,-1.2000000000000028,353273,417496,267348,150148,-17262
2018-07-01,83.1625,84.65,81.0,3.6500000000000057,3.6500000000000057,84.1375,85.0,82.4,2.5999999999999943,2.3999999999999915,82.6375,84.0,80.95,3.049999999999997,2.450000000000003,83.6,84.5,82.2,2.299999999999997,1.3499999999999943,332256,404184,254501,149683,28555
2018-07-08,83.01,83.75,82.35,1.4000000000000057,-0.7000000000000028,83.71,84.3,83.1,1.2000000000000028,-1.2000000000000028,81.99,82.6,81.5,1.0999999999999943,-0.8999999999999915,82.82,83.75,82.25,1.5,-0.45000000000000284,401392,546718,300501,246217,-246217
2018-07-15,80.91,81.95,79.8,2.1500000000000057,-2.1500000000000057,81.29599999999999,83.05,80.05,3.0,-3.0,80.196,81.83,79.05,2.780000000000001,-2.780000000000001,80.66,82.7,79.2,3.5,-3.5,422859,869943,173052,696891,232975
2018-07-22,79.0,80.4,76.0,4.400000000000006,0.25,80.64,81.4,79.6,1.8000000000000114,0.5500000000000114,77.86,79.4,74.2,5.200000000000003,0.9500000000000028,79.72,80.6,78.7,1.8999999999999915,0.3999999999999915,568891,870694,365905,504789,-97942
