Date,HSII_Open_average,HSII_Open_max,HSII_Open_min,HSII_Open_volatility,HSII_Open_change,HSII_High_average,HSII_High_max,HSII_High_min,HSII_High_volatility,HSII_High_change,HSII_Low_average,HSII_Low_max,HSII_Low_min,HSII_Low_volatility,HSII_Low_change,HSII_Close_average,HSII_Close_max,HSII_Close_min,HSII_Close_volatility,HSII_Close_change,HSII_Volume_average,HSII_Volume_max,HSII_Volume_min,HSII_Volume_volatility,HSII_Volume_change
2018-01-14,26.1375,26.3,25.9,0.40000000000000213,0.20000000000000284,26.6125,26.9,26.35,0.5499999999999972,-0.09999999999999787,25.95,26.1,25.8,0.3000000000000007,0.3000000000000007,26.3375,26.6,26.2,0.40000000000000213,0.3000000000000007,79750,105438,64196,41242,-24359
2018-01-21,26.62,26.75,26.45,0.3000000000000007,0.05000000000000071,26.82,26.9,26.75,0.14999999999999858,0.0,26.256,26.4,26.0,0.3999999999999986,-0.04999999999999716,26.669999999999998,26.75,26.45,0.3000000000000007,0.0,80924,128863,56097,72766,72766
2018-01-28,26.72,27.0,26.15,0.8500000000000014,0.14999999999999858,27.07,27.25,26.95,0.3000000000000007,-0.10000000000000142,26.28,26.65,25.9,0.75,-0.7000000000000028,26.62,26.95,26.0,0.9499999999999993,-0.8000000000000007,114660,218313,54053,164260,30783
2018-02-04,24.92,25.7,24.25,1.4499999999999993,-0.9499999999999993,25.330000000000002,25.8,25.1,0.6999999999999993,-0.6500000000000021,24.3,24.6,23.65,0.9500000000000028,-0.1999999999999993,24.72,25.05,24.45,0.6000000000000014,0.1999999999999993,86035,127495,69788,57707,10624
2018-02-11,25.18,25.35,25.0,0.3500000000000014,0.3500000000000014,25.57,26.2,25.2,1.0,0.6499999999999986,24.882,25.15,24.68,0.46999999999999886,0.41999999999999815,25.259999999999998,25.45,25.2,0.25,0.05000000000000071,74722,100934,53686,47248,-33371
2018-02-18,25.3375,25.7,25.05,0.6499999999999986,0.4499999999999993,25.695,25.9,25.35,0.5499999999999972,0.3299999999999983,25.1125,25.3,24.85,0.4499999999999993,0.4499999999999993,25.375,25.65,25.05,0.5999999999999979,0.4499999999999993,53778,86790,25744,61046,-18078
2018-02-25,25.099999999999998,26.75,20.95,5.800000000000001,1.25,26.934,28.0,26.0,2.0,2.0,24.98,26.65,20.95,5.699999999999999,1.2999999999999972,26.42,27.6,25.45,2.150000000000002,2.150000000000002,168443,256549,87396,169153,75877
2018-03-04,28.72,29.95,27.55,2.3999999999999986,2.3999999999999986,29.4,30.45,27.65,2.8000000000000007,2.8000000000000007,28.38,29.4,27.25,2.1499999999999986,2.1000000000000014,29.23,30.45,27.6,2.849999999999998,2.849999999999998,126938,154369,89782,64587,-31309
2018-03-11,30.68,31.0,30.45,0.5500000000000007,0.5500000000000007,31.13,31.9,30.9,1.0,1.0,30.37,30.6,30.1,0.5,0.5,30.85,31.75,30.4,1.3500000000000014,1.3500000000000014,137006,215327,63770,151557,128311
2018-03-18,32.0,32.25,31.7,0.5500000000000007,0.34999999999999787,32.36,32.65,31.75,0.8999999999999986,0.5499999999999972,31.68,32.2,31.2,1.0000000000000036,0.05000000000000071,32.0,32.45,31.4,1.0500000000000043,-0.3500000000000014,128073,185825,89044,96781,-54926
2018-03-25,31.2625,31.9,30.3,1.5999999999999979,-1.5999999999999979,31.7,31.9,31.4,0.5,-0.5,30.625,31.15,30.2,0.9499999999999993,-0.5500000000000007,31.1625,31.8,30.3,1.5,-0.5500000000000007,174448,233554,108038,125516,54340
2018-04-01,30.96,31.15,30.6,0.5499999999999972,-0.15000000000000213,31.27,31.45,31.0,0.4499999999999993,-0.3999999999999986,30.054000000000002,30.75,28.8,1.9499999999999993,0.0,30.85,31.3,30.3,1.0,-0.09999999999999787,89185,99817,70169,29648,-2857
2018-04-08,30.94,31.35,30.55,0.8000000000000007,0.8000000000000007,31.35,31.85,30.75,1.1000000000000014,1.1000000000000014,30.76,31.35,30.25,1.1000000000000014,1.1000000000000014,31.11,31.65,30.35,1.2999999999999972,1.2999999999999972,152020,234940,94767,140173,13597
2018-04-15,32.12,32.55,31.6,0.9499999999999957,0.6999999999999957,32.47,32.85,31.75,1.1000000000000014,0.6499999999999986,31.78,32.25,31.3,0.9499999999999993,0.34999999999999787,32.19,32.5,31.75,0.75,0.29999999999999716,158653,261724,86965,174759,-120252
2018-04-22,36.15,38.0,32.15,5.850000000000001,5.550000000000004,37.294000000000004,39.32,32.7,6.619999999999997,5.399999999999999,35.61,37.4,32.0,5.399999999999999,5.0,36.74,37.95,32.4,5.550000000000004,5.5,365360,887960,144540,743420,76063
2018-04-29,37.65,37.85,37.3,0.5500000000000043,-0.5500000000000043,38.11,38.45,37.9,0.5500000000000043,-0.5500000000000043,37.1,37.5,36.85,0.6499999999999986,-0.3999999999999986,37.58,37.8,37.3,0.5,0.0,164309,229636,122437,107199,-13238
2018-05-06,37.9,38.65,37.2,1.4499999999999957,0.7999999999999972,38.38,39.1,37.7,1.3999999999999986,1.1000000000000014,37.522,38.27,37.0,1.2700000000000031,1.2700000000000031,38.1,38.7,37.55,1.1500000000000057,0.9500000000000028,173229,231906,99224,132682,-103847
2018-05-13,38.38,38.8,37.75,1.0499999999999972,0.09999999999999432,38.955999999999996,39.73,38.5,1.2299999999999969,-0.7299999999999969,37.72,38.4,36.45,1.9499999999999957,0.5499999999999972,38.43,38.95,37.95,1.0,1.0,140319,167086,106571,60515,-60515
2018-05-20,38.95,39.2,38.7,0.5,-0.14999999999999858,39.32,39.55,38.95,0.5999999999999943,-0.5999999999999943,38.5,38.75,38.1,0.6499999999999986,-0.6499999999999986,38.78,39.15,38.15,1.0,-0.75,164046,202029,82137,119892,-103783
2018-05-27,38.1625,38.45,37.85,0.6000000000000014,0.19999999999999574,38.625,38.85,38.4,0.45000000000000284,0.20000000000000284,37.8125,38.25,37.5,0.75,0.25,38.2,38.4,37.8,0.6000000000000014,0.19999999999999574,143696,201351,84258,117093,-43083
2018-06-03,38.61,38.9,38.2,0.6999999999999957,-0.29999999999999716,38.97,39.3,38.6,0.6999999999999957,-0.44999999999999574,38.21,38.55,37.65,0.8999999999999986,-0.14999999999999858,38.52,38.9,38.2,0.6999999999999957,-0.3999999999999986,103127,151757,71981,79776,-77821
2018-06-10,37.96,38.5,37.55,0.9500000000000028,0.25,38.4,39.1,37.95,1.1499999999999986,0.29999999999999716,37.566,38.1,37.2,0.8999999999999986,0.5500000000000043,38.01,38.7,37.55,1.1500000000000057,0.6000000000000014,127089,184164,59418,124746,124746
2018-06-17,37.14,38.35,36.25,2.1000000000000014,-1.2000000000000028,37.38,38.35,36.95,1.3999999999999986,-0.8999999999999986,36.124,37.02,35.55,1.470000000000006,-0.970000000000006,36.86,37.35,36.3,1.0500000000000043,-0.7000000000000028,314540,790116,121683,668433,668433
2018-06-24,35.88,36.45,35.2,1.25,-0.7000000000000028,36.234,36.75,35.67,1.0799999999999983,-0.45000000000000284,35.153999999999996,35.85,34.62,1.230000000000004,-0.8800000000000026,35.54,36.25,35.0,1.25,-0.7999999999999972,129236,154774,95444,59330,-5293
2018-07-01,35.7625,36.45,34.85,1.6000000000000014,1.6000000000000014,36.2875,36.65,35.6,1.0499999999999972,0.8999999999999986,35.375,35.6,34.8,0.8000000000000043,0.7000000000000028,35.925,36.35,35.5,0.8500000000000014,0.25,101080,211994,41834,170160,-170160
2018-07-08,35.58,36.05,34.95,1.0999999999999943,-0.5500000000000043,35.81,36.05,35.55,0.5,-0.25,35.114000000000004,35.65,34.92,0.7299999999999969,-0.6999999999999957,35.4,35.95,35.1,0.8500000000000014,-0.8000000000000043,67249,101689,48747,52942,13731
2018-07-15,35.44,36.15,35.05,1.1000000000000014,0.10000000000000142,35.82,36.35,35.45,0.8999999999999986,0.04999999999999716,34.97,35.4,34.55,0.8500000000000014,-0.20000000000000284,35.39,36.3,34.8,1.5,-0.30000000000000426,84028,131727,63295,68432,19186
2018-07-22,34.97,35.45,34.5,0.9500000000000028,0.7000000000000028,35.56,35.8,35.1,0.6999999999999957,0.05000000000000426,34.3,34.6,33.8,0.8000000000000043,-0.20000000000000284,34.92,35.45,34.5,0.9500000000000028,-0.6000000000000014,113890,169345,88641,80704,32591
2018-07-29,38.91,41.55,34.65,6.899999999999999,6.899999999999999,41.06,44.0,35.62,8.380000000000003,6.380000000000003,38.24,40.5,34.05,6.450000000000003,6.200000000000003,40.09,41.95,34.2,7.75,7.75,327871,718322,128539,589783,89079
2018-08-05,43.46,44.0,42.1,1.8999999999999986,1.4499999999999957,44.13,44.35,43.6,0.75,-0.5499999999999972,42.75,43.45,41.35,2.1000000000000014,1.0,43.54,44.1,42.4,1.7000000000000028,-1.7000000000000028,144345,191904,96158,95746,-66744
2018-08-12,41.95,42.35,41.1,1.25,-1.25,42.336,42.7,42.05,0.6500000000000057,-0.6000000000000014,41.38,42.0,40.55,1.4500000000000028,-1.1500000000000057,41.78,42.25,41.35,0.8999999999999986,-0.29999999999999716,201446,298181,107801,190380,171536
2018-08-19,43.07,44.5,41.0,3.5,3.3500000000000014,44.114000000000004,45.28,41.95,3.3299999999999983,3.0700000000000003,42.916000000000004,44.2,41.0,3.200000000000003,3.0,43.63,44.5,41.85,2.6499999999999986,2.1999999999999957,192022,403825,106067,297758,-5462
2018-08-26,44.24,44.65,43.8,0.8500000000000014,-0.20000000000000284,44.676,45.15,44.25,0.8999999999999986,-0.5,43.58,44.15,43.25,0.8999999999999986,-0.8500000000000014,44.17,44.5,43.9,0.6000000000000014,-0.29999999999999716,101845,134107,67730,66377,11524
2018-09-02,43.8625,44.2,43.05,1.1500000000000057,-1.0500000000000043,44.0125,44.4,43.15,1.25,-1.25,42.537499999999994,43.3,40.9,2.3999999999999986,-2.3999999999999986,43.175,44.2,41.25,2.950000000000003,-2.950000000000003,116001,155990,84596,71394,20133
2018-09-09,39.43,41.3,37.85,3.4499999999999957,-3.4499999999999957,39.596,41.4,38.08,3.3200000000000003,-3.3200000000000003,38.49,40.25,37.1,3.1499999999999986,-3.1499999999999986,38.65,40.55,37.15,3.3999999999999986,-3.3999999999999986,147176,173029,118526,54503,-54503
2018-09-16,35.77,37.1,34.85,2.25,-2.1499999999999986,36.23,37.8,35.1,2.6999999999999957,-2.25,35.07,36.05,34.4,1.6499999999999986,-1.0999999999999943,35.4,36.45,34.65,1.8000000000000043,-1.0,131038,206191,79906,126285,55117
2018-09-23,34.66,35.65,33.8,1.8500000000000014,-1.8500000000000014,34.84,35.7,34.2,1.5,-1.3000000000000043,34.03,34.95,33.1,1.8500000000000014,-1.5500000000000043,34.31,35.0,33.8,1.2000000000000028,-1.1499999999999986,157649,250539,111934,138605,52805
