Date,NICE_Open_average,NICE_Open_max,NICE_Open_min,NICE_Open_volatility,NICE_Open_change,NICE_High_average,NICE_High_max,NICE_High_min,NICE_High_volatility,NICE_High_change,NICE_Low_average,NICE_Low_max,NICE_Low_min,NICE_Low_volatility,NICE_Low_change,NICE_Close_average,NICE_Close_max,NICE_Close_min,NICE_Close_volatility,NICE_Close_change,NICE_Volume_average,NICE_Volume_max,NICE_Volume_min,NICE_Volume_volatility,NICE_Volume_change
2018-01-14,93.048,94.34,92.0,2.3400000000000034,-1.0600000000000023,93.988,95.65,92.48,3.1700000000000017,-1.519999999999996,92.278,93.41,91.2,2.2099999999999937,-0.46999999999999886,92.72399999999999,93.83,91.6,2.230000000000004,-0.35999999999999943,262553,458318,174955,283363,86164
2018-01-21,91.73,92.55,90.58,1.9699999999999989,0.6000000000000085,92.73,93.05,92.36,0.6899999999999977,-0.6899999999999977,91.368,92.03,90.36,1.6700000000000017,0.6599999999999966,92.026,92.37,91.38,0.9900000000000091,-0.9900000000000091,263761,368862,164969,203893,-95983
2018-01-28,90.422,91.31,88.12,3.1899999999999977,-3.1899999999999977,90.864,91.72,88.52,3.200000000000003,-3.200000000000003,89.598,90.93,86.83,4.1000000000000085,-4.1000000000000085,89.762,91.1,86.83,4.269999999999996,-4.1000000000000085,169448,408271,90361,317910,317910
2018-02-04,87.098,87.96,86.21,1.75,0.5300000000000011,88.056,88.59,87.17,1.4200000000000017,0.28000000000000114,85.956,87.05,84.49,2.5600000000000023,0.6899999999999977,87.132,88.27,85.61,2.6599999999999966,-0.3299999999999983,177885,216327,128129,88198,-73906
2018-02-11,87.8675,89.99,86.7,3.289999999999992,3.289999999999992,89.8575,91.8,88.85,2.950000000000003,2.950000000000003,87.5875,89.35,86.34,3.009999999999991,3.009999999999991,89.14,90.61,88.11,2.5,2.299999999999997,192876,227006,156597,70409,70409
2018-02-18,94.932,96.77,91.02,5.75,5.75,96.518,98.06,94.45,3.6099999999999994,3.6099999999999994,94.516,96.57,91.02,5.549999999999997,5.549999999999997,95.758,97.44,93.91,3.530000000000001,3.530000000000001,206967,326105,98213,227892,-153990
2018-02-25,96.42999999999999,97.73,95.02,2.710000000000008,-2.280000000000001,97.086,97.89,96.49,1.4000000000000057,-1.3900000000000006,95.51,97.01,94.1,2.910000000000011,-1.6800000000000068,96.33200000000001,97.17,95.45,1.7199999999999989,-1.4000000000000057,112054,169204,71951,97253,-47008
2018-03-04,96.444,97.76,95.45,2.3100000000000023,2.3100000000000023,97.48,98.48,96.47,2.010000000000005,1.9299999999999926,96.048,97.06,95.32,1.740000000000009,1.0499999999999972,96.818,97.89,95.98,1.9099999999999966,0.6299999999999955,188919,268695,156551,112144,-112144
2018-03-11,96.562,97.03,96.15,0.8799999999999955,0.06999999999999318,97.268,97.71,96.58,1.1299999999999955,0.8200000000000074,96.188,96.76,95.6,1.1600000000000108,0.45000000000000284,96.562,97.05,95.72,1.3299999999999983,1.0,137237,188380,100084,88296,81959
2018-03-18,95.904,97.5,93.53,3.969999999999999,-2.6099999999999994,96.724,97.85,94.33,3.519999999999996,-3.25,95.016,96.64,92.8,3.8400000000000034,-3.3400000000000034,95.7,97.45,94.11,3.3400000000000034,-3.069999999999993,150711,234065,83454,150611,24317
2018-03-25,92.28,93.6,90.24,3.3599999999999994,0.030000000000001137,93.8275,94.9,92.22,2.680000000000007,0.25,91.0725,91.76,89.28,2.480000000000004,0.020000000000010232,92.46000000000001,93.93,91.72,2.210000000000008,0.6099999999999994,187178,292310,102809,189501,-130345
2018-04-01,91.458,92.54,89.28,3.260000000000005,-1.5900000000000034,92.598,93.45,91.65,1.7999999999999972,-1.6899999999999977,90.764,91.8,88.74,3.0600000000000023,-1.1599999999999966,91.79599999999999,92.69,90.82,1.8700000000000045,-1.8700000000000045,158549,190364,118701,71663,62831
2018-04-08,93.248,94.95,91.67,3.280000000000001,3.280000000000001,94.188,95.08,93.19,1.8900000000000006,1.1099999999999994,92.772,94.29,91.11,3.180000000000007,3.180000000000007,93.84,94.95,92.58,2.3700000000000045,1.2999999999999972,189412,387839,108352,279487,-267551
2018-04-15,97.152,98.49,94.95,3.539999999999992,3.539999999999992,98.06,98.59,97.03,1.5600000000000023,1.5600000000000023,96.262,97.08,94.87,2.2099999999999937,2.2099999999999937,97.21000000000001,97.73,96.68,1.0499999999999972,0.6799999999999926,135569,163052,113926,49126,1626
2018-04-22,95.684,97.73,94.52,3.210000000000008,-2.730000000000004,96.624,97.97,94.78,3.1899999999999977,-2.200000000000003,94.348,95.16,93.05,2.1099999999999994,-0.07000000000000739,95.238,96.47,93.97,2.5,-0.10999999999999943,162027,222571,111633,110938,-81835
2018-04-29,96.686,97.2,96.01,1.1899999999999977,0.8199999999999932,97.266,98.03,97.01,1.019999999999996,0.0,95.69800000000001,97.0,95.06,1.9399999999999977,-0.05999999999998806,96.726,97.44,95.75,1.6899999999999977,-1.0900000000000034,151052,295548,88822,206726,206726
2018-05-06,97.92999999999999,100.83,95.8,5.030000000000001,5.030000000000001,99.648,101.69,96.88,4.810000000000002,4.810000000000002,97.648,100.0,95.74,4.260000000000005,4.260000000000005,99.07600000000001,101.33,96.54,4.789999999999992,4.789999999999992,279432,445867,157110,288757,161725
2018-05-13,103.562,105.76,102.05,3.710000000000008,3.710000000000008,104.256,106.08,102.35,3.730000000000004,3.730000000000004,102.974,104.56,101.27,3.2900000000000063,3.2900000000000063,103.76,105.45,102.27,3.180000000000007,3.180000000000007,259311,325729,170553,155176,37752
2018-05-20,106.3725,107.16,104.96,2.200000000000003,-0.3999999999999915,107.23249999999999,108.32,105.88,2.4399999999999977,1.1599999999999966,105.51249999999999,106.41,104.02,2.3900000000000006,0.8900000000000006,106.785,108.16,105.87,2.289999999999992,2.1599999999999966,268907,363869,148374,215495,-215495
