Date,WisdomTree Global ex US Quality Dividend Growth_Open_average,WisdomTree Global ex US Quality Dividend Growth_Open_max,WisdomTree Global ex US Quality Dividend Growth_Open_volatility,WisdomTree Global ex US Quality Dividend Growth_Open_change,WisdomTree Global ex US Quality Dividend Growth_High_average,WisdomTree Global ex US Quality Dividend Growth_High_max,WisdomTree Global ex US Quality Dividend Growth_High_volatility,WisdomTree Global ex US Quality Dividend Growth_High_change,WisdomTree Global ex US Quality Dividend Growth_Low_average,WisdomTree Global ex US Quality Dividend Growth_Low_max,WisdomTree Global ex US Quality Dividend Growth_Low_volatility,WisdomTree Global ex US Quality Dividend Growth_Low_change,WisdomTree Global ex US Quality Dividend Growth_Close_average,WisdomTree Global ex US Quality Dividend Growth_Close_max,WisdomTree Global ex US Quality Dividend Growth_Close_volatility,WisdomTree Global ex US Quality Dividend Growth_Close_change
2016-05-22,46.94,46.94,0.0,0.0,47.16,47.16,0.0,0.0,46.94,46.94,0.0,0.0,47.07,47.07,0.0,0.0
2016-05-29,47.98,47.98,0.0,0.0,48.17,48.17,0.0,0.0,47.92,47.92,0.0,0.0,48.1,48.1,0.0,0.0
2016-06-05,46.61,46.61,0.0,0.0,46.61,46.61,0.0,0.0,46.48,46.48,0.0,0.0,46.53,46.53,0.0,0.0
2016-06-12,47.09,47.09,0.0,0.0,47.19,47.19,0.0,0.0,47.03,47.03,0.0,0.0,47.05,47.05,0.0,0.0
2016-06-19,44.69,44.69,0.0,0.0,44.69,44.69,0.0,0.0,44.35,44.35,0.0,0.0,44.63,44.63,0.0,0.0
2016-06-26,47.51,47.51,0.0,0.0,47.59,47.59,0.0,0.0,47.5,47.5,0.0,0.0,47.55,47.55,0.0,0.0
2016-07-03,47.7,47.7,0.0,0.0,47.73,47.73,0.0,0.0,47.68,47.68,0.0,0.0,47.68,47.68,0.0,0.0
2016-07-10,48.16,48.16,0.0,0.0,48.6,48.6,0.0,0.0,48.16,48.16,0.0,0.0,48.58,48.58,0.0,0.0
2016-07-17,48.56,48.56,0.0,0.0,48.56,48.56,0.0,0.0,48.56,48.56,0.0,0.0,48.56,48.56,0.0,0.0
2016-07-24,49.15,49.15,0.0,0.0,49.15,49.15,0.0,0.0,48.91,48.91,0.0,0.0,48.98,48.98,0.0,0.0
2016-07-31,49.49,49.49,0.0,0.0,49.52,49.52,0.0,0.0,49.43,49.43,0.0,0.0,49.5,49.5,0.0,0.0
2016-08-07,50.59,50.59,0.0,0.0,50.63,50.63,0.0,0.0,50.48,50.48,0.0,0.0,50.49,50.49,0.0,0.0
2016-08-14,49.67,49.67,0.0,0.0,49.67,49.67,0.0,0.0,49.56,49.56,0.0,0.0,49.65,49.65,0.0,0.0
2016-08-21,49.1,49.1,0.0,0.0,49.38,49.38,0.0,0.0,49.1,49.1,0.0,0.0,49.34,49.34,0.0,0.0
2016-08-28,49.49,49.49,0.0,0.0,49.64,49.64,0.0,0.0,49.44,49.44,0.0,0.0,49.63,49.63,0.0,0.0
2016-09-04,48.97,48.97,0.0,0.0,49.35,49.35,0.0,0.0,48.72,48.72,0.0,0.0,49.33,49.33,0.0,0.0
2016-09-11,49.0,49.0,0.0,0.0,49.13,49.13,0.0,0.0,48.79,48.79,0.0,0.0,48.89,48.89,0.0,0.0
2016-09-18,48.92,48.92,0.0,0.0,49.03,49.03,0.0,0.0,48.76,48.76,0.0,0.0,48.76,48.76,0.0,0.0
2016-09-25,49.49,49.49,0.0,0.0,49.49,49.49,0.0,0.0,49.02,49.02,0.0,0.0,49.37,49.37,0.0,0.0
2016-10-02,49.0,49.0,0.0,0.0,49.05,49.05,0.0,0.0,49.0,49.0,0.0,0.0,49.05,49.05,0.0,0.0
2016-10-09,47.82,47.82,0.0,0.0,47.9,47.9,0.0,0.0,47.8,47.8,0.0,0.0,47.83,47.83,0.0,0.0
2016-10-16,48.86,48.86,0.0,0.0,48.86,48.86,0.0,0.0,48.47,48.47,0.0,0.0,48.51,48.51,0.0,0.0
2016-10-23,47.72,47.72,0.0,0.0,47.75,47.75,0.0,0.0,47.71,47.71,0.0,0.0,47.75,47.75,0.0,0.0
2016-10-30,47.1,47.1,0.0,0.0,47.32,47.32,0.0,0.0,47.1,47.1,0.0,0.0,47.25,47.25,0.0,0.0
2016-11-06,44.7,44.7,0.0,0.0,44.7,44.7,0.0,0.0,44.52,44.52,0.0,0.0,44.67,44.67,0.0,0.0
2016-11-13,45.35,45.35,0.0,0.0,45.35,45.35,0.0,0.0,45.25,45.25,0.0,0.0,45.25,45.25,0.0,0.0
2016-11-20,45.72,45.72,0.0,0.0,45.8,45.8,0.0,0.0,45.63,45.63,0.0,0.0,45.67,45.67,0.0,0.0
2016-11-27,45.75,45.75,0.0,0.0,45.81,45.81,0.0,0.0,45.7,45.7,0.0,0.0,45.78,45.78,0.0,0.0
2016-12-04,46.37,46.37,0.0,0.0,46.42,46.42,0.0,0.0,46.36,46.36,0.0,0.0,46.38,46.38,0.0,0.0
2016-12-11,45.8,45.8,0.0,0.0,45.81,45.81,0.0,0.0,45.67,45.67,0.0,0.0,45.67,45.67,0.0,0.0
2016-12-18,45.3,45.3,0.0,0.0,45.47,45.47,0.0,0.0,45.3,45.3,0.0,0.0,45.47,45.47,0.0,0.0
2016-12-25,46.25,46.25,0.0,0.0,46.25,46.25,0.0,0.0,46.04,46.04,0.0,0.0,46.06,46.06,0.0,0.0
2017-01-01,46.63,46.63,0.0,0.0,46.84,46.84,0.0,0.0,46.63,46.63,0.0,0.0,46.8,46.8,0.0,0.0
2017-01-08,46.89,46.89,0.0,0.0,47.08,47.08,0.0,0.0,46.89,46.89,0.0,0.0,47.03,47.03,0.0,0.0
2017-01-15,47.16,47.16,0.0,0.0,47.45,47.45,0.0,0.0,47.16,47.16,0.0,0.0,47.45,47.45,0.0,0.0
2017-01-22,47.8,47.8,0.0,0.0,47.87,47.87,0.0,0.0,47.78,47.78,0.0,0.0,47.87,47.87,0.0,0.0
2017-01-29,48.08,48.08,0.0,0.0,48.09,48.09,0.0,0.0,47.97,47.97,0.0,0.0,48.03,48.03,0.0,0.0
2017-02-05,48.93,48.93,0.0,0.0,48.99,48.99,0.0,0.0,48.83,48.83,0.0,0.0,48.99,48.99,0.0,0.0
2017-02-12,49.21,49.21,0.0,0.0,49.21,49.21,0.0,0.0,48.94,48.94,0.0,0.0,49.02,49.02,0.0,0.0
2017-02-19,48.89,48.89,0.0,0.0,49.12,49.12,0.0,0.0,48.89,48.89,0.0,0.0,48.98,48.98,0.0,0.0
2017-02-26,48.8,48.8,0.0,0.0,48.83,48.83,0.0,0.0,48.69,48.69,0.0,0.0,48.8,48.8,0.0,0.0
2017-03-05,48.94,48.94,0.0,0.0,48.95,48.95,0.0,0.0,48.9,48.9,0.0,0.0,48.95,48.95,0.0,0.0
2017-03-12,50.35,50.35,0.0,0.0,50.46,50.46,0.0,0.0,50.3,50.3,0.0,0.0,50.42,50.42,0.0,0.0
2017-03-19,50.27,50.27,0.0,0.0,50.32,50.32,0.0,0.0,50.2,50.2,0.0,0.0,50.24,50.24,0.0,0.0
2017-03-26,50.2,50.2,0.0,0.0,50.2,50.2,0.0,0.0,49.86,49.86,0.0,0.0,50.12,50.12,0.0,0.0
2017-04-02,49.86,49.86,0.0,0.0,49.92,49.92,0.0,0.0,49.82,49.82,0.0,0.0,49.87,49.87,0.0,0.0
2017-04-09,50.39,50.39,0.0,0.0,50.58,50.58,0.0,0.0,50.39,50.39,0.0,0.0,50.58,50.58,0.0,0.0
2017-04-16,51.07,51.07,0.0,0.0,51.28,51.28,0.0,0.0,51.07,51.07,0.0,0.0,51.27,51.27,0.0,0.0
2017-04-23,51.68,51.68,0.0,0.0,51.84,51.84,0.0,0.0,51.68,51.68,0.0,0.0,51.82,51.82,0.0,0.0
2017-04-30,52.35,52.35,0.0,0.0,52.35,52.35,0.0,0.0,52.05,52.05,0.0,0.0,52.09,52.09,0.0,0.0
2017-05-07,52.78,52.78,0.0,0.0,52.85,52.85,0.0,0.0,52.76,52.76,0.0,0.0,52.82,52.82,0.0,0.0
2017-05-14,52.84,52.84,0.0,0.0,52.84,52.84,0.0,0.0,52.81,52.81,0.0,0.0,52.83,52.83,0.0,0.0
2017-05-21,53.14,53.14,0.0,0.0,53.14,53.14,0.0,0.0,53.02,53.02,0.0,0.0,53.08,53.08,0.0,0.0
2017-05-28,53.82,53.82,0.0,0.0,53.82,53.82,0.0,0.0,53.74,53.74,0.0,0.0,53.75,53.75,0.0,0.0
2017-06-04,52.85,52.85,0.0,0.0,52.85,52.85,0.0,0.0,52.75,52.75,0.0,0.0,52.85,52.85,0.0,0.0
2017-06-11,53.5,53.5,0.0,0.0,53.55,53.55,0.0,0.0,53.47,53.47,0.0,0.0,53.55,53.55,0.0,0.0
2017-06-18,53.68,53.68,0.0,0.0,53.68,53.68,0.0,0.0,53.55,53.55,0.0,0.0,53.57,53.57,0.0,0.0
2017-06-25,53.32,53.32,0.0,0.0,53.32,53.32,0.0,0.0,53.16,53.16,0.0,0.0,53.16,53.16,0.0,0.0
2017-07-02,52.87,52.87,0.0,0.0,52.96,52.96,0.0,0.0,52.79,52.79,0.0,0.0,52.96,52.96,0.0,0.0
2017-07-09,54.47,54.47,0.0,0.0,54.48,54.48,0.0,0.0,54.43,54.43,0.0,0.0,54.45,54.45,0.0,0.0
2017-07-16,54.87,54.87,0.0,0.0,54.87,54.87,0.0,0.0,54.72,54.72,0.0,0.0,54.76,54.76,0.0,0.0
2017-07-23,54.86,54.86,0.0,0.0,54.98,54.98,0.0,0.0,54.82,54.82,0.0,0.0,54.98,54.98,0.0,0.0
2017-07-30,55.35,55.35,0.0,0.0,55.42,55.42,0.0,0.0,55.34,55.34,0.0,0.0,55.42,55.42,0.0,0.0
2017-08-06,55.15,55.15,0.0,0.0,55.15,55.15,0.0,0.0,55.02,55.02,0.0,0.0,55.02,55.02,0.0,0.0
2017-08-13,55.46,55.46,0.0,0.0,55.47,55.47,0.0,0.0,55.29,55.29,0.0,0.0,55.29,55.29,0.0,0.0
2017-08-20,56.31,56.31,0.0,0.0,56.31,56.31,0.0,0.0,56.11,56.11,0.0,0.0,56.13,56.13,0.0,0.0
2017-08-27,56.8,56.8,0.0,0.0,56.8,56.8,0.0,0.0,56.65,56.65,0.0,0.0,56.71,56.71,0.0,0.0
2017-09-03,57.13,57.13,0.0,0.0,57.47,57.47,0.0,0.0,57.13,57.13,0.0,0.0,57.47,57.47,0.0,0.0
2017-09-10,57.85,57.85,0.0,0.0,57.87,57.87,0.0,0.0,57.63,57.63,0.0,0.0,57.69,57.69,0.0,0.0
2017-09-17,57.06,57.06,0.0,0.0,57.08,57.08,0.0,0.0,56.75,56.75,0.0,0.0,56.81,56.81,0.0,0.0
2017-09-24,56.49,56.49,0.0,0.0,56.54,56.54,0.0,0.0,56.47,56.47,0.0,0.0,56.48,56.48,0.0,0.0
2017-10-01,56.72,56.72,0.0,0.0,56.75,56.75,0.0,0.0,56.72,56.72,0.0,0.0,56.74,56.74,0.0,0.0
2017-10-08,57.92,57.92,0.0,0.0,58.09,58.09,0.0,0.0,57.92,57.92,0.0,0.0,57.94,57.94,0.0,0.0
2017-10-15,57.56,57.56,0.0,0.0,57.59,57.59,0.0,0.0,57.44,57.44,0.0,0.0,57.48,57.48,0.0,0.0
2017-10-22,57.66,57.66,0.0,0.0,57.66,57.66,0.0,0.0,57.54,57.54,0.0,0.0,57.54,57.54,0.0,0.0
2017-10-29,57.94,57.94,0.0,0.0,58.06,58.06,0.0,0.0,57.89,57.89,0.0,0.0,58.06,58.06,0.0,0.0
2017-11-05,57.09,57.09,0.0,0.0,57.31,57.31,0.0,0.0,57.09,57.09,0.0,0.0,57.31,57.31,0.0,0.0
2017-11-12,57.86,57.86,0.0,0.0,57.89,57.89,0.0,0.0,57.84,57.84,0.0,0.0,57.87,57.87,0.0,0.0
2017-11-19,58.82,58.82,0.0,0.0,58.82,58.82,0.0,0.0,58.51,58.51,0.0,0.0,58.51,58.51,0.0,0.0
2017-11-26,58.19,58.19,0.0,0.0,58.19,58.19,0.0,0.0,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0.0
2017-12-03,58.14,58.14,0.0,0.0,58.23,58.23,0.0,0.0,58.11,58.11,0.0,0.0,58.23,58.23,0.0,0.0
2017-12-10,58.56,58.56,0.0,0.0,58.59,58.59,0.0,0.0,58.43,58.43,0.0,0.0,58.48,58.48,0.0,0.0
2017-12-17,58.53,58.53,0.0,0.0,58.63,58.63,0.0,0.0,58.48,58.48,0.0,0.0,58.62,58.62,0.0,0.0
2017-12-24,59.21,59.21,0.0,0.0,59.26,59.26,0.0,0.0,59.16,59.16,0.0,0.0,59.19,59.19,0.0,0.0
2017-12-31,60.46,60.46,0.0,0.0,60.51,60.51,0.0,0.0,60.44,60.44,0.0,0.0,60.51,60.51,0.0,0.0
2018-01-07,60.29,60.29,0.0,0.0,60.53,60.53,0.0,0.0,60.29,60.29,0.0,0.0,60.51,60.51,0.0,0.0
2018-01-14,61.96,61.96,0.0,0.0,62.24,62.24,0.0,0.0,61.95,61.95,0.0,0.0,62.24,62.24,0.0,0.0
2018-01-21,62.32,62.32,0.0,0.0,62.32,62.32,0.0,0.0,62.09,62.09,0.0,0.0,62.24,62.24,0.0,0.0
2018-01-28,59.72,59.72,0.0,0.0,60.0,60.0,0.0,0.0,58.16,58.16,0.0,0.0,58.33,58.33,0.0,0.0
2018-02-04,57.85,57.85,0.0,0.0,58.23,58.23,0.0,0.0,57.82,57.82,0.0,0.0,58.11,58.11,0.0,0.0
2018-02-11,60.12,60.12,0.0,0.0,60.43,60.43,0.0,0.0,60.09,60.09,0.0,0.0,60.25,60.25,0.0,0.0
2018-02-18,60.09,60.09,0.0,0.0,60.49,60.49,0.0,0.0,60.0,60.0,0.0,0.0,60.49,60.49,0.0,0.0
2018-02-25,57.94,57.94,0.0,0.0,58.53,58.53,0.0,0.0,57.94,57.94,0.0,0.0,58.53,58.53,0.0,0.0
2018-03-04,59.81,59.81,0.0,0.0,59.91,59.91,0.0,0.0,59.81,59.81,0.0,0.0,59.91,59.91,0.0,0.0
2018-03-11,59.33,59.33,0.0,0.0,59.34,59.34,0.0,0.0,59.23,59.23,0.0,0.0,59.23,59.23,0.0,0.0
2018-03-18,58.61,58.61,0.0,0.0,58.85,58.85,0.0,0.0,58.43,58.43,0.0,0.0,58.85,58.85,0.0,0.0
2018-03-25,59.26,59.26,0.0,0.0,59.26,59.26,0.0,0.0,58.3,58.3,0.0,0.0,58.3,58.3,0.0,0.0
2018-04-01,59.6,59.6,0.0,0.0,59.71,59.71,0.0,0.0,59.56,59.56,0.0,0.0,59.56,59.56,0.0,0.0
2018-04-08,59.7,59.7,0.0,0.0,59.75,59.75,0.0,0.0,59.57,59.57,0.0,0.0,59.75,59.75,0.0,0.0
2018-04-15,58.72,58.72,0.0,0.0,58.72,58.72,0.0,0.0,58.47,58.47,0.0,0.0,58.47,58.47,0.0,0.0
2018-04-22,58.85,58.85,0.0,0.0,58.85,58.85,0.0,0.0,58.55,58.55,0.0,0.0,58.57,58.57,0.0,0.0
2018-04-29,58.58,58.58,0.0,0.0,58.62,58.62,0.0,0.0,58.58,58.58,0.0,0.0,58.62,58.62,0.0,0.0
2018-05-06,59.62,59.62,0.0,0.0,59.62,59.62,0.0,0.0,59.29,59.29,0.0,0.0,59.29,59.29,0.0,0.0
2018-05-13,59.06,59.06,0.0,0.0,59.11,59.11,0.0,0.0,59.03,59.03,0.0,0.0,59.1,59.1,0.0,0.0
2018-05-20,58.91,58.91,0.0,0.0,58.92,58.92,0.0,0.0,58.81,58.81,0.0,0.0,58.81,58.81,0.0,0.0
2018-05-27,59.14,59.14,0.0,0.0,59.14,59.14,0.0,0.0,59.03,59.03,0.0,0.0,59.03,59.03,0.0,0.0
2018-06-03,59.55,59.55,0.0,0.0,59.55,59.55,0.0,0.0,59.48,59.48,0.0,0.0,59.48,59.48,0.0,0.0
2018-06-10,58.15,58.15,0.0,0.0,58.44,58.44,0.0,0.0,58.15,58.15,0.0,0.0,58.44,58.44,0.0,0.0
2018-06-17,57.51,57.51,0.0,0.0,57.51,57.51,0.0,0.0,57.1,57.1,0.0,0.0,57.21,57.21,0.0,0.0
2018-06-24,56.39,56.39,0.0,0.0,56.54,56.54,0.0,0.0,56.37,56.37,0.0,0.0,56.48,56.48,0.0,0.0
2018-07-01,57.96,57.96,0.0,0.0,58.03,58.03,0.0,0.0,57.85,57.85,0.0,0.0,57.94,57.94,0.0,0.0
2018-07-08,57.99,57.99,0.0,0.0,58.06,58.06,0.0,0.0,57.89,57.89,0.0,0.0,58.06,58.06,0.0,0.0
2018-07-15,58.24,58.24,0.0,0.0,58.26,58.26,0.0,0.0,58.12,58.12,0.0,0.0,58.25,58.25,0.0,0.0
2018-07-22,58.9,58.9,0.0,0.0,58.91,58.91,0.0,0.0,58.73,58.73,0.0,0.0,58.77,58.77,0.0,0.0
2018-07-29,58.06,58.06,0.0,0.0,58.06,58.06,0.0,0.0,57.93,57.93,0.0,0.0,57.95,57.95,0.0,0.0
2018-08-05,57.14,57.14,0.0,0.0,57.17,57.17,0.0,0.0,56.84,56.84,0.0,0.0,56.97,56.97,0.0,0.0
2018-08-12,57.5,57.5,0.0,0.0,57.62,57.62,0.0,0.0,57.46,57.46,0.0,0.0,57.62,57.62,0.0,0.0
2018-08-19,58.88,58.88,0.0,0.0,59.18,59.18,0.0,0.0,58.88,58.88,0.0,0.0,59.1,59.1,0.0,0.0
2018-08-26,58.25,58.25,0.0,0.0,58.34,58.34,0.0,0.0,58.14,58.14,0.0,0.0,58.34,58.34,0.0,0.0
2018-09-02,56.61,56.61,0.0,0.0,56.67,56.67,0.0,0.0,56.5,56.5,0.0,0.0,56.58,56.58,0.0,0.0
2018-09-09,57.37,57.37,0.0,0.0,57.37,57.37,0.0,0.0,57.13,57.13,0.0,0.0,57.13,57.13,0.0,0.0
2018-09-16,57.97,57.97,0.0,0.0,57.97,57.97,0.0,0.0,57.78,57.78,0.0,0.0,57.79,57.79,0.0,0.0
2018-09-23,57.64,57.64,0.0,0.0,57.64,57.64,0.0,0.0,57.41,57.41,0.0,0.0,57.45,57.45,0.0,0.0
2018-09-30,54.71,54.71,0.0,0.0,54.85,54.85,0.0,0.0,54.32,54.32,0.0,0.0,54.85,54.85,0.0,0.0
2018-10-07,52.96,52.96,0.0,0.0,53.39,53.39,0.0,0.0,52.96,52.96,0.0,0.0,53.09,53.09,0.0,0.0
2018-10-14,53.44,53.44,0.0,0.0,53.44,53.44,0.0,0.0,53.14,53.14,0.0,0.0,53.3,53.3,0.0,0.0
2018-10-21,51.74,51.74,0.0,0.0,51.74,51.74,0.0,0.0,50.72,50.72,0.0,0.0,50.72,50.72,0.0,0.0
2018-10-28,53.85,53.85,0.0,0.0,54.03,54.03,0.0,0.0,53.77,53.77,0.0,0.0,53.85,53.85,0.0,0.0
2018-11-04,52.2,52.2,0.0,0.0,52.2,52.2,0.0,0.0,51.66,51.66,0.0,0.0,51.74,51.74,0.0,0.0
2018-11-11,51.88,51.88,0.0,0.0,51.88,51.88,0.0,0.0,51.35,51.35,0.0,0.0,51.4,51.4,0.0,0.0
2018-11-18,51.71,51.71,0.0,0.0,51.86,51.86,0.0,0.0,51.7,51.7,0.0,0.0,51.83,51.83,0.0,0.0
2018-11-25,53.28,53.28,0.0,0.0,53.38,53.38,0.0,0.0,53.16,53.16,0.0,0.0,53.18,53.18,0.0,0.0
2018-12-02,50.29,50.29,0.0,0.0,50.29,50.29,0.0,0.0,49.83,49.83,0.0,0.0,50.2,50.2,0.0,0.0
2018-12-09,50.18,50.18,0.0,0.0,50.21,50.21,0.0,0.0,49.61,49.61,0.0,0.0,49.69,49.69,0.0,0.0
2018-12-16,48.02,48.02,0.0,0.0,48.32,48.32,0.0,0.0,47.65,47.65,0.0,0.0,47.65,47.65,0.0,0.0
2018-12-23,49.45,49.45,0.0,0.0,49.47,49.47,0.0,0.0,49.14,49.14,0.0,0.0,49.33,49.33,0.0,0.0
2018-12-30,50.09,50.09,0.0,0.0,50.41,50.41,0.0,0.0,49.99,49.99,0.0,0.0,50.3,50.3,0.0,0.0
2019-01-06,50.63,50.63,0.0,0.0,50.72,50.72,0.0,0.0,50.61,50.61,0.0,0.0,50.61,50.61,0.0,0.0
2019-01-13,52.02,52.02,0.0,0.0,52.1,52.1,0.0,0.0,51.93,51.93,0.0,0.0,52.08,52.08,0.0,0.0
2019-01-20,52.3,52.3,0.0,0.0,52.55,52.55,0.0,0.0,52.29,52.29,0.0,0.0,52.41,52.41,0.0,0.0
2019-01-27,53.45,53.45,0.0,0.0,53.69,53.69,0.0,0.0,53.44,53.44,0.0,0.0,53.69,53.69,0.0,0.0
2019-02-03,52.94,52.94,0.0,0.0,53.0,53.0,0.0,0.0,52.84,52.84,0.0,0.0,52.95,52.95,0.0,0.0
2019-02-10,54.04,54.04,0.0,0.0,54.1,54.1,0.0,0.0,53.97,53.97,0.0,0.0,54.1,54.1,0.0,0.0
2019-02-17,55.31,55.31,0.0,0.0,55.43,55.43,0.0,0.0,55.16,55.16,0.0,0.0,55.2,55.2,0.0,0.0
2019-02-24,55.47,55.47,0.0,0.0,55.47,55.47,0.0,0.0,55.01,55.01,0.0,0.0,55.22,55.22,0.0,0.0
2019-03-03,54.39,54.39,0.0,0.0,54.61,54.61,0.0,0.0,54.39,54.39,0.0,0.0,54.61,54.61,0.0,0.0
2019-03-10,55.82,55.82,0.0,0.0,56.01,56.01,0.0,0.0,55.82,55.82,0.0,0.0,55.99,55.99,0.0,0.0
2019-03-17,55.16,55.16,0.0,0.0,55.39,55.39,0.0,0.0,55.15,55.15,0.0,0.0,55.39,55.39,0.0,0.0
2019-03-24,56.45,56.45,0.0,0.0,56.6,56.6,0.0,0.0,56.42,56.42,0.0,0.0,56.59,56.59,0.0,0.0
2019-03-31,57.56,57.56,0.0,0.0,57.56,57.56,0.0,0.0,57.4,57.4,0.0,0.0,57.55,57.55,0.0,0.0
2019-04-07,57.84,57.84,0.0,0.0,57.86,57.86,0.0,0.0,57.77,57.77,0.0,0.0,57.81,57.81,0.0,0.0
2019-04-14,57.81,57.81,0.0,0.0,57.93,57.93,0.0,0.0,57.81,57.81,0.0,0.0,57.93,57.93,0.0,0.0
2019-04-21,57.8,57.8,0.0,0.0,57.94,57.94,0.0,0.0,57.77,57.77,0.0,0.0,57.88,57.88,0.0,0.0
2019-04-28,56.92,56.92,0.0,0.0,57.66,57.66,0.0,0.0,56.92,56.92,0.0,0.0,57.51,57.51,0.0,0.0
2019-05-05,55.31,55.31,0.0,0.0,55.31,55.31,0.0,0.0,54.74,54.74,0.0,0.0,54.87,54.87,0.0,0.0
2019-05-12,55.15,55.15,0.0,0.0,55.26,55.26,0.0,0.0,55.1,55.1,0.0,0.0,55.16,55.16,0.0,0.0
2019-05-19,55.24,55.24,0.0,0.0,55.24,55.24,0.0,0.0,55.02,55.02,0.0,0.0,55.13,55.13,0.0,0.0
2019-05-26,54.56,54.56,0.0,0.0,54.81,54.81,0.0,0.0,54.56,54.56,0.0,0.0,54.75,54.75,0.0,0.0
2019-06-02,56.51,56.51,0.0,0.0,56.6,56.6,0.0,0.0,56.48,56.48,0.0,0.0,56.49,56.49,0.0,0.0
2019-06-09,55.75,55.75,0.0,0.0,55.81,55.81,0.0,0.0,55.73,55.73,0.0,0.0,55.81,55.81,0.0,0.0
2019-06-16,57.26,57.26,0.0,0.0,57.34,57.34,0.0,0.0,57.26,57.26,0.0,0.0,57.32,57.32,0.0,0.0
2019-06-23,58.53,58.53,0.0,0.0,58.53,58.53,0.0,0.0,58.11,58.11,0.0,0.0,58.22,58.22,0.0,0.0
2019-06-30,58.11,58.11,0.0,0.0,58.17,58.17,0.0,0.0,58.03,58.03,0.0,0.0,58.1,58.1,0.0,0.0
2019-07-07,58.19,58.19,0.0,0.0,58.26,58.26,0.0,0.0,58.19,58.19,0.0,0.0,58.19,58.19,0.0,0.0
