Date,LSCC_Open_average,LSCC_Open_max,LSCC_Open_min,LSCC_Open_volatility,LSCC_Open_change,LSCC_High_average,LSCC_High_max,LSCC_High_min,LSCC_High_volatility,LSCC_High_change,LSCC_Low_average,LSCC_Low_max,LSCC_Low_min,LSCC_Low_volatility,LSCC_Low_change,LSCC_Close_average,LSCC_Close_max,LSCC_Close_min,LSCC_Close_volatility,LSCC_Close_change,LSCC_Volume_average,LSCC_Volume_max,LSCC_Volume_min,LSCC_Volume_volatility,LSCC_Volume_change
2018-01-14,6.328,6.46,6.22,0.2400000000000002,0.2400000000000002,6.466,6.6,6.28,0.3199999999999994,0.21999999999999975,6.2459999999999996,6.31,6.17,0.13999999999999968,0.13999999999999968,6.394,6.5,6.22,0.28000000000000025,0.20999999999999996,1716210,1922010,1222613,699397,-164891
2018-01-21,6.402,6.45,6.36,0.08999999999999986,-0.0600000000000005,6.536,6.71,6.39,0.3200000000000003,0.1200000000000001,6.292,6.35,6.26,0.08999999999999986,-0.0699999999999994,6.46,6.67,6.3,0.3700000000000001,0.2699999999999996,1936455,2625607,1172414,1453193,-978921
2018-01-28,6.4799999999999995,6.64,6.26,0.3799999999999999,-0.33999999999999986,6.562,6.68,6.36,0.3199999999999994,-0.3199999999999994,6.356,6.56,6.0,0.5599999999999996,-0.5599999999999996,6.38,6.6,6.02,0.5800000000000001,-0.5800000000000001,1484154,1893713,1272186,621527,-445955
2018-02-04,5.984,6.18,5.76,0.41999999999999993,-0.08999999999999986,6.104,6.27,5.9,0.3699999999999992,-0.02999999999999936,5.786,6.01,5.6,0.41000000000000014,-0.09999999999999964,5.958,6.17,5.66,0.5099999999999998,-0.07000000000000028,2007195,2971627,1233530,1738097,-1738097
2018-02-11,5.6925,5.95,5.45,0.5,-0.5,5.75,6.01,5.52,0.4900000000000002,-0.39999999999999947,5.515,5.79,5.39,0.40000000000000036,-0.33999999999999986,5.5825,5.91,5.45,0.45999999999999996,-0.40000000000000036,1316696,1904680,1021765,882915,99618
2018-02-18,5.716,5.97,5.5,0.46999999999999975,0.46999999999999975,5.838,6.09,5.62,0.46999999999999975,0.46999999999999975,5.664000000000001,5.94,5.49,0.4500000000000002,0.4500000000000002,5.814,6.05,5.57,0.47999999999999954,0.47999999999999954,1458499,2046645,774778,1271867,-423345
2018-02-25,5.978,6.04,5.81,0.23000000000000043,-0.020000000000000462,6.07,6.12,6.03,0.08999999999999986,-0.019999999999999574,5.854,6.01,5.78,0.22999999999999954,-0.20000000000000018,5.99,6.06,5.84,0.21999999999999975,0.02999999999999936,1003997,1382115,772829,609286,-609286
2018-03-04,6.288,6.48,6.11,0.3700000000000001,0.3700000000000001,6.38,6.53,6.19,0.33999999999999986,0.3299999999999992,6.254,6.42,6.04,0.3799999999999999,0.3799999999999999,6.336,6.48,6.16,0.3200000000000003,0.3200000000000003,894653,1371094,686236,684858,217802
2018-03-11,6.3260000000000005,6.51,6.15,0.35999999999999943,-0.35999999999999943,6.34,6.56,6.15,0.40999999999999925,-0.40999999999999925,6.186,6.36,5.97,0.39000000000000057,-0.39000000000000057,6.234,6.38,6.08,0.2999999999999998,-0.2999999999999998,1037849,1751507,529463,1222044,-325476
2018-03-18,6.006,6.15,5.75,0.40000000000000036,-0.33000000000000007,6.074,6.24,5.89,0.35000000000000053,-0.27000000000000046,5.902,6.15,5.64,0.5100000000000007,-0.33999999999999986,5.96,6.19,5.65,0.54,-0.28000000000000025,681376,977717,424575,553142,247790
2018-03-25,5.67,5.92,5.57,0.34999999999999964,-0.34999999999999964,5.725,5.92,5.59,0.33000000000000007,-0.33000000000000007,5.5125,5.62,5.4,0.21999999999999975,-0.21999999999999975,5.5475,5.63,5.44,0.1899999999999995,-0.1899999999999995,1042818,1457060,714265,742795,-245501
2018-04-01,5.394,5.5,5.27,0.23000000000000043,-0.23000000000000043,5.468,5.52,5.39,0.1299999999999999,-0.1299999999999999,5.31,5.41,5.2,0.20999999999999996,-0.1899999999999995,5.352,5.45,5.2,0.25,-0.25,555185,840017,392197,447820,-47515
