Date,NTIC_Open_average,NTIC_Open_max,NTIC_Open_min,NTIC_Open_volatility,NTIC_Open_change,NTIC_High_average,NTIC_High_max,NTIC_High_min,NTIC_High_volatility,NTIC_High_change,NTIC_Low_average,NTIC_Low_max,NTIC_Low_min,NTIC_Low_volatility,NTIC_Low_change,NTIC_Close_average,NTIC_Close_max,NTIC_Close_min,NTIC_Close_volatility,NTIC_Close_change,NTIC_Volume_average,NTIC_Volume_max,NTIC_Volume_min,NTIC_Volume_volatility,NTIC_Volume_change
2018-01-14,12.018,12.5,11.65,0.8499999999999996,0.8499999999999996,12.36,12.76,12.05,0.7099999999999991,0.5399999999999991,11.822,12.15,11.62,0.5300000000000011,0.5300000000000011,12.224,12.76,11.86,0.9000000000000004,0.879999999999999,14301,19516,6140,13376,2082
2018-01-21,12.1975,12.45,11.75,0.6999999999999993,-0.5899999999999999,12.285,12.47,11.88,0.5899999999999999,-0.5899999999999999,12.0075,12.25,11.68,0.5700000000000003,-0.5700000000000003,12.1,12.47,11.68,0.7900000000000009,-0.7900000000000009,5809,7006,4500,2506,682
2018-01-28,12.06,12.39,11.93,0.46000000000000085,0.41999999999999993,12.14,12.45,11.93,0.5199999999999996,0.4499999999999993,11.5525,11.72,11.25,0.47000000000000064,-0.47000000000000064,11.6875,12.0,11.25,0.75,-0.75,8633,15710,1284,14426,8902
2018-02-04,13.368,22.7,10.51,12.19,0.47000000000000064,13.606,22.7,11.18,11.52,-0.17999999999999972,13.182,22.7,9.78,12.92,1.200000000000001,13.522,22.7,11.18,11.52,-0.09999999999999964,4217,8900,0,8900,-7492
2018-02-11,11.2775,11.38,11.18,0.20000000000000107,0.15000000000000036,11.3575,11.7,11.18,0.5199999999999996,0.46999999999999886,11.1625,11.38,11.0,0.3800000000000008,0.3100000000000005,11.2575,11.6,11.07,0.5299999999999994,0.5299999999999994,5164,8676,2690,5986,2878
2018-02-18,13.530000000000001,22.0,11.21,10.79,-0.28999999999999915,13.728,22.0,11.4,10.6,-0.4800000000000004,13.362,22.0,10.88,11.12,-0.28999999999999915,13.548,22.0,11.22,10.78,-0.34999999999999964,3961,7596,0,7596,-3216
2018-02-25,11.222,11.5,10.9,0.5999999999999996,-0.4399999999999995,11.51,11.7,11.3,0.3999999999999986,-0.1999999999999993,11.098,11.4,10.9,0.5,-0.33999999999999986,11.308,11.7,11.12,0.5800000000000001,-0.20000000000000107,4424,7652,488,7164,7164
2018-03-04,11.158,11.32,10.9,0.41999999999999993,0.34999999999999964,11.32,11.4,11.2,0.20000000000000107,-0.040000000000000924,11.06,11.2,10.9,0.29999999999999893,0.129999999999999,11.138,11.2,11.05,0.14999999999999858,0.06999999999999851,5473,12036,1986,10050,3876
2018-03-11,11.208,11.3,11.12,0.1800000000000015,0.0600000000000005,11.364,11.5,11.12,0.3800000000000008,-0.15000000000000036,11.15,11.3,11.0,0.3000000000000007,0.3000000000000007,11.302,11.5,11.12,0.3800000000000008,-0.16999999999999993,4698,6186,2408,3778,-3720
2018-03-18,11.334,11.47,11.09,0.3800000000000008,-0.120000000000001,11.368,11.5,11.2,0.3000000000000007,-0.11999999999999922,11.190000000000001,11.38,11.05,0.33000000000000007,-0.33000000000000007,11.232000000000001,11.38,11.07,0.3100000000000005,-0.20000000000000107,4874,8062,340,7722,-4338
2018-03-25,11.2425,11.45,11.12,0.33000000000000007,0.33000000000000007,11.33,11.47,11.12,0.3500000000000014,0.33000000000000007,11.18,11.28,11.12,0.16000000000000014,0.08000000000000007,11.2625,11.35,11.12,0.23000000000000043,0.1800000000000015,2751,3732,1398,2334,1032
