Date,ARK Innovation_Open_average,ARK Innovation_Open_max,ARK Innovation_Open_min,ARK Innovation_Open_volatility,ARK Innovation_Open_change,ARK Innovation_High_average,ARK Innovation_High_max,ARK Innovation_High_min,ARK Innovation_High_volatility,ARK Innovation_High_change,ARK Innovation_Low_average,ARK Innovation_Low_max,ARK Innovation_Low_min,ARK Innovation_Low_volatility,ARK Innovation_Low_change,ARK Innovation_Close_average,ARK Innovation_Close_max,ARK Innovation_Close_min,ARK Innovation_Close_volatility,ARK Innovation_Close_change
2018-07-15,47.15,47.15,47.15,0.0,0.0,47.37,47.37,47.37,0.0,0.0,46.61,46.61,46.61,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2018-07-22,44.73,44.73,44.73,0.0,0.0,44.73,44.73,44.73,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2018-07-29,45.57,45.57,45.57,0.0,0.0,46.02,46.02,46.02,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2018-08-05,47.04,47.04,47.04,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2018-08-12,45.75,45.75,45.75,0.0,0.0,46.4,46.4,46.4,0.0,0.0,45.45,45.45,45.45,0.0,0.0,46.38,46.38,46.38,0.0,0.0
2018-08-19,48.39,48.39,48.39,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2018-08-26,49.48,49.48,49.48,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2018-09-02,47.0,47.0,47.0,0.0,0.0,47.01,47.01,47.01,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2018-09-09,48.09,48.09,48.09,0.0,0.0,48.34,48.34,48.34,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2018-09-16,46.75,46.75,46.75,0.0,0.0,47.36,47.36,47.36,0.0,0.0,46.57,46.57,46.57,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2018-09-23,48.35,48.35,48.35,0.0,0.0,48.48,48.48,48.48,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2018-09-30,43.76,43.76,43.76,0.0,0.0,44.08,44.08,44.08,0.0,0.0,42.55,42.55,42.55,0.0,0.0,43.16,43.16,43.16,0.0,0.0
2018-10-07,41.78,41.78,41.78,0.0,0.0,42.02,42.02,42.02,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2018-10-14,41.62,41.62,41.62,0.0,0.0,41.84,41.84,41.84,0.0,0.0,40.83,40.83,40.83,0.0,0.0,41.44,41.44,41.44,0.0,0.0
2018-10-21,41.97,41.97,41.97,0.0,0.0,42.19,42.19,42.19,0.0,0.0,39.75,39.75,39.75,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2018-10-28,45.52,45.52,45.52,0.0,0.0,45.52,45.52,45.52,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2018-11-04,44.13,44.13,44.13,0.0,0.0,44.18,44.18,44.18,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2018-11-11,43.47,43.47,43.47,0.0,0.0,43.5,43.5,43.5,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2018-11-18,42.35,42.35,42.35,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2018-11-25,46.0,46.0,46.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.53,45.53,45.53,0.0,0.0
2018-12-02,41.95,41.95,41.95,0.0,0.0,42.7,42.7,42.7,0.0,0.0,41.46,41.46,41.46,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2018-12-09,41.45,41.45,41.45,0.0,0.0,41.65,41.65,41.65,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2018-12-16,35.43,35.43,35.43,0.0,0.0,36.08,36.08,36.08,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.34,35.34,35.34,0.0,0.0
2018-12-23,37.0,37.0,37.0,0.0,0.0,37.31,37.31,37.31,0.0,0.0,36.64,36.64,36.64,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2018-12-30,38.67,38.67,38.67,0.0,0.0,40.33,40.33,40.33,0.0,0.0,38.39,38.39,38.39,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2019-01-06,41.2,41.2,41.2,0.0,0.0,41.49,41.49,41.49,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2019-01-13,42.85,42.85,42.85,0.0,0.0,43.14,43.14,43.14,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.8,42.8,42.8,0.0,0.0
2019-01-20,41.76,41.76,41.76,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.68,41.68,41.68,0.0,0.0
2019-01-27,43.05,43.05,43.05,0.0,0.0,43.8,43.8,43.8,0.0,0.0,42.86,42.86,42.86,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2019-02-03,43.16,43.16,43.16,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.42,43.42,43.42,0.0,0.0
2019-02-10,45.12,45.12,45.12,0.0,0.0,45.19,45.19,45.19,0.0,0.0,44.9,44.9,44.9,0.0,0.0,45.19,45.19,45.19,0.0,0.0
2019-02-17,46.46,46.46,46.46,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.39,46.39,46.39,0.0,0.0
2019-02-24,47.19,47.19,47.19,0.0,0.0,47.24,47.24,47.24,0.0,0.0,45.5,45.5,45.5,0.0,0.0,46.23,46.23,46.23,0.0,0.0
2019-03-03,45.14,45.14,45.14,0.0,0.0,46.42,46.42,46.42,0.0,0.0,45.0,45.0,45.0,0.0,0.0,46.42,46.42,46.42,0.0,0.0
2019-03-10,47.0,47.0,47.0,0.0,0.0,47.42,47.42,47.42,0.0,0.0,46.39,46.39,46.39,0.0,0.0,46.85,46.85,46.85,0.0,0.0
2019-03-17,45.82,45.82,45.82,0.0,0.0,46.23,46.23,46.23,0.0,0.0,45.21,45.21,45.21,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2019-03-24,47.32,47.32,47.32,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.43,47.43,47.43,0.0,0.0
2019-03-31,48.78,48.78,48.78,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2019-04-07,48.5,48.5,48.5,0.0,0.0,48.56,48.56,48.56,0.0,0.0,47.46,47.46,47.46,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2019-04-14,46.97,46.97,46.97,0.0,0.0,47.32,47.32,47.32,0.0,0.0,46.84,46.84,46.84,0.0,0.0,47.25,47.25,47.25,0.0,0.0
2019-04-21,47.72,47.72,47.72,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2019-04-28,47.06,47.06,47.06,0.0,0.0,48.85,48.85,48.85,0.0,0.0,46.87,46.87,46.87,0.0,0.0,48.82,48.82,48.82,0.0,0.0
2019-05-05,44.83,44.83,44.83,0.0,0.0,45.1,45.1,45.1,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.69,43.69,43.69,0.0,0.0
2019-05-12,43.18,43.18,43.18,0.0,0.0,43.52,43.52,43.52,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.93,42.93,42.93,0.0,0.0
2019-05-19,42.45,42.45,42.45,0.0,0.0,42.55,42.55,42.55,0.0,0.0,41.92,41.92,41.92,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2019-05-26,40.73,40.73,40.73,0.0,0.0,40.99,40.99,40.99,0.0,0.0,39.88,39.88,39.88,0.0,0.0,40.14,40.14,40.14,0.0,0.0
2019-06-02,43.54,43.54,43.54,0.0,0.0,44.31,44.31,44.31,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2019-06-09,43.17,43.17,43.17,0.0,0.0,44.63,44.63,44.63,0.0,0.0,43.15,43.15,43.15,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2019-06-16,45.56,45.56,45.56,0.0,0.0,45.65,45.65,45.65,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.79,44.79,44.79,0.0,0.0
2019-06-23,48.76,48.76,48.76,0.0,0.0,48.84,48.84,48.84,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2019-06-30,47.58,47.58,47.58,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-07-07,48.6,48.6,48.6,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2019-07-14,48.51,48.51,48.51,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2019-07-21,49.25,49.25,49.25,0.0,0.0,49.35,49.35,49.35,0.0,0.0,48.24,48.24,48.24,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2019-07-28,44.97,44.97,44.97,0.0,0.0,45.07,45.07,45.07,0.0,0.0,43.57,43.57,43.57,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2019-08-04,44.95,44.95,44.95,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.21,44.21,44.21,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-08-11,45.45,45.45,45.45,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-08-18,44.06,44.06,44.06,0.0,0.0,44.06,44.06,44.06,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.79,43.79,43.79,0.0,0.0
2019-08-25,44.65,44.65,44.65,0.0,0.0,44.84,44.84,44.84,0.0,0.0,43.93,43.93,43.93,0.0,0.0,44.32,44.32,44.32,0.0,0.0
2019-09-01,44.1,44.1,44.1,0.0,0.0,44.2,44.2,44.2,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.81,43.81,43.81,0.0,0.0
2019-09-08,44.81,44.81,44.81,0.0,0.0,45.49,45.49,45.49,0.0,0.0,44.8,44.8,44.8,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2019-09-15,44.63,44.63,44.63,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2019-09-22,42.73,42.73,42.73,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2019-09-29,41.8,41.8,41.8,0.0,0.0,42.39,42.39,42.39,0.0,0.0,41.69,41.69,41.69,0.0,0.0,42.03,42.03,42.03,0.0,0.0
2019-10-06,41.86,41.86,41.86,0.0,0.0,42.46,42.46,42.46,0.0,0.0,41.73,41.73,41.73,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2019-10-13,42.23,42.23,42.23,0.0,0.0,42.58,42.58,42.58,0.0,0.0,41.94,41.94,41.94,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2019-10-20,43.74,43.74,43.74,0.0,0.0,44.76,44.76,44.76,0.0,0.0,43.74,43.74,43.74,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2019-10-27,45.63,45.63,45.63,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.21,45.21,45.21,0.0,0.0,45.48,45.48,45.48,0.0,0.0
2019-11-03,45.55,45.55,45.55,0.0,0.0,46.38,46.38,46.38,0.0,0.0,45.5,45.5,45.5,0.0,0.0,46.32,46.32,46.32,0.0,0.0
2019-11-10,47.41,47.41,47.41,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.01,47.01,47.01,0.0,0.0,47.4,47.4,47.4,0.0,0.0
2019-11-17,48.89,48.89,48.89,0.0,0.0,49.75,49.75,49.75,0.0,0.0,48.75,48.75,48.75,0.0,0.0,49.67,49.67,49.67,0.0,0.0
2019-11-24,50.32,50.32,50.32,0.0,0.0,50.43,50.43,50.43,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.96,48.96,48.96,0.0,0.0
2019-12-01,49.49,49.49,49.49,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-12-08,49.76,49.76,49.76,0.0,0.0,50.43,50.43,50.43,0.0,0.0,49.55,49.55,49.55,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-12-15,51.26,51.26,51.26,0.0,0.0,51.74,51.74,51.74,0.0,0.0,50.91,50.91,50.91,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2019-12-22,51.06,51.06,51.06,0.0,0.0,51.16,51.16,51.16,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2019-12-29,49.74,49.74,49.74,0.0,0.0,50.45,50.45,50.45,0.0,0.0,49.74,49.74,49.74,0.0,0.0,50.13,50.13,50.13,0.0,0.0
