Date,URI_Open_average,URI_Open_max,URI_Open_min,URI_Open_volatility,URI_Open_change,URI_High_average,URI_High_max,URI_High_min,URI_High_volatility,URI_High_change,URI_Low_average,URI_Low_max,URI_Low_min,URI_Low_volatility,URI_Low_change,URI_Close_average,URI_Close_max,URI_Close_min,URI_Close_volatility,URI_Close_change,URI_Volume_average,URI_Volume_max,URI_Volume_min,URI_Volume_volatility,URI_Volume_change
2018-01-14,180.685,181.95,178.76,3.1899999999999977,-0.25,182.68,184.25,180.68,3.569999999999993,0.25,178.6975,180.82,176.68,4.139999999999986,4.139999999999986,181.0125,183.67,178.97,4.699999999999989,4.699999999999989,950109,1208340,693817,514523,124500
2018-01-21,185.732,187.5,184.0,3.5,0.6899999999999977,187.846,189.0,187.08,1.9199999999999875,0.0800000000000125,181.15,183.88,176.55,7.329999999999984,-0.5600000000000023,185.15800000000002,187.12,181.91,5.210000000000008,-1.75,1887145,3108655,995444,2113211,967793
2018-01-28,181.07,185.1,177.06,8.039999999999992,-7.349999999999994,183.786,188.31,178.21,10.099999999999994,-10.099999999999994,177.654,180.21,173.04,7.170000000000016,-7.170000000000016,179.334,182.14,173.3,8.839999999999975,-7.1699999999999875,1549287,1996942,1401099,595843,-500229
2018-02-04,168.566,173.83,162.28,11.550000000000011,-7.210000000000008,173.03799999999998,176.06,166.44,9.620000000000005,-9.569999999999993,163.234,170.31,156.01,14.300000000000011,-10.570000000000022,167.576,173.58,161.99,11.590000000000003,-2.450000000000017,2170468,2529271,1839695,689576,319800
2018-02-11,166.24,169.04,164.02,5.019999999999982,-0.21999999999999886,168.98,170.69,167.46,3.2299999999999898,1.9199999999999875,164.32,166.41,163.21,3.1999999999999886,3.1999999999999886,166.93800000000002,168.02,166.06,1.960000000000008,1.960000000000008,1289557,1552211,1047802,504409,-504409
2018-02-18,172.3475,176.69,167.19,9.5,9.5,176.5075,179.23,174.75,4.47999999999999,4.47999999999999,171.5925,175.38,166.8,8.579999999999984,8.579999999999984,174.6,179.09,171.9,7.189999999999998,6.840000000000003,1418378,1705978,1293381,412597,-39564
2018-02-25,177.546,180.5,172.65,7.849999999999994,-7.710000000000008,179.066,182.16,175.0,7.159999999999997,-3.9599999999999795,174.132,178.31,169.5,8.810000000000002,-7.860000000000014,176.796,180.63,173.24,7.389999999999986,-4.030000000000001,1415388,1782280,1123059,659221,536748
2018-03-04,181.104,185.12,175.3,9.819999999999993,9.819999999999993,185.126,189.56,181.12,8.439999999999998,8.439999999999998,178.698,183.86,173.76,10.100000000000023,10.100000000000023,183.96200000000002,189.4,180.71,8.689999999999998,8.689999999999998,1306137,1883655,885948,997707,-256311
2018-03-11,186.794,189.4,183.0,6.400000000000006,-6.400000000000006,188.616,190.74,186.63,4.110000000000014,-1.5,184.122,186.11,182.37,3.740000000000009,-2.780000000000001,185.46,186.65,182.91,3.740000000000009,-0.3400000000000034,1049407,1347653,889614,458039,-258476
2018-03-18,184.276,185.68,181.11,4.569999999999993,-4.509999999999991,186.58,190.3,182.41,7.890000000000015,-3.670000000000016,181.154,184.82,174.01,10.810000000000002,-8.840000000000003,182.454,187.27,174.18,13.090000000000003,-11.219999999999999,1112436,1449081,913840,535241,124910
