Date,AIN_Open_average,AIN_Open_max,AIN_Open_min,AIN_Open_volatility,AIN_Open_change,AIN_High_average,AIN_High_max,AIN_High_min,AIN_High_volatility,AIN_High_change,AIN_Low_average,AIN_Low_max,AIN_Low_min,AIN_Low_volatility,AIN_Low_change,AIN_Close_average,AIN_Close_max,AIN_Close_min,AIN_Close_volatility,AIN_Close_change,AIN_Volume_average,AIN_Volume_max,AIN_Volume_min,AIN_Volume_volatility,AIN_Volume_change
2018-01-14,62.73,63.75,61.95,1.7999999999999972,-1.7999999999999972,63.13,64.0,62.35,1.6499999999999986,-1.25,62.036,62.5,61.55,0.9500000000000028,-0.6700000000000017,62.5,63.1,61.95,1.1499999999999986,-0.10000000000000142,107993,237312,45143,192169,46569
2018-01-21,62.92,63.35,62.5,0.8500000000000014,0.7999999999999972,63.58,64.6,62.7,1.8999999999999915,1.3999999999999915,62.384,62.9,61.55,1.3500000000000014,1.3500000000000014,62.94,63.5,62.55,0.9500000000000028,0.45000000000000284,98900,126825,51318,75507,49681
2018-01-28,62.97,63.6,61.65,1.9500000000000028,-1.3500000000000014,63.71,64.75,62.55,2.200000000000003,-0.8500000000000014,62.17,63.45,59.6,3.8500000000000014,-3.1499999999999986,62.589999999999996,64.1,60.05,4.049999999999997,-2.950000000000003,126384,196514,96246,100268,-74125
2018-02-04,63.08,64.4,60.35,4.050000000000004,2.6499999999999986,64.56,66.05,63.6,2.4499999999999957,-2.4499999999999957,61.94,63.8,60.35,3.4499999999999957,1.1999999999999957,63.39,64.4,62.45,1.9500000000000028,-1.1500000000000057,234511,519453,129305,390148,-345648
2018-02-11,64.025,65.15,62.75,2.4000000000000057,2.4000000000000057,65.3375,67.15,63.9,3.250000000000007,3.250000000000007,63.8325,65.15,62.58,2.5700000000000074,2.5700000000000074,64.9625,65.95,63.75,2.200000000000003,2.200000000000003,100273,186705,52948,133757,95008
2018-02-18,65.96,67.1,65.05,2.049999999999997,0.8999999999999915,66.64,67.1,66.05,1.0499999999999972,0.45000000000000284,65.42,65.95,64.75,1.2000000000000028,0.8499999999999943,65.98,66.75,64.85,1.9000000000000057,1.6000000000000085,79823,103715,48027,55688,23281
2018-02-25,64.07,66.6,61.6,4.999999999999993,-4.449999999999996,64.446,66.9,62.45,4.450000000000003,-4.450000000000003,62.72,66.15,61.15,5.000000000000007,-4.950000000000003,63.28,66.2,61.85,4.350000000000001,-4.350000000000001,203008,434382,96794,337588,64267
2018-03-04,63.86,66.05,61.85,4.199999999999996,4.199999999999996,64.89,66.75,62.65,4.100000000000001,4.100000000000001,63.34,65.55,60.85,4.699999999999996,4.699999999999996,64.75,66.5,62.5,4.0,4.0,113906,216717,65394,151323,-127066
2018-03-11,67.02,67.65,66.55,1.1000000000000085,-0.25,67.57,68.85,67.05,1.7999999999999972,-0.5,66.04,66.9,64.95,1.9500000000000028,-1.5,66.89,67.3,66.45,0.8499999999999943,-0.8499999999999943,117175,245051,55531,189520,-69292
2018-03-18,65.39,66.45,63.35,3.1000000000000014,-3.1000000000000014,66.13,67.65,64.4,3.25,-2.549999999999997,64.36,66.3,62.4,3.8999999999999986,-3.8999999999999986,64.8,66.65,62.55,4.1000000000000085,-2.25,96509,159903,34765,125138,65503
2018-03-25,62.900000000000006,64.15,62.1,2.0500000000000043,-1.5500000000000043,63.5125,64.5,62.65,1.8500000000000014,-1.8500000000000014,61.925,62.5,61.5,1.0,-1.0,62.25,62.7,61.75,0.9500000000000028,-0.75,103876,127703,81305,46398,21879
2018-04-01,63.379999999999995,64.5,62.05,2.450000000000003,1.7000000000000028,64.314,65.05,63.2,1.8499999999999943,1.4200000000000017,62.63,63.75,61.95,1.7999999999999972,1.0999999999999943,63.64,65.0,63.05,1.9500000000000028,0.20000000000000284,87685,106170,70749,35421,32563
2018-04-08,64.14,64.35,63.95,0.3999999999999915,0.20000000000000284,64.54,64.9,64.35,0.5500000000000114,-0.4000000000000057,63.178,64.0,62.3,1.7000000000000028,0.6000000000000014,64.02,64.35,63.6,0.7499999999999929,-0.09999999999999432,51344,66585,38844,27741,27741
2018-04-15,64.6,65.2,63.7,1.5,-0.8999999999999915,65.156,66.15,63.95,2.200000000000003,-1.3799999999999955,64.00999999999999,65.05,62.6,2.4499999999999957,-1.749999999999993,64.26,65.45,62.7,2.75,-2.0999999999999943,100935,151863,74005,77858,-40240
2018-04-22,61.33,63.05,60.4,2.6499999999999986,-2.6499999999999986,61.5,63.35,60.5,2.8500000000000014,-2.8500000000000014,60.07,61.05,59.1,1.9499999999999957,-1.9499999999999957,60.519999999999996,61.75,59.15,2.6000000000000014,-2.6000000000000014,81008,96219,58839,37380,2355
2018-04-29,58.68,58.95,58.25,0.7000000000000028,-0.04999999999999716,59.27,60.05,58.85,1.1999999999999957,1.0,58.34,58.85,57.95,0.8999999999999986,0.7999999999999972,58.9,59.9,58.35,1.5499999999999972,0.8999999999999986,103344,156580,67880,88700,-3902
2018-05-06,60.79,61.85,60.25,1.6000000000000014,-1.5500000000000043,61.4,63.0,60.65,2.3500000000000014,-2.3500000000000014,60.074,60.5,59.35,1.1499999999999986,-1.1499999999999986,60.32,60.8,59.6,1.1999999999999957,-1.1999999999999957,100726,147401,64388,83013,-27327
2018-05-13,60.199999999999996,61.55,59.25,2.299999999999997,2.299999999999997,61.1,62.95,59.85,3.1000000000000014,3.1000000000000014,60.054,61.45,58.95,2.5,2.5,60.79,62.8,59.4,3.3999999999999986,3.3999999999999986,105951,135574,72791,62783,-14207
2018-05-20,62.05,62.8,61.7,1.0999999999999943,-1.0999999999999943,62.4875,62.95,62.2,0.75,-0.75,61.650000000000006,62.0,61.45,0.5499999999999972,-0.5499999999999972,61.975,62.2,61.75,0.45000000000000284,-0.25,87542,117345,67615,49730,-3095
2018-05-27,61.72,61.9,61.35,0.5499999999999972,0.5499999999999972,62.123999999999995,62.4,62.0,0.3999999999999986,0.3500000000000014,61.339999999999996,61.7,60.8,0.9000000000000057,0.5500000000000043,61.68,62.0,61.4,0.6000000000000014,0.6000000000000014,126714,179006,75123,103883,-35611
2018-06-03,63.03,63.85,62.1,1.75,0.8999999999999986,63.82,64.15,63.3,0.8500000000000085,0.15000000000000568,62.69,63.15,62.0,1.1499999999999986,0.5,63.26,63.9,62.95,0.9499999999999957,-0.25,85364,101472,78309,23163,22277
2018-06-10,62.76,63.2,62.05,1.1500000000000057,-1.1500000000000057,63.134,63.45,62.75,0.7000000000000028,-0.5,62.19,62.73,61.45,1.279999999999994,-1.279999999999994,62.74,63.05,62.25,0.7999999999999972,-0.3499999999999943,121018,207418,89094,118324,-2631
2018-06-17,61.89,62.4,61.2,1.1999999999999957,-1.1999999999999957,61.93,62.4,61.2,1.1999999999999957,-1.1999999999999957,60.95,61.45,60.05,1.4000000000000057,-1.1500000000000057,61.33,61.85,60.3,1.5500000000000043,-1.5500000000000043,135642,215871,78495,137376,-47387
2018-06-24,60.36,60.9,59.9,1.0,-0.3500000000000014,61.09,62.05,60.45,1.5999999999999943,-0.44999999999999574,59.95,60.7,59.4,1.3000000000000043,-0.8500000000000014,60.47,60.95,59.8,1.1500000000000057,-0.04999999999999716,84499,128211,47232,80979,40627
2018-07-01,61.4625,62.05,61.0,1.0499999999999972,0.9499999999999957,62.03,62.65,61.12,1.5300000000000011,1.5300000000000011,61.1,61.85,60.35,1.5,1.5,61.6875,62.5,60.7,1.7999999999999972,1.7999999999999972,73426,108743,39689,69054,69054
2018-07-08,62.42,62.85,62.0,0.8500000000000014,0.14999999999999858,63.0,63.3,62.35,0.9499999999999957,0.19999999999999574,62.01,62.35,61.75,0.6000000000000014,-0.25,62.38,62.9,62.0,0.8999999999999986,-0.19999999999999574,60796,73352,44086,29266,13103
2018-07-15,63.44,64.2,62.3,1.9000000000000057,1.9000000000000057,64.06,64.9,63.3,1.6000000000000085,1.0499999999999972,63.07,63.8,62.25,1.5499999999999972,1.25,63.77,64.4,63.25,1.1500000000000057,0.3999999999999986,75891,101378,55873,45505,28866
2018-07-22,65.4,67.05,64.1,2.950000000000003,2.1000000000000085,66.27,67.55,64.6,2.950000000000003,2.0,64.456,65.53,63.4,2.1300000000000026,0.7000000000000028,65.47,67.05,64.4,2.6499999999999915,0.14999999999999147,92822,104815,86051,18764,-9145
2018-07-29,65.37,66.15,64.75,1.4000000000000057,-0.20000000000000284,66.136,66.8,65.28,1.519999999999996,-1.019999999999996,64.54,65.2,64.0,1.2000000000000028,-0.5999999999999943,65.26,66.15,64.3,1.8500000000000085,-1.8500000000000085,110641,180630,67056,113574,32568
2018-08-05,74.94,76.85,71.1,5.75,4.700000000000003,76.316,77.35,75.28,2.069999999999993,0.8199999999999932,74.396,76.05,70.8,5.25,4.400000000000006,75.8,76.45,74.95,1.5,0.5,282370,478759,148541,330218,-330218
2018-08-12,76.85000000000001,78.15,75.9,2.25,1.1500000000000057,77.524,78.3,76.75,1.5499999999999972,0.8700000000000045,75.994,76.9,75.67,1.230000000000004,1.2000000000000028,76.75,77.45,75.75,1.7000000000000028,0.45000000000000284,214202,298924,108251,190673,-98896
2018-08-19,77.67,78.3,77.05,1.25,0.10000000000000853,78.4,78.95,77.3,1.6500000000000057,0.04999999999999716,77.09,77.65,76.4,1.25,-0.14999999999999147,77.75,78.6,76.95,1.6499999999999915,0.3999999999999915,166646,210280,132353,77927,-45084
2018-08-26,77.7125,78.65,76.85,1.8000000000000114,-1.8000000000000114,78.2375,79.45,77.45,2.0,-2.0,77.0,77.7,76.7,1.0,-1.0,77.375,77.8,77.15,0.6499999999999915,-0.6499999999999915,176930,242826,124778,118048,23122
2018-09-02,77.47,78.85,76.6,2.25,2.0,78.16,79.4,77.1,2.3000000000000114,2.3000000000000114,76.86,78.3,75.6,2.700000000000003,2.700000000000003,77.82,78.95,76.8,2.1500000000000057,2.1500000000000057,184616,263527,113818,149709,-112711
2018-09-09,79.89,81.25,78.7,2.549999999999997,2.549999999999997,80.62,81.7,79.55,2.1500000000000057,2.0,79.42,80.65,78.0,2.6500000000000057,2.0,80.3,81.4,79.35,2.0500000000000114,1.6000000000000085,195938,236870,81440,155430,147554
2018-09-16,79.39,81.0,78.3,2.700000000000003,-2.700000000000003,80.06,82.2,78.4,3.799999999999997,-3.799999999999997,78.46,80.45,77.3,3.1500000000000057,-3.1500000000000057,78.84,80.5,77.95,2.549999999999997,-2.549999999999997,246943,539708,116955,422753,104518
2018-09-23,79.124,79.92,78.2,1.7199999999999989,1.7199999999999989,80.438,80.95,80.05,0.9000000000000057,0.8900000000000006,78.408,79.0,77.8,1.2000000000000028,0.14000000000000057,79.082,79.55,78.31,1.2399999999999949,-1.2399999999999949,144635,220532,69514,151018,-61420
2018-09-30,77.4,78.33,75.99,2.3400000000000034,-2.3400000000000034,78.05199999999999,79.16,76.38,2.780000000000001,-2.780000000000001,76.39399999999999,77.74,74.82,2.9200000000000017,-2.9200000000000017,76.9,77.87,75.67,2.200000000000003,-2.200000000000003,111645,166935,59803,107132,-107132
2018-10-07,72.472,75.6,69.61,5.989999999999995,-5.989999999999995,73.244,76.12,70.83,5.290000000000006,-5.290000000000006,70.79599999999999,74.33,68.49,5.840000000000003,-4.8700000000000045,71.17,74.54,69.43,5.109999999999999,-4.6200000000000045,126528,146965,99748,47217,-43310
2018-10-14,70.118,71.58,68.7,2.8799999999999955,-1.4599999999999937,70.848,71.83,69.98,1.8499999999999943,-1.5,69.168,70.39,68.18,2.2099999999999937,-0.9500000000000028,70.124,71.73,68.58,3.1500000000000057,-2.030000000000001,108006,184773,78317,106456,-96833
2018-10-21,66.77799999999999,68.66,64.77,3.8900000000000006,-1.1400000000000006,67.83,69.0,65.75,3.25,-0.6400000000000006,65.322,67.95,64.4,3.549999999999997,-3.0,66.14,67.97,64.56,3.4099999999999966,-2.230000000000004,120861,156841,104603,52238,-2280
2018-10-28,69.51599999999999,70.82,65.71,5.109999999999999,5.109999999999999,70.618,71.61,67.81,3.799999999999997,3.6599999999999966,68.42,69.92,65.07,4.8500000000000085,3.5700000000000074,69.536,70.66,67.16,3.5,2.480000000000004,189585,267420,131346,136074,-33492
2018-11-04,72.136,73.64,69.75,3.8900000000000006,3.8299999999999983,73.532,74.39,71.14,3.25,2.9200000000000017,71.754,72.99,69.75,3.239999999999995,3.049999999999997,73.074,74.15,71.13,3.0200000000000102,1.8800000000000097,144777,268730,98313,170417,170417
2018-11-11,73.738,74.6,72.59,2.009999999999991,1.2999999999999972,74.91,75.45,74.34,1.1099999999999994,-0.4200000000000017,72.552,73.23,71.79,1.4399999999999977,-1.1300000000000097,73.654,74.79,72.36,2.430000000000007,-1.3799999999999955,249379,362545,163058,199487,-172623
