Date,SPDR Solactive Germany_Open_average,SPDR Solactive Germany_Open_max,SPDR Solactive Germany_Open_min,SPDR Solactive Germany_Open_volatility,SPDR Solactive Germany_Open_change,SPDR Solactive Germany_High_average,SPDR Solactive Germany_High_max,SPDR Solactive Germany_High_min,SPDR Solactive Germany_High_volatility,SPDR Solactive Germany_High_change,SPDR Solactive Germany_Low_average,SPDR Solactive Germany_Low_max,SPDR Solactive Germany_Low_min,SPDR Solactive Germany_Low_volatility,SPDR Solactive Germany_Low_change,SPDR Solactive Germany_Close_average,SPDR Solactive Germany_Close_max,SPDR Solactive Germany_Close_min,SPDR Solactive Germany_Close_volatility,SPDR Solactive Germany_Close_change
2018-03-25,63.91,63.91,63.91,0.0,0.0,63.91,63.91,63.91,0.0,0.0,62.36,62.36,62.36,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2018-04-01,64.36,64.36,64.36,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.11,64.11,64.11,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2018-04-08,64.92,64.92,64.92,0.0,0.0,64.92,64.92,64.92,0.0,0.0,64.92,64.92,64.92,0.0,0.0,64.92,64.92,64.92,0.0,0.0
2018-04-15,65.56,65.56,65.56,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.56,65.56,65.56,0.0,0.0
2018-04-22,64.06,64.06,64.06,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.37,64.37,64.37,0.0,0.0
2018-04-29,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0
2018-05-06,65.75,65.75,65.75,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.53,65.53,65.53,0.0,0.0,65.53,65.53,65.53,0.0,0.0
2018-05-13,65.29,65.29,65.29,0.0,0.0,65.29,65.29,65.29,0.0,0.0,65.29,65.29,65.29,0.0,0.0,65.29,65.29,65.29,0.0,0.0
2018-05-20,63.95,63.95,63.95,0.0,0.0,63.99,63.99,63.99,0.0,0.0,63.95,63.95,63.95,0.0,0.0,63.98,63.98,63.98,0.0,0.0
2018-05-27,61.76,61.76,61.76,0.0,0.0,61.76,61.76,61.76,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.67,61.67,61.67,0.0,0.0
2018-06-03,62.56,62.56,62.56,0.0,0.0,62.56,62.56,62.56,0.0,0.0,62.56,62.56,62.56,0.0,0.0,62.56,62.56,62.56,0.0,0.0
2018-06-10,61.51,61.51,61.51,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.51,61.51,61.51,0.0,0.0
2018-06-17,59.47,59.47,59.47,0.0,0.0,59.54,59.54,59.54,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2018-06-24,59.55,59.55,59.55,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.48,59.48,59.48,0.0,0.0,59.48,59.48,59.48,0.0,0.0
2018-07-01,60.81,60.81,60.81,0.0,0.0,60.85,60.85,60.85,0.0,0.0,60.81,60.81,60.81,0.0,0.0,60.85,60.85,60.85,0.0,0.0
2018-07-08,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2018-07-15,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0
2018-07-22,62.15,62.15,62.15,0.0,0.0,62.15,62.15,62.15,0.0,0.0,62.11,62.11,62.11,0.0,0.0,62.11,62.11,62.11,0.0,0.0
2018-07-29,61.02,61.02,61.02,0.0,0.0,61.02,61.02,61.02,0.0,0.0,61.02,61.02,61.02,0.0,0.0,61.02,61.02,61.02,0.0,0.0
2018-08-05,59.72,59.72,59.72,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2018-08-12,58.77,58.77,58.77,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.77,58.77,58.77,0.0,0.0
2018-08-19,60.82,60.82,60.82,0.0,0.0,61.15,61.15,61.15,0.0,0.0,60.82,60.82,60.82,0.0,0.0,61.15,61.15,61.15,0.0,0.0
2018-08-26,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0
2018-09-02,60.04,60.04,60.04,0.0,0.0,60.04,60.04,60.04,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.77,59.77,59.77,0.0,0.0
2018-09-09,60.07,60.07,60.07,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.07,60.07,60.07,0.0,0.0
2018-09-16,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2018-09-23,60.53,60.53,60.53,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.53,60.53,60.53,0.0,0.0
2018-09-30,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2018-10-07,57.21,57.21,57.21,0.0,0.0,57.22,57.22,57.22,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2018-10-14,56.56,56.56,56.56,0.0,0.0,56.69,56.69,56.69,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.69,56.69,56.69,0.0,0.0
2018-10-21,53.8,53.8,53.8,0.0,0.0,54.43,54.43,54.43,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.43,54.43,54.43,0.0,0.0
2018-10-28,56.15,56.15,56.15,0.0,0.0,56.15,56.15,56.15,0.0,0.0,56.15,56.15,56.15,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2018-11-04,54.73,54.73,54.73,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2018-11-11,55.32,55.32,55.32,0.0,0.0,55.32,55.32,55.32,0.0,0.0,55.32,55.32,55.32,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2018-11-18,53.89,53.89,53.89,0.0,0.0,54.2,54.2,54.2,0.0,0.0,53.88,53.88,53.88,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2018-11-25,55.75,55.75,55.75,0.0,0.0,55.75,55.75,55.75,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2018-12-02,51.84,51.84,51.84,0.0,0.0,52.51,52.51,52.51,0.0,0.0,51.67,51.67,51.67,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2018-12-09,51.93,51.93,51.93,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-12-16,50.57,50.57,50.57,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2018-12-23,51.73,51.73,51.73,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-12-30,52.52,52.52,52.52,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.7,52.7,52.7,0.0,0.0
2019-01-06,53.26,53.26,53.26,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.23,53.23,53.23,0.0,0.0
2019-01-13,54.48,54.48,54.48,0.0,0.0,54.48,54.48,54.48,0.0,0.0,54.47,54.47,54.47,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-01-20,54.93,54.93,54.93,0.0,0.0,54.96,54.96,54.96,0.0,0.0,54.93,54.93,54.93,0.0,0.0,54.96,54.96,54.96,0.0,0.0
2019-01-27,54.17,54.17,54.17,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.17,54.17,54.17,0.0,0.0,54.54,54.54,54.54,0.0,0.0
2019-02-03,52.81,52.81,52.81,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2019-02-10,54.27,54.27,54.27,0.0,0.0,54.27,54.27,54.27,0.0,0.0,54.27,54.27,54.27,0.0,0.0,54.27,54.27,54.27,0.0,0.0
2019-02-17,55.25,55.25,55.25,0.0,0.0,55.3,55.3,55.3,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.17,55.17,55.17,0.0,0.0
2019-02-24,55.97,55.97,55.97,0.0,0.0,55.97,55.97,55.97,0.0,0.0,55.76,55.76,55.76,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2019-03-03,54.97,54.97,54.97,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.97,54.97,54.97,0.0,0.0,55.2,55.2,55.2,0.0,0.0
2019-03-10,56.13,56.13,56.13,0.0,0.0,56.13,56.13,56.13,0.0,0.0,56.13,56.13,56.13,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-03-17,54.46,54.46,54.46,0.0,0.0,54.46,54.46,54.46,0.0,0.0,54.46,54.46,54.46,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2019-03-24,55.38,55.38,55.38,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2019-03-31,56.71,56.71,56.71,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.73,56.73,56.73,0.0,0.0
2019-04-07,57.43,57.43,57.43,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.45,57.45,57.45,0.0,0.0
2019-04-14,58.37,58.37,58.37,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2019-04-21,58.48,58.48,58.48,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.48,58.48,58.48,0.0,0.0
2019-04-28,58.39,58.39,58.39,0.0,0.0,58.39,58.39,58.39,0.0,0.0,58.39,58.39,58.39,0.0,0.0,58.39,58.39,58.39,0.0,0.0
2019-05-05,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2019-05-12,56.58,56.58,56.58,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.58,56.58,56.58,0.0,0.0
2019-05-19,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2019-05-26,53.6,53.6,53.6,0.0,0.0,53.89,53.89,53.89,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2019-06-02,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2019-06-09,54.81,54.81,54.81,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2019-06-16,56.53,56.53,56.53,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.44,56.44,56.44,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2019-06-23,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0
2019-06-30,56.84,56.84,56.84,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.73,56.73,56.73,0.0,0.0
2019-07-07,56.44,56.44,56.44,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.44,56.44,56.44,0.0,0.0,56.48,56.48,56.48,0.0,0.0
2019-07-14,55.62,55.62,55.62,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2019-07-21,56.08,56.08,56.08,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.08,56.08,56.08,0.0,0.0
2019-07-28,53.23,53.23,53.23,0.0,0.0,53.23,53.23,53.23,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2019-08-04,53.03,53.03,53.03,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-08-11,52.71,52.71,52.71,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2019-08-18,52.79,52.79,52.79,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2019-08-25,53.41,53.41,53.41,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2019-09-01,55.02,55.02,55.02,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2019-09-08,55.44,55.44,55.44,0.0,0.0,55.44,55.44,55.44,0.0,0.0,55.44,55.44,55.44,0.0,0.0,55.44,55.44,55.44,0.0,0.0
2019-09-15,54.8,54.8,54.8,0.0,0.0,55.05,55.05,55.05,0.0,0.0,54.8,54.8,54.8,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2019-09-22,54.84,54.84,54.84,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.84,54.84,54.84,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2019-09-29,53.87,53.87,53.87,0.0,0.0,53.93,53.93,53.93,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-10-06,55.84,55.84,55.84,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2019-10-13,57.92,57.92,57.92,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2019-10-20,58.54,58.54,58.54,0.0,0.0,58.54,58.54,58.54,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.48,58.48,58.48,0.0,0.0
2019-10-27,59.39,59.39,59.39,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.39,59.39,59.39,0.0,0.0
2019-11-03,59.12,59.12,59.12,0.0,0.0,59.18,59.18,59.18,0.0,0.0,59.12,59.12,59.12,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2019-11-10,59.14,59.14,59.14,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.14,59.14,59.14,0.0,0.0
2019-11-17,59.0,59.0,59.0,0.0,0.0,59.04,59.04,59.04,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2019-11-24,58.39,58.39,58.39,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.38,58.38,58.38,0.0,0.0
2019-12-01,58.63,58.63,58.63,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.57,58.57,58.57,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2019-12-08,60.42,60.42,60.42,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.45,60.45,60.45,0.0,0.0
2019-12-15,59.59,59.59,59.59,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.6,59.6,59.6,0.0,0.0
2019-12-22,59.57,59.57,59.57,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.43,59.43,59.43,0.0,0.0
2019-12-29,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.69,59.69,59.69,0.0,0.0
