Date,IPI_Open_average,IPI_Open_max,IPI_Open_min,IPI_Open_volatility,IPI_Open_change,IPI_High_average,IPI_High_max,IPI_High_min,IPI_High_volatility,IPI_High_change,IPI_Low_average,IPI_Low_max,IPI_Low_min,IPI_Low_volatility,IPI_Low_change,IPI_Close_average,IPI_Close_max,IPI_Close_min,IPI_Close_volatility,IPI_Close_change,IPI_Volume_average,IPI_Volume_max,IPI_Volume_min,IPI_Volume_volatility,IPI_Volume_change
2018-01-14,4.166,4.32,4.03,0.29000000000000004,-0.1200000000000001,4.2620000000000005,4.41,4.19,0.21999999999999975,-0.16000000000000014,4.0376,4.138,3.99,0.1479999999999997,0.1479999999999997,4.134,4.2,4.03,0.16999999999999993,0.16000000000000014,931756,1601317,590921,1010396,-1010396
2018-01-21,4.21,4.37,4.14,0.23000000000000043,-0.020000000000000462,4.2882,4.4,4.18,0.22000000000000064,-0.1900000000000004,4.083,4.15,4.01,0.14000000000000057,-0.09500000000000064,4.168,4.33,4.01,0.3200000000000003,-0.3200000000000003,763839,908279,607091,301188,-90264
2018-01-28,3.782,4.02,3.38,0.6399999999999997,-0.6000000000000001,3.844,4.05,3.55,0.5,-0.45999999999999996,3.605,3.865,3.3,0.5650000000000004,-0.45999999999999996,3.672,3.99,3.34,0.6500000000000004,-0.6500000000000004,1184099,1469131,650387,818744,-163064
2018-02-04,3.392,3.55,3.26,0.29000000000000004,0.13000000000000034,3.508,3.59,3.39,0.19999999999999973,0.06499999999999995,3.2600000000000002,3.37,3.14,0.22999999999999998,0.16000000000000014,3.418,3.54,3.3,0.2400000000000002,0.06999999999999984,1121219,1743488,741152,1002336,-300917
2018-02-11,3.4625,3.51,3.36,0.1499999999999999,0.029999999999999805,3.5542499999999997,3.61,3.515,0.09499999999999975,0.09499999999999975,3.4,3.47,3.36,0.11000000000000032,0.10000000000000009,3.5,3.59,3.41,0.17999999999999972,0.17999999999999972,583724,642644,493051,149593,102029
2018-02-18,3.794,3.93,3.56,0.3700000000000001,0.3700000000000001,3.9370000000000003,4.03,3.85,0.18000000000000016,0.08999999999999986,3.712,3.82,3.55,0.27,0.15000000000000036,3.812,3.88,3.72,0.1599999999999997,0.07999999999999963,908455,1198781,569851,628930,108315
2018-02-25,3.526,3.82,3.3,0.52,0.31000000000000005,3.7112000000000003,4.11,3.5610000000000004,0.5489999999999999,0.4500000000000002,3.342,3.64,3.16,0.48,0.48,3.554,3.98,3.31,0.6699999999999999,0.5899999999999999,1796298,2727723,957865,1769858,-170045
2018-03-04,4.006,4.03,3.95,0.08000000000000007,-0.03000000000000025,4.145,4.28,4.055,0.22500000000000053,-0.09500000000000064,3.8970000000000002,3.97,3.805,0.16500000000000004,-0.03000000000000025,3.984,4.07,3.9,0.17000000000000037,-0.14000000000000012,1296677,2194404,784796,1409608,-604200
2018-03-11,3.83,3.91,3.73,0.18000000000000016,-0.18000000000000016,3.889,4.015,3.79,0.22499999999999964,-0.22499999999999964,3.755,3.805,3.65,0.15500000000000025,-0.1299999999999999,3.7840000000000003,3.84,3.7,0.13999999999999968,-0.10999999999999988,675470,1181527,390616,790911,-347332
2018-03-18,3.682,3.73,3.6,0.1299999999999999,0.029999999999999805,3.773,3.83,3.73,0.10000000000000009,0.03999999999999959,3.63,3.66,3.595,0.06499999999999995,0.004999999999999893,3.698,3.79,3.61,0.18000000000000016,0.10000000000000009,666027,871702,537333,334369,320976
2018-03-25,3.665,3.8,3.54,0.2599999999999998,-0.1599999999999997,3.71475,3.84,3.65,0.18999999999999995,-0.18999999999999995,3.52125,3.66,3.455,0.20500000000000007,-0.20500000000000007,3.575,3.69,3.47,0.21999999999999975,-0.21999999999999975,716916,851733,569034,282699,-154615
2018-04-01,3.612,3.77,3.47,0.2999999999999998,0.25,3.7239999999999998,3.85,3.55,0.30000000000000027,0.20999999999999996,3.5542000000000002,3.66,3.4210000000000003,0.23899999999999988,0.20999999999999996,3.674,3.82,3.53,0.29000000000000004,0.20000000000000018,631204,705881,578848,127033,12622
2018-04-08,3.9099999999999997,4.05,3.78,0.27,0.27,4.0046,4.07,3.886,0.18400000000000016,0.1200000000000001,3.8529999999999998,3.945,3.78,0.16500000000000004,0.16500000000000004,3.94,4.03,3.83,0.20000000000000018,0.1299999999999999,585125,817122,367629,449493,-335285
2018-04-15,4.16,4.3,4.01,0.29000000000000004,0.1200000000000001,4.267,4.37,4.12,0.25,0.16000000000000014,4.099,4.19,3.98,0.2100000000000004,0.13500000000000023,4.19,4.3,4.11,0.1899999999999995,0.040000000000000036,573536,836435,388466,447969,426345
2018-04-22,4.492,4.85,4.04,0.8099999999999996,0.3600000000000003,4.736,4.88,4.31,0.5700000000000003,0.4400000000000004,4.234,4.495,3.775,0.7200000000000002,0.6949999999999998,4.53,4.85,3.95,0.8999999999999995,0.5800000000000001,2582149,5624169,1155794,4468375,-812837
2018-04-29,4.392,4.51,4.29,0.21999999999999975,-0.21999999999999975,4.492,4.65,4.37,0.28000000000000025,-0.20000000000000018,4.322,4.43,4.26,0.16999999999999993,-0.16999999999999993,4.358,4.45,4.29,0.16000000000000014,-0.15000000000000036,1655960,2589962,791008,1798954,-1611303
2018-05-06,4.134,4.26,4.01,0.25,-0.10999999999999943,4.235,4.33,4.17,0.16000000000000014,0.04499999999999993,4.025,4.12,3.94,0.18000000000000016,0.1200000000000001,4.11,4.33,3.96,0.3700000000000001,0.28000000000000025,2328284,3153657,1663655,1490002,1490002
2018-05-13,4.8,5.01,4.32,0.6899999999999995,0.6799999999999997,5.0624,5.31,4.66,0.6499999999999995,0.47999999999999954,4.7170000000000005,4.94,4.26,0.6800000000000006,0.6000000000000005,4.908,5.05,4.65,0.39999999999999947,0.3199999999999994,2200098,3406516,1094355,2312161,-1111461
2018-05-20,4.815,4.94,4.74,0.20000000000000018,-0.20000000000000018,4.89375,5.04,4.785,0.2549999999999999,-0.2549999999999999,4.73,4.83,4.63,0.20000000000000018,-0.20000000000000018,4.775,4.84,4.69,0.14999999999999947,-0.14999999999999947,978321,1537169,646673,890496,286726
2018-05-27,4.602,4.63,4.54,0.08999999999999986,-0.03000000000000025,4.664,4.75,4.58,0.16999999999999993,-0.09999999999999964,4.486,4.56,4.38,0.17999999999999972,-0.17999999999999972,4.522,4.59,4.41,0.17999999999999972,-0.16000000000000014,1086844,1628855,845627,783228,-120377
2018-06-03,4.63,4.75,4.43,0.3200000000000003,0.3200000000000003,4.7528,4.855,4.7,0.15500000000000025,0.15500000000000025,4.553,4.72,4.35,0.3700000000000001,0.3700000000000001,4.684,4.76,4.63,0.1299999999999999,0.0699999999999994,943325,1296981,716771,580210,-216687
2018-06-10,4.662,4.79,4.5,0.29000000000000004,-0.29000000000000004,4.7,4.79,4.6,0.1900000000000004,-0.16000000000000014,4.5556,4.643,4.46,0.18299999999999983,-0.1299999999999999,4.634,4.71,4.55,0.16000000000000014,-0.1299999999999999,707376,1111406,483105,628301,-133065
2018-06-17,4.5280000000000005,4.58,4.49,0.08999999999999986,0.009999999999999787,4.556,4.58,4.54,0.040000000000000036,0.009999999999999787,4.3832,4.46,4.29,0.16999999999999993,-0.040000000000000036,4.462,4.55,4.3,0.25,-0.21999999999999975,846796,1356009,433009,923000,-221968
2018-06-24,4.242,4.33,4.06,0.27000000000000046,-0.2400000000000002,4.3144,4.5169999999999995,4.15,0.3669999999999991,-0.17999999999999972,4.144,4.27,4.01,0.2599999999999998,-0.23000000000000043,4.2,4.31,4.1,0.20999999999999996,-0.1899999999999995,841601,1075291,609804,465487,-17933
