Date,CRR_Open_average,CRR_Open_max,CRR_Open_min,CRR_Open_volatility,CRR_Open_change,CRR_High_average,CRR_High_max,CRR_High_min,CRR_High_volatility,CRR_High_change,CRR_Low_average,CRR_Low_max,CRR_Low_min,CRR_Low_volatility,CRR_Low_change,CRR_Close_average,CRR_Close_max,CRR_Close_min,CRR_Close_volatility,CRR_Close_change,CRR_Volume_average,CRR_Volume_max,CRR_Volume_min,CRR_Volume_volatility,CRR_Volume_change
2016-01-03,16.616666666666667,18.12,15.24,2.880000000000001,-0.9800000000000004,16.955,18.25,16.21,2.039999999999999,-1.7699999999999996,15.82,16.86,15.11,1.75,-1.120000000000001,16.495,17.84,15.75,2.09,-2.09,538322,645687,423230,222457,-94165
2016-01-10,16.6875,18.45,16.03,2.419999999999998,2.419999999999998,17.755000000000003,19.64,16.12,3.5199999999999996,2.719999999999999,15.915,17.24,15.19,2.049999999999999,2.049999999999999,17.4175,19.49,15.79,3.6999999999999993,2.630000000000001,1353481,1745066,649761,1095305,418168
2016-01-17,16.586,18.27,15.38,2.889999999999999,-2.42,17.172,18.66,16.39,2.2699999999999996,-1.6900000000000013,15.302,16.69,13.21,3.4800000000000004,-0.9200000000000017,16.156,17.27,15.22,2.049999999999999,-1.2899999999999991,1163427,2582562,499303,2083259,-197087
2016-01-24,16.628,17.57,15.75,1.8200000000000003,-0.9100000000000001,17.436,19.17,16.09,3.080000000000002,-0.5700000000000003,15.91,16.73,15.14,1.5899999999999999,-0.8599999999999994,16.45,17.24,15.46,1.7799999999999976,-1.1199999999999974,892916,1111671,684139,427532,147847
2016-01-31,16.022,16.69,14.9,1.790000000000001,1.790000000000001,16.848,17.76,15.49,2.2700000000000014,1.9399999999999995,15.5,16.5,14.02,2.4800000000000004,1.8699999999999992,16.442,17.33,14.84,2.4899999999999984,2.4899999999999984,659386,748481,591793,156688,-64477
2016-02-07,15.4175,16.92,14.71,2.210000000000001,-2.0500000000000025,15.8775,16.95,15.05,1.8999999999999986,-1.33,14.5225,14.93,14.07,0.8599999999999994,-0.5199999999999996,15.0675,15.3,14.56,0.7400000000000002,0.040000000000000924,458758,541795,302667,239128,-7529
2016-02-14,17.330000000000002,18.78,15.66,3.120000000000001,3.120000000000001,18.198,19.62,15.99,3.630000000000001,3.630000000000001,16.696,18.39,14.67,3.7200000000000006,3.7200000000000006,17.682,18.84,15.21,3.629999999999999,3.629999999999999,567226,1027630,332884,694746,-259830
2016-02-21,18.062,18.8,16.82,1.9800000000000004,-0.33999999999999986,19.038,20.33,17.96,2.3699999999999974,1.0499999999999972,17.308,18.29,16.42,1.8699999999999974,1.1699999999999982,18.218,19.99,17.25,2.7399999999999984,2.7399999999999984,574852,1151733,395907,755826,755826
2016-02-28,20.298,21.07,19.45,1.620000000000001,0.5100000000000016,21.558,24.2,20.17,4.029999999999998,3.629999999999999,19.708000000000002,21.07,18.71,2.3599999999999994,2.0,20.844,23.68,19.67,4.009999999999998,4.009999999999998,782045,944918,597560,347358,347358
2016-03-06,20.936,23.36,19.57,3.789999999999999,-2.4299999999999997,21.612000000000002,23.78,19.7,4.080000000000002,-2.41,19.588,20.2,18.91,1.2899999999999991,-0.3000000000000007,20.276,21.39,19.64,1.75,0.0400000000000027,631963,900940,371121,529819,6046
2016-03-13,18.572,19.9,16.23,3.669999999999998,-3.669999999999998,18.855999999999998,20.15,16.81,3.34,-3.34,17.064,18.11,15.5,2.6099999999999994,-2.1400000000000023,17.733999999999998,18.87,16.53,2.34,-1.5899999999999999,1270732,3523961,547021,2976940,30086
2016-03-20,15.469999999999999,16.61,14.6,2.01,-1.5899999999999999,15.7525,16.7,15.12,1.58,-1.58,14.86,15.81,14.11,1.700000000000001,-1.700000000000001,15.1325,15.85,14.51,1.3399999999999999,-1.3399999999999999,633290,782319,480740,301579,81661
2016-03-27,14.482,15.35,13.82,1.5299999999999994,-0.35999999999999943,14.984,15.89,14.22,1.67,-1.0199999999999996,13.943999999999999,14.53,13.35,1.1799999999999997,-0.45000000000000107,14.446,15.06,13.95,1.1100000000000012,-1.08,613887,717930,486310,231620,76399
2016-04-03,14.129999999999999,14.6,13.92,0.6799999999999997,0.6699999999999999,14.55,14.81,14.19,0.620000000000001,0.47000000000000064,13.784,14.09,13.56,0.5299999999999994,0.47000000000000064,14.018,14.3,13.74,0.5600000000000005,0.33999999999999986,423662,473537,321863,151674,-106770
2016-04-10,15.09,15.85,14.24,1.6099999999999994,0.6600000000000001,15.906,16.24,15.32,0.9199999999999982,0.9199999999999982,14.73,15.15,13.99,1.1600000000000001,0.6699999999999999,15.674,16.0,15.15,0.8499999999999996,0.8499999999999996,504743,581729,392389,189340,-146324
2016-04-17,16.27,16.85,15.91,0.9400000000000013,0.14999999999999858,16.812,17.07,16.6,0.46999999999999886,-0.46999999999999886,15.618,16.1,14.57,1.5300000000000011,-0.40000000000000213,16.201999999999998,16.7,15.74,0.9599999999999991,-0.3800000000000008,675972,1075365,349858,725507,-564339
2016-04-24,15.302,16.35,14.35,2.0000000000000018,-1.3199999999999985,15.628,16.5,14.89,1.6099999999999994,-1.4499999999999993,14.242,15.71,12.53,3.1800000000000015,-2.49,14.924,16.16,13.8,2.3599999999999994,-2.3599999999999994,1088142,2688470,314098,2374372,342856
2016-05-01,13.296,14.33,12.5,1.83,-0.7300000000000004,13.677999999999999,14.45,12.51,1.9399999999999995,-1.1400000000000006,12.734,13.51,11.5,2.01,-1.5999999999999996,12.994,13.79,11.85,1.9399999999999995,-1.6500000000000004,697656,872390,537695,334695,198092
2016-05-08,11.632,11.98,11.13,0.8499999999999996,-0.8499999999999996,11.806000000000001,12.25,11.47,0.7799999999999994,-0.7799999999999994,11.022,11.6,10.6,1.0,-0.8599999999999994,11.316,11.85,10.63,1.2199999999999989,-0.6500000000000004,773934,976368,527564,448804,446739
2016-05-15,11.408,12.01,10.94,1.0700000000000003,-0.370000000000001,12.032,12.49,11.38,1.1099999999999994,-0.5899999999999999,11.114,11.49,10.67,0.8200000000000003,-0.39000000000000057,11.5,11.93,11.22,0.7099999999999991,-0.5999999999999996,818669,986481,560713,425768,-17310
2016-05-22,11.844999999999999,12.49,11.35,1.1400000000000006,0.5700000000000003,12.2975,12.81,11.57,1.2400000000000002,0.7599999999999998,11.5875,11.95,11.06,0.8899999999999988,0.6999999999999993,12.0425,12.41,11.47,0.9399999999999995,0.7299999999999986,579338,775138,375244,399894,-296795
2016-05-29,11.968,12.26,11.61,0.6500000000000004,-0.129999999999999,12.634,14.0,11.85,2.1500000000000004,1.0700000000000003,11.708,12.19,11.28,0.9100000000000001,-0.11999999999999922,12.306,13.69,11.58,2.1099999999999994,1.3599999999999994,621768,1236749,378396,858353,651959
2016-06-05,13.756,14.19,12.99,1.1999999999999993,-0.7799999999999994,14.298,14.94,13.37,1.5700000000000003,-1.2300000000000004,13.392,13.84,12.52,1.3200000000000003,-1.25,13.712,14.41,12.82,1.5899999999999999,-1.1899999999999995,891687,1156482,761659,394823,-69903
2016-06-12,13.078,14.14,12.72,1.42,1.42,13.592,14.25,12.85,1.4000000000000004,0.9199999999999999,12.778,13.55,12.37,1.1800000000000015,0.9800000000000004,13.27,13.84,12.7,1.1400000000000006,0.8100000000000005,771832,1358554,407616,950938,273769
2016-06-19,13.602,14.16,13.01,1.1500000000000004,-0.11000000000000121,14.03,14.29,13.84,0.4499999999999993,-0.1899999999999995,13.082,13.53,12.17,1.3599999999999994,-1.2100000000000009,13.516,14.0,12.32,1.6799999999999997,-1.67,407615,587509,310231,277278,99875
2016-06-26,12.855,13.11,12.67,0.4399999999999995,0.4399999999999995,13.4,14.39,12.75,1.6400000000000006,1.6400000000000006,12.662500000000001,13.07,12.23,0.8399999999999999,0.8399999999999999,13.247499999999999,14.33,12.54,1.790000000000001,1.790000000000001,405203,559370,352244,207126,206738
2016-07-03,13.188,13.88,12.76,1.120000000000001,-0.5200000000000014,13.592,14.02,12.91,1.1099999999999994,-0.3200000000000003,12.722,12.96,12.46,0.5,0.4800000000000004,13.022,13.34,12.59,0.75,0.28999999999999915,530826,897660,349516,548144,-524183
2016-07-10,14.086,14.99,13.59,1.4000000000000004,-0.16999999999999993,14.542,15.3,13.59,1.7100000000000009,-1.4100000000000001,13.496,13.79,13.0,0.7899999999999991,-0.6500000000000004,13.962,14.91,13.39,1.5199999999999996,-1.5199999999999996,580196,901280,404155,497125,-497125
2016-07-17,12.82,13.44,12.51,0.9299999999999997,-0.9299999999999997,13.064,13.6,12.64,0.9599999999999991,-0.9599999999999991,12.378,12.83,11.77,1.0600000000000005,-1.0600000000000005,12.581999999999999,12.87,11.94,0.9299999999999997,-0.9299999999999997,602037,915056,401904,513152,442371
