Date,AMD_stock_Open_average,AMD_stock_Open_max,AMD_stock_Open_min,AMD_stock_Open_volatility,AMD_stock_Open_change,AMD_stock_High_average,AMD_stock_High_max,AMD_stock_High_min,AMD_stock_High_volatility,AMD_stock_High_change,AMD_stock_Low_average,AMD_stock_Low_max,AMD_stock_Low_min,AMD_stock_Low_volatility,AMD_stock_Low_change,AMD_stock_Close_average,AMD_stock_Close_max,AMD_stock_Close_min,AMD_stock_Close_volatility,AMD_stock_Close_change,AMD_stock_Volume_average,AMD_stock_Volume_max,AMD_stock_Volume_min,AMD_stock_Volume_volatility,AMD_stock_Volume_change
2018-01-14,12.1725,12.56,11.9,0.6600000000000001,0.5099999999999998,12.4875,12.88,12.19,0.6900000000000013,0.6800000000000015,12.0775,12.54,11.8,0.7399999999999984,0.7399999999999984,12.2875,12.59,11.91,0.6799999999999997,0.6799999999999997,47648567,62086152,39020824,23065328,4114044
2018-01-21,12.786,13.02,12.61,0.41000000000000014,0.08999999999999986,12.934,13.05,12.74,0.3100000000000005,0.20999999999999908,12.533999999999999,12.76,12.32,0.4399999999999995,0.25,12.732,12.95,12.41,0.5399999999999991,0.29999999999999893,42067564,46417224,34758616,11658608,9480356
2018-01-28,13.232,13.62,13.05,0.5699999999999985,-0.08000000000000007,13.498,13.85,13.06,0.7899999999999991,-0.41000000000000014,12.906,13.21,12.43,0.7800000000000011,-0.620000000000001,13.126,13.74,12.45,1.290000000000001,-0.870000000000001,89167107,140977840,66645416,74332424,12787144
2018-02-04,11.61,12.05,11.04,1.0100000000000016,-0.5100000000000016,11.848,12.18,11.57,0.6099999999999994,-0.6099999999999994,11.06,11.53,10.63,0.8999999999999986,-0.29999999999999893,11.47,11.65,11.22,0.4299999999999997,-0.2599999999999998,80276084,116568864,55758364,60810500,-31110632
2018-02-11,11.86,12.4,11.47,0.9299999999999997,0.6399999999999988,12.158000000000001,12.63,11.8,0.8300000000000001,0.4299999999999997,11.696,12.07,11.43,0.6400000000000006,0.39000000000000057,11.934,12.2,11.68,0.5199999999999996,0.14000000000000057,51101036,63160876,33661384,29499492,-15828528
2018-02-18,11.9025,12.12,11.72,0.3999999999999986,0.22999999999999865,12.115,12.19,11.99,0.1999999999999993,-0.02999999999999936,11.75,11.94,11.63,0.3099999999999987,0.22999999999999865,11.9125,12.07,11.72,0.34999999999999964,0.05000000000000071,39624046,47096492,33317580,13778912,-13778912
2018-02-25,12.232,12.66,11.67,0.9900000000000002,-0.47000000000000064,12.448,12.88,11.93,0.9500000000000011,-0.5,11.926,12.39,11.43,0.9600000000000009,-0.620000000000001,12.154,12.53,11.81,0.7199999999999989,-0.6099999999999994,52591766,63207376,42265208,20942168,15858312
2018-03-04,11.942,12.4,11.58,0.8200000000000003,0.33999999999999986,12.312,12.82,12.04,0.7800000000000011,-0.02000000000000135,11.638,11.74,11.55,0.1899999999999995,-0.02999999999999936,11.916,12.24,11.7,0.5400000000000009,-0.21000000000000085,76754958,127603192,43734836,83868356,45939532
2018-03-11,11.576,11.76,11.43,0.33000000000000007,-0.2699999999999996,11.734,12.03,11.55,0.47999999999999865,-0.2699999999999996,11.27,11.48,11.1,0.3800000000000008,-0.16000000000000014,11.49,11.64,11.36,0.28000000000000114,-0.049999999999998934,88511395,174302560,37590984,136711576,-46157688
2018-03-18,11.198,11.41,10.91,0.5,-0.5,11.366,11.74,10.97,0.7699999999999996,-0.7699999999999996,10.975999999999999,11.35,10.57,0.7799999999999994,-0.7799999999999994,11.068,11.43,10.63,0.7999999999999989,-0.7999999999999989,55581189,65116928,44691712,20425216,1535844
2018-03-25,10.2875,10.71,9.94,0.7700000000000014,-0.7700000000000014,10.41,10.8,10.08,0.7200000000000006,-0.7200000000000006,9.92,10.18,9.79,0.39000000000000057,-0.3699999999999992,10.075,10.44,9.81,0.629999999999999,-0.3899999999999988,64485833,75878504,48681416,27197088,-27197088
2018-04-01,9.716000000000001,10.05,9.08,0.9700000000000006,-0.16000000000000014,10.004,10.2,9.77,0.4299999999999997,-0.040000000000000924,9.452,9.91,9.04,0.870000000000001,-0.009999999999999787,9.696,10.02,9.53,0.4900000000000002,0.08000000000000007,60783799,67356888,51087144,16269744,-13737452
2018-04-08,9.91,10.2,9.75,0.4499999999999993,0.4499999999999993,10.046,10.22,9.84,0.3800000000000008,0.3800000000000008,9.744,9.88,9.52,0.3600000000000012,0.3600000000000012,9.868,10.08,9.53,0.5500000000000007,0.40000000000000036,39461702,47784420,29169324,18615096,553048
2018-04-15,10.204,10.51,10.0,0.5099999999999998,0.05000000000000071,10.364,10.65,10.14,0.5099999999999998,-0.02999999999999936,10.074,10.33,9.9,0.4299999999999997,0.049999999999998934,10.214,10.52,9.99,0.5299999999999994,-0.09999999999999964,42707703,57841640,28875068,28966572,10136836
