Date,SPDR Russell 1000 Yield Focus_Open_average,SPDR Russell 1000 Yield Focus_Open_max,SPDR Russell 1000 Yield Focus_Open_min,SPDR Russell 1000 Yield Focus_Open_volatility,SPDR Russell 1000 Yield Focus_Open_change,SPDR Russell 1000 Yield Focus_High_average,SPDR Russell 1000 Yield Focus_High_max,SPDR Russell 1000 Yield Focus_High_min,SPDR Russell 1000 Yield Focus_High_volatility,SPDR Russell 1000 Yield Focus_High_change,SPDR Russell 1000 Yield Focus_Low_average,SPDR Russell 1000 Yield Focus_Low_max,SPDR Russell 1000 Yield Focus_Low_min,SPDR Russell 1000 Yield Focus_Low_volatility,SPDR Russell 1000 Yield Focus_Low_change,SPDR Russell 1000 Yield Focus_Close_average,SPDR Russell 1000 Yield Focus_Close_max,SPDR Russell 1000 Yield Focus_Close_min,SPDR Russell 1000 Yield Focus_Close_volatility,SPDR Russell 1000 Yield Focus_Close_change
2018-04-08,68.99,68.99,68.99,0.0,0.0,68.99,68.99,68.99,0.0,0.0,68.99,68.99,68.99,0.0,0.0,68.99,68.99,68.99,0.0,0.0
2018-04-15,68.65,68.65,68.65,0.0,0.0,68.65,68.65,68.65,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.48,68.48,68.48,0.0,0.0
2018-04-22,69.2,69.2,69.2,0.0,0.0,69.2,69.2,69.2,0.0,0.0,68.72,68.72,68.72,0.0,0.0,68.72,68.72,68.72,0.0,0.0
2018-04-29,68.64,68.64,68.64,0.0,0.0,68.77,68.77,68.77,0.0,0.0,68.45,68.45,68.45,0.0,0.0,68.61,68.61,68.61,0.0,0.0
2018-05-06,69.58,69.58,69.58,0.0,0.0,69.58,69.58,69.58,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.55,69.55,69.55,0.0,0.0
2018-05-13,70.33,70.33,70.33,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.33,70.33,70.33,0.0,0.0
2018-05-20,70.02,70.02,70.02,0.0,0.0,70.02,70.02,70.02,0.0,0.0,70.02,70.02,70.02,0.0,0.0,70.02,70.02,70.02,0.0,0.0
2018-05-27,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2018-06-03,72.3,72.3,72.3,0.0,0.0,72.43,72.43,72.43,0.0,0.0,72.3,72.3,72.3,0.0,0.0,72.41,72.41,72.41,0.0,0.0
2018-06-10,70.74,70.74,70.74,0.0,0.0,71.4,71.4,71.4,0.0,0.0,70.73,70.73,70.73,0.0,0.0,70.77,70.77,70.77,0.0,0.0
2018-06-17,71.67,71.67,71.67,0.0,0.0,71.67,71.67,71.67,0.0,0.0,70.64,70.64,70.64,0.0,0.0,70.8,70.8,70.8,0.0,0.0
2018-06-24,69.92,69.92,69.92,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.89,69.89,69.89,0.0,0.0,69.95,69.95,69.95,0.0,0.0
2018-07-01,70.75,70.75,70.75,0.0,0.0,70.89,70.89,70.89,0.0,0.0,70.75,70.75,70.75,0.0,0.0,70.89,70.89,70.89,0.0,0.0
2018-07-08,71.3,71.3,71.3,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.3,71.3,71.3,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2018-07-15,71.17,71.17,71.17,0.0,0.0,71.17,71.17,71.17,0.0,0.0,71.13,71.13,71.13,0.0,0.0,71.13,71.13,71.13,0.0,0.0
2018-07-22,72.33,72.33,72.33,0.0,0.0,72.33,72.33,72.33,0.0,0.0,71.61,71.61,71.61,0.0,0.0,71.61,71.61,71.61,0.0,0.0
2018-07-29,72.4,72.4,72.4,0.0,0.0,72.47,72.47,72.47,0.0,0.0,72.4,72.4,72.4,0.0,0.0,72.47,72.47,72.47,0.0,0.0
2018-08-05,71.88,71.88,71.88,0.0,0.0,71.88,71.88,71.88,0.0,0.0,71.81,71.81,71.81,0.0,0.0,71.81,71.81,71.81,0.0,0.0
2018-08-12,73.31,73.31,73.31,0.0,0.0,73.51,73.51,73.51,0.0,0.0,73.31,73.31,73.31,0.0,0.0,73.51,73.51,73.51,0.0,0.0
2018-08-19,73.09,73.09,73.09,0.0,0.0,73.33,73.33,73.33,0.0,0.0,73.09,73.09,73.09,0.0,0.0,73.27,73.27,73.27,0.0,0.0
2018-08-26,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0,73.17,73.17,73.17,0.0,0.0
2018-09-02,73.75,73.75,73.75,0.0,0.0,73.75,73.75,73.75,0.0,0.0,73.6,73.6,73.6,0.0,0.0,73.6,73.6,73.6,0.0,0.0
2018-09-09,73.7,73.7,73.7,0.0,0.0,73.73,73.73,73.73,0.0,0.0,73.67,73.67,73.67,0.0,0.0,73.67,73.67,73.67,0.0,0.0
2018-09-16,72.97,72.97,72.97,0.0,0.0,73.0,73.0,73.0,0.0,0.0,72.72,72.72,72.72,0.0,0.0,72.72,72.72,72.72,0.0,0.0
2018-09-23,73.01,73.01,73.01,0.0,0.0,73.09,73.09,73.09,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.52,72.52,72.52,0.0,0.0
2018-09-30,71.54,71.54,71.54,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.49,71.49,71.49,0.0,0.0,71.74,71.74,71.74,0.0,0.0
2018-10-07,68.83,68.83,68.83,0.0,0.0,69.21,69.21,69.21,0.0,0.0,68.83,68.83,68.83,0.0,0.0,69.21,69.21,69.21,0.0,0.0
2018-10-14,68.8,68.8,68.8,0.0,0.0,68.8,68.8,68.8,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2018-10-21,67.39,67.39,67.39,0.0,0.0,67.39,67.39,67.39,0.0,0.0,67.24,67.24,67.24,0.0,0.0,67.25,67.25,67.25,0.0,0.0
2018-10-28,68.67,68.67,68.67,0.0,0.0,68.88,68.88,68.88,0.0,0.0,68.67,68.67,68.67,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2018-11-04,69.78,69.78,69.78,0.0,0.0,69.78,69.78,69.78,0.0,0.0,69.78,69.78,69.78,0.0,0.0,69.78,69.78,69.78,0.0,0.0
2018-11-11,68.7,68.7,68.7,0.0,0.0,68.84,68.84,68.84,0.0,0.0,68.65,68.65,68.65,0.0,0.0,68.84,68.84,68.84,0.0,0.0
2018-11-18,68.3,68.3,68.3,0.0,0.0,68.44,68.44,68.44,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.43,68.43,68.43,0.0,0.0
2018-11-25,70.21,70.21,70.21,0.0,0.0,70.25,70.25,70.25,0.0,0.0,69.92,69.92,69.92,0.0,0.0,69.92,69.92,69.92,0.0,0.0
2018-12-02,66.36,66.36,66.36,0.0,0.0,66.68,66.68,66.68,0.0,0.0,65.69,65.69,65.69,0.0,0.0,66.68,66.68,66.68,0.0,0.0
2018-12-09,65.5,65.5,65.5,0.0,0.0,65.56,65.56,65.56,0.0,0.0,63.86,63.86,63.86,0.0,0.0,64.07,64.07,64.07,0.0,0.0
2018-12-16,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2018-12-23,61.89,61.89,61.89,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.54,61.54,61.54,0.0,0.0,61.85,61.85,61.85,0.0,0.0
2018-12-30,63.54,63.54,63.54,0.0,0.0,63.96,63.96,63.96,0.0,0.0,63.52,63.52,63.52,0.0,0.0,63.52,63.52,63.52,0.0,0.0
2019-01-06,64.86,64.86,64.86,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.86,64.86,64.86,0.0,0.0
2019-01-13,66.38,66.38,66.38,0.0,0.0,66.83,66.83,66.83,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.83,66.83,66.83,0.0,0.0
2019-01-20,66.4,66.4,66.4,0.0,0.0,66.82,66.82,66.82,0.0,0.0,66.4,66.4,66.4,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2019-01-27,67.89,67.89,67.89,0.0,0.0,68.28,68.28,68.28,0.0,0.0,67.89,67.89,67.89,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2019-02-03,68.39,68.39,68.39,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.01,68.01,68.01,0.0,0.0,68.08,68.08,68.08,0.0,0.0
2019-02-10,69.27,69.27,69.27,0.0,0.0,69.27,69.27,69.27,0.0,0.0,69.13,69.13,69.13,0.0,0.0,69.26,69.26,69.26,0.0,0.0
2019-02-17,70.1,70.1,70.1,0.0,0.0,70.2,70.2,70.2,0.0,0.0,69.89,69.89,69.89,0.0,0.0,69.89,69.89,69.89,0.0,0.0
2019-02-24,70.28,70.28,70.28,0.0,0.0,70.28,70.28,70.28,0.0,0.0,68.89,68.89,68.89,0.0,0.0,69.49,69.49,69.49,0.0,0.0
2019-03-03,68.75,68.75,68.75,0.0,0.0,69.15,69.15,69.15,0.0,0.0,68.67,68.67,68.67,0.0,0.0,69.14,69.14,69.14,0.0,0.0
2019-03-10,69.0,69.0,69.0,0.0,0.0,69.25,69.25,69.25,0.0,0.0,68.73,68.73,68.73,0.0,0.0,69.15,69.15,69.15,0.0,0.0
2019-03-17,68.36,68.36,68.36,0.0,0.0,68.47,68.47,68.47,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.37,68.37,68.37,0.0,0.0
2019-03-24,69.46,69.46,69.46,0.0,0.0,70.12,70.12,70.12,0.0,0.0,69.46,69.46,69.46,0.0,0.0,70.12,70.12,70.12,0.0,0.0
2019-03-31,70.85,70.85,70.85,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.9,70.9,70.9,0.0,0.0
2019-04-07,71.33,71.33,71.33,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.19,71.19,71.19,0.0,0.0,71.19,71.19,71.19,0.0,0.0
2019-04-14,71.0,71.0,71.0,0.0,0.0,71.0,71.0,71.0,0.0,0.0,70.74,70.74,70.74,0.0,0.0,70.74,70.74,70.74,0.0,0.0
2019-04-21,71.37,71.37,71.37,0.0,0.0,71.37,71.37,71.37,0.0,0.0,71.15,71.15,71.15,0.0,0.0,71.15,71.15,71.15,0.0,0.0
2019-04-28,71.0,71.0,71.0,0.0,0.0,71.11,71.11,71.11,0.0,0.0,70.61,70.61,70.61,0.0,0.0,71.11,71.11,71.11,0.0,0.0
2019-05-05,69.0,69.0,69.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,68.49,68.49,68.49,0.0,0.0,68.75,68.75,68.75,0.0,0.0
2019-05-12,68.73,68.73,68.73,0.0,0.0,68.98,68.98,68.98,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.9,68.9,68.9,0.0,0.0
2019-05-19,68.74,68.74,68.74,0.0,0.0,68.83,68.83,68.83,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2019-05-26,66.64,66.64,66.64,0.0,0.0,67.5,67.5,67.5,0.0,0.0,66.64,66.64,66.64,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2019-06-02,70.03,70.03,70.03,0.0,0.0,70.13,70.13,70.13,0.0,0.0,69.8,69.8,69.8,0.0,0.0,69.8,69.8,69.8,0.0,0.0
2019-06-09,70.24,70.24,70.24,0.0,0.0,70.29,70.29,70.29,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.09,70.09,70.09,0.0,0.0
2019-06-16,70.58,70.58,70.58,0.0,0.0,70.65,70.65,70.65,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.39,70.39,70.39,0.0,0.0
2019-06-23,71.42,71.42,71.42,0.0,0.0,71.52,71.52,71.52,0.0,0.0,70.75,70.75,70.75,0.0,0.0,71.06,71.06,71.06,0.0,0.0
2019-06-30,70.82,70.82,70.82,0.0,0.0,70.88,70.88,70.88,0.0,0.0,70.63,70.63,70.63,0.0,0.0,70.69,70.69,70.69,0.0,0.0
2019-07-07,71.2,71.2,71.2,0.0,0.0,71.28,71.28,71.28,0.0,0.0,71.13,71.13,71.13,0.0,0.0,71.25,71.25,71.25,0.0,0.0
2019-07-14,71.11,71.11,71.11,0.0,0.0,71.11,71.11,71.11,0.0,0.0,70.63,70.63,70.63,0.0,0.0,70.74,70.74,70.74,0.0,0.0
2019-07-21,72.03,72.03,72.03,0.0,0.0,72.03,72.03,72.03,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.77,71.77,71.77,0.0,0.0
2019-07-28,68.12,68.12,68.12,0.0,0.0,68.12,68.12,68.12,0.0,0.0,66.52,66.52,66.52,0.0,0.0,67.01,67.01,67.01,0.0,0.0
2019-08-04,66.91,66.91,66.91,0.0,0.0,66.98,66.98,66.98,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.78,66.78,66.78,0.0,0.0
2019-08-11,67.19,67.19,67.19,0.0,0.0,67.28,67.28,67.28,0.0,0.0,67.16,67.16,67.16,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2019-08-18,65.29,65.29,65.29,0.0,0.0,65.6,65.6,65.6,0.0,0.0,65.29,65.29,65.29,0.0,0.0,65.4,65.4,65.4,0.0,0.0
2019-08-25,67.23,67.23,67.23,0.0,0.0,67.25,67.25,67.25,0.0,0.0,67.03,67.03,67.03,0.0,0.0,67.03,67.03,67.03,0.0,0.0
2019-09-01,69.13,69.13,69.13,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.13,69.13,69.13,0.0,0.0,70.33,70.33,70.33,0.0,0.0
2019-09-08,71.83,71.83,71.83,0.0,0.0,72.17,72.17,72.17,0.0,0.0,71.83,71.83,71.83,0.0,0.0,72.17,72.17,72.17,0.0,0.0
2019-09-15,69.94,69.94,69.94,0.0,0.0,70.69,70.69,70.69,0.0,0.0,69.94,69.94,69.94,0.0,0.0,70.61,70.61,70.61,0.0,0.0
2019-09-22,70.42,70.42,70.42,0.0,0.0,70.84,70.84,70.84,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.7,70.7,70.7,0.0,0.0
2019-09-29,68.82,68.82,68.82,0.0,0.0,68.92,68.92,68.92,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.54,68.54,68.54,0.0,0.0
2019-10-06,69.17,69.17,69.17,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.17,69.17,69.17,0.0,0.0,69.5,69.5,69.5,0.0,0.0
2019-10-13,70.99,70.99,70.99,0.0,0.0,71.39,71.39,71.39,0.0,0.0,70.99,70.99,70.99,0.0,0.0,71.24,71.24,71.24,0.0,0.0
2019-10-20,72.98,72.98,72.98,0.0,0.0,73.47,73.47,73.47,0.0,0.0,72.98,72.98,72.98,0.0,0.0,73.23,73.23,73.23,0.0,0.0
2019-10-27,74.04,74.04,74.04,0.0,0.0,74.4,74.4,74.4,0.0,0.0,74.04,74.04,74.04,0.0,0.0,74.4,74.4,74.4,0.0,0.0
2019-11-03,74.76,74.76,74.76,0.0,0.0,74.76,74.76,74.76,0.0,0.0,74.76,74.76,74.76,0.0,0.0,74.76,74.76,74.76,0.0,0.0
2019-11-10,74.96,74.96,74.96,0.0,0.0,74.96,74.96,74.96,0.0,0.0,74.63,74.63,74.63,0.0,0.0,74.81,74.81,74.81,0.0,0.0
2019-11-17,74.64,74.64,74.64,0.0,0.0,74.68,74.68,74.68,0.0,0.0,74.6,74.6,74.6,0.0,0.0,74.68,74.68,74.68,0.0,0.0
2019-11-24,74.19,74.19,74.19,0.0,0.0,74.53,74.53,74.53,0.0,0.0,74.19,74.19,74.19,0.0,0.0,74.44,74.44,74.44,0.0,0.0
2019-12-01,74.64,74.64,74.64,0.0,0.0,74.8,74.8,74.8,0.0,0.0,74.54,74.54,74.54,0.0,0.0,74.54,74.54,74.54,0.0,0.0
2019-12-08,76.13,76.13,76.13,0.0,0.0,76.14,76.14,76.14,0.0,0.0,75.91,75.91,75.91,0.0,0.0,75.91,75.91,75.91,0.0,0.0
2019-12-15,76.21,76.21,76.21,0.0,0.0,76.4,76.4,76.4,0.0,0.0,75.62,75.62,75.62,0.0,0.0,76.3,76.3,76.3,0.0,0.0
2019-12-22,76.05,76.05,76.05,0.0,0.0,76.17,76.17,76.17,0.0,0.0,75.98,75.98,75.98,0.0,0.0,76.0,76.0,76.0,0.0,0.0
2019-12-29,75.5,75.5,75.5,0.0,0.0,75.58,75.58,75.58,0.0,0.0,75.47,75.47,75.47,0.0,0.0,75.58,75.58,75.58,0.0,0.0
