Date,FFG_Open_average,FFG_Open_max,FFG_Open_min,FFG_Open_volatility,FFG_Open_change,FFG_High_average,FFG_High_max,FFG_High_min,FFG_High_volatility,FFG_High_change,FFG_Low_average,FFG_Low_max,FFG_Low_min,FFG_Low_volatility,FFG_Low_change,FFG_Close_average,FFG_Close_max,FFG_Close_min,FFG_Close_volatility,FFG_Close_change,FFG_Volume_average,FFG_Volume_max,FFG_Volume_min,FFG_Volume_volatility,FFG_Volume_change
2018-09-02,80.9,81.45,80.45,1.0,0.29999999999999716,81.29,81.65,80.8,0.8500000000000085,-0.20000000000000284,79.916,80.15,79.8,0.3500000000000085,0.1700000000000017,80.59,81.35,80.1,1.25,-0.5500000000000114,11637,19897,7564,12333,-6667
2018-09-09,80.96,82.85,80.0,2.8499999999999943,2.75,81.89,83.35,80.6,2.75,2.75,80.5,81.75,79.55,2.200000000000003,2.200000000000003,81.33,82.75,80.05,2.700000000000003,2.0,10957,14469,8200,6269,-3640
2018-09-16,81.25,81.9,80.15,1.75,-1.6999999999999886,81.96000000000001,83.15,80.95,2.200000000000003,-2.200000000000003,80.02,81.65,78.5,3.1500000000000057,-1.9000000000000057,81.03,81.8,80.45,1.3499999999999943,-0.8499999999999943,26377,63734,10828,52906,-640
2018-09-23,77.01,80.75,74.25,6.5,-5.0,77.942,81.5,75.5,6.0,-4.439999999999998,76.126,78.65,74.2,4.450000000000003,-4.320000000000007,76.816,79.85,74.53,5.319999999999993,-5.319999999999993,28247,60372,14834,45538,-14258
2018-09-30,74.78999999999999,75.11,74.19,0.9200000000000017,0.6599999999999966,75.184,75.5,74.67,0.8299999999999983,0.8299999999999983,74.142,74.85,72.83,2.019999999999996,2.019999999999996,74.872,75.44,74.03,1.4099999999999966,1.4099999999999966,28531,51211,20965,30246,3789
2018-10-07,74.374,75.36,73.68,1.6799999999999926,-1.509999999999991,75.022,76.0,73.7,2.299999999999997,-2.299999999999997,72.838,75.21,70.1,5.109999999999999,-5.109999999999999,73.586,75.45,71.84,3.6099999999999994,-3.6099999999999994,23432,36235,16110,20125,2706
2018-10-14,71.194,72.2,70.0,2.200000000000003,-2.200000000000003,71.736,73.04,70.44,2.6000000000000085,-2.3700000000000045,70.082,70.86,69.53,1.3299999999999983,-1.0999999999999943,70.812,72.14,69.79,2.3499999999999943,-2.3499999999999943,20089,26751,12193,14558,-10932
2018-10-21,68.122,69.69,66.67,3.019999999999996,-0.7600000000000051,68.86,69.96,67.28,2.6799999999999926,-1.7199999999999989,66.83,69.0,65.4,3.5999999999999943,-2.6899999999999977,67.562,69.23,66.71,2.5200000000000102,-2.1400000000000006,18100,31847,13120,18727,2987
2018-10-28,68.894,71.0,65.5,5.5,3.9599999999999937,70.008,71.03,68.75,2.280000000000001,2.200000000000003,67.926,69.25,65.5,3.75,3.3299999999999983,69.212,70.31,68.6,1.710000000000008,1.5799999999999983,15645,18882,11646,7236,-7236
2018-11-04,70.978,71.48,70.4,1.0799999999999983,1.0799999999999983,71.334,71.99,70.6,1.3900000000000006,0.9000000000000057,70.378,71.21,69.33,1.8799999999999955,1.519999999999996,71.096,71.49,70.28,1.2099999999999937,1.2099999999999937,16178,19970,13337,6633,-1785
2018-11-11,70.922,72.07,70.05,2.019999999999996,-1.75,71.28,72.07,70.14,1.9299999999999926,-1.8599999999999994,69.868,70.3,69.28,1.019999999999996,-1.019999999999996,70.666,71.57,69.46,2.1099999999999994,-2.1099999999999994,17394,21058,12745,8313,3874
2018-11-18,69.88,70.96,69.1,1.8599999999999994,1.8599999999999994,70.405,70.96,69.96,1.0,1.0,69.21000000000001,69.4,69.05,0.3500000000000085,0.1700000000000017,69.91,70.41,69.54,0.8699999999999903,-0.09000000000000341,11433,15683,4797,10886,-1435
2018-11-25,69.842,70.66,69.29,1.3699999999999903,1.3100000000000023,70.646,71.32,69.99,1.3299999999999983,1.3299999999999983,69.258,70.19,68.75,1.4399999999999977,0.980000000000004,70.11,71.09,69.26,1.8299999999999983,1.8299999999999983,21541,38254,10417,27837,22085
2018-12-02,68.68,70.2,67.48,2.719999999999999,-2.3200000000000074,69.9375,72.21,68.95,3.259999999999991,-2.819999999999993,67.9325,69.69,66.83,2.8599999999999994,-1.9599999999999937,68.665,69.9,67.65,2.25,-0.7600000000000051,22027,28051,13200,14851,-9064
2018-12-09,68.748,69.62,67.88,1.740000000000009,-1.0,69.254,70.0,68.64,1.3599999999999994,-0.7099999999999937,68.158,68.81,67.38,1.4300000000000068,-1.0200000000000102,68.724,69.62,67.65,1.9699999999999989,-1.4499999999999886,20754,27072,10272,16800,16800
2018-12-16,67.27,68.06,66.47,1.5900000000000034,-1.5900000000000034,68.15,69.4,66.97,2.430000000000007,-2.430000000000007,66.328,67.67,64.61,3.0600000000000023,-3.0600000000000023,66.678,67.67,64.61,3.0600000000000023,-3.0600000000000023,32619,72602,10557,62045,-17780
2018-12-23,65.6375,66.88,63.67,3.2099999999999937,3.2099999999999937,66.8275,67.18,66.5,0.6800000000000068,0.12999999999999545,65.01,65.62,63.66,1.960000000000008,1.740000000000009,66.2225,66.55,65.65,0.8999999999999915,-0.8299999999999983,39360,62620,24447,38173,38173
2018-12-30,67.25,68.23,65.02,3.210000000000008,3.210000000000008,68.67500000000001,69.25,68.18,1.0699999999999932,0.8799999999999955,66.8125,68.21,65.02,3.1899999999999977,3.1899999999999977,68.0025,68.58,67.24,1.3400000000000034,0.22999999999998977,28265,41297,21749,19548,-14327
2019-01-06,69.104,69.51,68.56,0.9500000000000028,-0.35999999999999943,69.566,69.72,69.5,0.21999999999999886,0.20999999999999375,68.674,69.15,68.19,0.960000000000008,0.960000000000008,69.118,69.58,68.76,0.8199999999999932,0.4899999999999949,19264,24179,13759,10420,-8611
2019-01-13,69.345,70.65,67.75,2.9000000000000057,1.8500000000000085,70.3125,71.2,68.8,2.4000000000000057,2.4000000000000057,68.725,70.3,66.81,3.489999999999995,3.489999999999995,69.71000000000001,70.61,67.59,3.019999999999996,3.019999999999996,26488,42750,11713,31037,-21821
2019-01-20,69.752,70.25,69.28,0.9699999999999989,-0.25,70.274,70.73,69.7,1.0300000000000011,0.1700000000000017,69.062,69.45,68.61,0.8400000000000034,-0.8400000000000034,69.386,69.71,68.87,0.8399999999999892,-0.8399999999999892,13367,15934,10712,5222,-5222
2019-01-27,69.368,71.04,68.07,2.970000000000013,1.8200000000000074,70.104,71.25,68.57,2.680000000000007,1.8599999999999994,68.688,70.31,67.42,2.8900000000000006,2.6099999999999994,69.618,71.02,67.7,3.319999999999993,3.319999999999993,18680,29516,10623,18893,-11180
2019-02-03,69.512,70.73,68.0,2.730000000000004,-2.1300000000000097,70.124,71.15,68.49,2.660000000000011,-1.1000000000000085,68.778,70.17,66.81,3.3599999999999994,-2.219999999999999,69.432,70.21,68.41,1.7999999999999972,-0.8900000000000006,14959,25348,8043,17305,17305
2019-02-10,69.27000000000001,69.65,68.8,0.8500000000000085,-0.8500000000000085,69.85249999999999,70.14,69.67,0.46999999999999886,-0.4300000000000068,68.8725,69.47,68.32,1.1500000000000057,-0.8700000000000045,69.62,70.11,68.86,1.25,-0.4299999999999926,46175,74542,18038,56504,54672
2019-02-17,70.376,71.65,69.49,2.160000000000011,1.1600000000000108,71.002,71.65,70.35,1.3000000000000114,0.5800000000000125,69.80199999999999,69.96,69.49,0.46999999999999886,0.45000000000000284,70.364,71.38,69.84,1.539999999999992,0.269999999999996,19552,31698,9399,22299,-15581
2019-02-24,69.42399999999999,70.3,68.25,2.049999999999997,-1.7399999999999949,69.842,70.48,68.59,1.8900000000000006,-1.8900000000000006,68.856,69.35,67.56,1.789999999999992,-1.789999999999992,69.2,69.87,68.07,1.8000000000000114,-1.2800000000000011,19760,26929,14293,12636,12636
2019-03-03,67.478,68.31,66.31,2.0,-1.2999999999999972,68.138,68.88,67.01,1.8699999999999903,-0.7000000000000028,66.892,67.86,65.63,2.230000000000004,-0.8599999999999994,67.542,68.48,66.57,1.9100000000000108,-0.5,19831,25098,15207,9891,6964
2019-03-10,67.944,68.16,67.75,0.4099999999999966,-0.14000000000000057,68.39,68.74,67.97,0.769999999999996,-0.39000000000000057,67.612,68.0,66.85,1.1500000000000057,-0.04000000000000625,67.886,68.2,67.56,0.6400000000000006,0.269999999999996,38222,75579,18412,57167,2717
2019-03-17,66.346,68.3,63.71,4.589999999999996,-4.589999999999996,66.598,68.3,64.0,4.299999999999997,-4.299999999999997,65.09,67.56,62.75,4.810000000000002,-4.810000000000002,65.41,67.9,63.08,4.820000000000007,-4.820000000000007,26420,45856,19755,26101,4180
2019-03-24,63.146,63.77,61.82,1.9500000000000028,-0.5900000000000034,63.546,63.94,62.87,1.0700000000000003,-0.269999999999996,62.192,63.39,59.61,3.780000000000001,-0.23000000000000398,63.066,63.68,62.29,1.3900000000000006,-0.21999999999999886,48477,144757,13346,131411,24731
2019-03-31,64.07,64.53,63.46,1.0700000000000003,1.0700000000000003,64.258,64.8,63.46,1.3399999999999963,1.3399999999999963,63.638,64.25,62.8,1.4500000000000028,1.4500000000000028,64.138,64.56,63.45,1.1099999999999994,0.980000000000004,29093,48201,15447,32754,-5626
2019-04-07,64.262,64.9,63.36,1.5400000000000063,0.6300000000000097,64.754,65.28,64.2,1.0799999999999983,0.6700000000000017,63.702,64.42,63.12,1.3000000000000043,0.5399999999999991,64.074,64.93,63.23,1.70000000000001,0.7000000000000028,19943,26978,12284,14694,-6010
2019-04-14,64.21000000000001,65.37,63.11,2.260000000000005,-1.0,64.775,65.62,63.54,2.0800000000000054,-1.8699999999999974,63.4775,64.11,62.55,1.5600000000000023,-1.5600000000000023,63.9675,65.24,62.81,2.4299999999999926,-2.4299999999999926,20442,24832,16231,8601,-8601
2019-04-21,62.558,63.37,61.37,2.0,-1.3400000000000034,63.146,63.7,62.37,1.3300000000000054,-0.13000000000000256,62.234,63.27,61.31,1.9600000000000009,-1.2600000000000051,62.638,63.27,61.69,1.5800000000000054,-0.030000000000001137,18584,25587,14344,11243,-6608
2019-04-28,63.122,65.05,62.46,2.5899999999999963,1.9499999999999957,64.30799999999999,66.0,63.1,2.8999999999999986,2.559999999999995,62.726,64.97,61.87,3.1000000000000014,2.8999999999999986,63.6,65.59,62.09,3.5,3.1200000000000045,17479,25542,7857,17685,-17685
2019-05-05,64.384,64.99,64.0,0.9899999999999949,-0.9899999999999949,64.978,65.4,64.2,1.2000000000000028,-1.1499999999999915,63.774,64.08,63.16,0.9200000000000017,-0.730000000000004,64.408,65.06,63.34,1.7199999999999989,-0.8499999999999943,18371,29809,11855,17954,11037
2019-05-12,64.406,65.14,63.62,1.5200000000000031,1.3300000000000054,65.702,66.28,64.51,1.769999999999996,1.5899999999999892,64.318,64.95,63.52,1.4299999999999997,1.4299999999999997,65.14,66.0,64.47,1.5300000000000011,1.5300000000000011,17598,24771,12342,12429,-591
2019-05-19,65.83500000000001,66.45,65.27,1.1800000000000068,-1.1800000000000068,66.25,66.82,65.51,1.309999999999988,-0.7599999999999909,65.45,66.33,64.35,1.980000000000004,-1.2099999999999937,65.7775,66.33,64.95,1.3799999999999955,-0.5499999999999972,14291,15648,12093,3555,277
2019-05-26,63.706,66.49,61.54,4.949999999999996,-4.949999999999996,64.298,66.49,62.53,3.9599999999999937,-3.559999999999995,62.442,63.76,60.96,2.799999999999997,-2.3699999999999974,63.158,64.47,61.56,2.9099999999999966,-1.5100000000000051,31569,46380,17439,28941,-13313
2019-06-02,63.61,64.37,62.87,1.500000000000007,-0.37000000000000455,64.03999999999999,64.37,63.43,0.9400000000000048,-0.8099999999999952,62.842,63.24,62.56,0.6799999999999997,-0.37000000000000455,63.488,64.15,62.71,1.4400000000000048,-0.8000000000000043,18540,28298,14410,13888,-652
2019-06-09,63.184,63.62,62.39,1.2299999999999969,-0.1699999999999946,63.79,63.95,63.64,0.3100000000000023,0.3100000000000023,62.914,63.27,62.3,0.970000000000006,0.07000000000000028,63.41,63.68,62.79,0.8900000000000006,0.2700000000000031,23105,28831,18954,9877,2087
2019-06-16,63.858000000000004,64.72,63.09,1.6299999999999955,-0.8299999999999983,64.494,65.28,63.6,1.6799999999999997,-1.4499999999999957,63.238,63.92,62.56,1.3599999999999994,-1.3599999999999994,63.586,64.85,62.68,2.1699999999999946,-2.1699999999999946,25194,45334,17410,27924,-3261
2019-06-23,62.876,64.41,61.3,3.1099999999999994,1.6599999999999966,63.484,64.41,62.8,1.6099999999999994,1.0899999999999963,62.114000000000004,63.13,61.17,1.9600000000000009,1.0,62.822,63.89,61.21,2.6799999999999997,1.4699999999999989,30211,64295,19595,44700,-3133
2019-06-30,63.64,64.48,63.02,1.4600000000000009,0.6300000000000026,64.27,64.75,63.85,0.8999999999999986,0.8999999999999986,63.105000000000004,64.15,62.59,1.5600000000000023,1.490000000000009,64.0525,64.61,63.14,1.4699999999999989,1.4699999999999989,17362,35374,10183,25191,24488
2019-07-07,64.586,65.94,63.72,2.219999999999999,-0.5600000000000023,65.016,65.94,64.25,1.6899999999999977,-0.9500000000000028,63.406,64.6,62.26,2.3399999999999963,-2.020000000000003,64.144,65.28,63.55,1.730000000000004,-1.7000000000000028,17443,31684,10450,21234,21234
2019-07-14,64.006,64.34,63.8,0.5400000000000063,-0.030000000000001137,64.542,64.9,63.98,0.9200000000000088,-0.3399999999999963,63.538000000000004,64.0,63.09,0.9099999999999966,0.10999999999999943,64.056,64.46,63.52,0.9399999999999906,-0.4999999999999929,12125,20688,6941,13747,-7150
2019-07-21,63.13,63.82,62.64,1.1799999999999997,-0.38000000000000256,63.656,64.0,63.25,0.75,-0.04999999999999716,62.738,63.07,62.53,0.5399999999999991,0.09000000000000341,63.272,63.97,62.95,1.019999999999996,0.05999999999999517,16971,25875,12579,13296,-4179
2019-07-28,61.486,63.81,59.0,4.810000000000002,-3.759999999999998,62.34,64.25,59.72,4.530000000000001,-4.07,60.716,62.76,58.23,4.530000000000001,-4.530000000000001,61.356,63.37,59.48,3.8900000000000006,-3.8900000000000006,29714,49248,15161,34087,28160
2019-08-04,58.55,59.48,57.49,1.9899999999999949,-1.0499999999999972,58.93,59.7,57.86,1.8400000000000034,-1.0600000000000023,57.269999999999996,58.53,54.89,3.6400000000000006,0.18999999999999773,58.22,58.98,57.49,1.4899999999999949,-0.5700000000000003,29759,40519,12866,27653,-27653
2019-08-11,56.624,57.44,55.56,1.8799999999999955,-0.28000000000000114,57.148,58.49,55.99,2.5,-1.230000000000004,55.955999999999996,57.44,54.61,2.8299999999999983,-0.8900000000000006,56.504,57.95,55.42,2.530000000000001,-1.0300000000000011,16065,23772,10370,13402,-1487
2019-08-18,56.198,56.85,54.66,2.190000000000005,-2.190000000000005,56.566,57.23,55.2,2.029999999999994,-2.029999999999994,55.122,56.14,53.8,2.3400000000000034,-2.0,55.554,56.37,54.26,2.1099999999999994,-1.7399999999999949,18329,27857,7502,20355,10703
2019-08-25,54.129999999999995,54.64,52.91,1.730000000000004,-0.14000000000000057,54.4575,54.74,53.92,0.8200000000000003,-0.10999999999999943,53.44,54.17,52.91,1.2600000000000051,0.6600000000000037,53.8125,54.23,53.1,1.1299999999999955,1.1299999999999955,16846,21901,12668,9233,-8019
2019-09-01,54.52,55.27,53.57,1.7000000000000028,1.5499999999999972,55.066,56.3,53.86,2.4399999999999977,2.4399999999999977,54.31,55.12,53.17,1.9499999999999957,1.9499999999999957,54.796,56.3,53.29,3.009999999999998,3.009999999999998,19945,30214,10202,20012,-4504
2019-09-08,59.153999999999996,60.88,56.3,4.580000000000005,4.200000000000003,60.36,61.45,58.1,3.3500000000000014,3.3500000000000014,58.594,60.38,56.3,4.080000000000005,3.530000000000001,59.938,61.05,58.07,2.979999999999997,2.009999999999998,34370,52000,25214,26786,4280
2019-09-15,59.498,59.96,59.17,0.7899999999999991,-0.7899999999999991,60.126,60.53,59.96,0.5700000000000003,0.03999999999999915,58.86,59.17,58.6,0.5700000000000003,0.4299999999999997,59.546,59.95,59.18,0.7700000000000031,-0.14999999999999858,40350,93252,20583,72669,3207
2019-09-22,59.518,59.89,59.01,0.8800000000000026,0.28000000000000114,59.858,60.19,59.61,0.5799999999999983,0.490000000000002,58.982,59.38,58.72,0.6600000000000037,0.35999999999999943,59.434,59.81,58.94,0.8700000000000045,0.5700000000000003,23733,28757,15542,13215,9512
2019-09-29,57.498,59.76,56.38,3.3799999999999955,-2.5899999999999963,57.998,60.0,57.19,2.8100000000000023,-2.3200000000000003,56.468,57.59,55.37,2.220000000000006,-0.75,57.12,58.12,56.4,1.7199999999999989,-1.1299999999999955,18037,22586,12538,10048,-5815
2019-10-06,56.624,57.33,56.01,1.3200000000000003,0.37999999999999545,57.104,58.24,56.49,1.75,0.769999999999996,56.144,57.11,55.41,1.7000000000000028,1.0300000000000011,56.455999999999996,57.31,55.55,1.7600000000000051,1.4299999999999997,17679,29174,9820,19354,-2152
2019-10-13,57.322,57.99,56.95,1.0399999999999991,0.730000000000004,57.756,58.4,57.33,1.0700000000000003,0.8599999999999994,56.844,57.79,56.22,1.5700000000000003,1.5700000000000003,57.412,58.03,57.07,0.9600000000000009,0.9600000000000009,18248,25620,8653,16967,-16967
2019-10-20,57.54,58.32,56.67,1.6499999999999986,-0.7899999999999991,57.866,58.51,57.0,1.509999999999998,-0.7100000000000009,57.072,58.06,56.17,1.8900000000000006,-0.7899999999999991,57.516,58.37,56.47,1.8999999999999986,-0.8599999999999994,11412,17559,6440,11119,3591
2019-10-27,56.964,58.01,55.0,3.009999999999998,0.14999999999999858,57.73,58.5,56.64,1.8599999999999994,-1.2800000000000011,56.222,56.96,54.8,2.1600000000000037,-0.5399999999999991,57.518,58.42,56.64,1.7800000000000011,-1.5500000000000043,12365,16315,10152,6163,-1875
2019-11-03,58.312,59.19,57.1,2.0899999999999963,1.0599999999999952,59.116,59.53,58.3,1.230000000000004,0.6099999999999994,57.988,58.94,56.77,2.1699999999999946,1.4499999999999957,58.536,59.29,56.98,2.3100000000000023,1.730000000000004,18282,32785,5806,26979,-26529
2019-11-10,58.392,58.88,57.26,1.6200000000000045,-1.4200000000000017,58.868,59.42,57.73,1.6900000000000048,-1.480000000000004,57.874,58.46,56.71,1.75,-1.4699999999999989,58.27,59.1,57.04,2.0600000000000023,-2.0600000000000023,15963,25352,7555,17797,-17797
