Date,BDSI_Open_average,BDSI_Open_max,BDSI_Open_min,BDSI_Open_volatility,BDSI_Open_change,BDSI_High_average,BDSI_High_max,BDSI_High_min,BDSI_High_volatility,BDSI_High_change,BDSI_Low_average,BDSI_Low_max,BDSI_Low_min,BDSI_Low_volatility,BDSI_Low_change,BDSI_Close_average,BDSI_Close_max,BDSI_Close_min,BDSI_Close_volatility,BDSI_Close_change,BDSI_Volume_average,BDSI_Volume_max,BDSI_Volume_min,BDSI_Volume_volatility,BDSI_Volume_change
2018-01-14,2.62,2.8,2.5,0.2999999999999998,-0.2999999999999998,2.714,2.85,2.63,0.2200000000000002,-0.1299999999999999,2.516,2.55,2.5,0.04999999999999982,-0.04999999999999982,2.616,2.7,2.58,0.1200000000000001,0.0,630083,751738,532970,218768,76662
2018-01-21,2.55,2.65,2.5,0.1499999999999999,-0.10000000000000009,2.598,2.7,2.53,0.17000000000000037,-0.10000000000000009,2.424,2.47,2.4,0.07000000000000028,-0.07000000000000028,2.48,2.55,2.45,0.09999999999999964,-0.04999999999999982,473412,795311,329162,466149,-53349
2018-01-28,2.34,2.45,2.25,0.20000000000000018,-0.1499999999999999,2.406,2.58,2.3,0.28000000000000025,-0.28000000000000025,2.2319999999999998,2.3,2.1,0.19999999999999973,-0.19999999999999973,2.32,2.45,2.25,0.20000000000000018,-0.20000000000000018,667166,1218828,90367,1128461,622504
2018-02-04,2.26,2.3,2.2,0.09999999999999964,0.09999999999999964,2.326,2.35,2.3,0.050000000000000266,0.050000000000000266,2.17,2.2,2.14,0.06000000000000005,0.040000000000000036,2.26,2.3,2.2,0.09999999999999964,0.0,450003,538385,312400,225985,4970
2018-02-11,2.3,2.55,2.1,0.44999999999999973,-0.44999999999999973,2.3375,2.55,2.2,0.34999999999999964,-0.34999999999999964,2.125,2.3,2.05,0.25,-0.25,2.1925,2.4,2.1,0.2999999999999998,-0.2999999999999998,561497,668389,476802,191587,-176323
2018-02-18,2.07,2.1,2.05,0.050000000000000266,0.0,2.126,2.15,2.1,0.04999999999999982,0.0,1.998,2.05,1.98,0.06999999999999984,0.04999999999999982,2.066,2.1,2.03,0.07000000000000028,0.07000000000000028,400399,633872,283548,350324,-110341
2018-02-25,2.22,2.25,2.15,0.10000000000000009,0.050000000000000266,2.266,2.3,2.25,0.04999999999999982,0.0,2.148,2.2,2.11,0.0900000000000003,0.040000000000000036,2.24,2.25,2.2,0.04999999999999982,0.0,261765,337225,158898,178327,-167995
2018-03-04,2.18,2.2,2.1,0.10000000000000009,0.0,2.224,2.25,2.2,0.04999999999999982,0.0,2.13,2.2,2.1,0.10000000000000009,-0.10000000000000009,2.164,2.2,2.1,0.10000000000000009,-0.050000000000000266,221812,323454,79980,243474,221705
2018-03-11,2.1,2.2,2.0,0.20000000000000018,-0.20000000000000018,2.17,2.25,2.05,0.20000000000000018,-0.20000000000000018,2.0,2.1,1.9,0.20000000000000018,-0.20000000000000018,2.066,2.2,1.95,0.2500000000000002,-0.19999999999999996,414684,688753,157879,530874,377471
2018-03-18,2.08,2.2,1.95,0.2500000000000002,0.19999999999999996,2.18,2.25,2.1,0.1499999999999999,0.10000000000000009,2.006,2.1,1.9,0.20000000000000018,0.20000000000000018,2.13,2.2,2.05,0.15000000000000036,0.10000000000000009,1029985,1378237,737150,641087,-605312
2018-03-25,2.175,2.25,2.1,0.1499999999999999,0.10000000000000009,2.2675,2.31,2.21,0.10000000000000009,0.08999999999999986,2.11,2.19,2.05,0.14000000000000012,-0.050000000000000266,2.1625,2.25,2.1,0.1499999999999999,0.0,289075,409560,154043,255517,-255517
2018-04-01,2.09,2.15,2.05,0.10000000000000009,0.0,2.176,2.2,2.15,0.050000000000000266,0.03000000000000025,2.022,2.05,2.0,0.04999999999999982,0.04999999999999982,2.08,2.15,2.05,0.10000000000000009,0.0,193588,284601,116400,168201,15799
2018-04-08,2.13,2.2,2.1,0.10000000000000009,0.10000000000000009,2.21,2.3,2.15,0.1499999999999999,0.04999999999999982,2.072,2.2,2.0,0.20000000000000018,0.20000000000000018,2.15,2.2,2.1,0.10000000000000009,0.10000000000000009,411226,801828,141395,660433,-660433
