Date,FCFS_Open_average,FCFS_Open_max,FCFS_Open_min,FCFS_Open_volatility,FCFS_Open_change,FCFS_High_average,FCFS_High_max,FCFS_High_min,FCFS_High_volatility,FCFS_High_change,FCFS_Low_average,FCFS_Low_max,FCFS_Low_min,FCFS_Low_volatility,FCFS_Low_change,FCFS_Close_average,FCFS_Close_max,FCFS_Close_min,FCFS_Close_volatility,FCFS_Close_change,FCFS_Volume_average,FCFS_Volume_max,FCFS_Volume_min,FCFS_Volume_volatility,FCFS_Volume_change
2018-03-25,80.5375,81.7,79.6,2.1000000000000085,-0.75,81.4875,81.95,80.5,1.4500000000000028,0.15000000000000568,79.5125,80.35,79.0,1.3499999999999943,1.0999999999999943,80.35,81.25,79.65,1.5999999999999943,1.0999999999999943,383049,540961,286883,254078,-111514
2018-04-01,81.66,82.75,79.9,2.8499999999999943,0.6000000000000085,82.696,83.28,81.95,1.3299999999999983,0.6499999999999915,80.94,82.15,79.75,2.4000000000000057,0.45000000000000284,81.71,82.75,80.8,1.9500000000000028,0.5499999999999972,361505,501044,202717,298327,-66989
2018-04-08,83.75,85.1,82.35,2.75,2.1000000000000085,84.5,85.1,83.55,1.5499999999999972,1.0,83.096,84.15,81.58,2.5700000000000074,2.0700000000000074,83.87,84.55,83.15,1.3999999999999915,0.5999999999999943,243580,306394,167127,139267,-3106
2018-04-15,83.79,84.35,82.65,1.6999999999999886,-1.5499999999999972,84.32600000000001,85.15,82.83,2.3200000000000074,-1.5700000000000074,82.96000000000001,83.9,81.7,2.200000000000003,-1.7999999999999972,83.35,84.1,82.2,1.8999999999999915,-1.0499999999999972,407168,499305,316745,182560,-182560
2018-04-22,82.91,84.9,80.75,4.150000000000006,1.7000000000000028,84.45,88.35,81.8,6.549999999999997,4.849999999999994,81.33,84.3,80.2,4.099999999999994,3.700000000000003,83.0,86.7,80.75,5.950000000000003,5.5,482360,749442,287698,461744,243846
2018-04-29,88.21000000000001,90.2,86.45,3.75,3.75,89.35,91.0,87.8,3.200000000000003,2.4000000000000057,87.37,88.3,85.8,2.5,2.049999999999997,88.66,90.85,87.75,3.0999999999999943,0.20000000000000284,439664,568104,323991,244113,45309
2018-05-06,88.67,89.4,88.05,1.3500000000000085,0.9000000000000057,89.17,89.9,88.35,1.5500000000000114,1.3000000000000114,88.116,89.03,87.3,1.730000000000004,1.4500000000000028,88.63,89.45,87.75,1.7000000000000028,1.2999999999999972,433102,517808,368746,149062,-127327
2018-05-13,91.02,93.4,88.55,4.8500000000000085,4.8500000000000085,92.58,94.75,89.55,5.200000000000003,5.200000000000003,90.886,93.4,88.35,5.050000000000011,5.050000000000011,92.01,94.35,88.9,5.449999999999989,5.449999999999989,387055,565233,284642,280591,-173282
2018-05-20,92.65,94.5,90.65,3.8499999999999943,-3.8499999999999943,92.9,94.9,90.65,4.25,-4.25,91.525,93.1,89.7,3.3999999999999915,-3.3999999999999915,91.85,93.15,90.1,3.0500000000000114,-3.0500000000000114,442185,683069,337874,345195,34152
2018-05-27,90.75,92.65,89.4,3.25,3.25,91.79,93.95,90.15,3.799999999999997,3.799999999999997,90.584,92.5,88.97,3.530000000000001,3.530000000000001,91.39,93.85,89.35,4.5,4.5,359556,465473,290815,174658,-90964
2018-06-03,94.31,95.3,93.7,1.5999999999999943,0.09999999999999432,94.916,95.4,94.45,0.9500000000000028,-0.3299999999999983,93.44,94.35,92.05,2.299999999999997,-1.2000000000000028,94.4,95.15,94.0,1.1500000000000057,-0.5999999999999943,271254,362363,233784,128579,-2705
2018-06-10,92.8,94.05,91.75,2.299999999999997,-1.8999999999999915,93.08,94.15,92.4,1.75,-1.6500000000000057,91.964,92.6,91.4,1.1999999999999886,-1.0999999999999943,92.39,92.95,91.85,1.1000000000000085,-1.1000000000000085,367394,760736,189065,571671,106
2018-06-17,91.82,92.7,91.1,1.6000000000000085,0.5,92.46,93.6,91.1,2.5,0.5,90.648,91.94,89.15,2.789999999999992,-0.75,91.54,92.75,90.2,2.549999999999997,-0.45000000000000284,381749,991364,211274,780090,-8981
2018-06-24,90.3,91.65,89.1,2.5500000000000114,-0.7999999999999972,91.384,91.95,90.45,1.5,-0.28000000000000114,89.306,89.95,88.43,1.519999999999996,-0.6000000000000085,90.47,91.6,89.05,2.549999999999997,-0.09999999999999432,260691,400281,196428,203853,106242
2018-07-01,90.95,91.75,89.45,2.299999999999997,-0.6500000000000057,91.83,92.25,90.95,1.2999999999999972,0.0799999999999983,89.97,91.0,89.08,1.9200000000000017,0.29999999999999716,90.975,92.15,89.5,2.6500000000000057,0.8000000000000114,193096,222477,164427,58050,14569
2018-07-08,92.29,93.25,91.55,1.7000000000000028,-1.1500000000000057,92.63,93.25,91.8,1.4500000000000028,-1.1500000000000057,91.466,91.95,90.7,1.25,-1.0799999999999983,91.98,92.85,90.9,1.9499999999999886,-1.5499999999999972,183407,319293,108670,210623,131210
2018-07-15,92.32,93.75,90.95,2.799999999999997,2.799999999999997,93.286,94.15,92.2,1.9500000000000028,1.9500000000000028,92.1,93.5,90.95,2.549999999999997,2.549999999999997,92.97,93.8,91.8,2.0,2.0,211605,388555,148336,240219,-240219
2018-07-22,90.53,94.15,82.25,11.900000000000006,-11.900000000000006,90.964,94.15,82.97,11.180000000000007,-11.180000000000007,87.166,92.95,81.28,11.670000000000002,-11.269999999999996,88.2,93.8,82.4,11.399999999999991,-10.899999999999991,375377,554407,196673,357734,155235
2018-07-29,80.67,82.6,79.05,3.549999999999997,-3.549999999999997,81.46,82.8,79.6,3.200000000000003,-3.0,79.54,81.0,78.3,2.700000000000003,-2.700000000000003,80.17999999999999,81.2,79.3,1.9000000000000057,-1.9000000000000057,303915,351049,257971,93078,-48870
2018-08-05,80.3,80.95,79.45,1.5,1.25,81.356,81.95,80.7,1.25,1.25,79.952,80.6,79.3,1.2999999999999972,0.8700000000000045,80.6,80.85,80.15,0.6999999999999886,0.3999999999999915,162480,220993,113942,107051,-54574
2018-08-12,80.32,80.6,79.85,0.75,0.09999999999999432,81.084,81.65,80.8,0.8500000000000085,-0.730000000000004,79.666,80.5,79.1,1.4000000000000057,-0.5499999999999972,80.24000000000001,81.0,79.4,1.5999999999999943,-0.7999999999999972,168149,241604,138817,102787,29613
2018-08-19,81.36,82.05,80.15,1.8999999999999915,1.8999999999999915,82.66,83.95,81.95,2.0,2.0,81.10000000000001,81.95,80.15,1.7999999999999972,1.7999999999999972,81.79,82.4,81.0,1.4000000000000057,0.9000000000000057,174146,286123,109567,176556,76327
2018-08-26,81.525,82.7,80.4,2.299999999999997,-2.299999999999997,81.975,82.95,81.3,1.6500000000000057,-1.6500000000000057,80.8375,81.55,80.0,1.5499999999999972,-1.5499999999999972,81.3,81.8,80.75,1.0499999999999972,-0.5,127215,162463,103261,59202,47220
2018-09-02,80.36,81.3,79.65,1.6499999999999915,-1.2999999999999972,80.654,81.45,80.12,1.3299999999999983,-1.1200000000000045,79.48,79.75,78.9,0.8499999999999943,-0.45000000000000284,79.97,80.6,79.6,1.0,-0.9499999999999886,180685,246626,152217,94409,-94409
2018-09-09,81.07,82.05,79.25,2.799999999999997,2.799999999999997,81.974,82.55,81.4,1.1499999999999915,0.8999999999999915,80.324,81.22,78.35,2.8700000000000045,2.75,81.45,82.0,80.9,1.0999999999999943,0.29999999999999716,215947,313494,171737,141757,113645
2018-09-16,81.45,82.85,80.05,2.799999999999997,1.2999999999999972,82.37,83.5,81.2,2.299999999999997,1.1000000000000085,80.648,82.3,79.3,3.0,1.2999999999999972,81.5,83.0,79.75,3.25,2.1500000000000057,397808,903041,178324,724717,20663
2018-09-23,83.054,85.2,81.85,3.3500000000000085,0.46999999999999886,83.59,85.65,82.62,3.030000000000001,-0.6599999999999966,82.0,83.42,80.68,2.739999999999995,-1.4699999999999989,82.312,83.5,80.86,2.6400000000000006,-2.239999999999995,231633,289829,178503,111326,-111326
2018-09-30,79.458,80.87,77.24,3.6300000000000097,-3.6300000000000097,80.04599999999999,81.02,78.4,2.6199999999999903,-2.509999999999991,77.35,79.16,73.94,5.219999999999999,-5.219999999999999,78.928,80.51,77.47,3.0400000000000063,-1.5699999999999932,189600,226589,108085,118504,-27777
2018-10-07,75.244,77.62,73.45,4.170000000000002,-3.660000000000011,76.396,78.67,75.17,3.5,-3.5,73.99600000000001,76.43,73.04,3.3900000000000006,-3.1300000000000097,74.562,76.83,73.69,3.1400000000000006,-2.510000000000005,255524,372768,112913,259855,-203565
2018-10-14,76.702,78.23,74.72,3.510000000000005,3.510000000000005,78.13,79.11,77.35,1.7600000000000051,1.7600000000000051,75.786,77.41,73.0,4.409999999999997,4.409999999999997,77.542,78.13,77.02,1.1099999999999994,0.9599999999999937,241332,306306,166561,139745,-106620
2018-10-21,76.69,78.61,74.75,3.8599999999999994,0.9899999999999949,78.922,79.95,77.38,2.5700000000000074,-0.5900000000000034,75.208,77.32,72.26,5.059999999999988,0.8899999999999864,76.866,78.73,74.94,3.7900000000000063,-0.6899999999999977,270755,337900,227163,110737,-23712
2018-10-28,80.654,82.5,78.19,4.310000000000002,4.310000000000002,81.784,83.43,80.04,3.3900000000000006,3.3900000000000006,79.612,81.41,77.3,4.109999999999999,4.109999999999999,81.214,82.94,79.92,3.019999999999996,3.019999999999996,326832,508065,170346,337719,317389
2018-11-04,84.31,86.42,82.95,3.469999999999999,0.060000000000002274,85.794,87.58,83.49,4.090000000000003,-1.9499999999999886,82.61,85.48,80.64,4.840000000000003,-0.4200000000000017,84.43,86.41,83.02,3.3900000000000006,-2.950000000000003,312920,415192,218582,196610,-31863
2018-11-11,84.39,87.32,82.5,4.819999999999993,3.839999999999989,85.976,88.3,84.0,4.299999999999997,3.3900000000000006,82.608,85.37,79.07,6.300000000000011,3.8400000000000034,84.956,87.5,82.06,5.439999999999998,3.8100000000000023,299622,421884,190064,231820,-90080
2018-11-18,85.69,86.97,85.05,1.9200000000000017,1.9200000000000017,86.8425,88.36,85.97,2.3900000000000006,2.3900000000000006,85.16,86.87,84.17,2.700000000000003,2.510000000000005,85.9975,86.95,84.67,2.280000000000001,2.280000000000001,190087,262043,100609,161434,37378
2018-11-25,87.606,88.31,86.67,1.6400000000000006,1.6400000000000006,88.726,89.92,87.06,2.8599999999999994,2.009999999999991,86.408,88.06,85.06,3.0,-1.039999999999992,87.83800000000001,89.05,86.51,2.539999999999992,0.4399999999999977,225281,268742,194013,74729,-52460
2018-12-02,83.0025,86.64,79.62,7.019999999999996,-7.019999999999996,84.5875,86.9,81.33,5.570000000000007,-5.570000000000007,80.8425,82.45,79.15,3.299999999999997,-3.299999999999997,82.08500000000001,84.35,80.15,4.199999999999989,-2.4599999999999937,251377,441073,152458,288615,-57105
2018-12-09,80.906,84.01,77.95,6.060000000000002,-3.230000000000004,82.126,84.99,78.92,6.069999999999993,-2.700000000000003,77.862,81.23,75.22,6.010000000000005,-3.3599999999999994,79.752,84.0,75.48,8.519999999999996,-5.549999999999997,264040,372457,185119,187338,187338
2018-12-16,72.804,75.98,69.29,6.689999999999998,-6.689999999999998,73.338,76.15,69.92,6.230000000000004,-6.230000000000004,70.342,74.33,66.28,8.049999999999997,-6.8799999999999955,71.414,74.53,68.35,6.180000000000007,-6.180000000000007,402210,812268,143318,668950,-288645
2018-12-23,69.995,71.89,68.72,3.1700000000000017,3.1700000000000017,71.17,72.56,70.1,2.460000000000008,2.460000000000008,69.02000000000001,70.45,67.59,2.8599999999999994,2.8599999999999994,70.965,72.35,70.01,2.339999999999989,2.339999999999989,300703,338040,283706,54334,-43967
2018-12-30,71.67,72.9,71.1,1.8000000000000114,1.6200000000000045,73.345,74.49,72.33,2.1599999999999966,2.1599999999999966,70.9125,72.47,69.83,2.6400000000000006,2.219999999999999,72.22999999999999,73.32,70.53,2.789999999999992,1.4699999999999989,291919,316821,253779,63042,-2523
2019-01-06,75.242,76.68,73.55,3.1300000000000097,3.1300000000000097,76.65,78.16,74.53,3.6299999999999955,3.6299999999999955,74.042,75.6,72.43,3.1699999999999875,2.9499999999999886,76.202,77.25,74.39,2.8599999999999994,2.8599999999999994,235420,448547,151508,297039,-76486
2019-01-13,79.0875,81.5,77.19,4.310000000000002,4.310000000000002,80.675,83.12,78.75,4.3700000000000045,4.3700000000000045,78.3425,80.99,76.75,4.239999999999995,4.009999999999991,80.26,82.36,78.51,3.8499999999999943,3.8499999999999943,248069,295416,195339,100077,87068
2019-01-20,83.27799999999999,84.57,82.3,2.269999999999996,1.7999999999999972,84.512,85.72,83.59,2.1299999999999955,2.1299999999999955,82.172,83.56,81.24,2.3200000000000074,-0.12000000000000455,83.698,84.77,82.52,2.25,1.4599999999999937,251458,368654,175341,193313,-193313
2019-01-27,82.114,84.32,79.93,4.389999999999986,-2.799999999999997,84.262,85.63,82.73,2.8999999999999915,-1.7399999999999949,81.118,82.98,79.8,3.180000000000007,-3.180000000000007,82.63,85.01,81.21,3.8000000000000114,-1.6200000000000045,332443,524683,195601,329082,142643
2019-02-03,81.33800000000001,82.53,80.26,2.269999999999996,1.3799999999999955,82.352,82.95,81.78,1.1700000000000017,0.8500000000000085,80.522,81.56,79.51,2.049999999999997,2.030000000000001,81.824,82.48,80.71,1.7700000000000102,1.7700000000000102,127744,176339,80748,95591,-33360
2019-02-10,85.3375,86.77,82.67,4.099999999999994,4.099999999999994,86.7175,87.06,86.15,0.9099999999999966,0.9099999999999966,84.785,85.88,82.48,3.3999999999999915,2.719999999999999,85.8575,86.09,85.59,0.5,-0.3100000000000023,238713,308080,187496,120584,-66147
2019-02-17,87.654,89.56,85.23,4.329999999999998,4.329999999999998,88.786,90.56,87.3,3.260000000000005,3.260000000000005,86.522,88.38,83.56,4.819999999999993,4.819999999999993,88.122,89.03,86.86,2.1700000000000017,1.6400000000000006,189995,288134,131558,156576,41236
2019-02-24,87.894,89.3,86.7,2.5999999999999943,1.1099999999999994,88.766,89.72,87.28,2.4399999999999977,0.1700000000000017,87.0,88.0,86.1,1.9000000000000057,1.1899999999999977,87.712,89.13,86.85,2.280000000000001,1.190000000000012,187761,217095,144435,72660,-26213
2019-03-03,86.756,88.34,84.87,3.469999999999999,-1.3599999999999994,87.51,89.16,86.21,2.950000000000003,-2.2299999999999898,85.66799999999999,87.71,84.44,3.269999999999996,-2.299999999999997,86.348,88.48,85.41,3.0700000000000074,-2.200000000000003,152870,216862,102780,114082,59317
2019-03-10,86.65,86.98,86.32,0.6600000000000108,0.1700000000000017,87.38,88.01,86.86,1.1500000000000057,0.5600000000000023,85.956,86.3,85.62,0.6799999999999926,-0.01999999999999602,86.504,86.87,85.93,0.9399999999999977,0.789999999999992,215022,409208,114136,295072,148965
2019-03-17,85.97,87.26,83.28,3.980000000000004,-3.780000000000001,87.228,88.46,85.58,2.8799999999999955,-2.1000000000000085,84.67399999999999,85.99,82.92,3.069999999999993,-3.069999999999993,85.69,87.84,83.27,4.570000000000007,-1.730000000000004,180906,229367,153662,75705,5795
2019-03-24,86.138,87.45,85.44,2.010000000000005,2.010000000000005,87.236,88.11,86.6,1.5100000000000051,1.3400000000000034,85.604,86.2,84.99,1.210000000000008,1.0400000000000063,86.42,87.73,85.84,1.8900000000000006,1.8900000000000006,201113,234153,151083,83070,83070
2019-03-31,88.166,88.59,87.86,0.730000000000004,0.730000000000004,88.828,89.44,88.47,0.9699999999999989,0.9699999999999989,87.098,87.68,86.27,1.4100000000000108,0.46000000000000796,88.122,88.83,87.59,1.2399999999999949,0.8799999999999955,127513,168946,100156,68790,-60791
2019-04-07,89.222,90.5,88.32,2.180000000000007,1.0500000000000114,89.978,90.53,89.2,1.3299999999999983,1.039999999999992,88.202,89.08,87.45,1.6299999999999955,1.1200000000000045,89.316,90.21,88.16,2.049999999999997,1.6000000000000085,196009,293215,141166,152049,-1955
2019-04-14,89.1275,89.76,88.61,1.1500000000000057,-0.7000000000000028,89.825,90.33,89.41,0.9200000000000017,-0.75,87.83,88.66,86.59,2.069999999999993,-2.069999999999993,88.9625,89.38,88.74,0.6400000000000006,-0.15000000000000568,198961,225543,140587,84956,-11780
2019-04-21,95.152,99.74,88.95,10.789999999999992,10.789999999999992,96.878,100.43,91.0,9.430000000000007,8.950000000000003,93.74199999999999,98.57,88.16,10.409999999999997,10.280000000000001,96.12,99.38,90.91,8.469999999999999,7.540000000000006,326966,506620,228317,278303,-34606
2019-04-28,98.028,98.8,96.38,2.4200000000000017,0.009999999999990905,99.172,100.32,97.69,2.6299999999999955,0.8400000000000034,97.062,98.28,96.37,1.9099999999999966,1.9099999999999966,98.42,100.25,96.7,3.549999999999997,1.6799999999999926,250367,434343,140101,294242,12134
2019-05-05,96.702,99.35,93.25,6.099999999999994,-5.25,97.54,100.15,93.97,6.180000000000007,-5.570000000000007,95.272,97.32,92.54,4.779999999999987,-4.769999999999996,96.33800000000001,99.35,93.92,5.429999999999993,-5.429999999999993,197833,252401,151849,100552,57173
2019-05-12,94.342,95.67,93.02,2.6500000000000057,0.30000000000001137,95.848,96.89,94.89,2.0,2.0,93.53,94.45,92.42,2.030000000000001,0.21999999999999886,94.804,95.98,93.61,2.3700000000000045,1.4000000000000057,184565,347911,108909,239002,-62112
2019-05-19,94.69749999999999,95.36,93.85,1.5100000000000051,-1.480000000000004,95.585,96.03,94.47,1.5600000000000023,0.21000000000000796,93.91,95.3,92.93,2.3699999999999903,-1.4500000000000028,94.795,95.44,93.36,2.0799999999999983,-0.09999999999999432,107835,123465,87390,36075,20842
2019-05-26,95.002,95.71,94.4,1.309999999999988,-0.25,96.006,96.72,94.76,1.9599999999999937,-0.07000000000000739,94.15,94.92,92.34,2.5799999999999983,-0.29999999999999716,95.33,96.04,94.72,1.3200000000000074,1.0500000000000114,210774,275866,179932,95934,19506
2019-06-02,96.472,97.1,95.38,1.7199999999999989,-0.6099999999999994,97.494,98.73,96.29,2.4399999999999977,1.5200000000000102,95.51,96.03,94.6,1.4300000000000068,-0.269999999999996,96.654,98.44,95.1,3.3400000000000034,1.3499999999999943,168403,239197,123795,115402,24178
2019-06-09,99.296,100.12,98.46,1.6600000000000108,0.10000000000000853,99.784,100.5,99.26,1.2399999999999949,-0.4299999999999926,97.946,98.41,97.14,1.269999999999996,-0.3199999999999932,98.832,99.69,97.82,1.8700000000000045,-1.0900000000000034,176522,220585,111586,108999,30784
2019-06-16,98.92399999999999,99.67,98.58,1.0900000000000034,1.0900000000000034,99.632,100.0,99.44,0.5600000000000023,0.519999999999996,98.408,98.85,98.1,0.75,0.14000000000000057,99.09,99.43,98.73,0.7000000000000028,0.4200000000000017,237579,396776,119307,277469,184619
2019-06-23,99.972,101.19,98.03,3.1599999999999966,1.6899999999999977,101.048,101.83,100.25,1.5799999999999983,0.519999999999996,98.67,100.22,97.01,3.2099999999999937,1.019999999999996,99.892,101.11,97.92,3.1899999999999977,0.9099999999999966,243717,365264,158157,207107,-191417
2019-06-30,101.6425,101.92,101.01,0.9099999999999966,0.9099999999999966,102.135,102.4,101.86,0.5400000000000063,0.060000000000002274,100.9325,101.06,100.81,0.25,-0.10999999999999943,101.6625,102.22,100.92,1.2999999999999972,-0.39000000000000057,105121,144398,65093,79305,-17624
2019-07-07,101.986,103.1,100.62,2.4799999999999898,2.4799999999999898,103.17999999999999,104.05,101.74,2.3100000000000023,1.490000000000009,101.00999999999999,102.07,100.1,1.9699999999999989,1.7800000000000011,102.15,103.08,101.47,1.6099999999999994,0.46999999999999886,164186,222119,124041,98078,-42860
2019-07-14,103.402,103.9,102.29,1.6099999999999994,1.259999999999991,104.788,105.74,104.12,1.6199999999999903,0.6899999999999977,102.91,103.74,102.25,1.4899999999999949,0.39000000000000057,103.522,104.24,102.68,1.559999999999988,-0.7999999999999972,220756,336198,143561,192637,192637
2019-07-21,101.496,103.02,98.57,4.450000000000003,0.10999999999999943,104.51,106.8,103.5,3.299999999999997,0.14999999999999147,100.158,102.22,97.86,4.359999999999999,-0.5999999999999943,103.048,106.25,100.41,5.840000000000003,-1.4500000000000028,285388,385854,199955,185899,60175
2019-07-28,100.818,103.59,98.09,5.5,-3.219999999999999,102.386,105.0,98.89,6.109999999999999,-5.099999999999994,99.134,101.31,95.1,6.210000000000008,-6.210000000000008,100.076,103.22,95.9,7.319999999999993,-7.319999999999993,225616,388313,166542,221771,-19408
2019-08-04,98.09400000000001,100.06,96.3,3.760000000000005,2.680000000000007,99.69,101.12,98.44,2.680000000000007,0.4300000000000068,96.472,98.65,92.19,6.460000000000008,2.6299999999999955,98.91199999999999,100.32,97.65,2.6699999999999875,1.3499999999999943,126318,138840,112112,26728,-25841
2019-08-11,99.196,101.69,97.84,3.8499999999999943,2.980000000000004,100.746,103.42,99.03,4.390000000000001,2.3100000000000023,98.778,101.19,96.83,4.359999999999999,2.530000000000001,99.678,101.6,97.75,3.8499999999999943,1.5699999999999932,162396,270594,78739,191855,143049
2019-08-18,99.9,101.59,97.17,4.420000000000002,-4.159999999999997,100.836,102.89,99.29,3.5999999999999943,-3.5999999999999943,97.782,99.45,95.91,3.5400000000000063,-1.6899999999999977,99.046,100.84,96.15,4.689999999999998,-2.030000000000001,123946,152437,95710,56727,-23836
2019-08-25,99.87,100.78,98.72,2.0600000000000023,0.9599999999999937,100.5675,101.07,99.85,1.2199999999999989,0.980000000000004,98.55,99.6,97.91,1.6899999999999977,0.5,99.33500000000001,99.87,98.73,1.1400000000000006,-0.20999999999999375,124340,172130,81611,90519,56571
2019-09-01,98.344,100.48,95.11,5.3700000000000045,-3.230000000000004,99.32,101.91,96.32,5.590000000000003,-2.5700000000000074,96.762,99.35,92.05,7.299999999999997,-4.180000000000007,98.13,100.22,95.3,4.920000000000002,-1.960000000000008,193834,509927,76362,433565,381009
2019-09-08,97.19,98.43,95.49,2.940000000000012,1.8900000000000006,98.128,99.1,95.93,3.1699999999999875,1.9799999999999898,95.988,97.32,94.17,3.1499999999999915,2.239999999999995,97.496,98.39,95.81,2.5799999999999983,1.7199999999999989,202382,245502,189195,56307,-53475
2019-09-15,96.148,97.03,94.46,2.5700000000000074,-2.5700000000000074,96.986,98.94,95.55,3.3900000000000006,-3.3900000000000006,94.56,95.89,92.72,3.1700000000000017,-3.1700000000000017,95.452,96.54,94.15,2.3900000000000006,-2.3500000000000085,1715836,7399683,186079,7213604,301695
2019-09-22,92.92,94.0,90.59,3.4099999999999966,-3.3699999999999903,93.978,95.28,92.53,2.75,-2.75,91.14,92.1,89.99,2.1099999999999994,-1.1699999999999875,92.266,93.65,90.34,3.3100000000000023,-0.7199999999999989,326474,433045,269379,163666,-141106
2019-09-29,89.628,91.86,88.29,3.569999999999993,-2.4299999999999926,90.528,92.69,89.79,2.8999999999999915,-2.4599999999999937,88.65,90.3,87.33,2.969999999999999,-1.9699999999999989,89.372,90.43,88.04,2.3900000000000006,-1.0100000000000051,229230,349866,155400,194466,-74131
2019-10-06,90.506,92.2,88.62,3.5799999999999983,2.9499999999999886,91.82,93.82,89.87,3.9499999999999886,2.3799999999999955,90.09400000000001,91.79,87.98,3.8100000000000023,2.5799999999999983,90.682,92.01,88.92,3.0900000000000034,1.9299999999999926,175770,194875,156963,37912,20695
2019-10-13,92.104,94.15,90.72,3.430000000000007,3.200000000000003,93.226,95.48,91.43,4.049999999999997,4.049999999999997,91.102,94.15,87.7,6.450000000000003,6.450000000000003,92.83,94.97,90.78,4.189999999999998,4.189999999999998,168479,199539,134935,64604,-21132
2019-10-20,88.264,94.72,84.65,10.069999999999993,-9.379999999999995,90.368,96.41,86.16,10.25,-9.189999999999998,86.938,94.57,84.65,9.919999999999987,-9.22999999999999,87.45,94.78,85.02,9.760000000000005,-8.480000000000004,377043,564523,184358,380165,-46366
2019-10-27,85.656,86.3,85.08,1.2199999999999989,-0.8200000000000074,86.07000000000001,87.24,85.31,1.9299999999999926,-1.9299999999999926,84.278,85.72,83.2,2.519999999999996,-2.510000000000005,85.014,86.46,83.92,2.539999999999992,-2.539999999999992,229702,259987,200635,59352,-6274
2019-11-03,81.734,83.74,79.95,3.789999999999992,-3.789999999999992,82.43599999999999,84.46,81.56,2.8999999999999915,-2.6799999999999926,80.72,81.4,79.86,1.5400000000000063,-1.5400000000000063,81.338,81.84,80.56,1.2800000000000011,-0.6800000000000068,246073,412824,138978,273846,-214943
2019-11-10,80.952,81.4,80.22,1.1800000000000068,-1.1800000000000068,81.538,82.27,80.25,2.019999999999996,-2.019999999999996,80.044,80.76,78.37,2.3900000000000006,-2.3900000000000006,80.622,81.5,79.05,2.450000000000003,-2.450000000000003,216646,267439,143827,123612,-23432
