Date,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Open_average,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Open_max,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Open_min,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Open_volatility,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Open_change,iShares iBonds Dec 2021 AMT Free MunicipalEtf_High_average,iShares iBonds Dec 2021 AMT Free MunicipalEtf_High_max,iShares iBonds Dec 2021 AMT Free MunicipalEtf_High_min,iShares iBonds Dec 2021 AMT Free MunicipalEtf_High_volatility,iShares iBonds Dec 2021 AMT Free MunicipalEtf_High_change,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Low_average,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Low_max,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Low_min,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Low_volatility,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Low_change,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Close_average,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Close_max,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Close_min,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Close_volatility,iShares iBonds Dec 2021 AMT Free MunicipalEtf_Close_change
2018-03-25,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-04-01,25.31,25.31,25.31,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2018-04-08,25.27,25.27,25.27,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2018-04-15,25.27,25.27,25.27,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-04-22,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-04-29,25.26,25.26,25.26,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-05-06,25.24,25.24,25.24,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2018-05-13,25.3,25.3,25.3,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2018-05-20,25.33,25.33,25.33,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2018-05-27,25.31,25.31,25.31,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2018-06-03,25.38,25.38,25.38,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2018-06-10,25.41,25.41,25.41,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-06-17,25.39,25.39,25.39,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-06-24,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-07-01,25.41,25.41,25.41,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-07-08,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-07-15,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2018-07-22,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-07-29,25.43,25.43,25.43,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2018-08-05,25.45,25.45,25.45,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-08-12,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-08-19,25.47,25.47,25.47,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2018-08-26,25.42,25.42,25.42,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-09-02,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-09-09,25.36,25.36,25.36,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-09-16,25.25,25.25,25.25,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2018-09-23,25.26,25.26,25.26,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2018-09-30,25.24,25.24,25.24,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-10-07,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-10-14,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-10-21,25.24,25.24,25.24,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2018-10-28,25.21,25.21,25.21,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-11-04,25.19,25.19,25.19,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-11-11,25.25,25.25,25.25,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2018-11-18,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2018-11-25,25.32,25.32,25.32,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2018-12-02,25.36,25.36,25.36,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-12-09,25.4,25.4,25.4,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-12-16,25.42,25.42,25.42,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-12-23,25.45,25.45,25.45,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2018-12-30,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-01-06,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-01-13,25.52,25.52,25.52,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2019-01-20,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2019-01-27,25.53,25.53,25.53,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2019-02-03,25.56,25.56,25.56,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2019-02-10,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-02-17,25.56,25.56,25.56,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-02-24,25.56,25.56,25.56,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2019-03-03,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-03-10,25.56,25.56,25.56,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-03-17,25.62,25.62,25.62,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2019-03-24,25.66,25.66,25.66,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-03-31,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-04-07,25.6,25.6,25.6,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-04-14,25.6,25.6,25.6,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-04-21,25.61,25.61,25.61,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-04-28,25.59,25.59,25.59,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2019-05-05,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-05-12,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2019-05-19,25.69,25.69,25.69,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2019-05-26,25.7,25.7,25.7,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-06-02,25.72,25.72,25.72,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-06-09,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2019-06-16,25.75,25.75,25.75,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-06-23,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-06-30,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-07-07,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-07-14,25.82,25.82,25.82,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2019-07-21,25.82,25.82,25.82,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-07-28,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-08-04,25.88,25.88,25.88,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2019-08-11,25.89,25.89,25.89,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2019-08-18,25.86,25.86,25.86,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-08-25,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2019-09-01,25.83,25.83,25.83,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-09-08,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-09-15,25.75,25.75,25.75,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-09-22,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2019-09-29,25.77,25.77,25.77,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-10-06,25.81,25.81,25.81,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-10-13,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-10-20,25.76,25.76,25.76,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-10-27,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-11-03,25.78,25.78,25.78,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-11-10,25.78,25.78,25.78,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-11-17,25.78,25.78,25.78,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-11-24,25.8,25.8,25.8,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-12-01,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-12-08,25.8,25.8,25.8,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-12-15,25.77,25.77,25.77,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-12-22,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-12-29,25.79,25.79,25.79,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.8,25.8,25.8,0.0,0.0
