Date,ITIC_Open_average,ITIC_Open_max,ITIC_Open_min,ITIC_Open_volatility,ITIC_Open_change,ITIC_High_average,ITIC_High_max,ITIC_High_min,ITIC_High_volatility,ITIC_High_change,ITIC_Low_average,ITIC_Low_max,ITIC_Low_min,ITIC_Low_volatility,ITIC_Low_change,ITIC_Close_average,ITIC_Close_max,ITIC_Close_min,ITIC_Close_volatility,ITIC_Close_change,ITIC_Volume_average,ITIC_Volume_max,ITIC_Volume_min,ITIC_Volume_volatility,ITIC_Volume_change
2018-01-14,194.78,197.14,190.0,7.139999999999986,-7.039999999999992,196.45,199.52,194.07,5.450000000000017,-4.719999999999999,185.34199999999998,197.04,162.67,34.370000000000005,-7.039999999999992,195.36,199.0,192.0,7.0,-5.199999999999989,2484,3469,1070,2399,1493
2018-01-21,194.044,195.75,193.0,2.75,0.6899999999999977,195.284,195.75,194.97,0.7800000000000011,-0.30000000000001137,193.788,195.75,191.72,4.030000000000001,1.9699999999999989,194.844,195.75,193.3,2.4499999999999886,1.8999999999999773,1386,2957,635,2322,-2202
2018-01-28,192.39000000000001,195.0,189.28,5.719999999999999,-5.0,192.604,195.0,190.0,5.0,-4.780000000000001,192.11,195.0,189.28,5.719999999999999,-5.099999999999994,192.528,195.0,189.9,5.099999999999994,-5.099999999999994,1434,2621,598,2023,1724
2018-02-04,191.052,193.02,186.35,6.670000000000016,6.539999999999992,191.932,193.38,188.0,5.3799999999999955,5.3799999999999955,189.15,192.89,186.35,6.539999999999992,6.539999999999992,190.48,193.38,188.0,5.3799999999999955,5.3799999999999955,2025,3503,1236,2267,-691
2018-02-11,190.2375,192.0,188.0,4.0,-2.9499999999999886,192.3475,192.94,191.0,1.9399999999999977,1.6999999999999886,190.0,192.0,188.0,4.0,-2.0,192.3475,192.94,191.0,1.9399999999999977,1.6999999999999886,2775,4963,1218,3745,-1758
2018-02-18,192.32399999999998,193.67,191.54,2.1299999999999955,0.060000000000002274,193.422,193.99,192.51,1.4800000000000182,-0.4900000000000091,192.154,193.67,191.5,2.1699999999999875,0.5600000000000023,192.84,193.94,192.02,1.9199999999999875,0.4899999999999807,1114,2922,0,2922,-2453
2018-02-25,192.57,194.0,191.35,2.6500000000000057,-1.0,193.35999999999999,195.91,191.35,4.560000000000002,2.9099999999999966,192.39,194.0,191.35,2.6500000000000057,-0.9000000000000057,192.75,194.0,191.35,2.6500000000000057,0.9000000000000057,1817,6389,355,6034,5803
2018-03-04,194.098,195.04,192.9,2.1399999999999864,-0.9000000000000057,196.678,199.46,195.0,4.460000000000008,3.9099999999999966,193.072,193.5,192.5,1.0,-0.1599999999999966,194.994,198.3,192.5,5.800000000000011,2.75,5948,11415,3186,8229,6469
2018-03-11,197.78,201.74,194.65,7.090000000000003,3.430000000000007,200.772,204.0,198.31,5.689999999999998,5.689999999999998,196.904,201.74,194.65,7.090000000000003,5.110000000000014,199.718,204.0,196.5,7.5,7.3700000000000045,3276,10875,768,10107,1742
2018-03-18,198.756,202.63,189.58,13.049999999999983,0.2599999999999909,202.75,209.95,199.6,10.349999999999994,9.949999999999989,197.55599999999998,200.2,189.58,10.619999999999976,-0.18000000000000682,199.956,201.68,198.42,3.2600000000000193,1.8000000000000114,1847,4454,570,3884,2750
2018-03-25,200.1325,201.03,199.0,2.030000000000001,1.5,200.7175,201.34,200.0,1.3400000000000034,-0.8400000000000034,198.335,199.9,195.44,4.460000000000008,-3.5600000000000023,199.97750000000002,200.65,199.0,1.6500000000000057,-0.28999999999999204,2100,3345,1021,2324,634
2018-04-01,196.03,198.59,195.02,3.569999999999993,-3.069999999999993,197.488,198.59,195.52,3.069999999999993,-3.069999999999993,194.312,195.78,190.0,5.780000000000001,5.52000000000001,197.35,198.01,195.52,2.4899999999999807,-2.3799999999999955,1008,1519,454,1065,-1065
2018-04-08,197.138,199.62,195.0,4.6200000000000045,-4.6200000000000045,197.138,199.62,195.0,4.6200000000000045,-4.6200000000000045,196.804,199.62,195.0,4.6200000000000045,-4.6200000000000045,196.924,199.62,195.0,4.6200000000000045,-4.6200000000000045,997,2262,497,1765,-378
2018-04-15,193.85399999999998,195.6,191.64,3.960000000000008,-0.5799999999999841,195.006,195.83,192.7,3.130000000000024,-0.7299999999999898,193.702,195.6,191.64,3.960000000000008,-0.5799999999999841,194.766,195.75,192.7,3.0500000000000114,-0.7299999999999898,947,1522,0,1522,-1196
2018-04-22,192.3,193.93,190.04,3.890000000000015,-0.4099999999999966,194.15,194.7,193.82,0.8799999999999955,0.6999999999999886,192.3,193.93,190.04,3.890000000000015,-0.4099999999999966,193.882,194.7,192.48,2.219999999999999,0.6999999999999886,888,1427,0,1427,204
2018-04-29,191.214,193.19,186.0,7.189999999999998,-1.3799999999999955,193.148,194.0,191.6,2.4000000000000057,-1.3799999999999955,190.678,192.98,186.0,6.97999999999999,-1.3799999999999955,191.746,192.98,191.19,1.789999999999992,-1.3799999999999955,3018,7497,0,7497,0
2018-05-06,190.9,192.93,189.71,3.219999999999999,1.6599999999999966,191.238,193.0,189.71,3.289999999999992,1.7299999999999898,190.336,191.27,189.71,1.5600000000000023,-1.1599999999999966,190.66,191.7,189.71,1.9899999999999807,-1.1599999999999966,527,1297,0,1297,622
2018-05-13,191.044,192.11,190.05,2.0600000000000023,0.6599999999999966,191.104,192.11,190.05,2.0600000000000023,0.6599999999999966,188.484,190.71,182.55,8.159999999999997,2.0,189.754,190.71,188.71,2.0,2.0,1097,1488,687,801,-230
2018-05-20,187.64499999999998,189.28,186.0,3.280000000000001,-3.280000000000001,187.9425,189.28,186.9,2.3799999999999955,-2.289999999999992,186.98,188.6,186.0,2.5999999999999943,-1.3199999999999932,187.345,188.6,186.47,2.1299999999999955,-0.3299999999999841,723,1607,0,1607,-203
