Date,ANZBY_Open_average,ANZBY_Open_max,ANZBY_Open_min,ANZBY_Open_volatility,ANZBY_Open_change,ANZBY_High_average,ANZBY_High_max,ANZBY_High_min,ANZBY_High_volatility,ANZBY_High_change,ANZBY_Low_average,ANZBY_Low_max,ANZBY_Low_min,ANZBY_Low_volatility,ANZBY_Low_change,ANZBY_Close_average,ANZBY_Close_max,ANZBY_Close_min,ANZBY_Close_volatility,ANZBY_Close_change,ANZBY_Volume_average,ANZBY_Volume_max,ANZBY_Volume_min,ANZBY_Volume_volatility,ANZBY_Volume_change
2018-01-14,22.708,22.84,22.53,0.3099999999999987,0.120000000000001,22.79,22.94,22.64,0.3000000000000007,0.16000000000000014,22.63,22.84,22.41,0.4299999999999997,0.2699999999999996,22.744,22.94,22.52,0.4200000000000017,0.28000000000000114,34032,63760,17867,45893,-28479
2018-01-21,23.163999999999998,23.25,23.08,0.1700000000000017,0.010000000000001563,23.224,23.38,23.08,0.3000000000000007,0.09000000000000341,23.006,23.1,22.89,0.21000000000000085,0.16000000000000014,23.116,23.3,22.93,0.370000000000001,0.03999999999999915,27585,36593,22577,14016,7673
2018-01-28,22.994,23.1,22.68,0.4200000000000017,-0.3999999999999986,23.064,23.23,22.75,0.4800000000000004,-0.3299999999999983,22.733999999999998,22.97,22.09,0.879999999999999,-0.8200000000000003,22.808,23.14,22.11,1.0300000000000011,-0.8000000000000007,40806,80576,20546,60030,10615
2018-02-04,21.742,22.0,21.54,0.46000000000000085,-0.3299999999999983,21.944,22.38,21.72,0.6600000000000001,-0.509999999999998,21.474,21.82,21.08,0.740000000000002,-0.25,21.78,22.31,21.25,1.0599999999999987,-0.46999999999999886,53728,85538,31264,54274,-22088
2018-02-11,21.9225,22.35,21.52,0.8300000000000018,0.4200000000000017,22.1925,22.46,21.95,0.5100000000000016,0.2699999999999996,21.8575,22.16,21.52,0.6400000000000006,0.3500000000000014,22.1325,22.39,21.9,0.490000000000002,0.20000000000000284,53613,128873,20489,108384,-87552
2018-02-18,22.312,22.67,22.07,0.6000000000000014,0.6000000000000014,22.458,22.85,22.13,0.7200000000000024,0.7200000000000024,22.232,22.65,21.97,0.6799999999999997,0.6799999999999997,22.334,22.82,22.02,0.8000000000000007,0.8000000000000007,41167,54372,20120,34252,14700
2018-02-25,22.358,22.78,21.96,0.8200000000000003,-0.8200000000000003,22.522,22.84,22.24,0.6000000000000014,-0.5199999999999996,22.194,22.59,21.96,0.629999999999999,-0.629999999999999,22.348,22.62,22.2,0.4200000000000017,-0.3200000000000003,30100,44267,15890,28377,15114
2018-03-04,22.332,22.51,22.13,0.38000000000000256,0.10000000000000142,22.432,22.62,22.24,0.38000000000000256,0.14000000000000057,22.266000000000002,22.51,22.05,0.46000000000000085,0.1700000000000017,22.386,22.59,22.15,0.4400000000000013,0.16000000000000014,17933,22820,11902,10918,494
2018-03-11,22.204,22.73,21.61,1.120000000000001,-1.120000000000001,22.204,22.73,21.61,1.120000000000001,-1.120000000000001,21.928,22.33,21.37,0.9599999999999973,-0.8299999999999983,21.992,22.38,21.54,0.8399999999999999,-0.7300000000000004,30097,54237,13973,40264,-15964
2018-03-18,21.548000000000002,21.76,21.42,0.33999999999999986,0.0,21.678,22.04,21.5,0.5399999999999991,-0.19000000000000128,21.374,21.75,21.18,0.5700000000000003,-0.240000000000002,21.526,21.95,21.18,0.7699999999999996,-0.15000000000000213,43728,59175,31194,27981,15695
2018-03-25,20.82,20.98,20.65,0.33000000000000185,-0.25,21.0225,21.2,20.94,0.259999999999998,-0.259999999999998,20.6625,20.86,20.44,0.41999999999999815,-0.41999999999999815,20.795,20.89,20.57,0.3200000000000003,-0.3200000000000003,55589,71476,43880,27596,-27596
2018-04-01,20.52,20.8,20.35,0.4499999999999993,0.4200000000000017,20.768,21.08,20.5,0.5799999999999983,0.33999999999999986,20.456,20.63,20.25,0.379999999999999,0.28999999999999915,20.648,20.97,20.45,0.5199999999999996,0.19000000000000128,66399,98283,47003,51280,-14897
2018-04-08,20.948,21.0,20.85,0.14999999999999858,-0.07000000000000028,20.982,21.13,20.89,0.23999999999999844,-0.1999999999999993,20.806,20.98,20.7,0.28000000000000114,-0.240000000000002,20.874,21.1,20.75,0.3500000000000014,-0.28000000000000114,40324,63177,24291,38886,-23705
2018-04-15,20.626,20.96,20.48,0.4800000000000004,0.21000000000000085,20.828,20.99,20.58,0.41000000000000014,-0.23000000000000043,20.516000000000002,20.6,20.44,0.16000000000000014,0.07000000000000028,20.7,20.88,20.5,0.379999999999999,-0.2799999999999976,90132,231278,26060,205218,-162259
2018-04-22,20.37,20.99,20.01,0.9799999999999969,-0.9499999999999993,20.49,20.99,20.27,0.7199999999999989,-0.6799999999999997,20.238,20.53,20.01,0.5199999999999996,-0.490000000000002,20.39,20.63,20.23,0.3999999999999986,-0.3999999999999986,58897,109321,35545,73776,-38635
2018-04-29,20.759999999999998,20.83,20.72,0.10999999999999943,0.030000000000001137,20.86,20.96,20.72,0.240000000000002,0.16000000000000014,20.612,20.75,20.4,0.3500000000000014,0.3500000000000014,20.796,20.93,20.61,0.3200000000000003,0.25,42782,86704,24239,62465,-34961
2018-05-06,21.108,21.38,20.77,0.6099999999999994,-0.0400000000000027,21.16,21.39,20.99,0.40000000000000213,-0.0400000000000027,20.951999999999998,21.32,20.74,0.5800000000000018,0.05000000000000071,21.07,21.32,20.84,0.4800000000000004,-0.05999999999999872,92187,252250,41482,210768,-19587
2018-05-13,21.012,21.22,20.82,0.3999999999999986,0.3200000000000003,21.146,21.45,20.82,0.629999999999999,0.629999999999999,20.944,21.14,20.69,0.4499999999999993,0.4499999999999993,21.1,21.43,20.78,0.6499999999999986,0.6499999999999986,44877,58242,38024,20218,-3405
2018-05-20,21.0475,21.32,20.76,0.5599999999999987,-0.129999999999999,21.1675,21.32,21.06,0.26000000000000156,-0.129999999999999,20.884999999999998,21.15,20.73,0.41999999999999815,-0.41999999999999815,21.052500000000002,21.19,20.95,0.240000000000002,-0.240000000000002,77853,135301,40574,94727,-94727
2018-05-27,20.606,20.8,20.4,0.40000000000000213,-0.28000000000000114,20.708000000000002,20.87,20.46,0.41000000000000014,-0.3200000000000003,20.508,20.61,20.37,0.23999999999999844,-0.20000000000000284,20.578,20.8,20.4,0.40000000000000213,-0.25,59800,111837,33723,78114,-22544
2018-06-03,20.477999999999998,20.58,20.37,0.2099999999999973,-0.019999999999999574,20.514,20.62,20.37,0.25,0.020000000000003126,20.364,20.42,20.24,0.18000000000000327,-0.010000000000001563,20.424,20.5,20.3,0.1999999999999993,0.030000000000001137,111064,144768,44518,100250,-86134
