Date,SPDR S&P 500 High Dividend_Open_average,SPDR S&P 500 High Dividend_Open_max,SPDR S&P 500 High Dividend_Open_volatility,SPDR S&P 500 High Dividend_Open_change,SPDR S&P 500 High Dividend_High_average,SPDR S&P 500 High Dividend_High_max,SPDR S&P 500 High Dividend_High_volatility,SPDR S&P 500 High Dividend_High_change,SPDR S&P 500 High Dividend_Low_average,SPDR S&P 500 High Dividend_Low_max,SPDR S&P 500 High Dividend_Low_volatility,SPDR S&P 500 High Dividend_Low_change,SPDR S&P 500 High Dividend_Close_average,SPDR S&P 500 High Dividend_Close_max,SPDR S&P 500 High Dividend_Close_volatility,SPDR S&P 500 High Dividend_Close_change
2016-07-03,34.02,34.02,0.0,0.0,34.02,34.02,0.0,0.0,33.8,33.8,0.0,0.0,33.98,33.98,0.0,0.0
2016-07-10,34.82,34.82,0.0,0.0,34.82,34.82,0.0,0.0,34.45,34.45,0.0,0.0,34.64,34.64,0.0,0.0
2016-07-17,34.93,34.93,0.0,0.0,34.93,34.93,0.0,0.0,34.43,34.43,0.0,0.0,34.5,34.5,0.0,0.0
2016-07-24,34.68,34.68,0.0,0.0,34.68,34.68,0.0,0.0,34.31,34.31,0.0,0.0,34.38,34.38,0.0,0.0
2016-07-31,34.3,34.3,0.0,0.0,34.4,34.4,0.0,0.0,34.28,34.28,0.0,0.0,34.31,34.31,0.0,0.0
2016-08-07,34.57,34.57,0.0,0.0,34.7,34.7,0.0,0.0,34.57,34.57,0.0,0.0,34.6,34.6,0.0,0.0
2016-08-14,34.55,34.55,0.0,0.0,34.55,34.55,0.0,0.0,34.37,34.37,0.0,0.0,34.5,34.5,0.0,0.0
2016-08-21,34.6,34.6,0.0,0.0,34.77,34.77,0.0,0.0,34.6,34.6,0.0,0.0,34.73,34.73,0.0,0.0
2016-08-28,34.64,34.64,0.0,0.0,34.7,34.7,0.0,0.0,34.5,34.5,0.0,0.0,34.59,34.59,0.0,0.0
2016-09-04,33.78,33.78,0.0,0.0,34.45,34.45,0.0,0.0,33.67,33.67,0.0,0.0,34.42,34.42,0.0,0.0
2016-09-11,33.68,33.68,0.0,0.0,33.89,33.89,0.0,0.0,33.64,33.64,0.0,0.0,33.74,33.74,0.0,0.0
2016-09-18,34.21,34.21,0.0,0.0,34.21,34.21,0.0,0.0,34.01,34.01,0.0,0.0,34.01,34.01,0.0,0.0
2016-09-25,34.32,34.32,0.0,0.0,34.32,34.32,0.0,0.0,34.05,34.05,0.0,0.0,34.13,34.13,0.0,0.0
2016-10-02,34.17,34.17,0.0,0.0,34.17,34.17,0.0,0.0,33.97,33.97,0.0,0.0,34.01,34.01,0.0,0.0
2016-10-09,33.52,33.52,0.0,0.0,33.58,33.58,0.0,0.0,33.4,33.4,0.0,0.0,33.43,33.43,0.0,0.0
2016-10-16,33.97,33.97,0.0,0.0,33.98,33.98,0.0,0.0,33.7,33.7,0.0,0.0,33.87,33.87,0.0,0.0
2016-10-23,33.53,33.53,0.0,0.0,33.57,33.57,0.0,0.0,33.48,33.48,0.0,0.0,33.51,33.51,0.0,0.0
2016-10-30,33.14,33.14,0.0,0.0,33.28,33.28,0.0,0.0,33.01,33.01,0.0,0.0,33.27,33.27,0.0,0.0
2016-11-06,34.44,34.44,0.0,0.0,34.48,34.48,0.0,0.0,34.22,34.22,0.0,0.0,34.46,34.46,0.0,0.0
2016-11-13,34.91,34.91,0.0,0.0,34.97,34.97,0.0,0.0,34.83,34.83,0.0,0.0,34.97,34.97,0.0,0.0
2016-11-20,35.32,35.32,0.0,0.0,35.59,35.59,0.0,0.0,35.02,35.02,0.0,0.0,35.05,35.05,0.0,0.0
2016-11-27,35.53,35.53,0.0,0.0,35.53,35.53,0.0,0.0,35.22,35.22,0.0,0.0,35.38,35.38,0.0,0.0
2016-12-04,36.39,36.39,0.0,0.0,36.47,36.47,0.0,0.0,36.16,36.16,0.0,0.0,36.23,36.23,0.0,0.0
2016-12-11,35.28,35.28,0.0,0.0,35.35,35.35,0.0,0.0,35.15,35.15,0.0,0.0,35.24,35.24,0.0,0.0
2016-12-18,35.12,35.12,0.0,0.0,35.19,35.19,0.0,0.0,35.07,35.07,0.0,0.0,35.16,35.16,0.0,0.0
2016-12-25,35.07,35.07,0.0,0.0,35.07,35.07,0.0,0.0,34.75,34.75,0.0,0.0,34.86,34.86,0.0,0.0
2017-01-01,35.3,35.3,0.0,0.0,35.3,35.3,0.0,0.0,35.01,35.01,0.0,0.0,35.01,35.01,0.0,0.0
2017-01-08,35.0,35.0,0.0,0.0,35.17,35.17,0.0,0.0,35.0,35.0,0.0,0.0,35.05,35.05,0.0,0.0
2017-01-15,34.96,34.96,0.0,0.0,34.96,34.96,0.0,0.0,34.72,34.72,0.0,0.0,34.87,34.87,0.0,0.0
2017-01-22,35.08,35.08,0.0,0.0,35.08,35.08,0.0,0.0,34.72,34.72,0.0,0.0,34.93,34.93,0.0,0.0
2017-01-29,35.2,35.2,0.0,0.0,35.2,35.2,0.0,0.0,35.0,35.0,0.0,0.0,35.08,35.08,0.0,0.0
2017-02-05,35.69,35.69,0.0,0.0,35.69,35.69,0.0,0.0,35.45,35.45,0.0,0.0,35.61,35.61,0.0,0.0
2017-02-12,35.49,35.49,0.0,0.0,35.62,35.62,0.0,0.0,35.43,35.43,0.0,0.0,35.62,35.62,0.0,0.0
2017-02-19,36.18,36.18,0.0,0.0,36.28,36.28,0.0,0.0,36.1,36.1,0.0,0.0,36.22,36.22,0.0,0.0
2017-02-26,36.39,36.39,0.0,0.0,36.39,36.39,0.0,0.0,35.71,35.71,0.0,0.0,35.84,35.84,0.0,0.0
2017-03-05,35.38,35.38,0.0,0.0,35.46,35.46,0.0,0.0,35.27,35.27,0.0,0.0,35.39,35.39,0.0,0.0
2017-03-12,35.29,35.29,0.0,0.0,35.4,35.4,0.0,0.0,35.15,35.15,0.0,0.0,35.25,35.25,0.0,0.0
2017-03-19,34.75,34.75,0.0,0.0,35.0,35.0,0.0,0.0,34.68,34.68,0.0,0.0,34.82,34.82,0.0,0.0
2017-03-26,35.33,35.33,0.0,0.0,35.33,35.33,0.0,0.0,34.97,34.97,0.0,0.0,35.16,35.16,0.0,0.0
2017-04-02,35.3,35.3,0.0,0.0,35.48,35.48,0.0,0.0,35.29,35.29,0.0,0.0,35.38,35.38,0.0,0.0
2017-04-09,35.27,35.27,0.0,0.0,35.37,35.37,0.0,0.0,35.19,35.19,0.0,0.0,35.36,35.36,0.0,0.0
2017-04-16,35.59,35.59,0.0,0.0,35.59,35.59,0.0,0.0,35.27,35.27,0.0,0.0,35.41,35.41,0.0,0.0
2017-04-23,35.16,35.16,0.0,0.0,35.17,35.17,0.0,0.0,34.96,34.96,0.0,0.0,35.01,35.01,0.0,0.0
2017-04-30,35.14,35.14,0.0,0.0,35.14,35.14,0.0,0.0,34.85,34.85,0.0,0.0,34.97,34.97,0.0,0.0
2017-05-07,34.68,34.68,0.0,0.0,35.02,35.02,0.0,0.0,34.68,34.68,0.0,0.0,34.9,34.9,0.0,0.0
2017-05-14,34.8,34.8,0.0,0.0,34.98,34.98,0.0,0.0,34.8,34.8,0.0,0.0,34.95,34.95,0.0,0.0
2017-05-21,35.33,35.33,0.0,0.0,35.33,35.33,0.0,0.0,35.05,35.05,0.0,0.0,35.15,35.15,0.0,0.0
2017-05-28,35.48,35.48,0.0,0.0,35.48,35.48,0.0,0.0,35.28,35.28,0.0,0.0,35.35,35.35,0.0,0.0
2017-06-04,35.52,35.52,0.0,0.0,35.73,35.73,0.0,0.0,35.52,35.52,0.0,0.0,35.64,35.64,0.0,0.0
2017-06-11,35.69,35.69,0.0,0.0,35.73,35.73,0.0,0.0,35.6,35.6,0.0,0.0,35.73,35.73,0.0,0.0
2017-06-18,35.53,35.53,0.0,0.0,35.73,35.73,0.0,0.0,35.53,35.53,0.0,0.0,35.67,35.67,0.0,0.0
2017-06-25,35.44,35.44,0.0,0.0,35.63,35.63,0.0,0.0,35.42,35.42,0.0,0.0,35.6,35.6,0.0,0.0
2017-07-02,35.01,35.01,0.0,0.0,35.01,35.01,0.0,0.0,34.92,34.92,0.0,0.0,34.92,34.92,0.0,0.0
2017-07-09,35.43,35.43,0.0,0.0,35.51,35.51,0.0,0.0,35.41,35.41,0.0,0.0,35.42,35.42,0.0,0.0
2017-07-16,35.68,35.68,0.0,0.0,35.68,35.68,0.0,0.0,35.5,35.5,0.0,0.0,35.52,35.52,0.0,0.0
2017-07-23,35.66,35.66,0.0,0.0,35.75,35.75,0.0,0.0,35.56,35.56,0.0,0.0,35.69,35.69,0.0,0.0
2017-07-30,35.73,35.73,0.0,0.0,35.83,35.83,0.0,0.0,35.66,35.66,0.0,0.0,35.75,35.75,0.0,0.0
2017-08-06,35.24,35.24,0.0,0.0,35.39,35.39,0.0,0.0,35.2,35.2,0.0,0.0,35.26,35.26,0.0,0.0
2017-08-13,34.73,34.73,0.0,0.0,34.87,34.87,0.0,0.0,34.6,34.6,0.0,0.0,34.87,34.87,0.0,0.0
2017-08-20,35.43,35.43,0.0,0.0,35.43,35.43,0.0,0.0,35.07,35.07,0.0,0.0,35.2,35.2,0.0,0.0
2017-08-27,35.26,35.26,0.0,0.0,35.49,35.49,0.0,0.0,35.26,35.26,0.0,0.0,35.44,35.44,0.0,0.0
2017-09-03,35.82,35.82,0.0,0.0,36.07,36.07,0.0,0.0,35.81,35.81,0.0,0.0,36.03,36.03,0.0,0.0
2017-09-10,36.09,36.09,0.0,0.0,36.11,36.11,0.0,0.0,35.83,35.83,0.0,0.0,35.91,35.91,0.0,0.0
2017-09-17,35.84,35.84,0.0,0.0,36.09,36.09,0.0,0.0,35.84,35.84,0.0,0.0,36.09,36.09,0.0,0.0
2017-09-24,36.05,36.05,0.0,0.0,36.09,36.09,0.0,0.0,35.89,35.89,0.0,0.0,36.07,36.07,0.0,0.0
2017-10-01,36.14,36.14,0.0,0.0,36.24,36.24,0.0,0.0,36.05,36.05,0.0,0.0,36.1,36.1,0.0,0.0
2017-10-08,36.53,36.53,0.0,0.0,36.53,36.53,0.0,0.0,36.38,36.38,0.0,0.0,36.43,36.43,0.0,0.0
2017-10-15,36.88,36.88,0.0,0.0,36.91,36.91,0.0,0.0,36.67,36.67,0.0,0.0,36.7,36.7,0.0,0.0
2017-10-22,36.26,36.26,0.0,0.0,36.28,36.28,0.0,0.0,36.11,36.11,0.0,0.0,36.19,36.19,0.0,0.0
2017-10-29,36.4,36.4,0.0,0.0,36.55,36.55,0.0,0.0,36.37,36.37,0.0,0.0,36.49,36.49,0.0,0.0
2017-11-05,36.81,36.81,0.0,0.0,36.93,36.93,0.0,0.0,36.81,36.81,0.0,0.0,36.91,36.91,0.0,0.0
2017-11-12,36.92,36.92,0.0,0.0,37.0,37.0,0.0,0.0,36.83,36.83,0.0,0.0,36.96,36.96,0.0,0.0
2017-11-19,37.1,37.1,0.0,0.0,37.1,37.1,0.0,0.0,36.96,36.96,0.0,0.0,36.99,36.99,0.0,0.0
2017-11-26,37.96,37.96,0.0,0.0,38.11,38.11,0.0,0.0,37.86,37.86,0.0,0.0,37.87,37.87,0.0,0.0
2017-12-03,37.96,37.96,0.0,0.0,38.04,38.04,0.0,0.0,37.9,37.9,0.0,0.0,38.03,38.03,0.0,0.0
2017-12-10,37.59,37.59,0.0,0.0,37.77,37.77,0.0,0.0,37.56,37.56,0.0,0.0,37.71,37.71,0.0,0.0
2017-12-17,37.29,37.29,0.0,0.0,37.34,37.34,0.0,0.0,37.21,37.21,0.0,0.0,37.32,37.32,0.0,0.0
2017-12-24,37.55,37.55,0.0,0.0,37.6,37.6,0.0,0.0,37.41,37.41,0.0,0.0,37.45,37.45,0.0,0.0
2017-12-31,37.6,37.6,0.0,0.0,37.68,37.68,0.0,0.0,37.46,37.46,0.0,0.0,37.67,37.67,0.0,0.0
2018-01-07,37.69,37.69,0.0,0.0,37.79,37.79,0.0,0.0,37.64,37.64,0.0,0.0,37.74,37.74,0.0,0.0
2018-01-14,37.88,37.88,0.0,0.0,38.17,38.17,0.0,0.0,37.87,37.87,0.0,0.0,38.17,38.17,0.0,0.0
2018-01-21,38.65,38.65,0.0,0.0,38.65,38.65,0.0,0.0,38.34,38.34,0.0,0.0,38.35,38.35,0.0,0.0
2018-01-28,36.82,36.82,0.0,0.0,37.09,37.09,0.0,0.0,35.83,35.83,0.0,0.0,35.85,35.85,0.0,0.0
2018-02-04,35.81,35.81,0.0,0.0,36.07,36.07,0.0,0.0,35.43,35.43,0.0,0.0,35.92,35.92,0.0,0.0
2018-02-11,36.72,36.72,0.0,0.0,37.0,37.0,0.0,0.0,36.67,36.67,0.0,0.0,36.82,36.82,0.0,0.0
2018-02-18,36.86,36.86,0.0,0.0,36.87,36.87,0.0,0.0,36.6,36.6,0.0,0.0,36.87,36.87,0.0,0.0
2018-02-25,35.86,35.86,0.0,0.0,36.43,36.43,0.0,0.0,35.81,35.81,0.0,0.0,36.37,36.37,0.0,0.0
2018-03-04,36.57,36.57,0.0,0.0,36.68,36.68,0.0,0.0,36.5,36.5,0.0,0.0,36.6,36.6,0.0,0.0
2018-03-11,36.26,36.26,0.0,0.0,36.26,36.26,0.0,0.0,35.72,35.72,0.0,0.0,35.87,35.87,0.0,0.0
2018-03-18,35.0,35.0,0.0,0.0,35.3,35.3,0.0,0.0,34.86,34.86,0.0,0.0,35.26,35.26,0.0,0.0
2018-03-25,35.7,35.7,0.0,0.0,35.81,35.81,0.0,0.0,34.99,34.99,0.0,0.0,35.18,35.18,0.0,0.0
2018-04-01,35.76,35.76,0.0,0.0,36.06,36.06,0.0,0.0,35.65,35.65,0.0,0.0,35.66,35.66,0.0,0.0
2018-04-08,35.94,35.94,0.0,0.0,36.25,36.25,0.0,0.0,35.9,35.9,0.0,0.0,36.19,36.19,0.0,0.0
2018-04-15,35.79,35.79,0.0,0.0,35.84,35.84,0.0,0.0,35.63,35.63,0.0,0.0,35.78,35.78,0.0,0.0
2018-04-22,36.57,36.57,0.0,0.0,36.64,36.64,0.0,0.0,36.19,36.19,0.0,0.0,36.19,36.19,0.0,0.0
2018-04-29,36.38,36.38,0.0,0.0,36.38,36.38,0.0,0.0,36.14,36.14,0.0,0.0,36.23,36.23,0.0,0.0
2018-05-06,36.53,36.53,0.0,0.0,36.53,36.53,0.0,0.0,36.29,36.29,0.0,0.0,36.4,36.4,0.0,0.0
2018-05-13,36.25,36.25,0.0,0.0,36.46,36.46,0.0,0.0,36.15,36.15,0.0,0.0,36.42,36.42,0.0,0.0
2018-05-20,36.52,36.52,0.0,0.0,36.63,36.63,0.0,0.0,36.47,36.47,0.0,0.0,36.55,36.55,0.0,0.0
2018-05-27,36.93,36.93,0.0,0.0,37.08,37.08,0.0,0.0,36.85,36.85,0.0,0.0,36.98,36.98,0.0,0.0
2018-06-03,37.34,37.34,0.0,0.0,37.41,37.41,0.0,0.0,37.24,37.24,0.0,0.0,37.34,37.34,0.0,0.0
2018-06-10,36.74,36.74,0.0,0.0,36.89,36.89,0.0,0.0,36.7,36.7,0.0,0.0,36.81,36.81,0.0,0.0
2018-06-17,37.09,37.09,0.0,0.0,37.18,37.18,0.0,0.0,36.91,36.91,0.0,0.0,37.11,37.11,0.0,0.0
2018-06-24,37.15,37.15,0.0,0.0,37.18,37.18,0.0,0.0,36.86,36.86,0.0,0.0,37.14,37.14,0.0,0.0
2018-07-01,37.94,37.94,0.0,0.0,37.94,37.94,0.0,0.0,37.5,37.5,0.0,0.0,37.58,37.58,0.0,0.0
2018-07-08,37.62,37.62,0.0,0.0,37.62,37.62,0.0,0.0,37.37,37.37,0.0,0.0,37.5,37.5,0.0,0.0
2018-07-15,37.3,37.3,0.0,0.0,37.39,37.39,0.0,0.0,37.12,37.12,0.0,0.0,37.24,37.24,0.0,0.0
2018-07-22,37.47,37.47,0.0,0.0,37.53,37.53,0.0,0.0,37.36,37.36,0.0,0.0,37.49,37.49,0.0,0.0
2018-07-29,38.11,38.11,0.0,0.0,38.13,38.13,0.0,0.0,38.0,38.0,0.0,0.0,38.03,38.03,0.0,0.0
2018-08-05,37.72,37.72,0.0,0.0,37.72,37.72,0.0,0.0,37.47,37.47,0.0,0.0,37.58,37.58,0.0,0.0
2018-08-12,38.64,38.64,0.0,0.0,38.75,38.75,0.0,0.0,38.64,38.64,0.0,0.0,38.68,38.68,0.0,0.0
2018-08-19,38.47,38.47,0.0,0.0,38.51,38.51,0.0,0.0,38.32,38.32,0.0,0.0,38.43,38.43,0.0,0.0
2018-08-26,38.4,38.4,0.0,0.0,38.4,38.4,0.0,0.0,38.08,38.08,0.0,0.0,38.24,38.24,0.0,0.0
2018-09-02,38.26,38.26,0.0,0.0,38.5,38.5,0.0,0.0,38.26,38.26,0.0,0.0,38.3,38.3,0.0,0.0
2018-09-09,38.5,38.5,0.0,0.0,38.67,38.67,0.0,0.0,38.42,38.42,0.0,0.0,38.53,38.53,0.0,0.0
2018-09-16,38.12,38.12,0.0,0.0,38.13,38.13,0.0,0.0,37.58,37.58,0.0,0.0,37.62,37.62,0.0,0.0
2018-09-23,37.58,37.58,0.0,0.0,37.66,37.66,0.0,0.0,37.49,37.49,0.0,0.0,37.54,37.54,0.0,0.0
2018-09-30,37.36,37.36,0.0,0.0,37.76,37.76,0.0,0.0,37.36,37.36,0.0,0.0,37.69,37.69,0.0,0.0
2018-10-07,36.17,36.17,0.0,0.0,36.52,36.52,0.0,0.0,36.12,36.12,0.0,0.0,36.24,36.24,0.0,0.0
2018-10-14,36.97,36.97,0.0,0.0,36.98,36.98,0.0,0.0,36.47,36.47,0.0,0.0,36.48,36.48,0.0,0.0
2018-10-21,36.29,36.29,0.0,0.0,36.51,36.51,0.0,0.0,35.83,35.83,0.0,0.0,36.16,36.16,0.0,0.0
2018-10-28,36.59,36.59,0.0,0.0,37.16,37.16,0.0,0.0,36.59,36.59,0.0,0.0,37.1,37.1,0.0,0.0
2018-11-04,37.61,37.61,0.0,0.0,37.78,37.78,0.0,0.0,37.41,37.41,0.0,0.0,37.46,37.46,0.0,0.0
2018-11-11,37.36,37.36,0.0,0.0,37.54,37.54,0.0,0.0,37.18,37.18,0.0,0.0,37.34,37.34,0.0,0.0
2018-11-18,36.72,36.72,0.0,0.0,36.85,36.85,0.0,0.0,36.62,36.62,0.0,0.0,36.85,36.85,0.0,0.0
2018-11-25,38.09,38.09,0.0,0.0,38.09,38.09,0.0,0.0,37.67,37.67,0.0,0.0,38.03,38.03,0.0,0.0
2018-12-02,37.06,37.06,0.0,0.0,37.06,37.06,0.0,0.0,36.23,36.23,0.0,0.0,36.9,36.9,0.0,0.0
2018-12-09,36.55,36.55,0.0,0.0,36.57,36.57,0.0,0.0,35.34,35.34,0.0,0.0,35.52,35.52,0.0,0.0
2018-12-16,33.55,33.55,0.0,0.0,33.64,33.64,0.0,0.0,32.59,32.59,0.0,0.0,32.59,32.59,0.0,0.0
2018-12-23,34.06,34.06,0.0,0.0,34.09,34.09,0.0,0.0,33.63,33.63,0.0,0.0,34.07,34.07,0.0,0.0
2018-12-30,34.38,34.38,0.0,0.0,34.87,34.87,0.0,0.0,34.29,34.29,0.0,0.0,34.62,34.62,0.0,0.0
2019-01-06,35.2,35.2,0.0,0.0,35.24,35.24,0.0,0.0,35.02,35.02,0.0,0.0,35.13,35.13,0.0,0.0
2019-01-13,35.84,35.84,0.0,0.0,36.02,36.02,0.0,0.0,35.75,35.75,0.0,0.0,35.98,35.98,0.0,0.0
2019-01-20,35.9,35.9,0.0,0.0,36.08,36.08,0.0,0.0,35.83,35.83,0.0,0.0,36.08,36.08,0.0,0.0
2019-01-27,36.77,36.77,0.0,0.0,36.9,36.9,0.0,0.0,36.51,36.51,0.0,0.0,36.9,36.9,0.0,0.0
2019-02-03,37.03,37.03,0.0,0.0,37.05,37.05,0.0,0.0,36.9,36.9,0.0,0.0,37.01,37.01,0.0,0.0
2019-02-10,37.65,37.65,0.0,0.0,37.72,37.72,0.0,0.0,37.54,37.54,0.0,0.0,37.71,37.71,0.0,0.0
2019-02-17,38.19,38.19,0.0,0.0,38.2,38.2,0.0,0.0,37.91,37.91,0.0,0.0,37.95,37.95,0.0,0.0
2019-02-24,38.06,38.06,0.0,0.0,38.06,38.06,0.0,0.0,37.46,37.46,0.0,0.0,37.86,37.86,0.0,0.0
2019-03-03,37.44,37.44,0.0,0.0,37.88,37.88,0.0,0.0,37.4,37.4,0.0,0.0,37.87,37.87,0.0,0.0
2019-03-10,37.83,37.83,0.0,0.0,37.96,37.96,0.0,0.0,37.76,37.76,0.0,0.0,37.95,37.95,0.0,0.0
2019-03-17,37.45,37.45,0.0,0.0,37.6,37.6,0.0,0.0,37.22,37.22,0.0,0.0,37.47,37.47,0.0,0.0
2019-03-24,38.05,38.05,0.0,0.0,38.27,38.27,0.0,0.0,37.95,37.95,0.0,0.0,38.24,38.24,0.0,0.0
2019-03-31,38.69,38.69,0.0,0.0,38.7,38.7,0.0,0.0,38.6,38.6,0.0,0.0,38.69,38.69,0.0,0.0
2019-04-07,38.9,38.9,0.0,0.0,38.9,38.9,0.0,0.0,38.65,38.65,0.0,0.0,38.69,38.69,0.0,0.0
2019-04-14,38.65,38.65,0.0,0.0,38.68,38.68,0.0,0.0,38.3,38.3,0.0,0.0,38.42,38.42,0.0,0.0
2019-04-21,38.53,38.53,0.0,0.0,38.63,38.63,0.0,0.0,38.44,38.44,0.0,0.0,38.45,38.45,0.0,0.0
2019-04-28,38.22,38.22,0.0,0.0,38.59,38.59,0.0,0.0,38.15,38.15,0.0,0.0,38.52,38.52,0.0,0.0
2019-05-05,37.5,37.5,0.0,0.0,37.5,37.5,0.0,0.0,37.09,37.09,0.0,0.0,37.3,37.3,0.0,0.0
2019-05-12,37.66,37.66,0.0,0.0,37.72,37.72,0.0,0.0,37.38,37.38,0.0,0.0,37.51,37.51,0.0,0.0
2019-05-19,37.38,37.38,0.0,0.0,37.43,37.43,0.0,0.0,37.15,37.15,0.0,0.0,37.21,37.21,0.0,0.0
2019-05-26,35.9,35.9,0.0,0.0,36.32,36.32,0.0,0.0,35.9,35.9,0.0,0.0,36.29,36.29,0.0,0.0
2019-06-02,37.67,37.67,0.0,0.0,37.67,37.67,0.0,0.0,37.36,37.36,0.0,0.0,37.42,37.42,0.0,0.0
2019-06-09,37.8,37.8,0.0,0.0,37.94,37.94,0.0,0.0,37.75,37.75,0.0,0.0,37.84,37.84,0.0,0.0
2019-06-16,38.05,38.05,0.0,0.0,38.05,38.05,0.0,0.0,37.71,37.71,0.0,0.0,37.74,37.74,0.0,0.0
2019-06-23,38.45,38.45,0.0,0.0,38.48,38.48,0.0,0.0,37.78,37.78,0.0,0.0,37.97,37.97,0.0,0.0
2019-06-30,38.32,38.32,0.0,0.0,38.45,38.45,0.0,0.0,38.26,38.26,0.0,0.0,38.35,38.35,0.0,0.0
2019-07-07,38.44,38.44,0.0,0.0,38.48,38.48,0.0,0.0,38.33,38.33,0.0,0.0,38.39,38.39,0.0,0.0
2019-07-14,38.01,38.01,0.0,0.0,38.05,38.05,0.0,0.0,37.78,37.78,0.0,0.0,37.83,37.83,0.0,0.0
2019-07-21,38.21,38.21,0.0,0.0,38.24,38.24,0.0,0.0,38.09,38.09,0.0,0.0,38.14,38.14,0.0,0.0
2019-07-28,36.96,36.96,0.0,0.0,36.99,36.99,0.0,0.0,36.03,36.03,0.0,0.0,36.35,36.35,0.0,0.0
