Date,SEB_stock_Open_average,SEB_stock_Open_max,SEB_stock_Open_min,SEB_stock_Open_volatility,SEB_stock_Open_change,SEB_stock_High_average,SEB_stock_High_max,SEB_stock_High_min,SEB_stock_High_volatility,SEB_stock_High_change,SEB_stock_Low_average,SEB_stock_Low_max,SEB_stock_Low_min,SEB_stock_Low_volatility,SEB_stock_Low_change,SEB_stock_Close_average,SEB_stock_Close_max,SEB_stock_Close_min,SEB_stock_Close_volatility,SEB_stock_Close_change,SEB_stock_Volume_average,SEB_stock_Volume_max,SEB_stock_Volume_min,SEB_stock_Volume_volatility,SEB_stock_Volume_change
2018-01-14,4294.4400000000005,4324.0,4256.37,67.63000000000011,-16.0,4328.25,4374.0,4290.0,84.0,50.0,4263.8675,4300.65,4248.45,52.19999999999982,50.649999999999636,4300.9725,4374.0,4260.99,113.01000000000022,112.10000000000036,127,232,71,161,-52
2018-01-21,4357.128,4375.0,4328.0,47.0,12.800000000000182,4371.406,4389.39,4360.44,28.950000000000728,27.19000000000051,4328.9800000000005,4363.39,4301.0,62.39000000000033,62.39000000000033,4348.878,4389.39,4320.0,69.39000000000033,69.39000000000033,66,109,34,75,-53
2018-01-28,4329.738,4376.1,4300.0,76.10000000000036,-76.10000000000036,4335.718,4400.0,4300.0,100.0,-100.0,4260.602,4316.0,4225.0,91.0,-91.0,4290.602,4336.0,4255.08,80.92000000000007,-26.340000000000146,59,82,32,50,23
2018-02-04,4240.598,4349.99,4179.0,170.98999999999978,87.98999999999978,4252.442,4349.99,4190.22,159.76999999999953,87.98999999999978,4131.606,4200.0,4030.0,170.0,-170.0,4172.658,4238.31,4030.0,208.3100000000004,-208.3100000000004,138,216,86,130,99
2018-02-11,4062.986,4130.0,4020.0,110.0,-80.0,4148.106,4305.0,4055.53,249.4699999999998,155.0,4006.476,4020.0,3995.0,25.0,25.0,4066.5,4145.0,4005.0,140.0,-1.1099999999996726,96,178,39,139,-121
2018-02-18,4098.3724999999995,4140.8,4010.0,130.80000000000018,-130.80000000000018,4118.35,4151.45,4073.95,77.5,-77.5,4036.2525,4080.0,3975.01,104.98999999999978,-70.0,4083.475,4120.0,4044.97,75.0300000000002,-69.9699999999998,54,62,41,21,6
2018-02-25,4072.0,4134.0,4000.0,134.0,-56.0,4139.3859999999995,4181.95,4075.0,106.94999999999982,-50.0,4048.17,4080.0,4000.0,80.0,-56.0,4072.062,4123.14,4019.26,103.88000000000011,-85.73999999999978,93,183,31,152,9
2018-03-04,4026.29,4047.8,4010.0,37.80000000000018,37.80000000000018,4071.47,4093.9,4048.85,45.05000000000018,25.75,4002.052,4023.0,3976.95,46.05000000000018,46.05000000000018,4029.332,4059.99,3990.0,69.98999999999978,69.98999999999978,140,210,70,140,-88
2018-03-11,4054.998,4088.03,3987.02,101.01000000000022,22.059999999999945,4080.072,4120.33,4057.05,63.279999999999745,60.32999999999993,4003.798,4027.6,3987.02,40.57999999999993,-12.309999999999945,4054.252,4120.33,3992.06,128.26999999999998,60.32999999999993,210,760,43,717,672
2018-03-18,4067.254,4100.0,4022.69,77.30999999999995,-14.989999999999782,4103.344,4120.0,4066.99,53.01000000000022,9.949999999999818,4044.538,4085.0,4000.0,85.0,85.0,4070.1800000000003,4103.58,4013.01,90.56999999999971,90.56999999999971,90,121,48,73,-3
2018-03-25,4152.9125,4189.99,4109.71,80.27999999999975,50.0,4197.7975,4265.0,4146.19,118.8100000000004,118.8100000000004,4124.3175,4170.0,4085.01,84.98999999999978,84.98999999999978,4186.8949999999995,4265.0,4108.65,156.35000000000036,156.35000000000036,85,139,46,93,68
2018-04-01,4249.204,4278.0,4220.0,58.0,-26.270000000000437,4276.438,4300.0,4258.09,41.909999999999854,26.909999999999854,4174.376,4220.0,4117.46,102.53999999999996,-42.48999999999978,4224.872,4264.09,4185.28,78.8100000000004,-39.69999999999982,132,179,98,81,-38
2018-04-08,4178.684,4210.48,4152.0,58.47999999999956,-49.4399999999996,4184.72,4210.48,4161.04,49.4399999999996,-49.4399999999996,4108.432,4140.0,4050.0,90.0,-42.0,4138.632,4165.0,4088.34,76.65999999999985,-76.64999999999964,93,131,56,75,-66
2018-04-15,4105.124,4126.64,4081.4,45.24000000000024,-0.4600000000000364,4124.294,4146.8,4108.78,38.02000000000044,-0.4600000000000364,4053.202,4080.0,4016.01,63.98999999999978,-33.98999999999978,4091.928,4126.64,4050.0,76.64000000000033,3.0,132,212,81,131,-69
2018-04-22,4038.24,4115.0,3981.5,133.5,-79.0,4072.138,4115.0,4040.7,74.30000000000018,-20.0,3992.638,4011.03,3981.5,29.5300000000002,-27.420000000000073,4006.172,4021.58,3985.07,36.50999999999976,-21.590000000000146,63,82,39,43,-43
2018-04-29,3990.62,4033.82,3920.0,113.82000000000016,-79.98999999999978,4021.944,4063.0,3971.77,91.23000000000002,-58.23000000000002,3960.0,4001.01,3883.0,118.01000000000022,-112.0,3986.258,4059.95,3922.3,137.64999999999964,-84.75,78,133,33,100,50
2018-05-06,3969.216,4045.0,3906.13,138.8699999999999,130.05000000000018,4002.7419999999997,4058.96,3944.99,113.97000000000025,98.23000000000002,3944.372,4015.91,3896.04,119.86999999999989,103.7800000000002,3981.618,4040.0,3896.04,143.96000000000004,76.92999999999984,81,102,47,55,25
2018-05-13,4017.714,4055.0,3966.05,88.94999999999982,39.73999999999978,4055.254,4109.85,4021.18,88.67000000000053,84.87000000000035,3986.802,4055.0,3950.0,105.0,70.0,4031.214,4109.85,3957.04,152.8100000000004,84.87000000000035,76,174,30,144,27
2018-05-20,4102.432,4165.18,4048.15,117.0300000000002,-57.84999999999991,4125.722,4172.43,4081.0,91.43000000000029,-91.43000000000029,4045.92,4101.0,4001.0,100.0,-100.0,4070.454,4172.43,4001.0,171.4300000000003,-171.4300000000003,63,82,53,29,-26
2018-05-27,4088.2475,4197.0,4005.0,192.0,80.0,4132.9725,4197.0,4047.88,149.1199999999999,62.13000000000011,4036.0025,4075.01,4005.0,70.01000000000022,14.0,4082.505,4177.0,4006.01,170.98999999999978,65.98999999999978,108,189,49,140,26
2018-06-03,3991.57,4077.85,3950.0,127.84999999999991,-127.84999999999991,4014.104,4098.98,3950.0,148.97999999999956,-148.97999999999956,3893.868,3990.1,3811.5,178.5999999999999,-178.5999999999999,3922.054,3990.1,3811.5,178.5999999999999,-178.5999999999999,140,223,82,141,8
2018-06-10,3863.582,3938.58,3824.85,113.73000000000002,113.73000000000002,3909.63,4038.8,3840.0,198.80000000000018,192.8100000000004,3799.0,3900.0,3747.0,153.0,134.0,3873.82,4029.74,3750.0,279.7399999999998,263.7399999999998,261,465,186,279,261
2018-06-17,3996.842,4040.21,3950.0,90.21000000000004,-64.0,4029.19,4056.74,3950.0,106.73999999999978,6.739999999999782,3945.802,3980.0,3920.0,60.0,-39.98999999999978,4003.938,4050.01,3930.0,120.01000000000022,0.010000000000218279,326,882,55,827,681
2018-06-24,4053.29,4084.0,3990.0,94.0,-63.44999999999982,4059.998,4100.0,3990.2,109.80000000000018,-79.59000000000015,3993.812,4047.01,3940.05,106.96000000000004,-59.94999999999982,4032.7,4072.06,3962.74,109.32000000000016,-107.05000000000018,129,191,85,106,68
2018-07-01,3947.865,3960.46,3940.0,20.460000000000036,19.460000000000036,3955.125,3979.0,3940.04,38.960000000000036,19.460000000000036,3903.0,3925.0,3885.0,40.0,18.0,3944.2574999999997,3959.97,3937.0,22.9699999999998,19.9699999999998,96,174,59,115,-33
2018-07-08,3938.354,3972.6,3900.0,72.59999999999991,-72.59999999999991,3969.194,4000.0,3900.0,100.0,-100.0,3892.634,3972.6,3785.07,187.52999999999975,-187.52999999999975,3912.994,3980.0,3785.07,194.92999999999984,-194.92999999999984,86,182,37,145,53
2018-07-15,3832.468,3884.99,3781.15,103.83999999999969,103.83999999999969,3888.804,3923.9,3849.98,73.92000000000007,23.90000000000009,3764.364,3807.0,3730.0,77.0,25.84999999999991,3829.906,3885.18,3785.0,100.17999999999984,-13.509999999999764,128,209,47,162,-87
2018-07-22,3786.15,3805.0,3736.89,68.11000000000013,-15.639999999999873,3822.596,3849.98,3805.0,44.98000000000002,41.98000000000002,3742.172,3775.0,3700.0,75.0,-60.0,3768.7239999999997,3804.57,3720.99,83.58000000000038,-75.65000000000009,90,205,27,178,178
2018-07-29,3639.822,3720.59,3543.53,177.05999999999995,-120.59000000000015,3690.61,3747.49,3594.97,152.51999999999998,26.899999999999636,3597.628,3687.01,3538.11,148.9000000000001,-111.99000000000024,3639.066,3712.0,3565.0,147.0,11.980000000000018,74,106,49,57,9
2018-08-05,3655.7980000000002,3710.0,3625.01,84.98999999999978,-44.0,3702.2039999999997,3754.49,3672.25,82.23999999999978,-51.13999999999987,3644.762,3676.0,3625.01,50.98999999999978,-26.0,3664.858,3690.0,3636.78,53.2199999999998,-17.75,77,94,55,39,-10
