Date,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Open_average,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Open_max,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Open_min,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Open_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Open_change,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_High_average,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_High_max,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_High_min,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_High_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_High_change,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Low_average,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Low_max,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Low_min,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Low_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Low_change,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Close_average,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Close_max,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Close_min,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Close_volatility,Barclays + Shiller CAPE Exp 12 Oct 2022_etf_Close_change
2018-05-27,115.15,115.15,115.15,0.0,0.0,121.18,121.18,121.18,0.0,0.0,115.15,115.15,115.15,0.0,0.0,121.18,121.18,121.18,0.0,0.0
2018-06-03,123.08,123.08,123.08,0.0,0.0,123.2,123.2,123.2,0.0,0.0,123.0,123.0,123.0,0.0,0.0,123.2,123.2,123.2,0.0,0.0
2018-06-10,124.08,124.08,124.08,0.0,0.0,124.08,124.08,124.08,0.0,0.0,123.35,123.35,123.35,0.0,0.0,123.65,123.65,123.65,0.0,0.0
2018-06-17,122.99,122.99,122.99,0.0,0.0,122.99,122.99,122.99,0.0,0.0,122.46,122.46,122.46,0.0,0.0,122.58,122.58,122.58,0.0,0.0
2018-06-24,120.87,120.87,120.87,0.0,0.0,121.04,121.04,121.04,0.0,0.0,120.7,120.7,120.7,0.0,0.0,120.83,120.83,120.83,0.0,0.0
2018-07-01,121.14,121.14,121.14,0.0,0.0,122.37,122.37,122.37,0.0,0.0,121.14,121.14,121.14,0.0,0.0,122.33,122.33,122.33,0.0,0.0
2018-07-08,124.79,124.79,124.79,0.0,0.0,124.9,124.9,124.9,0.0,0.0,124.68,124.68,124.68,0.0,0.0,124.68,124.68,124.68,0.0,0.0
2018-07-15,124.75,124.75,124.75,0.0,0.0,124.9,124.9,124.9,0.0,0.0,124.75,124.75,124.75,0.0,0.0,124.79,124.79,124.79,0.0,0.0
2018-07-22,125.99,125.99,125.99,0.0,0.0,125.99,125.99,125.99,0.0,0.0,125.99,125.99,125.99,0.0,0.0,125.99,125.99,125.99,0.0,0.0
2018-07-29,126.12,126.12,126.12,0.0,0.0,126.12,126.12,126.12,0.0,0.0,126.12,126.12,126.12,0.0,0.0,126.12,126.12,126.12,0.0,0.0
2018-08-05,126.58,126.58,126.58,0.0,0.0,127.23,127.23,127.23,0.0,0.0,126.58,126.58,126.58,0.0,0.0,126.6,126.6,126.6,0.0,0.0
2018-08-12,127.64,127.64,127.64,0.0,0.0,127.72,127.72,127.72,0.0,0.0,127.33,127.33,127.33,0.0,0.0,127.72,127.72,127.72,0.0,0.0
2018-08-19,129.09,129.09,129.09,0.0,0.0,129.29,129.29,129.29,0.0,0.0,128.8,128.8,128.8,0.0,0.0,129.2,129.2,129.2,0.0,0.0
2018-08-26,131.0,131.0,131.0,0.0,0.0,131.0,131.0,131.0,0.0,0.0,130.68,130.68,130.68,0.0,0.0,130.68,130.68,130.68,0.0,0.0
2018-09-02,129.67,129.67,129.67,0.0,0.0,130.11,130.11,130.11,0.0,0.0,129.6,129.6,129.6,0.0,0.0,129.6,129.6,129.6,0.0,0.0
2018-09-09,131.85,131.85,131.85,0.0,0.0,131.85,131.85,131.85,0.0,0.0,131.52,131.52,131.52,0.0,0.0,131.52,131.52,131.52,0.0,0.0
2018-09-16,133.2,133.2,133.2,0.0,0.0,133.2,133.2,133.2,0.0,0.0,132.74,132.74,132.74,0.0,0.0,132.78,132.78,132.78,0.0,0.0
2018-09-23,132.48,132.48,132.48,0.0,0.0,132.87,132.87,132.87,0.0,0.0,132.4,132.4,132.4,0.0,0.0,132.67,132.67,132.67,0.0,0.0
2018-09-30,131.62,131.62,131.62,0.0,0.0,131.75,131.75,131.75,0.0,0.0,130.14,130.14,130.14,0.0,0.0,130.68,130.68,130.68,0.0,0.0
2018-10-07,132.99,132.99,132.99,0.0,0.0,132.99,132.99,132.99,0.0,0.0,124.02,124.02,124.02,0.0,0.0,125.66,125.66,125.66,0.0,0.0
2018-10-14,125.35,125.35,125.35,0.0,0.0,125.84,125.84,125.84,0.0,0.0,125.06,125.06,125.06,0.0,0.0,125.07,125.07,125.07,0.0,0.0
2018-10-21,119.3,119.3,119.3,0.0,0.0,120.7,120.7,120.7,0.0,0.0,118.62,118.62,118.62,0.0,0.0,120.7,120.7,120.7,0.0,0.0
2018-10-28,123.07,123.07,123.07,0.0,0.0,123.07,123.07,123.07,0.0,0.0,121.99,121.99,121.99,0.0,0.0,122.04,122.04,122.04,0.0,0.0
2018-11-04,124.99,124.99,124.99,0.0,0.0,124.99,124.99,124.99,0.0,0.0,124.3,124.3,124.3,0.0,0.0,124.42,124.42,124.42,0.0,0.0
2018-11-11,121.24,121.24,121.24,0.0,0.0,122.78,122.78,122.78,0.0,0.0,121.24,121.24,121.24,0.0,0.0,122.72,122.72,122.72,0.0,0.0
2018-11-18,118.29,118.29,118.29,0.0,0.0,118.29,118.29,118.29,0.0,0.0,118.29,118.29,118.29,0.0,0.0,118.29,118.29,118.29,0.0,0.0
2018-11-25,122.9,122.9,122.9,0.0,0.0,123.55,123.55,123.55,0.0,0.0,122.66,122.66,122.66,0.0,0.0,123.38,123.38,123.38,0.0,0.0
2018-12-02,121.25,121.25,121.25,0.0,0.0,121.3,121.3,121.3,0.0,0.0,118.44,118.44,118.44,0.0,0.0,118.67,118.67,118.67,0.0,0.0
2018-12-09,119.96,119.96,119.96,0.0,0.0,119.96,119.96,119.96,0.0,0.0,118.18,118.18,118.18,0.0,0.0,119.36,119.36,119.36,0.0,0.0
2018-12-16,111.67,111.67,111.67,0.0,0.0,113.0,113.0,113.0,0.0,0.0,109.17,109.17,109.17,0.0,0.0,109.35,109.35,109.35,0.0,0.0
2018-12-23,113.22,113.22,113.22,0.0,0.0,113.88,113.88,113.88,0.0,0.0,111.9,111.9,111.9,0.0,0.0,112.12,112.12,112.12,0.0,0.0
2018-12-30,110.25,110.25,110.25,0.0,0.0,114.23,114.23,114.23,0.0,0.0,110.25,110.25,110.25,0.0,0.0,114.02,114.02,114.02,0.0,0.0
2019-01-06,116.7,116.7,116.7,0.0,0.0,117.17,117.17,117.17,0.0,0.0,116.7,116.7,116.7,0.0,0.0,117.17,117.17,117.17,0.0,0.0
2019-01-13,119.34,119.34,119.34,0.0,0.0,120.33,120.33,120.33,0.0,0.0,119.34,119.34,119.34,0.0,0.0,119.88,119.88,119.88,0.0,0.0
2019-01-20,119.86,119.86,119.86,0.0,0.0,119.86,119.86,119.86,0.0,0.0,119.66,119.66,119.66,0.0,0.0,119.66,119.66,119.66,0.0,0.0
2019-01-27,123.0,123.0,123.0,0.0,0.0,124.37,124.37,124.37,0.0,0.0,122.23,122.23,122.23,0.0,0.0,122.47,122.47,122.47,0.0,0.0
2019-02-03,122.37,122.37,122.37,0.0,0.0,123.53,123.53,123.53,0.0,0.0,122.37,122.37,122.37,0.0,0.0,123.53,123.53,123.53,0.0,0.0
2019-02-10,126.16,126.16,126.16,0.0,0.0,126.3,126.3,126.3,0.0,0.0,125.84,125.84,125.84,0.0,0.0,126.2,126.2,126.2,0.0,0.0
2019-02-17,126.78,126.78,126.78,0.0,0.0,126.86,126.86,126.86,0.0,0.0,126.25,126.25,126.25,0.0,0.0,126.81,126.81,126.81,0.0,0.0
2019-02-24,127.67,127.67,127.67,0.0,0.0,127.67,127.67,127.67,0.0,0.0,126.87,126.87,126.87,0.0,0.0,127.36,127.36,127.36,0.0,0.0
2019-03-03,123.95,123.95,123.95,0.0,0.0,124.89,124.89,124.89,0.0,0.0,123.95,123.95,123.95,0.0,0.0,124.89,124.89,124.89,0.0,0.0
2019-03-10,128.52,128.52,128.52,0.0,0.0,128.9,128.9,128.9,0.0,0.0,128.49,128.49,128.49,0.0,0.0,128.73,128.73,128.73,0.0,0.0
2019-03-17,130.83,130.83,130.83,0.0,0.0,130.83,130.83,130.83,0.0,0.0,129.23,129.23,129.23,0.0,0.0,129.41,129.41,129.41,0.0,0.0
2019-03-24,129.95,129.95,129.95,0.0,0.0,130.19,130.19,130.19,0.0,0.0,129.86,129.86,129.86,0.0,0.0,130.19,130.19,130.19,0.0,0.0
2019-03-31,132.0,132.0,132.0,0.0,0.0,132.44,132.44,132.44,0.0,0.0,132.0,132.0,132.0,0.0,0.0,132.44,132.44,132.44,0.0,0.0
2019-04-07,133.54,133.54,133.54,0.0,0.0,133.76,133.76,133.76,0.0,0.0,133.35,133.35,133.35,0.0,0.0,133.63,133.63,133.63,0.0,0.0
2019-04-14,134.27,134.27,134.27,0.0,0.0,134.63,134.63,134.63,0.0,0.0,134.27,134.27,134.27,0.0,0.0,134.45,134.45,134.45,0.0,0.0
2019-04-21,135.13,135.13,135.13,0.0,0.0,135.42,135.42,135.42,0.0,0.0,135.06,135.06,135.06,0.0,0.0,135.42,135.42,135.42,0.0,0.0
2019-04-28,134.36,134.36,134.36,0.0,0.0,134.56,134.56,134.56,0.0,0.0,134.36,134.36,134.36,0.0,0.0,134.56,134.56,134.56,0.0,0.0
2019-05-05,131.42,131.42,131.42,0.0,0.0,132.1,132.1,132.1,0.0,0.0,129.79,129.79,129.79,0.0,0.0,131.88,131.88,131.88,0.0,0.0
2019-05-12,132.9,132.9,132.9,0.0,0.0,132.9,132.9,132.9,0.0,0.0,131.98,131.98,131.98,0.0,0.0,131.98,131.98,131.98,0.0,0.0
2019-05-19,131.1,131.1,131.1,0.0,0.0,131.14,131.14,131.14,0.0,0.0,130.57,130.57,130.57,0.0,0.0,130.57,130.57,130.57,0.0,0.0
2019-05-26,127.75,127.75,127.75,0.0,0.0,127.93,127.93,127.93,0.0,0.0,127.37,127.37,127.37,0.0,0.0,127.4,127.4,127.4,0.0,0.0
2019-06-02,132.46,132.46,132.46,0.0,0.0,133.04,133.04,133.04,0.0,0.0,132.46,132.46,132.46,0.0,0.0,133.04,133.04,133.04,0.0,0.0
2019-06-09,133.36,133.36,133.36,0.0,0.0,133.8,133.8,133.8,0.0,0.0,133.36,133.36,133.36,0.0,0.0,133.6,133.6,133.6,0.0,0.0
2019-06-16,136.09,136.09,136.09,0.0,0.0,136.22,136.22,136.22,0.0,0.0,135.76,135.76,135.76,0.0,0.0,135.76,135.76,135.76,0.0,0.0
2019-06-23,135.66,135.66,135.66,0.0,0.0,135.66,135.66,135.66,0.0,0.0,135.45,135.45,135.45,0.0,0.0,135.63,135.63,135.63,0.0,0.0
2019-06-30,138.34,138.34,138.34,0.0,0.0,138.47,138.47,138.47,0.0,0.0,137.25,137.25,137.25,0.0,0.0,138.47,138.47,138.47,0.0,0.0
2019-07-07,138.5,138.5,138.5,0.0,0.0,139.31,139.31,139.31,0.0,0.0,138.5,138.5,138.5,0.0,0.0,139.31,139.31,139.31,0.0,0.0
2019-07-14,138.1,138.1,138.1,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.1,138.1,138.1,0.0,0.0
2019-07-21,140.23,140.23,140.23,0.0,0.0,140.97,140.97,140.97,0.0,0.0,140.23,140.23,140.23,0.0,0.0,140.97,140.97,140.97,0.0,0.0
2019-07-28,137.13,137.13,137.13,0.0,0.0,137.13,137.13,137.13,0.0,0.0,136.03,136.03,136.03,0.0,0.0,136.55,136.55,136.55,0.0,0.0
2019-08-04,136.61,136.61,136.61,0.0,0.0,136.81,136.81,136.81,0.0,0.0,135.8,135.8,135.8,0.0,0.0,136.69,136.69,136.69,0.0,0.0
2019-08-11,133.67,133.67,133.67,0.0,0.0,134.75,134.75,134.75,0.0,0.0,133.64,133.64,133.64,0.0,0.0,134.75,134.75,134.75,0.0,0.0
2019-08-18,134.83,134.83,134.83,0.0,0.0,135.54,135.54,135.54,0.0,0.0,131.55,131.55,131.55,0.0,0.0,131.79,131.79,131.79,0.0,0.0
2019-08-25,135.8,135.8,135.8,0.0,0.0,136.48,136.48,136.48,0.0,0.0,135.72,135.72,135.72,0.0,0.0,135.84,135.84,135.84,0.0,0.0
2019-09-01,137.9,137.9,137.9,0.0,0.0,138.25,138.25,138.25,0.0,0.0,137.84,137.84,137.84,0.0,0.0,138.0,138.0,138.0,0.0,0.0
2019-09-08,139.76,139.76,139.76,0.0,0.0,139.76,139.76,139.76,0.0,0.0,139.36,139.36,139.36,0.0,0.0,139.5,139.5,139.5,0.0,0.0
2019-09-15,139.88,139.88,139.88,0.0,0.0,139.88,139.88,139.88,0.0,0.0,138.89,138.89,138.89,0.0,0.0,139.11,139.11,139.11,0.0,0.0
2019-09-22,137.44,137.44,137.44,0.0,0.0,137.47,137.47,137.47,0.0,0.0,135.78,135.78,135.78,0.0,0.0,136.18,136.18,136.18,0.0,0.0
2019-09-29,135.83,135.83,135.83,0.0,0.0,136.22,136.22,136.22,0.0,0.0,135.83,135.83,135.83,0.0,0.0,136.22,136.22,136.22,0.0,0.0
2019-10-06,138.0,138.0,138.0,0.0,0.0,138.54,138.54,138.54,0.0,0.0,137.5,137.5,137.5,0.0,0.0,137.5,137.5,137.5,0.0,0.0
2019-10-13,139.11,139.11,139.11,0.0,0.0,139.19,139.19,139.19,0.0,0.0,138.36,138.36,138.36,0.0,0.0,138.61,138.61,138.61,0.0,0.0
2019-10-20,138.88,138.88,138.88,0.0,0.0,139.97,139.97,139.97,0.0,0.0,138.62,138.62,138.62,0.0,0.0,139.69,139.69,139.69,0.0,0.0
2019-10-27,141.84,141.84,141.84,0.0,0.0,142.27,142.27,142.27,0.0,0.0,141.84,141.84,141.84,0.0,0.0,142.26,142.26,142.26,0.0,0.0
2019-11-03,143.9,143.9,143.9,0.0,0.0,144.07,144.07,144.07,0.0,0.0,143.74,143.74,143.74,0.0,0.0,144.07,144.07,144.07,0.0,0.0
2019-11-10,145.08,145.08,145.08,0.0,0.0,145.55,145.55,145.55,0.0,0.0,145.08,145.08,145.08,0.0,0.0,145.26,145.26,145.26,0.0,0.0
2019-11-17,144.19,144.19,144.19,0.0,0.0,144.34,144.34,144.34,0.0,0.0,143.9,143.9,143.9,0.0,0.0,144.16,144.16,144.16,0.0,0.0
2019-11-24,145.79,145.79,145.79,0.0,0.0,146.0,146.0,146.0,0.0,0.0,145.66,145.66,145.66,0.0,0.0,145.67,145.67,145.67,0.0,0.0
2019-12-01,144.97,144.97,144.97,0.0,0.0,145.26,145.26,145.26,0.0,0.0,144.97,144.97,144.97,0.0,0.0,145.1,145.1,145.1,0.0,0.0
2019-12-08,146.35,146.35,146.35,0.0,0.0,146.56,146.56,146.56,0.0,0.0,145.8,145.8,145.8,0.0,0.0,145.98,145.98,145.98,0.0,0.0
2019-12-15,148.62,148.62,148.62,0.0,0.0,148.91,148.91,148.91,0.0,0.0,148.5,148.5,148.5,0.0,0.0,148.75,148.75,148.75,0.0,0.0
2019-12-22,149.64,149.64,149.64,0.0,0.0,149.67,149.67,149.67,0.0,0.0,149.2,149.2,149.2,0.0,0.0,149.47,149.47,149.47,0.0,0.0
2019-12-29,147.01,147.01,147.01,0.0,0.0,148.81,148.81,148.81,0.0,0.0,147.01,147.01,147.01,0.0,0.0,148.33,148.33,148.33,0.0,0.0
