Date,COLM_stock_Open_average,COLM_stock_Open_max,COLM_stock_Open_min,COLM_stock_Open_volatility,COLM_stock_Open_change,COLM_stock_High_average,COLM_stock_High_max,COLM_stock_High_min,COLM_stock_High_volatility,COLM_stock_High_change,COLM_stock_Low_average,COLM_stock_Low_max,COLM_stock_Low_min,COLM_stock_Low_volatility,COLM_stock_Low_change,COLM_stock_Close_average,COLM_stock_Close_max,COLM_stock_Close_min,COLM_stock_Close_volatility,COLM_stock_Close_change,COLM_stock_Volume_average,COLM_stock_Volume_max,COLM_stock_Volume_min,COLM_stock_Volume_volatility,COLM_stock_Volume_change
2018-01-14,73.1825,73.74,72.8,0.9399999999999977,-0.7599999999999909,73.8675,74.64,73.4,1.2399999999999949,-0.6200000000000045,72.2175,72.76,72.01,0.75,0.6900000000000119,73.0625,73.91,72.48,1.4299999999999926,1.4299999999999926,193066,234838,112721,122117,42193
2018-01-21,74.696,75.33,74.04,1.289999999999992,0.9899999999999949,75.18,76.0,74.52,1.480000000000004,0.6000000000000085,73.842,74.41,73.01,1.3999999999999915,1.3999999999999915,74.608,75.07,74.2,0.8699999999999903,0.6899999999999977,159297,205407,123953,81454,-13798
2018-01-28,74.77799999999999,75.82,74.12,1.6999999999999886,0.9299999999999926,76.13,78.26,75.13,3.1300000000000097,2.450000000000003,74.134,74.63,73.28,1.3499999999999943,-0.2599999999999909,75.0,75.88,74.59,1.289999999999992,0.29999999999999716,190753,239030,124655,114375,47442
2018-02-04,74.472,76.24,72.24,4.0,1.539999999999992,76.258,79.21,74.57,4.640000000000001,3.9099999999999966,73.174,74.11,71.75,2.3599999999999994,0.6400000000000006,74.472,76.7,73.16,3.5400000000000063,3.5400000000000063,397948,779465,269039,510426,510426
2018-02-11,75.226,76.69,73.15,3.539999999999992,-0.789999999999992,76.674,77.8,74.95,2.8499999999999943,-1.269999999999996,73.19800000000001,75.79,70.36,5.430000000000007,2.309999999999988,75.018,76.24,73.3,2.9399999999999977,1.4000000000000057,456484,821817,272719,549098,-549098
2018-02-18,74.59,75.54,73.83,1.710000000000008,1.1600000000000108,75.365,75.74,74.85,0.8900000000000006,0.8900000000000006,73.77,74.47,73.01,1.4599999999999937,0.8700000000000045,74.76,75.7,73.78,1.9200000000000017,1.9200000000000017,209941,265077,156480,108597,-49272
2018-02-25,76.176,77.0,75.5,1.5,-0.5300000000000011,77.264,77.98,76.5,1.480000000000004,-0.6900000000000119,75.102,76.16,74.01,2.1499999999999915,-1.3299999999999983,76.502,77.4,75.58,1.8200000000000074,-0.6400000000000006,211536,252623,177826,74797,14539
2018-03-04,77.48599999999999,78.63,76.49,2.1400000000000006,0.35999999999999943,78.67,79.35,78.07,1.2800000000000011,1.2800000000000011,76.548,77.26,75.8,1.460000000000008,0.7399999999999949,77.92999999999999,79.16,76.35,2.8100000000000023,1.75,234400,337078,182872,154206,121870
2018-03-11,77.952,79.33,76.96,2.3700000000000045,-2.3700000000000045,78.56,79.38,77.92,1.4599999999999937,-0.9599999999999937,77.088,77.46,76.72,0.7399999999999949,-0.480000000000004,77.45400000000001,77.93,77.0,0.9300000000000068,0.3400000000000034,231134,321365,201266,120099,105625
2018-03-18,77.176,77.81,76.82,0.9900000000000091,-0.8500000000000085,78.02,78.25,77.79,0.45999999999999375,-0.269999999999996,76.47,77.18,75.11,2.0700000000000074,-1.6099999999999994,76.938,77.48,75.99,1.490000000000009,-1.1700000000000017,189741,244762,112168,132594,-13865
2018-03-25,77.0675,78.0,76.34,1.6599999999999966,-0.5699999999999932,77.87,78.2,77.49,0.710000000000008,-0.6700000000000017,76.1875,76.66,75.64,1.019999999999996,-0.3199999999999932,76.715,78.0,75.74,2.260000000000005,-1.5699999999999932,235814,267903,217810,50093,47411
