Date,ARZTY_Open_average,ARZTY_Open_max,ARZTY_Open_min,ARZTY_Open_volatility,ARZTY_Open_change,ARZTY_High_average,ARZTY_High_max,ARZTY_High_min,ARZTY_High_volatility,ARZTY_High_change,ARZTY_Low_average,ARZTY_Low_max,ARZTY_Low_min,ARZTY_Low_volatility,ARZTY_Low_change,ARZTY_Close_average,ARZTY_Close_max,ARZTY_Close_min,ARZTY_Close_volatility,ARZTY_Close_change,ARZTY_Volume_average,ARZTY_Volume_max,ARZTY_Volume_min,ARZTY_Volume_volatility,ARZTY_Volume_change
2018-03-25,10.895,11.07,10.62,0.45000000000000107,0.14000000000000057,11.004999999999999,11.18,10.82,0.35999999999999943,0.120000000000001,10.825,10.96,10.62,0.34000000000000163,0.11999999999999922,10.92,11.16,10.78,0.3800000000000008,0.1399999999999988,6773,12152,2721,9431,-2837
2018-04-01,11.036,11.34,10.63,0.7099999999999991,0.6399999999999988,11.146,11.34,10.76,0.5800000000000001,0.35999999999999943,10.994,11.27,10.63,0.6399999999999988,0.6399999999999988,11.056000000000001,11.34,10.65,0.6899999999999995,0.5299999999999994,4240,7381,1840,5541,-377
2018-04-08,11.362,11.61,11.21,0.3999999999999986,-0.019999999999999574,11.41,11.61,11.31,0.29999999999999893,0.019999999999999574,11.338000000000001,11.56,11.21,0.34999999999999964,-0.019999999999999574,11.372,11.59,11.28,0.3100000000000005,-0.08000000000000007,13291,46333,2051,44282,42355
2018-04-15,11.404,11.83,11.18,0.6500000000000004,-0.3200000000000003,11.474,11.84,11.23,0.6099999999999994,-0.1899999999999995,11.366,11.79,11.12,0.6699999999999999,-0.3099999999999987,11.398,11.79,11.16,0.629999999999999,-0.27000000000000135,9431,25713,3350,22363,-3787
2018-04-22,11.024000000000001,11.22,10.5,0.7200000000000006,-0.7100000000000009,11.122,11.42,10.64,0.7799999999999994,-0.5700000000000003,10.972,11.22,10.36,0.8600000000000012,-0.7700000000000014,11.056000000000001,11.33,10.51,0.8200000000000003,-0.6400000000000006,3182,5775,1359,4416,946
2018-04-29,10.79,11.04,10.51,0.5299999999999994,0.5299999999999994,10.814,11.04,10.51,0.5299999999999994,0.5299999999999994,10.686,10.92,10.38,0.5399999999999991,0.5399999999999991,10.75,10.98,10.5,0.4800000000000004,0.4800000000000004,4060,7688,2182,5506,-4115
2018-05-06,11.024,11.11,10.96,0.14999999999999858,0.08999999999999986,11.1,11.18,11.07,0.10999999999999943,0.09999999999999964,11.0,11.11,10.95,0.16000000000000014,0.10999999999999943,11.092,11.18,11.05,0.129999999999999,0.10999999999999943,3734,4681,1959,2722,605
2018-05-13,10.628,10.8,10.34,0.46000000000000085,-0.16999999999999993,10.741999999999999,10.94,10.58,0.35999999999999943,-0.2599999999999998,10.578,10.78,10.34,0.4399999999999995,-0.3899999999999988,10.67,10.94,10.46,0.47999999999999865,-0.41000000000000014,4362,9817,1089,8728,-4288
2018-05-20,9.0875,10.49,7.47,3.0200000000000005,-3.0200000000000005,9.182500000000001,10.65,7.52,3.130000000000001,-3.130000000000001,8.94,10.43,7.4,3.0299999999999994,-3.0299999999999994,9.015,10.43,7.41,3.0199999999999996,-3.0199999999999996,7400,9471,3982,5489,1383
2018-05-27,7.574,7.74,7.41,0.33000000000000007,0.2999999999999998,7.64,7.85,7.41,0.4399999999999995,0.33000000000000007,7.518,7.74,7.29,0.4500000000000002,0.40000000000000036,7.608,7.79,7.39,0.40000000000000036,0.3000000000000007,7971,11684,4072,7612,-1070
2018-06-03,7.786,8.04,7.59,0.4499999999999993,-0.4499999999999993,7.862,8.08,7.69,0.3899999999999997,-0.3100000000000005,7.714,7.92,7.59,0.33000000000000007,-0.33000000000000007,7.8,8.08,7.69,0.3899999999999997,-0.3100000000000005,4700,11490,1213,10277,-9710
2018-06-10,7.498,7.65,7.27,0.3800000000000008,-0.21999999999999975,7.576,7.77,7.43,0.33999999999999986,-0.33999999999999986,7.444,7.6,7.27,0.33000000000000007,-0.25,7.478,7.6,7.35,0.25,-0.25,15359,56448,1588,54860,54860
2018-06-17,7.9159999999999995,8.16,7.72,0.4400000000000004,0.20999999999999996,8.038,8.34,7.79,0.5499999999999998,-0.08999999999999986,7.838,8.13,7.61,0.5200000000000005,0.020000000000000462,7.962,8.34,7.61,0.7299999999999995,-0.07000000000000028,6173,13137,2121,11016,-939
2018-06-24,7.351999999999999,7.6,7.18,0.41999999999999993,0.29000000000000004,7.486,7.83,7.29,0.54,0.5,7.306,7.6,7.14,0.45999999999999996,0.3899999999999997,7.426,7.76,7.21,0.5499999999999998,0.5,5295,8793,3274,5519,4469
2018-07-01,7.4,7.62,7.19,0.4299999999999997,0.14999999999999947,7.465,7.62,7.34,0.28000000000000025,0.11000000000000032,7.325,7.47,7.18,0.29000000000000004,0.15000000000000036,7.3875,7.47,7.33,0.13999999999999968,0.07000000000000028,3990,9593,1785,7808,740
2018-07-08,7.196,7.3,7.08,0.21999999999999975,0.08000000000000007,7.202,7.3,7.08,0.21999999999999975,0.04999999999999982,7.136,7.22,6.97,0.25,-0.009999999999999787,7.178,7.29,7.07,0.21999999999999975,0.040000000000000036,2160,4644,592,4052,4052
2018-07-15,7.166,7.25,7.01,0.2400000000000002,-0.08000000000000007,7.24,7.27,7.15,0.11999999999999922,0.019999999999999574,7.128,7.24,7.01,0.23000000000000043,-0.07000000000000028,7.196,7.27,7.14,0.1299999999999999,0.02999999999999936,10533,39337,2056,37281,711
2018-07-22,7.17,7.35,6.88,0.46999999999999975,0.35000000000000053,7.206,7.36,6.94,0.41999999999999993,0.29000000000000004,7.126,7.28,6.88,0.40000000000000036,0.2999999999999998,7.182,7.36,6.94,0.41999999999999993,0.2699999999999996,5158,12832,1567,11265,1911
2018-07-29,6.496,7.04,5.49,1.5499999999999998,-1.54,6.546,7.07,5.67,1.4000000000000004,-1.4000000000000004,6.446,6.99,5.49,1.5,-1.5,6.5,7.06,5.63,1.4299999999999997,-1.3600000000000003,5277,10037,2145,7892,6708
2018-08-05,4.956,5.57,4.2,1.37,-1.37,4.978,5.57,4.2,1.37,-1.37,4.8260000000000005,5.49,4.07,1.42,-1.42,4.8759999999999994,5.56,4.09,1.4699999999999998,-1.4699999999999998,10985,14669,5857,8812,2945
2018-08-12,4.656,4.7,4.6,0.10000000000000053,0.04999999999999982,4.692,4.73,4.66,0.07000000000000028,-0.03000000000000025,4.64,4.67,4.6,0.07000000000000028,-0.020000000000000462,4.67,4.73,4.63,0.10000000000000053,-0.10000000000000053,4965,7782,941,6841,192
2018-08-19,4.918,4.96,4.89,0.07000000000000028,-0.05999999999999961,4.948,5.0,4.9,0.09999999999999964,-0.019999999999999574,4.894,4.96,4.85,0.11000000000000032,-0.05999999999999961,4.904,4.98,4.85,0.13000000000000078,-0.0600000000000005,4626,8723,3044,5679,1625
2018-08-26,4.795,4.95,4.61,0.33999999999999986,-0.22999999999999954,4.84,4.97,4.64,0.33000000000000007,-0.2600000000000007,4.7775,4.92,4.6,0.3200000000000003,-0.20999999999999996,4.8125,4.97,4.6,0.3700000000000001,-0.27000000000000046,4440,6999,1687,5312,-3744
2018-09-02,4.524,4.69,4.42,0.27000000000000046,-0.15000000000000036,4.574,4.69,4.44,0.25,-0.1899999999999995,4.506,4.65,4.4,0.25,-0.16999999999999993,4.546,4.66,4.44,0.21999999999999975,-0.16999999999999993,5077,8483,2911,5572,1110
2018-09-09,5.212,5.4,4.96,0.4400000000000004,0.20999999999999996,5.284,5.47,5.07,0.39999999999999947,0.20999999999999996,5.18,5.37,4.96,0.41000000000000014,0.20000000000000018,5.276,5.47,5.07,0.39999999999999947,0.20999999999999996,15839,33807,5630,28177,1462
2018-09-16,5.04,5.34,4.78,0.5599999999999996,-0.5099999999999998,5.07,5.34,4.86,0.47999999999999954,-0.47999999999999954,4.968,5.25,4.75,0.5,-0.5,4.998,5.29,4.75,0.54,-0.54,4372,5753,2063,3690,345
2018-09-23,4.952,5.69,4.71,0.9800000000000004,0.8500000000000005,4.984,5.69,4.75,0.9400000000000004,0.8000000000000007,4.902,5.49,4.69,0.7999999999999998,0.6500000000000004,4.938,5.53,4.72,0.8100000000000005,0.6500000000000004,7248,8547,5848,2699,308
2018-09-30,5.408,5.68,5.26,0.41999999999999993,-0.020000000000000462,5.424,5.71,5.29,0.41999999999999993,0.0,5.324,5.58,5.19,0.3899999999999997,0.0,5.382,5.64,5.25,0.3899999999999997,0.0,8598,16502,3782,12720,6672
2018-10-07,5.068,5.38,4.72,0.6600000000000001,-0.5700000000000003,5.154,5.46,4.9,0.5599999999999996,-0.46999999999999975,5.0280000000000005,5.34,4.71,0.6299999999999999,-0.5800000000000001,5.144,5.43,4.9,0.5299999999999994,-0.47999999999999954,22902,58574,10128,48446,48446
2018-10-14,4.732,4.86,4.54,0.3200000000000003,-0.25,4.812,4.97,4.62,0.34999999999999964,-0.34999999999999964,4.708,4.82,4.54,0.28000000000000025,-0.25,4.792,4.97,4.55,0.41999999999999993,-0.41999999999999993,20033,32428,4263,28165,-22481
2018-10-21,4.366,4.49,4.23,0.2599999999999998,0.10000000000000053,4.442,4.58,4.34,0.2400000000000002,0.13999999999999968,4.316,4.49,4.21,0.28000000000000025,0.20999999999999996,4.364,4.53,4.24,0.29000000000000004,0.16000000000000014,20633,32422,10900,21522,8052
2018-10-28,4.094,4.59,3.65,0.94,-0.94,4.17,4.74,3.69,1.0500000000000003,-0.8999999999999999,4.0,4.57,3.58,0.9900000000000002,-0.8999999999999999,4.08,4.65,3.63,1.0200000000000005,-0.8599999999999999,7194,9843,4255,5588,1257
2018-11-04,3.174,3.7,2.6,1.1,-1.0,3.196,3.7,2.6,1.1,-1.1,2.56,3.53,1.6,1.9299999999999997,-1.9299999999999997,2.718,3.53,2.12,1.4099999999999997,-1.4099999999999997,13783,20261,4669,15592,5387
2018-11-11,2.21,2.35,1.76,0.5900000000000001,0.5700000000000001,2.584,3.0,2.29,0.71,-0.5099999999999998,2.11,2.21,1.76,0.44999999999999996,0.44999999999999996,2.256,2.32,2.19,0.1299999999999999,-0.029999999999999805,10267,20310,6529,13781,-13321
2018-11-18,2.4725,2.7,2.21,0.4900000000000002,0.4700000000000002,2.625,2.72,2.4,0.3200000000000003,0.28000000000000025,2.305,2.41,2.2,0.20999999999999996,0.20999999999999996,2.44,2.62,2.33,0.29000000000000004,0.029999999999999805,9713,16664,4074,12590,3796
2018-11-25,2.552,2.8,2.4,0.3999999999999999,0.10999999999999988,2.766,2.99,2.58,0.41000000000000014,-0.29000000000000004,2.464,2.51,2.4,0.10999999999999988,0.10999999999999988,2.604,2.88,2.51,0.3700000000000001,-0.33999999999999986,17466,25047,8726,16321,16219
2018-12-02,2.5324999999999998,2.58,2.5,0.08000000000000007,-0.07000000000000028,2.585,2.6,2.57,0.03000000000000025,0.009999999999999787,2.5125,2.54,2.5,0.040000000000000036,0.009999999999999787,2.5625,2.58,2.54,0.040000000000000036,0.020000000000000018,21099,28181,11904,16277,14901
2018-12-09,0.558,0.59,0.52,0.06999999999999995,-0.040000000000000036,0.748,1.39,0.54,0.8499999999999999,-0.8499999999999999,0.532,0.56,0.5,0.06000000000000005,-0.030000000000000027,0.536,0.56,0.5,0.06000000000000005,-0.010000000000000009,195249,758566,3567,754999,-730913
2018-12-16,0.588,0.74,0.49,0.25,0.040000000000000036,0.616,0.74,0.51,0.22999999999999998,0.040000000000000036,0.472,0.5,0.44,0.06,0.03999999999999998,0.49,0.54,0.44,0.10000000000000003,0.03999999999999998,25062,66915,1400,65515,-65515
2018-12-23,0.5275,0.6,0.47,0.13,-0.13,0.6275000000000001,0.67,0.53,0.14,-0.020000000000000018,0.4975,0.58,0.46,0.11999999999999994,-0.10999999999999999,0.5675,0.66,0.47,0.19000000000000006,-0.019999999999999907,11354,19613,8341,11272,-11088
2018-12-30,0.55,0.55,0.55,0.0,0.0,0.5666666666666667,0.6,0.55,0.04999999999999993,-0.04999999999999993,0.51,0.55,0.48,0.07000000000000006,0.07000000000000006,0.5333333333333333,0.55,0.51,0.040000000000000036,0.040000000000000036,26142,53036,0,53036,-25391
2019-01-06,0.582,0.6,0.56,0.039999999999999925,-0.039999999999999925,0.584,0.6,0.56,0.039999999999999925,-0.039999999999999925,0.574,0.6,0.55,0.04999999999999993,-0.04999999999999993,0.582,0.6,0.55,0.04999999999999993,-0.04999999999999993,3084,14300,0,14300,1123
2019-01-13,0.5433333333333333,0.57,0.5,0.06999999999999995,-0.06000000000000005,0.55,0.57,0.52,0.04999999999999993,-0.040000000000000036,0.5366666666666667,0.56,0.5,0.06000000000000005,-0.06000000000000005,0.5433333333333333,0.56,0.52,0.040000000000000036,-0.040000000000000036,2935,4959,0,4959,3847
2019-01-20,0.516,0.54,0.49,0.050000000000000044,-0.040000000000000036,0.516,0.54,0.49,0.050000000000000044,-0.040000000000000036,0.496,0.52,0.48,0.040000000000000036,0.0,0.498,0.52,0.49,0.030000000000000027,0.0,745,1684,0,1684,-1216
2019-01-27,0.505,0.51,0.5,0.010000000000000009,0.0,0.5125,0.53,0.5,0.030000000000000027,0.010000000000000009,0.505,0.51,0.5,0.010000000000000009,0.0,0.5125,0.53,0.5,0.030000000000000027,0.010000000000000009,7236,20356,0,20356,-11768
2019-02-03,0.49,0.53,0.44,0.09000000000000002,-0.010000000000000009,0.506,0.53,0.48,0.050000000000000044,-0.010000000000000009,0.462,0.53,0.44,0.09000000000000002,-0.09000000000000002,0.478,0.53,0.44,0.09000000000000002,-0.09000000000000002,1933,4148,0,4148,4148
2019-02-10,0.44666666666666666,0.45,0.44,0.010000000000000009,0.0,0.44666666666666666,0.45,0.44,0.010000000000000009,0.0,0.44666666666666666,0.45,0.44,0.010000000000000009,0.0,0.44666666666666666,0.45,0.44,0.010000000000000009,0.0,0,0,0,0,0
2019-02-17,0.52,0.53,0.51,0.020000000000000018,0.020000000000000018,0.5366666666666667,0.54,0.53,0.010000000000000009,-0.010000000000000009,0.4966666666666667,0.52,0.46,0.06,-0.04999999999999999,0.5133333333333334,0.54,0.46,0.08000000000000002,-0.08000000000000002,4991,7435,3460,3975,620
2019-02-24,0.52,0.53,0.5,0.030000000000000027,0.030000000000000027,0.52,0.53,0.5,0.030000000000000027,0.030000000000000027,0.52,0.53,0.5,0.030000000000000027,0.030000000000000027,0.52,0.53,0.5,0.030000000000000027,0.030000000000000027,0,0,0,0,0
2019-03-03,0.51,0.57,0.45,0.11999999999999994,-0.11999999999999994,0.51,0.57,0.45,0.11999999999999994,-0.11999999999999994,0.51,0.57,0.45,0.11999999999999994,-0.11999999999999994,0.51,0.57,0.45,0.11999999999999994,-0.11999999999999994,0,0,0,0,0
2019-03-10,0.6725,0.7,0.65,0.04999999999999993,0.0,0.675,0.7,0.65,0.04999999999999993,0.010000000000000009,0.6425000000000001,0.68,0.57,0.1100000000000001,0.08000000000000007,0.645,0.68,0.57,0.1100000000000001,0.09000000000000008,6173,8292,4000,4292,-450
2019-03-17,0.5650000000000001,0.68,0.45,0.23000000000000004,0.23000000000000004,0.5650000000000001,0.68,0.45,0.23000000000000004,0.23000000000000004,0.51,0.57,0.45,0.11999999999999994,0.11999999999999994,0.51,0.57,0.45,0.11999999999999994,0.11999999999999994,600,1200,0,1200,1200
2019-03-24,0.61,0.62,0.6,0.020000000000000018,-0.020000000000000018,0.61,0.62,0.6,0.020000000000000018,-0.020000000000000018,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0,2549,5098,0,5098,-5098
2019-03-31,0.6166666666666667,0.66,0.56,0.09999999999999998,0.030000000000000027,0.6166666666666667,0.66,0.56,0.09999999999999998,0.030000000000000027,0.6166666666666667,0.66,0.56,0.09999999999999998,0.030000000000000027,0.6166666666666667,0.66,0.56,0.09999999999999998,0.030000000000000027,0,0,0,0,0
2019-04-07,0.64,0.66,0.61,0.050000000000000044,-0.010000000000000009,0.64,0.66,0.61,0.050000000000000044,-0.010000000000000009,0.62,0.64,0.6,0.040000000000000036,0.030000000000000027,0.62,0.64,0.6,0.040000000000000036,0.030000000000000027,10223,32200,0,32200,23508
2019-04-14,0.6799999999999999,0.71,0.65,0.05999999999999994,0.05999999999999994,0.69,0.73,0.65,0.07999999999999996,0.07999999999999996,0.65,0.65,0.65,0.0,0.0,0.65,0.65,0.65,0.0,0.0,7250,14500,0,14500,14500
2019-04-21,0.66,0.7,0.62,0.07999999999999996,0.039999999999999925,0.6633333333333333,0.7,0.62,0.07999999999999996,0.029999999999999916,0.64,0.66,0.62,0.040000000000000036,-0.020000000000000018,0.6433333333333333,0.67,0.62,0.050000000000000044,-0.030000000000000027,1818,3700,0,3700,-1946
2019-04-28,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0,0,0,0,0
2019-05-05,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0,0,0,0,0
2019-05-12,0.645,0.66,0.6,0.06000000000000005,0.06000000000000005,0.645,0.66,0.6,0.06000000000000005,0.06000000000000005,0.63,0.66,0.6,0.06000000000000005,0.0,0.63,0.66,0.6,0.06000000000000005,0.0,1563,6253,0,6253,6253
2019-05-19,0.6233333333333334,0.66,0.56,0.09999999999999998,0.010000000000000009,0.6233333333333334,0.66,0.56,0.09999999999999998,0.010000000000000009,0.6233333333333334,0.66,0.56,0.09999999999999998,0.010000000000000009,0.6233333333333334,0.66,0.56,0.09999999999999998,0.010000000000000009,0,0,0,0,0
2019-05-26,0.52,0.52,0.52,0.0,0.0,0.58,0.58,0.58,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.58,0.58,0.58,0.0,0.0,9896,9896,9896,0,0
2019-06-02,0.595,0.61,0.58,0.030000000000000027,0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,0.030000000000000027,0,0,0,0,0
2019-06-09,0.595,0.61,0.58,0.030000000000000027,-0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,-0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,-0.030000000000000027,0.595,0.61,0.58,0.030000000000000027,-0.030000000000000027,0,0,0,0,0
2019-06-16,0.58,0.58,0.58,0.0,0.0,0.58,0.58,0.58,0.0,0.0,0.58,0.58,0.58,0.0,0.0,0.58,0.58,0.58,0.0,0.0,0,0,0,0,0
2019-06-23,0.5266666666666667,0.55,0.49,0.06000000000000005,0.010000000000000009,0.5633333333333334,0.58,0.54,0.039999999999999925,0.029999999999999916,0.5266666666666667,0.55,0.49,0.06000000000000005,0.010000000000000009,0.5633333333333334,0.58,0.54,0.039999999999999925,0.029999999999999916,1333,3000,0,3000,3000
2019-06-30,0.51,0.51,0.51,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.52,0.52,0.52,0.0,0.0,17258,17258,17258,0,0
2019-07-07,0.48,0.48,0.48,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.47,0.47,0.47,0.0,0.0,8700,8700,8700,0,0
2019-07-14,0.4666666666666667,0.49,0.45,0.03999999999999998,0.03999999999999998,0.4666666666666667,0.49,0.45,0.03999999999999998,0.03999999999999998,0.4666666666666667,0.49,0.45,0.03999999999999998,0.03999999999999998,0.4666666666666667,0.49,0.45,0.03999999999999998,0.03999999999999998,0,0,0,0,0
2019-07-21,0.4033333333333333,0.42,0.39,0.02999999999999997,0.019999999999999962,0.43,0.47,0.41,0.06,0.06,0.4033333333333333,0.42,0.39,0.02999999999999997,0.019999999999999962,0.42666666666666664,0.47,0.4,0.06999999999999995,0.06,54750,150302,6200,144102,1550
2019-07-28,0.394,0.45,0.37,0.08000000000000002,-0.06,0.402,0.45,0.38,0.07,-0.06,0.394,0.45,0.37,0.08000000000000002,-0.06,0.402,0.45,0.38,0.07,-0.06,2100,7300,0,7300,0
2019-08-04,0.375,0.38,0.37,0.010000000000000009,-0.010000000000000009,0.375,0.38,0.37,0.010000000000000009,-0.010000000000000009,0.375,0.38,0.37,0.010000000000000009,-0.010000000000000009,0.375,0.38,0.37,0.010000000000000009,-0.010000000000000009,0,0,0,0,0
2019-08-11,0.31666666666666665,0.33,0.31,0.020000000000000018,0.020000000000000018,0.34,0.37,0.32,0.04999999999999999,0.010000000000000009,0.2966666666666667,0.31,0.27,0.03999999999999998,0.0,0.32666666666666666,0.35,0.31,0.03999999999999998,-0.010000000000000009,5080,11099,1000,10099,-2142
2019-08-18,0.32333333333333336,0.37,0.27,0.09999999999999998,0.09999999999999998,0.35,0.41,0.27,0.13999999999999996,0.13999999999999996,0.31333333333333335,0.34,0.27,0.07,0.07,0.35,0.41,0.27,0.13999999999999996,0.13999999999999996,51150,119300,0,119300,34150
2019-08-25,0.33999999999999997,0.35,0.33,0.019999999999999962,-0.019999999999999962,0.33999999999999997,0.35,0.33,0.019999999999999962,-0.019999999999999962,0.33999999999999997,0.35,0.33,0.019999999999999962,-0.019999999999999962,0.33999999999999997,0.35,0.33,0.019999999999999962,-0.019999999999999962,0,0,0,0,0
2019-09-01,0.3566666666666667,0.4,0.32,0.08000000000000002,0.050000000000000044,0.37666666666666665,0.46,0.32,0.14,0.11000000000000004,0.3466666666666667,0.37,0.32,0.04999999999999999,0.020000000000000018,0.37666666666666665,0.46,0.32,0.14,0.11000000000000004,2835,8506,0,8506,8506
2019-09-08,0.435,0.44,0.43,0.010000000000000009,0.010000000000000009,0.475,0.52,0.43,0.09000000000000002,0.09000000000000002,0.43,0.44,0.42,0.020000000000000018,0.020000000000000018,0.435,0.45,0.42,0.030000000000000027,0.030000000000000027,79670,156000,3341,152659,-152659
2019-09-15,0.45,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0,0,0,0,0
2019-09-22,0.42,0.46,0.39,0.07,-0.07,0.42,0.46,0.39,0.07,-0.07,0.4033333333333333,0.46,0.36,0.10000000000000003,-0.07,0.4033333333333333,0.46,0.36,0.10000000000000003,-0.07,200,600,0,600,0
2019-09-29,0.35000000000000003,0.39,0.33,0.06,-0.04999999999999999,0.3775,0.39,0.37,0.020000000000000018,-0.010000000000000009,0.35000000000000003,0.39,0.33,0.06,-0.04999999999999999,0.3775,0.39,0.37,0.020000000000000018,-0.010000000000000009,2805,5791,0,5791,5791
2019-10-06,0.37,0.4,0.35,0.050000000000000044,0.050000000000000044,0.38,0.4,0.36,0.040000000000000036,0.020000000000000018,0.36666666666666664,0.39,0.35,0.040000000000000036,0.040000000000000036,0.37,0.39,0.36,0.030000000000000027,0.030000000000000027,2795,6287,0,6287,-4187
2019-10-13,0.445,0.46,0.43,0.030000000000000027,-0.030000000000000027,0.47,0.49,0.45,0.03999999999999998,-0.03999999999999998,0.445,0.46,0.43,0.030000000000000027,-0.030000000000000027,0.47,0.49,0.45,0.03999999999999998,-0.03999999999999998,886,888,885,3,3
2019-10-20,0.445,0.45,0.44,0.010000000000000009,0.010000000000000009,0.445,0.45,0.44,0.010000000000000009,0.010000000000000009,0.4,0.45,0.35,0.10000000000000003,0.10000000000000003,0.4,0.45,0.35,0.10000000000000003,0.10000000000000003,675,1350,0,1350,-1350
2019-10-27,0.35,0.35,0.35,0.0,0.0,0.39,0.39,0.39,0.0,0.0,0.35,0.35,0.35,0.0,0.0,0.39,0.39,0.39,0.0,0.0,15790,15790,15790,0,0
2019-11-03,0.42000000000000004,0.44,0.4,0.03999999999999998,0.03999999999999998,0.47,0.5,0.44,0.06,0.06,0.41000000000000003,0.42,0.4,0.019999999999999962,0.019999999999999962,0.47,0.5,0.44,0.06,0.06,8380,10900,5860,5040,-5040
2019-11-10,0.4925,0.52,0.44,0.08000000000000002,0.08000000000000002,0.535,0.6,0.5,0.09999999999999998,0.020000000000000018,0.49,0.52,0.43,0.09000000000000002,0.09000000000000002,0.5075000000000001,0.52,0.49,0.030000000000000027,0.030000000000000027,9476,27699,0,27699,-27699
