Date,MPX_Open_average,MPX_Open_max,MPX_Open_min,MPX_Open_volatility,MPX_Open_change,MPX_High_average,MPX_High_max,MPX_High_min,MPX_High_volatility,MPX_High_change,MPX_Low_average,MPX_Low_max,MPX_Low_min,MPX_Low_volatility,MPX_Low_change,MPX_Close_average,MPX_Close_max,MPX_Close_min,MPX_Close_volatility,MPX_Close_change,MPX_Volume_average,MPX_Volume_max,MPX_Volume_min,MPX_Volume_volatility,MPX_Volume_change
2018-01-14,13.528,13.89,13.14,0.75,0.3200000000000003,13.822,13.95,13.55,0.3999999999999986,0.030000000000001137,13.282,13.46,13.14,0.3200000000000003,0.19000000000000128,13.546,13.86,13.18,0.6799999999999997,0.40000000000000036,15796,19239,9824,9415,1613
2018-01-21,14.95,15.7,13.8,1.8999999999999986,1.7699999999999996,15.454,16.12,14.09,2.030000000000001,2.030000000000001,14.766,15.44,13.61,1.83,1.83,15.254,15.7,13.97,1.7299999999999986,1.5199999999999996,30069,69337,15971,53366,7535
2018-01-28,14.776,15.63,13.85,1.7800000000000011,-1.6300000000000008,14.936,15.7,13.95,1.75,-1.75,14.202,15.28,13.09,2.1899999999999995,-2.1899999999999995,14.334,15.48,13.19,2.290000000000001,-2.290000000000001,37793,49213,19883,29330,29330
2018-02-04,13.936,14.42,13.0,1.42,1.42,14.376,14.69,13.76,0.9299999999999997,0.7599999999999998,13.752,14.23,13.0,1.2300000000000004,1.2300000000000004,14.138,14.34,13.63,0.7099999999999991,0.7099999999999991,31901,56855,9901,46954,-36540
2018-02-11,14.3825,14.79,14.17,0.6199999999999992,0.009999999999999787,14.684999999999999,14.94,14.43,0.5099999999999998,0.15000000000000036,14.0425,14.15,13.89,0.2599999999999998,-0.21999999999999886,14.4925,14.77,14.26,0.5099999999999998,0.23000000000000043,27845,46070,14053,32017,-8844
2018-02-18,14.488,14.69,14.35,0.33999999999999986,0.33000000000000007,14.666,14.79,14.53,0.2599999999999998,0.2599999999999998,14.264,14.6,14.09,0.5099999999999998,0.4599999999999991,14.534,14.74,14.34,0.40000000000000036,0.35999999999999943,12271,18495,5502,12993,-12993
2018-02-25,14.502,14.73,14.25,0.4800000000000004,-0.019999999999999574,14.792,14.96,14.67,0.2900000000000009,0.09000000000000163,14.276,14.62,13.93,0.6899999999999995,0.10999999999999943,14.532,14.74,14.28,0.46000000000000085,0.15000000000000036,13424,17924,12126,5798,-556
2018-03-04,14.972,15.25,14.76,0.4900000000000002,0.4900000000000002,15.174,15.3,14.87,0.4300000000000015,0.4300000000000015,14.690000000000001,14.82,14.63,0.1899999999999995,0.17999999999999972,14.994,15.25,14.81,0.4399999999999995,0.09999999999999964,18432,21885,14424,7461,-5262
2018-03-11,14.642,14.88,14.52,0.3600000000000012,-0.2900000000000009,14.798,14.88,14.71,0.16999999999999993,-0.10000000000000142,14.316,14.46,14.0,0.46000000000000085,0.46000000000000085,14.57,14.76,14.42,0.33999999999999986,0.15000000000000036,22752,46740,12423,34317,2757
2018-03-18,14.47,14.73,14.25,0.4800000000000004,-0.4800000000000004,14.642,14.8,14.28,0.5200000000000014,-0.5200000000000014,14.056,14.29,13.19,1.0999999999999996,-1.0600000000000005,14.322,14.53,14.03,0.5,-0.4300000000000015,21481,53308,9903,43405,43405
