Date,IROQ_stock_Open_average,IROQ_stock_Open_max,IROQ_stock_Open_min,IROQ_stock_Open_volatility,IROQ_stock_Open_change,IROQ_stock_High_average,IROQ_stock_High_max,IROQ_stock_High_min,IROQ_stock_High_volatility,IROQ_stock_High_change,IROQ_stock_Low_average,IROQ_stock_Low_max,IROQ_stock_Low_min,IROQ_stock_Low_volatility,IROQ_stock_Low_change,IROQ_stock_Close_average,IROQ_stock_Close_max,IROQ_stock_Close_min,IROQ_stock_Close_volatility,IROQ_stock_Close_change,IROQ_stock_Volume_average,IROQ_stock_Volume_max,IROQ_stock_Volume_min,IROQ_stock_Volume_volatility,IROQ_stock_Volume_change
2018-01-14,20.075,20.23,19.77,0.46000000000000085,0.46000000000000085,20.252499999999998,20.38,20.15,0.23000000000000043,-0.14999999999999858,20.0575,20.23,19.75,0.4800000000000004,0.4800000000000004,20.245,20.38,20.12,0.259999999999998,-0.14999999999999858,822,1345,151,1194,-1143
2018-01-21,20.200000000000003,20.23,20.17,0.05999999999999872,-0.05999999999999872,20.310000000000002,20.32,20.3,0.019999999999999574,-0.019999999999999574,20.185000000000002,20.2,20.17,0.029999999999997584,-0.029999999999997584,20.25,20.3,20.2,0.10000000000000142,0.10000000000000142,1225,1300,1150,150,150
2018-01-28,20.13,20.2,20.04,0.16000000000000014,0.05000000000000071,20.19333333333333,20.3,20.08,0.22000000000000242,-0.10000000000000142,20.08,20.2,20.0,0.1999999999999993,0.16000000000000014,20.173333333333332,20.26,20.06,0.20000000000000284,-0.060000000000002274,2229,3270,329,2941,-2761
2018-02-04,20.05,20.15,19.95,0.1999999999999993,-0.1999999999999993,20.064999999999998,20.15,19.95,0.1999999999999993,-0.1999999999999993,20.0175,20.15,19.9,0.25,-0.1999999999999993,20.0575,20.15,19.95,0.1999999999999993,-0.1999999999999993,24638,87334,341,86993,-187
2018-02-11,19.89,20.0,19.8,0.1999999999999993,-0.05000000000000071,19.928,20.0,19.8,0.1999999999999993,0.03999999999999915,19.724,19.91,19.21,0.6999999999999993,-0.010000000000001563,19.898,19.99,19.8,0.18999999999999773,0.04999999999999716,3727,9925,116,9809,1891
2018-02-18,19.71,19.98,19.21,0.7699999999999996,-0.14999999999999858,20.0025,20.07,19.98,0.08999999999999986,0.08999999999999986,19.71,19.98,19.21,0.7699999999999996,-0.14999999999999858,19.997500000000002,20.05,19.98,0.07000000000000028,0.07000000000000028,2179,3498,211,3287,408
2018-02-25,19.947499999999998,20.01,19.88,0.13000000000000256,0.120000000000001,19.97,20.1,19.88,0.22000000000000242,0.120000000000001,19.945,20.01,19.88,0.13000000000000256,0.10999999999999943,19.9575,20.06,19.88,0.17999999999999972,0.10999999999999943,2235,8123,100,8023,382
2018-03-04,19.997999999999998,20.15,19.9,0.25,-0.14999999999999858,20.13,20.2,19.9,0.3000000000000007,0.0,19.974,20.08,19.9,0.17999999999999972,-0.14999999999999858,20.062,20.2,19.9,0.3000000000000007,0.0,2412,3793,292,3501,1480
2018-03-11,20.008,20.05,19.93,0.120000000000001,-0.03999999999999915,20.346,20.45,20.18,0.2699999999999996,-0.07000000000000028,19.96,20.0,19.9,0.10000000000000142,0.10000000000000142,20.082,20.45,19.91,0.5399999999999991,0.08999999999999986,7823,14509,3361,11148,11148
2018-03-18,20.046,20.2,19.9,0.3000000000000007,-0.1700000000000017,20.15,20.32,20.0,0.3200000000000003,-0.3200000000000003,19.964,20.0,19.9,0.10000000000000142,-0.10000000000000142,20.012,20.06,20.0,0.05999999999999872,0.0,5967,13286,899,12387,-8049
2018-03-25,20.016666666666666,20.15,19.9,0.25,-0.25,20.056666666666665,20.15,20.0,0.14999999999999858,-0.14999999999999858,20.006666666666664,20.15,19.9,0.25,-0.25,20.05,20.15,20.0,0.14999999999999858,-0.14999999999999858,1643,2659,1033,1626,-205
2018-04-01,19.966666666666665,20.0,19.9,0.10000000000000142,0.0,20.093333333333334,20.15,20.0,0.14999999999999858,-0.129999999999999,19.966666666666665,20.0,19.9,0.10000000000000142,0.0,20.0,20.0,20.0,0.0,0.0,3053,8023,112,7911,-7911
