Date,BWEN_Open_average,BWEN_Open_max,BWEN_Open_min,BWEN_Open_volatility,BWEN_Open_change,BWEN_High_average,BWEN_High_max,BWEN_High_min,BWEN_High_volatility,BWEN_High_change,BWEN_Low_average,BWEN_Low_max,BWEN_Low_min,BWEN_Low_volatility,BWEN_Low_change,BWEN_Close_average,BWEN_Close_max,BWEN_Close_min,BWEN_Close_volatility,BWEN_Close_change,BWEN_Volume_average,BWEN_Volume_max,BWEN_Volume_min,BWEN_Volume_volatility,BWEN_Volume_change
2018-01-14,2.81,2.87,2.75,0.1200000000000001,-0.040000000000000036,2.8618,2.928,2.792,0.13600000000000012,-0.09799999999999986,2.736,2.76,2.7,0.05999999999999961,-0.019999999999999574,2.7866,2.85,2.75,0.10000000000000009,-0.06699999999999973,33443,49087,18403,30684,-20889
2018-01-21,2.698,2.81,2.6,0.20999999999999996,-0.1200000000000001,2.722,2.81,2.65,0.16000000000000014,-0.14000000000000012,2.63,2.74,2.51,0.23000000000000043,-0.15000000000000036,2.67,2.78,2.59,0.18999999999999995,-0.1499999999999999,39380,77839,13691,64148,4929
2018-01-28,2.52,2.7,2.38,0.3200000000000003,-0.26000000000000023,2.5882,2.7910000000000004,2.4,0.39100000000000046,-0.39100000000000046,2.44,2.63,2.28,0.3500000000000001,-0.3500000000000001,2.472,2.74,2.3,0.4400000000000004,-0.4400000000000004,66968,107264,42913,64351,48634
2018-02-04,2.3376,2.4,2.25,0.1499999999999999,0.1080000000000001,2.3886,2.44,2.36,0.08000000000000007,-0.010999999999999677,2.252,2.31,2.21,0.10000000000000009,0.0,2.296,2.36,2.22,0.13999999999999968,-0.11999999999999966,31658,49141,9225,39916,-38461
2018-02-11,2.25,2.29,2.2,0.08999999999999986,0.06999999999999984,2.34,2.48,2.26,0.2200000000000002,0.2200000000000002,2.2375,2.29,2.2,0.08999999999999986,0.08000000000000007,2.316,2.464,2.21,0.254,0.254,19738,34499,11101,23398,14505
2018-02-18,2.358,2.46,2.29,0.16999999999999993,-0.16999999999999993,2.372,2.46,2.3,0.16000000000000014,-0.1299999999999999,2.286,2.31,2.27,0.040000000000000036,-0.040000000000000036,2.32,2.39,2.29,0.10000000000000009,-0.08000000000000007,28524,46970,9434,37536,10321
2018-02-25,2.244,2.27,2.23,0.040000000000000036,0.040000000000000036,2.3544,2.399,2.295,0.10400000000000009,-0.028999999999999915,2.212,2.23,2.2,0.029999999999999805,-0.020000000000000018,2.27,2.3,2.22,0.07999999999999963,0.009999999999999787,42720,67531,10791,56740,-53322
2018-03-04,2.284,2.34,2.24,0.09999999999999964,-0.020000000000000018,2.335,2.38,2.305,0.07499999999999973,-0.02499999999999991,2.232,2.25,2.21,0.040000000000000036,-0.03000000000000025,2.27,2.33,2.24,0.08999999999999986,0.009999999999999787,25054,35062,15933,19129,4834
2018-03-11,2.244,2.27,2.23,0.040000000000000036,-0.010000000000000231,2.276,2.299,2.251,0.04800000000000004,-0.04800000000000004,2.216,2.23,2.2,0.029999999999999805,0.020000000000000018,2.2399999999999998,2.26,2.21,0.04999999999999982,0.020000000000000018,70776,181320,8085,173235,26970
2018-03-18,2.244,2.26,2.22,0.03999999999999959,0.009999999999999787,2.271,2.29,2.25,0.040000000000000036,-0.015000000000000124,2.2168,2.24,2.17,0.07000000000000028,-0.07000000000000028,2.236,2.26,2.22,0.03999999999999959,-0.020000000000000018,54874,148295,15472,132823,128011
