Date,MKTAYStock_Open_average,MKTAYStock_Open_max,MKTAYStock_Open_min,MKTAYStock_Open_volatility,MKTAYStock_Open_change,MKTAYStock_High_average,MKTAYStock_High_max,MKTAYStock_High_min,MKTAYStock_High_volatility,MKTAYStock_High_change,MKTAYStock_Low_average,MKTAYStock_Low_max,MKTAYStock_Low_min,MKTAYStock_Low_volatility,MKTAYStock_Low_change,MKTAYStock_Close_average,MKTAYStock_Close_max,MKTAYStock_Close_min,MKTAYStock_Close_volatility,MKTAYStock_Close_change,MKTAYStock_Volume_average,MKTAYStock_Volume_max,MKTAYStock_Volume_min,MKTAYStock_Volume_volatility,MKTAYStock_Volume_change
2018-01-14,46.613749999999996,47.5,45.83,1.6700000000000017,-1.1550000000000011,46.9225,47.64,46.19,1.4500000000000028,-1.2800000000000011,46.162499999999994,46.73,45.76,0.9699999999999989,-0.9299999999999997,46.37375,46.73,46.025,0.7049999999999983,-0.45999999999999375,15091,18577,10935,7642,-7642
2018-01-21,46.952799999999996,48.303999999999995,46.51,1.793999999999997,1.7239999999999966,47.628,48.53,46.89,1.6400000000000006,1.0300000000000011,46.646,47.67,46.05,1.6200000000000045,1.6200000000000045,47.2216,48.328,46.4,1.9280000000000044,1.9280000000000044,18555,31611,12654,18957,-15163
2018-01-28,48.629,49.61,48.115,1.4949999999999974,-0.7299999999999969,49.0172,49.61,48.77,0.8399999999999963,-0.7299999999999969,48.096000000000004,48.51,47.7,0.8099999999999952,-0.509999999999998,48.5902,49.0,48.14,0.8599999999999994,-0.8599999999999994,17505,20364,15213,5151,-3769
2018-02-04,46.2206,47.205,45.15,2.0549999999999997,-2.0549999999999997,46.9468,47.92,45.744,2.176000000000002,-2.176000000000002,45.556,46.19,44.27,1.9199999999999946,-1.9199999999999946,46.054,46.52,45.35,1.1700000000000017,-0.8399999999999963,18713,22268,15513,6755,4690
2018-02-11,46.2476,47.538000000000004,44.46,3.078000000000003,0.5380000000000038,46.980000000000004,47.78,46.39,1.3900000000000006,0.7800000000000011,45.735,47.4,44.46,2.9399999999999977,1.8149999999999977,46.661,47.75,46.15,1.6000000000000014,1.6000000000000014,15062,19337,11402,7935,7935
2018-02-18,47.242000000000004,48.17,46.38,1.7899999999999991,-1.3780000000000001,47.8525,48.17,47.55,0.6200000000000045,-0.490000000000002,46.8325,47.46,46.38,1.0799999999999983,-0.44999999999999574,47.40475,47.604,47.08,0.5240000000000009,-0.12899999999999778,37906,89707,17705,72002,-66858
2018-02-25,46.766799999999996,48.0,44.68,3.3200000000000003,-2.9739999999999966,47.0882,48.32,45.285,3.0350000000000037,-2.3810000000000073,46.16,47.39,44.3,3.0900000000000034,-2.520000000000003,46.565,47.61,45.19,2.4200000000000017,-2.1950000000000003,13939,19278,11266,8012,7090
2018-03-04,46.546,48.32,44.98,3.3400000000000034,3.3400000000000034,47.4826,49.44,46.35,3.0899999999999963,3.0899999999999963,46.42,48.32,44.98,3.3400000000000034,3.3400000000000034,47.2044,49.2,46.35,2.8500000000000014,2.8500000000000014,17650,27106,6578,20528,14000
2018-03-11,50.642,51.158,50.083999999999996,1.0740000000000052,0.15800000000000125,50.839999999999996,51.31,50.23,1.0800000000000054,0.3100000000000023,50.054,50.5,49.49,1.009999999999998,0.3400000000000034,50.3,50.79,50.03,0.759999999999998,0.269999999999996,13990,17388,11924,5464,-2180
2018-03-18,49.1452,49.77,48.196000000000005,1.573999999999998,-1.573999999999998,49.744,51.4,48.31,3.0899999999999963,-3.0899999999999963,48.678000000000004,49.77,47.2,2.5700000000000003,-2.5700000000000003,48.9412,50.12,47.2,2.9199999999999946,-2.9199999999999946,57812,171766,9557,162209,1879
2018-03-25,48.68125,49.41,47.25,2.1599999999999966,2.1599999999999966,49.1275,49.7,47.71,1.990000000000002,1.990000000000002,48.342,49.06,47.18,1.8800000000000026,1.8800000000000026,48.80475,49.56399999999999,47.565,1.9989999999999952,1.9989999999999952,21733,31252,8010,23242,13090
2018-04-01,49.242,50.58,48.01,2.5700000000000003,0.35999999999999943,49.562000000000005,50.58,48.99,1.5899999999999963,0.35999999999999943,48.5448,49.808,47.72,2.088000000000001,0.24600000000000222,49.097,50.26,48.14,2.1199999999999974,0.1599999999999966,17706,22868,8815,14053,7775
2018-04-08,47.499,48.805,46.45,2.354999999999997,-1.1299999999999955,48.13,49.35,47.18,2.1700000000000017,-1.8500000000000014,47.19,48.5,46.35,2.1499999999999986,-1.2299999999999969,47.585,48.595,46.55,2.0450000000000017,-2.0450000000000017,14019,28581,9325,19256,2171
2018-04-15,46.357,47.434,45.38,2.053999999999995,-1.070999999999998,47.1242,47.72,45.997,1.722999999999999,-1.722999999999999,46.0882,46.75,45.11,1.6400000000000006,-1.341000000000001,46.503,47.065,45.12,1.9450000000000003,-1.730000000000004,59548,249243,7192,242051,238605
2018-04-22,44.3472,45.31399999999999,43.832,1.4819999999999922,1.2139999999999915,44.6648,45.31399999999999,44.1,1.2139999999999915,1.2139999999999915,43.9936,44.838,43.61,1.2280000000000015,1.2280000000000015,44.369,45.07,43.65,1.4200000000000017,1.4200000000000017,102318,423497,9551,413946,-413946
