Date,CFFI_stock_Open_average,CFFI_stock_Open_max,CFFI_stock_Open_min,CFFI_stock_Open_volatility,CFFI_stock_Open_change,CFFI_stock_High_average,CFFI_stock_High_max,CFFI_stock_High_min,CFFI_stock_High_volatility,CFFI_stock_High_change,CFFI_stock_Low_average,CFFI_stock_Low_max,CFFI_stock_Low_min,CFFI_stock_Low_volatility,CFFI_stock_Low_change,CFFI_stock_Close_average,CFFI_stock_Close_max,CFFI_stock_Close_min,CFFI_stock_Close_volatility,CFFI_stock_Close_change,CFFI_stock_Volume_average,CFFI_stock_Volume_max,CFFI_stock_Volume_min,CFFI_stock_Volume_volatility,CFFI_stock_Volume_change
2018-01-14,58.287499999999994,58.8,57.8,1.0,-0.75,58.9625,59.3,58.7,0.5999999999999943,-0.3500000000000014,57.495,58.03,56.8,1.230000000000004,-0.6300000000000026,58.4625,58.75,58.05,0.7000000000000028,0.3500000000000014,3008,3894,2086,1808,364
2018-01-21,57.29,58.75,55.75,3.0,-3.0,57.65,58.75,56.6,2.1499999999999986,-1.2999999999999972,56.788000000000004,57.52,55.75,1.7700000000000031,-1.7700000000000031,57.0,57.83,56.4,1.4299999999999997,-1.4299999999999997,2603,4166,1161,3005,-2638
2018-01-28,55.33,56.6,54.55,2.0500000000000043,-2.0500000000000043,55.484,56.6,54.95,1.6499999999999986,-1.6499999999999986,54.36,55.1,53.3,1.8000000000000043,-1.8000000000000043,54.82,55.55,53.95,1.5999999999999943,-1.5999999999999943,4920,7387,3355,4032,2041
2018-02-04,51.94,53.2,50.65,2.5500000000000043,-0.9000000000000057,52.846,53.65,51.5,2.1499999999999986,-0.9200000000000017,51.2,52.1,50.6,1.5,-0.4000000000000057,51.86,52.4,51.5,0.8999999999999986,0.10000000000000142,9883,18889,5390,13499,7423
2018-02-11,50.388,52.25,49.1,3.1499999999999986,-3.1499999999999986,50.792,52.25,50.05,2.200000000000003,-2.1499999999999986,49.682,50.71,48.8,1.9100000000000037,-1.6099999999999994,49.96,51.0,49.5,1.5,-1.5,5213,9657,1761,7896,6607
2018-02-18,49.2875,50.05,48.7,1.3499999999999943,-0.5499999999999972,49.3375,50.05,48.9,1.1499999999999986,-0.3500000000000014,48.57,48.95,48.33,0.6200000000000045,-0.020000000000003126,48.9,49.25,48.65,0.6000000000000014,-0.5,2322,4380,1249,3131,-2144
2018-02-25,47.556,48.73,46.0,2.729999999999997,-2.3799999999999955,48.308,49.49,47.0,2.490000000000002,-1.1400000000000006,46.724000000000004,48.5,45.27,3.229999999999997,-2.1499999999999986,47.44,48.7,46.35,2.3500000000000014,-0.3500000000000014,5807,14434,2331,12103,3012
2018-03-04,50.3,51.6,49.35,2.25,0.5500000000000043,51.27,52.0,50.25,1.75,1.75,49.94,50.7,48.95,1.75,1.0500000000000043,50.63,51.55,49.35,2.1999999999999957,2.1999999999999957,6606,10281,3860,6421,309
2018-03-11,51.256,51.8,50.43,1.3699999999999974,1.1199999999999974,52.744,53.6,52.0,1.6000000000000014,1.1000000000000014,50.658,51.55,49.85,1.6999999999999957,1.1199999999999974,51.75,52.85,51.1,1.75,1.0,12849,26092,6139,19953,18230
2018-03-18,53.9,54.6,53.3,1.3000000000000043,0.6999999999999957,55.27,56.25,54.45,1.7999999999999972,-1.1499999999999986,52.94,54.0,51.45,2.549999999999997,-0.5999999999999943,53.82,54.5,52.35,2.1499999999999986,-1.6499999999999986,10711,20454,5081,15373,-11928
2018-03-25,51.8175,53.1,51.27,1.8299999999999983,1.8299999999999983,52.6625,53.15,51.85,1.2999999999999972,0.29999999999999716,51.5625,52.58,51.0,1.5799999999999983,1.3099999999999952,52.4625,52.8,51.85,0.9499999999999957,0.0,4492,8964,2777,6187,475
2018-04-01,52.46,53.3,51.98,1.3200000000000003,-0.6299999999999955,53.624,54.05,53.17,0.8799999999999955,0.22999999999999687,52.146,53.05,51.65,1.3999999999999986,-0.25,52.56,53.45,51.9,1.5500000000000043,0.14999999999999858,8277,14966,1844,13122,13122
2018-04-08,52.99,53.85,52.55,1.3000000000000043,1.3000000000000043,53.93,54.25,53.35,0.8999999999999986,0.8999999999999986,52.52,53.0,51.95,1.0499999999999972,0.6499999999999986,53.24,53.85,52.75,1.1000000000000014,0.25,7382,8988,5592,3396,-964
2018-04-15,54.47,56.5,53.0,3.5,2.200000000000003,55.52,57.0,53.5,3.5,3.5,54.14,55.65,53.0,2.6499999999999986,2.299999999999997,55.22,57.0,53.0,4.0,4.0,3471,4989,1243,3746,-2319
2018-04-22,58.82,59.3,58.3,1.0,0.7000000000000028,59.49,60.2,59.0,1.2000000000000028,0.20000000000000284,57.76,59.3,55.27,4.029999999999994,3.529999999999994,59.31,59.55,59.0,0.5499999999999972,0.10000000000000142,3680,5988,1388,4600,-1372
2018-04-29,58.23,59.4,57.35,2.049999999999997,1.2999999999999972,59.39,60.75,58.7,2.049999999999997,2.0,58.0,58.85,57.35,1.5,1.1000000000000014,58.99,60.55,57.9,2.6499999999999986,2.6499999999999986,10183,14092,5504,8588,-1938
