Date,IDA_Open_average,IDA_Open_max,IDA_Open_min,IDA_Open_volatility,IDA_Open_change,IDA_High_average,IDA_High_max,IDA_High_min,IDA_High_volatility,IDA_High_change,IDA_Low_average,IDA_Low_max,IDA_Low_min,IDA_Low_volatility,IDA_Low_change,IDA_Close_average,IDA_Close_max,IDA_Close_min,IDA_Close_volatility,IDA_Close_change,IDA_Volume_average,IDA_Volume_max,IDA_Volume_min,IDA_Volume_volatility,IDA_Volume_change
2018-01-14,83.648,84.21,83.04,1.1699999999999875,0.8199999999999932,84.55799999999999,84.7,84.46,0.2400000000000091,-0.04999999999999716,83.122,83.44,82.62,0.8199999999999932,0.47999999999998977,83.818,84.33,83.25,1.0799999999999983,0.6899999999999977,357826,452006,249883,202123,-53406
2018-01-21,85.382,86.73,84.08,2.6500000000000057,1.6700000000000017,86.048,86.74,85.52,1.2199999999999989,0.1700000000000017,84.578,84.98,83.74,1.240000000000009,0.7700000000000102,85.542,86.65,84.89,1.7600000000000051,-0.3100000000000023,273327,383170,203282,179888,-179888
2018-01-28,84.70400000000001,86.29,83.39,2.9000000000000057,-1.480000000000004,85.488,86.57,84.32,2.25,-1.470000000000013,83.828,84.87,82.12,2.75,-2.75,84.444,86.28,82.29,3.989999999999995,-3.039999999999992,261674,331692,224607,107085,90552
2018-02-04,82.104,83.4,81.31,2.0900000000000034,2.0900000000000034,83.324,84.13,82.34,1.789999999999992,1.4599999999999937,81.302,82.05,79.59,2.4599999999999937,2.4399999999999977,82.586,83.57,81.75,1.8199999999999932,1.5799999999999983,324379,523172,216496,306676,-306676
2018-02-11,83.42500000000001,84.53,82.84,1.6899999999999977,1.3499999999999943,84.44500000000001,85.53,83.59,1.9399999999999977,1.6299999999999955,82.83,83.93,82.02,1.9100000000000108,1.9100000000000108,84.065,85.27,82.8,2.469999999999999,1.7999999999999972,202259,287634,149729,137905,-103434
2018-02-18,83.956,85.09,82.88,2.210000000000008,0.04000000000000625,84.78,85.25,83.94,1.3100000000000023,0.20000000000000284,82.81,83.44,82.23,1.2099999999999937,0.23000000000000398,83.62,84.98,82.61,2.3700000000000045,0.20999999999999375,299639,391534,216595,174939,31598
2018-02-25,82.334,84.17,81.42,2.75,-2.5400000000000063,83.222,84.65,82.65,2.0,-1.6500000000000057,81.232,82.43,80.45,1.980000000000004,-1.0700000000000074,81.874,82.78,81.05,1.730000000000004,0.3299999999999983,279697,351440,237673,113767,48662
2018-03-04,81.69200000000001,82.65,81.01,1.6400000000000006,-1.1099999999999994,82.44,83.35,81.88,1.4699999999999989,0.4199999999999875,80.982,81.54,80.28,1.2600000000000051,0.46000000000000796,81.988,83.32,81.36,1.9599999999999937,1.4599999999999937,346962,656925,178771,478154,344104
2018-03-11,83.986,86.18,83.17,3.010000000000005,2.8400000000000034,85.032,86.43,83.86,2.5700000000000074,2.5700000000000074,83.484,85.09,82.44,2.6500000000000057,2.6500000000000057,84.59,86.23,82.98,3.25,3.25,794854,2396545,275463,2121082,-103488
2018-03-18,85.548,85.95,84.69,1.2600000000000051,-1.2600000000000051,86.87,87.95,86.06,1.8900000000000006,-0.75,84.976,85.79,84.25,1.5400000000000063,-0.5999999999999943,85.498,85.88,84.34,1.539999999999992,-0.1699999999999875,300124,404910,197134,207776,-19701
