Date,LYTS_stock_Open_average,LYTS_stock_Open_max,LYTS_stock_Open_min,LYTS_stock_Open_volatility,LYTS_stock_Open_change,LYTS_stock_High_average,LYTS_stock_High_max,LYTS_stock_High_min,LYTS_stock_High_volatility,LYTS_stock_High_change,LYTS_stock_Low_average,LYTS_stock_Low_max,LYTS_stock_Low_min,LYTS_stock_Low_volatility,LYTS_stock_Low_change,LYTS_stock_Close_average,LYTS_stock_Close_max,LYTS_stock_Close_min,LYTS_stock_Close_volatility,LYTS_stock_Close_change,LYTS_stock_Volume_average,LYTS_stock_Volume_max,LYTS_stock_Volume_min,LYTS_stock_Volume_volatility,LYTS_stock_Volume_change
2018-01-14,6.9399999999999995,7.04,6.85,0.1900000000000004,-0.15000000000000036,7.1025,7.2,6.94,0.2599999999999998,-0.11000000000000032,6.8,6.85,6.7,0.14999999999999947,0.040000000000000036,6.9475,7.06,6.85,0.20999999999999996,0.07999999999999918,75351,90470,57248,33222,-16892
2018-01-21,7.258,8.3,6.86,1.4400000000000004,1.2500000000000009,7.506,8.3,6.96,1.3400000000000007,1.2500000000000009,7.068,7.95,6.71,1.2400000000000002,1.1400000000000006,7.384,8.24,6.79,1.4500000000000002,1.1199999999999992,125994,322127,38059,284068,66705
2018-01-28,8.06,8.28,7.81,0.46999999999999975,-0.1900000000000004,8.292,8.5,7.97,0.5300000000000002,-0.5300000000000002,7.898,8.11,7.71,0.39999999999999947,-0.28000000000000025,8.068,8.32,7.9,0.41999999999999993,-0.3700000000000001,111767,147572,93204,54368,4725
2018-02-04,8.096,8.78,7.5,1.2799999999999994,0.7099999999999991,8.446,8.88,7.84,1.040000000000001,0.5700000000000003,7.856,8.5,7.32,1.1799999999999997,0.5899999999999999,8.206,8.69,7.61,1.0799999999999992,0.8999999999999995,278095,745500,108528,636972,109122
2018-02-11,8.49,8.62,8.37,0.25,-0.19000000000000128,8.666,8.77,8.58,0.1899999999999995,-0.1899999999999995,8.342,8.42,8.28,0.14000000000000057,0.019999999999999574,8.502,8.57,8.4,0.16999999999999993,-0.0799999999999983,102715,162789,56277,106512,-106512
2018-02-18,8.290000000000001,8.41,8.21,0.1999999999999993,-0.1999999999999993,8.42,8.49,8.34,0.15000000000000036,-0.13000000000000078,8.165,8.2,8.08,0.11999999999999922,-0.10999999999999943,8.2525,8.32,8.2,0.120000000000001,0.10999999999999943,55857,70554,44516,26038,2423
2018-02-25,8.06,8.33,7.79,0.54,-0.5300000000000002,8.152000000000001,8.4,7.86,0.54,-0.54,7.828,8.15,7.42,0.7300000000000004,-0.7300000000000004,7.952,8.27,7.79,0.47999999999999954,-0.47999999999999954,92279,187323,53478,133845,30031
2018-03-04,7.828,8.05,7.65,0.40000000000000036,0.2599999999999998,8.018,8.22,7.78,0.4400000000000004,0.3100000000000005,7.678,7.81,7.54,0.2699999999999996,0.2400000000000002,7.932,8.22,7.73,0.4900000000000002,0.4800000000000004,63300,80073,48489,31584,-31584
2018-03-11,8.034,8.22,7.77,0.45000000000000107,-0.45000000000000107,8.13,8.34,7.89,0.4500000000000002,-0.4500000000000002,7.876,8.07,7.63,0.4400000000000004,-0.33000000000000007,7.952,8.1,7.8,0.2999999999999998,-0.23999999999999932,52117,118444,28933,89511,89237
2018-03-18,7.882,7.98,7.83,0.15000000000000036,0.019999999999999574,7.99,8.04,7.9,0.1399999999999988,0.10999999999999943,7.7299999999999995,7.84,7.59,0.25,0.20000000000000018,7.868,7.92,7.81,0.11000000000000032,-0.020000000000000462,79120,95949,57370,38579,14537
2018-03-25,7.9375,8.1,7.81,0.29000000000000004,0.15999999999999925,8.1075,8.33,7.94,0.3899999999999997,0.3899999999999997,7.797499999999999,8.04,7.67,0.3699999999999992,0.35999999999999943,7.9725,8.11,7.79,0.3199999999999994,0.3199999999999994,100220,120818,80803,40015,-7097
2018-04-01,7.874,8.09,7.78,0.3099999999999996,-0.3099999999999996,7.9479999999999995,8.11,7.87,0.23999999999999932,-0.23999999999999932,7.7299999999999995,7.79,7.6,0.1900000000000004,-0.13000000000000078,7.802,7.87,7.65,0.21999999999999975,-0.13999999999999968,51652,58561,40327,18234,11711
2018-04-08,7.646,7.71,7.59,0.1200000000000001,0.040000000000000036,7.768,7.92,7.68,0.2400000000000002,0.040000000000000036,7.578,7.65,7.52,0.13000000000000078,0.08000000000000007,7.638,7.69,7.52,0.17000000000000082,0.16000000000000014,35245,44648,28246,16402,-12673
2018-04-15,7.728,7.81,7.66,0.14999999999999947,-0.040000000000000036,7.828,7.92,7.78,0.13999999999999968,0.0,7.6499999999999995,7.74,7.52,0.22000000000000064,-0.1200000000000001,7.734,7.81,7.65,0.15999999999999925,-0.05999999999999961,46939,68019,24038,43981,43981
2018-04-22,6.204,7.6,5.6,2.0,-1.6999999999999993,6.354,7.63,5.74,1.8899999999999997,-1.54,5.614,6.27,5.12,1.1499999999999995,-0.3699999999999992,5.848,6.3,5.44,0.8599999999999994,-0.34999999999999964,332275,408616,206041,202575,-131192
2018-04-29,5.96,6.15,5.83,0.3200000000000003,-0.1200000000000001,6.056,6.19,5.91,0.28000000000000025,-0.28000000000000025,5.77,5.91,5.62,0.29000000000000004,-0.04999999999999982,5.928,6.13,5.79,0.33999999999999986,-0.33999999999999986,170130,277373,75932,201441,-201441
2018-05-06,5.6659999999999995,5.8,5.55,0.25,-0.21999999999999975,5.736,5.85,5.62,0.22999999999999954,-0.22999999999999954,5.558,5.67,5.5,0.16999999999999993,-0.16999999999999993,5.6000000000000005,5.71,5.53,0.17999999999999972,-0.17999999999999972,100906,132444,85947,46497,2291
2018-05-13,5.582,5.66,5.53,0.1299999999999999,0.1299999999999999,5.68,5.79,5.58,0.20999999999999996,0.16999999999999993,5.536,5.59,5.46,0.1299999999999999,0.08999999999999986,5.59,5.64,5.55,0.08999999999999986,0.04999999999999982,132293,141629,121689,19940,-8512
2018-05-20,5.61,5.69,5.53,0.16000000000000014,-0.09999999999999964,5.678,5.75,5.58,0.16999999999999993,-0.08999999999999986,5.53,5.64,5.4,0.23999999999999932,-0.11000000000000032,5.62,5.7,5.54,0.16000000000000014,-0.04999999999999982,95039,137539,71594,65945,24500
2018-05-27,5.595,5.65,5.53,0.1200000000000001,-0.1200000000000001,5.65,5.72,5.55,0.16999999999999993,-0.16999999999999993,5.5,5.6,5.4,0.1999999999999993,-0.1999999999999993,5.55,5.63,5.5,0.1299999999999999,-0.11000000000000032,104347,131560,59112,72448,67801
2018-06-03,5.654,5.75,5.53,0.21999999999999975,0.1299999999999999,5.768,5.82,5.7,0.1200000000000001,-0.1200000000000001,5.564,5.66,5.45,0.20999999999999996,-0.03000000000000025,5.652,5.73,5.49,0.2400000000000002,-0.16000000000000014,129189,183433,80800,102633,78007
2018-06-10,5.412,5.53,5.28,0.25,-0.21999999999999975,5.468,5.55,5.4,0.14999999999999947,-0.13999999999999968,5.326,5.48,5.21,0.27000000000000046,-0.27000000000000046,5.39,5.51,5.32,0.1899999999999995,-0.16000000000000014,140160,165690,98450,67240,-26083
2018-06-17,5.296,5.4,5.16,0.2400000000000002,-0.16999999999999993,5.378,5.48,5.25,0.23000000000000043,-0.13999999999999968,5.202,5.29,5.11,0.17999999999999972,-0.17999999999999972,5.2620000000000005,5.41,5.12,0.29000000000000004,-0.21999999999999975,715619,2912502,98886,2813616,2813616
2018-06-24,5.25,5.36,5.13,0.23000000000000043,0.16000000000000014,5.412,5.56,5.22,0.33999999999999986,0.22000000000000064,5.132,5.26,4.91,0.34999999999999964,0.2999999999999998,5.294,5.39,5.13,0.2599999999999998,0.20999999999999996,396388,678502,179735,498767,-455569
2018-07-01,5.3925,5.55,5.3,0.25,0.25,5.57,5.69,5.47,0.22000000000000064,0.22000000000000064,5.3175,5.43,5.25,0.17999999999999972,0.17999999999999972,5.4675,5.62,5.3,0.3200000000000003,0.20999999999999996,118770,149005,102536,46469,-28428
2018-07-08,5.484,5.61,5.35,0.2600000000000007,-0.2400000000000002,5.552,5.67,5.42,0.25,-0.16999999999999993,5.374,5.49,5.25,0.2400000000000002,-0.15000000000000036,5.444,5.58,5.32,0.2599999999999998,-0.20000000000000018,73033,92625,48703,43922,-17815
2018-07-15,5.31,5.39,5.27,0.1200000000000001,-0.0699999999999994,5.36,5.41,5.32,0.08999999999999986,-0.040000000000000036,5.24,5.26,5.22,0.040000000000000036,0.020000000000000462,5.292,5.32,5.25,0.07000000000000028,-0.04999999999999982,67386,150095,31206,118889,-91343
2018-07-22,5.056,5.22,4.9,0.3199999999999994,-0.2699999999999996,5.12,5.28,4.98,0.2999999999999998,-0.2999999999999998,4.962,5.2,4.86,0.33999999999999986,-0.33000000000000007,4.984,5.2,4.88,0.3200000000000003,-0.3200000000000003,99707,148736,47838,100898,58734
2018-07-29,4.862,4.94,4.79,0.15000000000000036,-0.15000000000000036,4.92,4.99,4.86,0.1299999999999999,-0.1299999999999999,4.754,4.82,4.64,0.1800000000000006,-0.09999999999999964,4.838,4.91,4.77,0.14000000000000057,-0.05000000000000071,80924,117560,56787,60773,-38292
2018-08-05,4.758,4.86,4.54,0.3200000000000003,-0.21999999999999975,4.828,4.92,4.6,0.3200000000000003,-0.3000000000000007,4.668,4.8,4.47,0.33000000000000007,-0.29000000000000004,4.724,4.87,4.52,0.35000000000000053,-0.33000000000000007,97916,172364,62047,110317,42210
2018-08-12,4.526,5.01,4.2,0.8099999999999996,0.4900000000000002,4.812,5.32,4.52,0.8000000000000007,0.8000000000000007,4.408,4.86,4.14,0.7200000000000006,0.4500000000000002,4.648000000000001,5.15,4.2,0.9500000000000002,0.7000000000000002,268938,765204,82042,683162,156475
2018-08-19,5.358,5.42,5.22,0.20000000000000018,0.16999999999999993,5.514,5.59,5.42,0.16999999999999993,0.0600000000000005,5.314,5.39,5.18,0.20999999999999996,0.11000000000000032,5.378,5.4,5.33,0.07000000000000028,0.040000000000000036,158433,230552,93053,137499,-82582
2018-08-26,5.258,5.35,5.11,0.23999999999999932,-0.23999999999999932,5.306,5.44,5.22,0.22000000000000064,-0.22000000000000064,5.1659999999999995,5.3,5.05,0.25,-0.25,5.212,5.33,5.11,0.21999999999999975,-0.16000000000000014,97213,163702,50367,113335,55526
2018-09-02,5.075,5.12,5.0,0.1200000000000001,0.0,5.157500000000001,5.24,5.07,0.16999999999999993,0.08999999999999986,5.0025,5.04,4.96,0.08000000000000007,0.009999999999999787,5.0975,5.18,5.01,0.16999999999999993,0.10999999999999943,66642,85409,50101,35308,35308
2018-09-09,5.078,5.25,4.97,0.28000000000000025,-0.2599999999999998,5.12,5.28,5.03,0.25,-0.2400000000000002,4.9639999999999995,5.14,4.81,0.33000000000000007,-0.22999999999999954,5.0200000000000005,5.2,4.92,0.28000000000000025,-0.28000000000000025,82275,109967,52523,57444,-23023
2018-09-16,4.74,4.82,4.66,0.16000000000000014,-0.08999999999999986,4.856,4.93,4.8,0.1299999999999999,-0.02999999999999936,4.684,4.77,4.63,0.13999999999999968,-0.03999999999999915,4.7299999999999995,4.77,4.67,0.09999999999999964,-0.009999999999999787,106176,157888,72191,85697,-51667
2018-09-23,4.65,4.77,4.58,0.1899999999999995,-0.15999999999999925,4.714,4.85,4.66,0.1899999999999995,-0.1899999999999995,4.594,4.66,4.55,0.11000000000000032,-0.08000000000000007,4.616,4.67,4.6,0.07000000000000028,-0.07000000000000028,64903,146663,34822,111841,-15334
2018-09-30,4.558,4.63,4.5,0.1299999999999999,-0.09999999999999964,4.626,4.7,4.55,0.15000000000000036,-0.019999999999999574,4.5,4.52,4.47,0.04999999999999982,0.009999999999999787,4.544,4.58,4.51,0.07000000000000028,0.020000000000000462,82546,128720,53807,74913,-41166
2018-10-07,4.43,4.58,4.2,0.3799999999999999,-0.33999999999999986,4.514,4.64,4.28,0.35999999999999943,-0.34999999999999964,4.312,4.51,4.16,0.34999999999999964,-0.34999999999999964,4.358,4.57,4.18,0.39000000000000057,-0.3200000000000003,109458,185194,61081,124113,27503
2018-10-14,4.328,4.41,4.22,0.1900000000000004,-0.03000000000000025,4.422,4.53,4.26,0.27000000000000046,-0.16000000000000014,4.202,4.39,4.11,0.27999999999999936,-0.1200000000000001,4.336,4.47,4.18,0.29000000000000004,-0.20000000000000018,86078,146129,60161,85968,-15537
2018-10-21,4.1,4.18,4.01,0.16999999999999993,-0.16999999999999993,4.1979999999999995,4.35,4.08,0.2699999999999996,-0.09999999999999964,4.008,4.02,3.98,0.03999999999999959,-0.029999999999999805,4.074,4.17,4.03,0.13999999999999968,0.009999999999999787,97758,160387,61545,98842,97379
2018-10-28,4.252,4.45,4.06,0.39000000000000057,0.39000000000000057,4.372,4.55,4.23,0.3199999999999994,0.3199999999999994,4.216,4.41,4.03,0.3799999999999999,0.3799999999999999,4.3020000000000005,4.45,4.07,0.3799999999999999,0.3799999999999999,64460,88915,49466,39449,31128
2018-11-04,4.534,4.62,4.47,0.15000000000000036,0.0600000000000005,4.616,4.8,4.48,0.3199999999999994,0.04999999999999982,4.442,4.53,4.35,0.1800000000000006,-0.08000000000000007,4.508,4.63,4.44,0.1899999999999995,0.0,99422,213017,48940,164077,164077
2018-11-11,4.362,4.49,4.3,0.1900000000000004,-0.1900000000000004,4.51,4.6,4.43,0.16999999999999993,-0.09999999999999964,4.258,4.31,4.21,0.09999999999999964,-0.09999999999999964,4.374,4.51,4.29,0.21999999999999975,-0.019999999999999574,62962,92651,28014,64637,44612
2018-11-18,4.1975,4.3,4.11,0.1899999999999995,-0.1200000000000001,4.262499999999999,4.31,4.22,0.08999999999999986,-0.08999999999999986,4.125,4.2,4.1,0.10000000000000053,-0.10000000000000053,4.1575,4.24,4.1,0.14000000000000057,-0.14000000000000057,34939,47793,23722,24071,-7565
2018-11-25,4.236,4.44,4.12,0.3200000000000003,0.3200000000000003,4.358,4.54,4.19,0.34999999999999964,0.2699999999999996,4.192,4.36,4.1,0.2600000000000007,0.2600000000000007,4.296,4.45,4.15,0.2999999999999998,0.2599999999999998,78160,109988,53425,56563,-7488
2018-12-02,4.395,4.52,4.28,0.23999999999999932,-0.21999999999999975,4.4775,4.62,4.32,0.2999999999999998,-0.20999999999999996,4.2524999999999995,4.43,4.08,0.34999999999999964,-0.34999999999999964,4.3500000000000005,4.57,4.19,0.3799999999999999,-0.3799999999999999,49421,65068,35575,29493,-10238
2018-12-09,4.162,4.22,4.1,0.1200000000000001,-0.1200000000000001,4.228,4.31,4.17,0.13999999999999968,-0.13999999999999968,4.062,4.1,3.97,0.12999999999999945,-0.10000000000000009,4.0920000000000005,4.13,3.99,0.13999999999999968,-0.13999999999999968,57716,73513,36893,36620,-17177
2018-12-16,3.736,3.95,3.5,0.4500000000000002,-0.4500000000000002,3.838,4.0,3.61,0.3900000000000001,-0.3900000000000001,3.594,3.77,3.35,0.41999999999999993,-0.41999999999999993,3.644,3.8,3.44,0.3599999999999999,-0.3599999999999999,99768,188591,57904,130687,130687
2018-12-23,3.24,3.35,3.17,0.18000000000000016,-0.16000000000000014,3.3025,3.43,3.25,0.18000000000000016,-0.18000000000000016,3.175,3.28,3.12,0.1599999999999997,-0.1299999999999999,3.21,3.28,3.15,0.1299999999999999,-0.1299999999999999,232278,364012,74286,289726,289726
2018-12-30,3.4475,3.79,3.15,0.6400000000000001,0.6400000000000001,3.62,3.79,3.35,0.43999999999999995,0.43999999999999995,3.3475,3.57,3.15,0.41999999999999993,0.41999999999999993,3.4975,3.67,3.17,0.5,0.4500000000000002,136584,328066,63445,264621,-264621
2019-01-06,3.7479999999999998,3.82,3.64,0.17999999999999972,0.06999999999999984,3.884,3.95,3.84,0.11000000000000032,0.020000000000000018,3.65,3.75,3.5,0.25,0.029999999999999805,3.742,3.86,3.53,0.33000000000000007,-0.33000000000000007,31179,53862,12124,41738,18949
2019-01-13,3.638,3.74,3.52,0.2200000000000002,0.20000000000000018,3.75,3.8,3.65,0.1499999999999999,0.1200000000000001,3.572,3.66,3.48,0.18000000000000016,0.14000000000000012,3.662,3.73,3.51,0.2200000000000002,0.15000000000000036,28050,45020,14647,30373,30373
2019-01-20,3.3975,3.66,3.19,0.4700000000000002,-0.3700000000000001,3.4875,3.83,3.29,0.54,-0.48,3.2775,3.62,3.1,0.52,-0.41999999999999993,3.3899999999999997,3.76,3.19,0.5699999999999998,-0.43999999999999995,78783,139429,32075,107354,60027
2019-01-27,3.246,3.3,3.19,0.10999999999999988,0.029999999999999805,3.316,3.35,3.28,0.07000000000000028,-0.03000000000000025,3.178,3.2,3.16,0.040000000000000036,0.0,3.218,3.27,3.17,0.10000000000000009,-0.029999999999999805,50844,68007,38696,29311,26526
2019-02-03,3.188,3.24,3.13,0.11000000000000032,0.06000000000000005,3.276,3.35,3.23,0.1200000000000001,0.029999999999999805,3.146,3.19,3.13,0.06000000000000005,0.020000000000000018,3.208,3.26,3.13,0.1299999999999999,0.009999999999999787,44067,62949,29248,33701,13132
2019-02-10,3.206,3.25,3.15,0.10000000000000009,-0.050000000000000266,3.244,3.29,3.2,0.08999999999999986,-0.04999999999999982,3.15,3.17,3.13,0.040000000000000036,-0.020000000000000018,3.162,3.18,3.13,0.050000000000000266,-0.050000000000000266,33959,52273,21400,30873,9442
