Date,Direxion Daily S&P 500 Bear 3X Shares_Open_average,Direxion Daily S&P 500 Bear 3X Shares_Open_max,Direxion Daily S&P 500 Bear 3X Shares_Open_min,Direxion Daily S&P 500 Bear 3X Shares_Open_volatility,Direxion Daily S&P 500 Bear 3X Shares_Open_change,Direxion Daily S&P 500 Bear 3X Shares_High_average,Direxion Daily S&P 500 Bear 3X Shares_High_max,Direxion Daily S&P 500 Bear 3X Shares_High_min,Direxion Daily S&P 500 Bear 3X Shares_High_volatility,Direxion Daily S&P 500 Bear 3X Shares_High_change,Direxion Daily S&P 500 Bear 3X Shares_Low_average,Direxion Daily S&P 500 Bear 3X Shares_Low_max,Direxion Daily S&P 500 Bear 3X Shares_Low_min,Direxion Daily S&P 500 Bear 3X Shares_Low_volatility,Direxion Daily S&P 500 Bear 3X Shares_Low_change,Direxion Daily S&P 500 Bear 3X Shares_Close_average,Direxion Daily S&P 500 Bear 3X Shares_Close_max,Direxion Daily S&P 500 Bear 3X Shares_Close_min,Direxion Daily S&P 500 Bear 3X Shares_Close_volatility,Direxion Daily S&P 500 Bear 3X Shares_Close_change
2019-07-07,17.21,17.21,17.21,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.06,17.06,17.06,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2019-07-14,17.21,17.21,17.21,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.72,17.72,17.72,0.0,0.0
2019-07-21,17.08,17.08,17.08,0.0,0.0,17.12,17.12,17.12,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2019-07-28,18.32,18.32,18.32,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.51,18.51,18.51,0.0,0.0
2019-08-04,18.43,18.43,18.43,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.61,18.61,18.61,0.0,0.0
2019-08-11,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,18.92,18.92,18.92,0.0,0.0,19.0,19.0,19.0,0.0,0.0
2019-08-18,18.62,18.62,18.62,0.0,0.0,20.01,20.01,20.01,0.0,0.0,18.26,18.26,18.26,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2019-08-25,17.9,17.9,17.9,0.0,0.0,18.42,18.42,18.42,0.0,0.0,17.9,17.9,17.9,0.0,0.0,18.24,18.24,18.24,0.0,0.0
2019-09-01,17.18,17.18,17.18,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2019-09-08,16.59,16.59,16.59,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2019-09-15,16.62,16.62,16.62,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.57,16.57,16.57,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2019-09-22,17.01,17.01,17.01,0.0,0.0,17.72,17.72,17.72,0.0,0.0,16.98,16.98,16.98,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-09-29,18.14,18.14,18.14,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-10-06,17.19,17.19,17.19,0.0,0.0,17.21,17.21,17.21,0.0,0.0,16.74,16.74,16.74,0.0,0.0,17.18,17.18,17.18,0.0,0.0
2019-10-13,16.79,16.79,16.79,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-10-20,16.62,16.62,16.62,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-10-27,15.8,15.8,15.8,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2019-11-03,15.36,15.36,15.36,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2019-11-10,14.92,14.92,14.92,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-11-17,14.92,14.92,14.92,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2019-11-24,14.4,14.4,14.4,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2019-12-01,14.49,14.49,14.49,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2019-12-08,14.11,14.11,14.11,0.0,0.0,14.23,14.23,14.23,0.0,0.0,13.87,13.87,13.87,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2019-12-15,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.4,13.4,13.4,0.0,0.0
2019-12-22,13.03,13.03,13.03,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-12-29,13.35,13.35,13.35,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.05,13.05,13.05,0.0,0.0,13.18,13.18,13.18,0.0,0.0
