Date,Vanguard Value_Open_average,Vanguard Value_Open_max,Vanguard Value_Open_min,Vanguard Value_Open_volatility,Vanguard Value_Open_change,Vanguard Value_High_average,Vanguard Value_High_max,Vanguard Value_High_min,Vanguard Value_High_volatility,Vanguard Value_High_change,Vanguard Value_Low_average,Vanguard Value_Low_max,Vanguard Value_Low_min,Vanguard Value_Low_volatility,Vanguard Value_Low_change,Vanguard Value_Close_average,Vanguard Value_Close_max,Vanguard Value_Close_min,Vanguard Value_Close_volatility,Vanguard Value_Close_change
2018-08-19,110.05,110.05,110.05,0.0,0.0,110.42,110.42,110.42,0.0,0.0,109.99,109.99,109.99,0.0,0.0,110.33,110.33,110.33,0.0,0.0
2018-08-26,110.66,110.66,110.66,0.0,0.0,110.93,110.93,110.93,0.0,0.0,110.3,110.3,110.3,0.0,0.0,110.72,110.72,110.72,0.0,0.0
2018-09-02,110.35,110.35,110.35,0.0,0.0,110.62,110.62,110.62,0.0,0.0,110.05,110.05,110.05,0.0,0.0,110.39,110.39,110.39,0.0,0.0
2018-09-09,111.57,111.57,111.57,0.0,0.0,111.66,111.66,111.66,0.0,0.0,111.29,111.29,111.29,0.0,0.0,111.61,111.61,111.61,0.0,0.0
2018-09-16,113.48,113.48,113.48,0.0,0.0,113.49,113.49,113.49,0.0,0.0,113.18,113.18,113.18,0.0,0.0,113.26,113.26,113.26,0.0,0.0
2018-09-23,110.45,110.45,110.45,0.0,0.0,110.91,110.91,110.91,0.0,0.0,110.1,110.1,110.1,0.0,0.0,110.68,110.68,110.68,0.0,0.0
2018-09-30,111.43,111.43,111.43,0.0,0.0,111.65,111.65,111.65,0.0,0.0,110.5,110.5,110.5,0.0,0.0,110.98,110.98,110.98,0.0,0.0
2018-10-07,106.73,106.73,106.73,0.0,0.0,106.86,106.86,106.86,0.0,0.0,104.94,104.94,104.94,0.0,0.0,106.2,106.2,106.2,0.0,0.0
2018-10-14,107.02,107.02,107.02,0.0,0.0,107.83,107.83,107.83,0.0,0.0,106.75,106.75,106.75,0.0,0.0,106.98,106.98,106.98,0.0,0.0
2018-10-21,103.13,103.13,103.13,0.0,0.0,103.9,103.9,103.9,0.0,0.0,101.88,101.88,101.88,0.0,0.0,102.81,102.81,102.81,0.0,0.0
2018-10-28,106.68,106.68,106.68,0.0,0.0,106.75,106.75,106.75,0.0,0.0,104.83,104.83,104.83,0.0,0.0,105.67,105.67,105.67,0.0,0.0
2018-11-04,108.82,108.82,108.82,0.0,0.0,108.92,108.92,108.92,0.0,0.0,107.88,107.88,107.88,0.0,0.0,108.38,108.38,108.38,0.0,0.0
2018-11-11,106.74,106.74,106.74,0.0,0.0,107.9,107.9,107.9,0.0,0.0,106.7,106.7,106.7,0.0,0.0,107.55,107.55,107.55,0.0,0.0
2018-11-18,104.19,104.19,104.19,0.0,0.0,104.79,104.79,104.79,0.0,0.0,104.0,104.0,104.0,0.0,0.0,104.31,104.31,104.31,0.0,0.0
2018-11-25,107.7,107.7,107.7,0.0,0.0,108.78,108.78,108.78,0.0,0.0,107.7,107.7,107.7,0.0,0.0,108.61,108.61,108.61,0.0,0.0
2018-12-02,105.72,105.72,105.72,0.0,0.0,106.36,106.36,106.36,0.0,0.0,103.28,103.28,103.28,0.0,0.0,103.69,103.69,103.69,0.0,0.0
2018-12-09,102.97,102.97,102.97,0.0,0.0,103.43,103.43,103.43,0.0,0.0,101.8,101.8,101.8,0.0,0.0,102.09,102.09,102.09,0.0,0.0
2018-12-16,97.25,97.25,97.25,0.0,0.0,98.91,98.91,98.91,0.0,0.0,95.45,95.45,95.45,0.0,0.0,95.72,95.72,95.72,0.0,0.0
2018-12-23,97.58,97.58,97.58,0.0,0.0,98.26,98.26,98.26,0.0,0.0,96.64,96.64,96.64,0.0,0.0,96.99,96.99,96.99,0.0,0.0
2018-12-30,97.45,97.45,97.45,0.0,0.0,99.23,99.23,99.23,0.0,0.0,97.25,97.25,97.25,0.0,0.0,98.96,98.96,98.96,0.0,0.0
2019-01-06,100.4,100.4,100.4,0.0,0.0,101.02,101.02,101.02,0.0,0.0,100.18,100.18,100.18,0.0,0.0,101.0,101.0,101.0,0.0,0.0
2019-01-13,103.32,103.32,103.32,0.0,0.0,104.08,104.08,104.08,0.0,0.0,103.05,103.05,103.05,0.0,0.0,103.96,103.96,103.96,0.0,0.0
2019-01-20,103.65,103.65,103.65,0.0,0.0,104.04,104.04,104.04,0.0,0.0,103.42,103.42,103.42,0.0,0.0,103.6,103.6,103.6,0.0,0.0
2019-01-27,105.05,105.05,105.05,0.0,0.0,105.37,105.37,105.37,0.0,0.0,104.65,104.65,104.65,0.0,0.0,105.03,105.03,105.03,0.0,0.0
2019-02-03,104.37,104.37,104.37,0.0,0.0,104.69,104.69,104.69,0.0,0.0,103.72,103.72,103.72,0.0,0.0,104.68,104.68,104.68,0.0,0.0
2019-02-10,106.75,106.75,106.75,0.0,0.0,107.46,107.46,107.46,0.0,0.0,106.73,106.73,106.73,0.0,0.0,107.46,107.46,107.46,0.0,0.0
2019-02-17,108.04,108.04,108.04,0.0,0.0,108.33,108.33,108.33,0.0,0.0,107.83,107.83,107.83,0.0,0.0,108.23,108.23,108.23,0.0,0.0
2019-02-24,108.46,108.46,108.46,0.0,0.0,108.69,108.69,108.69,0.0,0.0,107.8,107.8,107.8,0.0,0.0,108.31,108.31,108.31,0.0,0.0
2019-03-03,105.55,105.55,105.55,0.0,0.0,106.06,106.06,106.06,0.0,0.0,105.29,105.29,105.29,0.0,0.0,105.99,105.99,105.99,0.0,0.0
2019-03-10,108.47,108.47,108.47,0.0,0.0,109.04,109.04,109.04,0.0,0.0,108.4,108.4,108.4,0.0,0.0,108.73,108.73,108.73,0.0,0.0
2019-03-17,108.42,108.42,108.42,0.0,0.0,108.7,108.7,108.7,0.0,0.0,107.03,107.03,107.03,0.0,0.0,107.21,107.21,107.21,0.0,0.0
2019-03-24,107.6,107.6,107.6,0.0,0.0,107.71,107.71,107.71,0.0,0.0,107.09,107.09,107.09,0.0,0.0,107.63,107.63,107.63,0.0,0.0
2019-03-31,109.32,109.32,109.32,0.0,0.0,109.61,109.61,109.61,0.0,0.0,109.14,109.14,109.14,0.0,0.0,109.6,109.6,109.6,0.0,0.0
2019-04-07,109.95,109.95,109.95,0.0,0.0,110.27,110.27,110.27,0.0,0.0,109.56,109.56,109.56,0.0,0.0,109.98,109.98,109.98,0.0,0.0
2019-04-14,110.09,110.09,110.09,0.0,0.0,110.09,110.09,110.09,0.0,0.0,109.52,109.52,109.52,0.0,0.0,109.86,109.86,109.86,0.0,0.0
2019-04-21,109.87,109.87,109.87,0.0,0.0,110.51,110.51,110.51,0.0,0.0,109.84,109.84,109.84,0.0,0.0,110.5,110.5,110.5,0.0,0.0
2019-04-28,110.63,110.63,110.63,0.0,0.0,111.11,111.11,111.11,0.0,0.0,110.51,110.51,110.51,0.0,0.0,111.0,111.0,111.0,0.0,0.0
2019-05-05,108.04,108.04,108.04,0.0,0.0,109.32,109.32,109.32,0.0,0.0,106.97,106.97,106.97,0.0,0.0,109.07,109.07,109.07,0.0,0.0
2019-05-12,107.9,107.9,107.9,0.0,0.0,109.05,109.05,109.05,0.0,0.0,107.79,107.79,107.79,0.0,0.0,108.24,108.24,108.24,0.0,0.0
2019-05-19,107.87,107.87,107.87,0.0,0.0,107.98,107.98,107.98,0.0,0.0,107.27,107.27,107.27,0.0,0.0,107.67,107.67,107.67,0.0,0.0
2019-05-26,104.59,104.59,104.59,0.0,0.0,104.8,104.8,104.8,0.0,0.0,104.15,104.15,104.15,0.0,0.0,104.21,104.21,104.21,0.0,0.0
2019-06-02,108.99,108.99,108.99,0.0,0.0,109.64,109.64,109.64,0.0,0.0,108.89,108.89,108.89,0.0,0.0,109.17,109.17,109.17,0.0,0.0
2019-06-09,109.72,109.72,109.72,0.0,0.0,109.98,109.98,109.98,0.0,0.0,109.4,109.4,109.4,0.0,0.0,109.72,109.72,109.72,0.0,0.0
2019-06-16,111.63,111.63,111.63,0.0,0.0,112.14,112.14,112.14,0.0,0.0,111.49,111.49,111.49,0.0,0.0,111.6,111.6,111.6,0.0,0.0
2019-06-23,110.72,110.72,110.72,0.0,0.0,111.12,111.12,111.12,0.0,0.0,110.62,110.62,110.62,0.0,0.0,110.92,110.92,110.92,0.0,0.0
2019-06-30,112.38,112.38,112.38,0.0,0.0,112.7,112.7,112.7,0.0,0.0,111.88,111.88,111.88,0.0,0.0,112.59,112.59,112.59,0.0,0.0
2019-07-07,112.77,112.77,112.77,0.0,0.0,113.06,113.06,113.06,0.0,0.0,112.49,112.49,112.49,0.0,0.0,113.04,113.04,113.04,0.0,0.0
2019-07-14,112.58,112.58,112.58,0.0,0.0,112.65,112.65,112.65,0.0,0.0,111.72,111.72,111.72,0.0,0.0,111.79,111.79,111.79,0.0,0.0
2019-07-21,112.74,112.74,112.74,0.0,0.0,113.24,113.24,113.24,0.0,0.0,112.55,112.55,112.55,0.0,0.0,113.17,113.17,113.17,0.0,0.0
2019-07-28,110.34,110.34,110.34,0.0,0.0,110.47,110.47,110.47,0.0,0.0,109.31,109.31,109.31,0.0,0.0,110.0,110.0,110.0,0.0,0.0
2019-08-04,109.43,109.43,109.43,0.0,0.0,109.65,109.65,109.65,0.0,0.0,108.41,108.41,108.41,0.0,0.0,109.13,109.13,109.13,0.0,0.0
2019-08-11,106.62,106.62,106.62,0.0,0.0,107.76,107.76,107.76,0.0,0.0,106.6,106.6,106.6,0.0,0.0,107.57,107.57,107.57,0.0,0.0
2019-08-18,107.94,107.94,107.94,0.0,0.0,108.4,108.4,108.4,0.0,0.0,105.25,105.25,105.25,0.0,0.0,105.81,105.81,105.81,0.0,0.0
2019-08-25,108.86,108.86,108.86,0.0,0.0,109.08,109.08,109.08,0.0,0.0,108.26,108.26,108.26,0.0,0.0,108.52,108.52,108.52,0.0,0.0
2019-09-01,110.58,110.58,110.58,0.0,0.0,110.82,110.82,110.82,0.0,0.0,110.32,110.32,110.32,0.0,0.0,110.61,110.61,110.61,0.0,0.0
2019-09-08,113.29,113.29,113.29,0.0,0.0,113.63,113.63,113.63,0.0,0.0,113.03,113.03,113.03,0.0,0.0,113.16,113.16,113.16,0.0,0.0
2019-09-15,112.37,112.37,112.37,0.0,0.0,112.62,112.62,112.62,0.0,0.0,111.68,111.68,111.68,0.0,0.0,111.93,111.93,111.93,0.0,0.0
2019-09-22,111.64,111.64,111.64,0.0,0.0,111.88,111.88,111.88,0.0,0.0,110.76,110.76,110.76,0.0,0.0,111.29,111.29,111.29,0.0,0.0
2019-09-29,108.8,108.8,108.8,0.0,0.0,110.19,110.19,110.19,0.0,0.0,108.8,108.8,108.8,0.0,0.0,110.14,110.14,110.14,0.0,0.0
2019-10-06,110.55,110.55,110.55,0.0,0.0,111.55,111.55,111.55,0.0,0.0,110.53,110.53,110.53,0.0,0.0,110.53,110.53,110.53,0.0,0.0
2019-10-13,111.5,111.5,111.5,0.0,0.0,111.93,111.93,111.93,0.0,0.0,111.4,111.4,111.4,0.0,0.0,111.67,111.67,111.67,0.0,0.0
2019-10-20,112.73,112.73,112.73,0.0,0.0,113.44,113.44,113.44,0.0,0.0,112.73,112.73,112.73,0.0,0.0,113.18,113.18,113.18,0.0,0.0
2019-10-27,114.28,114.28,114.28,0.0,0.0,114.95,114.95,114.95,0.0,0.0,114.28,114.28,114.28,0.0,0.0,114.89,114.89,114.89,0.0,0.0
2019-11-03,116.26,116.26,116.26,0.0,0.0,116.7,116.7,116.7,0.0,0.0,115.85,115.85,115.85,0.0,0.0,116.7,116.7,116.7,0.0,0.0
2019-11-10,116.6,116.6,116.6,0.0,0.0,116.99,116.99,116.99,0.0,0.0,116.36,116.36,116.36,0.0,0.0,116.98,116.98,116.98,0.0,0.0
2019-11-17,116.82,116.82,116.82,0.0,0.0,117.05,117.05,117.05,0.0,0.0,116.59,116.59,116.59,0.0,0.0,116.96,116.96,116.96,0.0,0.0
2019-11-24,117.86,117.86,117.86,0.0,0.0,117.96,117.96,117.96,0.0,0.0,117.52,117.52,117.52,0.0,0.0,117.65,117.65,117.65,0.0,0.0
2019-12-01,117.91,117.91,117.91,0.0,0.0,118.36,118.36,118.36,0.0,0.0,117.77,117.77,117.77,0.0,0.0,118.09,118.09,118.09,0.0,0.0
2019-12-08,119.22,119.22,119.22,0.0,0.0,119.75,119.75,119.75,0.0,0.0,118.64,118.64,118.64,0.0,0.0,118.93,118.93,118.93,0.0,0.0
2019-12-15,120.6,120.6,120.6,0.0,0.0,121.02,121.02,121.02,0.0,0.0,120.49,120.49,120.49,0.0,0.0,120.75,120.75,120.75,0.0,0.0
2019-12-22,120.35,120.35,120.35,0.0,0.0,120.35,120.35,120.35,0.0,0.0,119.92,119.92,119.92,0.0,0.0,120.1,120.1,120.1,0.0,0.0
2019-12-29,119.23,119.23,119.23,0.0,0.0,119.83,119.83,119.83,0.0,0.0,119.09,119.09,119.09,0.0,0.0,119.48,119.48,119.48,0.0,0.0
