Date,PATK_Open_average,PATK_Open_max,PATK_Open_min,PATK_Open_volatility,PATK_Open_change,PATK_High_average,PATK_High_max,PATK_High_min,PATK_High_volatility,PATK_High_change,PATK_Low_average,PATK_Low_max,PATK_Low_min,PATK_Low_volatility,PATK_Low_change,PATK_Close_average,PATK_Close_max,PATK_Close_min,PATK_Close_volatility,PATK_Close_change,PATK_Volume_average,PATK_Volume_max,PATK_Volume_min,PATK_Volume_volatility,PATK_Volume_change
2018-01-14,67.3,69.6,65.1,4.5,1.1499999999999915,68.61,69.65,66.15,3.5,-0.05000000000001137,66.346,68.65,63.9,4.750000000000007,2.230000000000004,67.76,69.6,65.1,4.5,2.700000000000003,283747,498953,129326,369627,-19220
2018-01-21,70.3,71.9,66.35,5.550000000000011,-3.700000000000003,71.078,72.35,67.3,5.049999999999997,-5.049999999999997,68.07000000000001,70.9,64.45,6.450000000000003,-4.299999999999997,69.14999999999999,71.4,65.6,5.800000000000011,-5.200000000000003,332123,713724,149513,564211,-41491
2018-01-28,64.09,67.15,60.45,6.700000000000003,-5.6499999999999915,65.13,67.75,61.75,6.0,-5.450000000000003,62.22,65.35,58.45,6.8999999999999915,-6.8999999999999915,62.9,66.85,58.5,8.349999999999994,-8.349999999999994,320943,434766,177542,257224,257224
2018-02-04,59.39,60.75,56.7,4.049999999999997,3.299999999999997,61.006,61.35,60.4,0.9500000000000028,0.29999999999999716,57.88,59.9,56.05,3.8500000000000014,2.6500000000000057,59.839999999999996,60.8,57.95,2.8499999999999943,0.04999999999999716,329448,551697,193655,358042,-337798
2018-02-11,64.45,68.3,60.4,7.899999999999999,7.899999999999999,66.65,69.85,62.85,6.999999999999993,6.999999999999993,62.5925,65.12,60.4,4.720000000000006,4.720000000000006,65.325,68.05,62.75,5.299999999999997,3.299999999999997,418526,563550,251058,312492,312492
2018-02-18,63.3,65.85,62.05,3.799999999999997,-2.9499999999999957,64.218,67.42,62.5,4.920000000000002,-3.0,61.946,63.5,61.2,2.299999999999997,-1.4200000000000017,62.69,63.9,61.7,2.1999999999999957,0.29999999999999716,262000,385192,169605,215587,-215587
2018-02-25,61.449999999999996,63.75,59.55,4.200000000000003,-2.8500000000000014,62.618,64.4,61.1,3.3000000000000043,-1.8500000000000085,60.37,61.45,58.95,2.5,-0.5500000000000043,61.26,62.15,60.25,1.8999999999999986,0.6000000000000014,271791,407947,150641,257306,-50121
2018-03-04,63.63,64.75,62.55,2.200000000000003,1.75,64.714,65.65,63.9,1.750000000000007,1.750000000000007,62.97,64.6,62.05,2.549999999999997,2.549999999999997,64.03,65.25,62.75,2.5,1.9500000000000028,157892,257548,98209,159339,-52185
2018-03-11,66.56,67.2,65.55,1.6500000000000057,1.3500000000000085,67.26,67.6,66.9,0.6999999999999886,0.0,65.614,66.22,65.4,0.8199999999999932,-0.14999999999999147,66.53,67.0,65.9,1.0999999999999943,-0.6499999999999915,220735,371709,141916,229793,-56271
2018-03-18,65.13,67.25,62.8,4.450000000000003,-3.6000000000000085,65.912,67.4,63.33,4.070000000000007,-4.070000000000007,63.64,65.9,61.35,4.550000000000004,-4.550000000000004,64.21000000000001,67.35,61.5,5.849999999999994,-4.999999999999993,206949,268644,122054,146590,146590
2018-03-25,61.95,62.9,61.3,1.6000000000000014,-1.1499999999999986,62.650000000000006,63.2,62.1,1.1000000000000014,-0.5,60.75,61.35,59.5,1.8500000000000014,-1.5499999999999972,61.1625,61.85,59.85,2.0,-1.3999999999999986,259377,302818,161112,141706,-7149
2018-04-01,60.69,61.6,59.25,2.3500000000000014,1.0,61.74,62.8,60.7,2.0999999999999943,1.1999999999999957,59.98,60.85,58.95,1.8999999999999986,1.0,60.9,62.25,60.25,2.0,0.5,180088,240768,129550,111218,-111218
2018-04-08,58.32,61.25,57.3,3.950000000000003,-3.950000000000003,58.656,61.28,57.3,3.980000000000004,-3.980000000000004,56.374,57.0,55.8,1.2000000000000028,-0.12000000000000455,57.0,57.85,55.85,2.0,-2.0,324226,583926,192962,390964,-195268
2018-04-15,55.08,56.45,53.3,3.1500000000000057,-2.950000000000003,55.798,57.27,54.17,3.1000000000000014,-3.0700000000000003,54.21,55.9,53.05,2.8500000000000014,-2.8500000000000014,54.519999999999996,56.05,53.4,2.6499999999999986,-2.3999999999999986,340135,533366,255583,277783,-277783
2018-04-22,56.62,59.8,52.5,7.299999999999997,5.25,58.024,61.9,53.75,8.149999999999999,4.57,54.956,57.3,51.88,5.419999999999995,4.869999999999997,56.3,60.1,52.5,7.600000000000001,4.399999999999999,428928,837742,211222,626520,-181134
2018-04-29,57.14,57.8,56.0,1.7999999999999972,0.5,58.24,59.75,56.9,2.8500000000000014,1.25,55.884,56.5,55.5,1.0,0.0800000000000054,57.44,59.0,56.0,3.0,1.1499999999999986,240465,284548,189932,94616,-18585
2018-05-06,58.519999999999996,59.65,57.15,2.5,-0.30000000000000426,59.38,60.45,57.75,2.700000000000003,-0.3500000000000014,57.13,58.2,55.5,2.700000000000003,2.549999999999997,57.949999999999996,59.15,56.5,2.6499999999999986,1.6499999999999986,263615,346640,195093,151547,-126035
2018-05-13,60.33,63.0,58.2,4.799999999999997,3.299999999999997,61.674,64.2,59.7,4.5,4.5,59.81,62.3,57.8,4.5,4.5,61.01,63.6,58.2,5.399999999999999,5.399999999999999,228690,262384,135735,126649,21453
2018-05-20,61.3375,63.6,59.85,3.75,-3.75,61.725,63.7,60.2,3.5,-2.8500000000000014,60.0625,62.1,59.1,3.0,-2.700000000000003,60.4625,62.35,59.55,2.8000000000000043,-2.8000000000000043,232320,368490,148096,220394,57858
2018-05-27,60.79,63.1,58.75,4.350000000000001,-0.29999999999999716,62.296,63.85,60.75,3.1000000000000014,-1.0499999999999972,59.49,61.77,58.23,3.5400000000000063,-0.7700000000000031,60.86,63.3,58.6,4.699999999999996,-1.2999999999999972,234391,255770,214569,41201,35269
2018-06-03,61.43,62.25,60.5,1.75,1.7000000000000028,62.582,64.05,61.46,2.5899999999999963,1.7999999999999972,60.996,62.2,60.1,2.1000000000000014,2.1000000000000014,62.25,63.8,60.7,3.0999999999999943,1.6499999999999986,265739,409816,202355,207461,36608
2018-06-10,61.53,63.7,60.1,3.6000000000000014,-3.3000000000000043,61.89,63.9,60.75,3.1499999999999986,-2.6499999999999986,60.31,61.45,59.9,1.5500000000000043,-1.3000000000000043,60.96,62.5,60.25,2.25,-1.6000000000000014,198121,249252,121598,127654,-68209
2018-06-17,60.78,62.25,59.0,3.25,-1.5,61.252,62.33,59.25,3.0799999999999983,-1.4600000000000009,59.56,61.1,57.6,3.5,-1.6499999999999986,60.26,61.9,58.05,3.8500000000000014,-2.5,239092,356061,174182,181879,-35097
2018-06-24,57.79,58.6,56.75,1.8500000000000014,-1.2999999999999972,58.63,59.0,58.1,0.8999999999999986,0.45000000000000284,57.13,57.8,56.6,1.1999999999999957,-1.0499999999999972,57.94,58.95,56.85,2.1000000000000014,0.6000000000000014,178165,288858,126929,161929,42622
2018-07-01,59.375,60.05,58.65,1.3999999999999986,1.0499999999999972,60.0575,60.7,59.33,1.3700000000000045,0.9699999999999989,58.4875,59.75,57.85,1.8999999999999986,0.3500000000000014,59.525,60.45,58.55,1.9000000000000057,0.8000000000000043,126488,242676,68434,174242,174242
2018-07-08,58.7,59.45,57.55,1.9000000000000057,0.0,59.18,59.8,58.05,1.75,0.09999999999999432,57.72,58.7,56.9,1.8000000000000043,1.7000000000000028,58.589999999999996,59.3,57.65,1.6499999999999986,0.9499999999999957,160286,193973,132739,61234,-49455
2018-07-15,60.26,61.1,59.0,2.1000000000000014,1.1499999999999986,61.17,61.7,60.8,0.9000000000000057,-0.25,59.59,60.2,58.6,1.6000000000000014,0.3999999999999986,60.72,61.25,60.2,1.0499999999999972,-0.5499999999999972,157869,202201,88291,113910,31168
2018-07-22,60.11,62.45,57.95,4.5,-1.0,60.87,62.45,58.0,4.450000000000003,-0.3500000000000014,57.99,59.5,55.35,4.149999999999999,1.9500000000000028,59.22,62.0,56.35,5.649999999999999,2.9499999999999957,327024,528090,191209,336881,-48709
2018-07-29,59.44,61.25,56.95,4.299999999999997,-1.1000000000000014,60.589999999999996,62.1,59.55,2.5500000000000043,-1.8500000000000014,58.29,60.75,56.6,4.149999999999999,-1.6499999999999986,59.26,61.25,56.85,4.399999999999999,-1.2999999999999972,208660,362187,109539,252648,-70350
2018-08-05,60.87,62.25,60.0,2.25,2.25,61.81,62.85,60.7,2.1499999999999986,2.1499999999999986,60.46,61.85,59.6,2.25,2.25,61.35,62.25,60.35,1.8999999999999986,1.8999999999999986,144558,204026,126158,77868,-3621
2018-08-12,62.7,64.4,61.85,2.5500000000000043,-0.5499999999999972,63.814,64.75,62.85,1.8999999999999986,-1.8999999999999986,61.26,62.05,60.65,1.3999999999999986,-1.3999999999999986,62.410000000000004,64.4,61.35,3.0500000000000043,-2.6500000000000057,192248,223919,169848,54071,11781
2018-08-19,62.97,63.5,61.65,1.8500000000000014,1.8500000000000014,64.18599999999999,65.6,63.65,1.9499999999999957,1.5999999999999943,62.53,63.35,61.65,1.7000000000000028,1.7000000000000028,63.76,65.1,63.35,1.749999999999993,1.6499999999999915,128291,202071,77058,125013,46735
2018-08-26,64.4,65.45,63.7,1.75,-1.75,64.8875,65.75,64.3,1.4500000000000028,-1.4500000000000028,63.5875,64.55,62.85,1.6999999999999957,-1.6999999999999957,64.175,64.75,63.85,0.8999999999999986,-0.75,137769,175690,113934,61756,8611
2018-09-02,65.21,66.5,63.7,2.799999999999997,2.799999999999997,66.1,66.95,65.5,1.4500000000000028,1.4500000000000028,64.4,65.3,63.05,2.25,2.25,65.71,66.85,65.1,1.75,1.5,165098,187397,139883,47514,-10737
2018-09-09,65.35,67.0,63.05,3.950000000000003,-1.0499999999999972,66.38,67.0,64.7,2.299999999999997,0.0,63.74,64.9,62.65,2.250000000000007,-0.25,65.19,66.55,63.1,3.4499999999999957,0.3999999999999915,204929,279470,105569,173901,103969
2018-09-16,64.13,66.75,61.25,5.5,-5.5,64.84,67.5,61.3,6.200000000000003,-6.200000000000003,62.724,65.25,59.83,5.420000000000002,-5.269999999999996,63.45,66.15,59.9,6.250000000000007,-6.250000000000007,276722,414267,194626,219641,37172
2018-09-23,59.494,60.0,58.95,1.0499999999999972,-0.6300000000000026,60.136,60.35,59.83,0.5200000000000031,-0.21999999999999886,58.53,59.45,56.9,2.5500000000000043,-1.5500000000000043,58.834,59.6,56.92,2.6799999999999997,-2.030000000000001,233105,303510,168355,135155,25267
2018-09-30,57.036,58.02,56.25,1.7700000000000031,-0.490000000000002,57.862,58.43,56.49,1.9399999999999977,-1.6699999999999946,56.142,57.45,54.64,2.8100000000000023,-1.3599999999999994,56.802,58.12,55.26,2.8599999999999994,-1.0,217386,247606,171123,76483,-75313
2018-10-07,54.398,56.02,53.53,2.490000000000002,-1.1500000000000057,55.584,56.7,54.64,2.0600000000000023,-0.4399999999999977,53.272,53.51,53.01,0.5,-0.01999999999999602,54.052,54.94,53.59,1.3499999999999943,0.269999999999996,232951,370533,178007,192526,-23511
2018-10-14,53.046,55.5,50.53,4.969999999999999,-3.740000000000002,53.49,55.5,50.8,4.700000000000003,-4.200000000000003,50.978,53.31,48.25,5.060000000000002,-5.060000000000002,51.974,54.85,49.0,5.850000000000001,-5.850000000000001,241062,280460,158163,122297,32682
2018-10-21,45.974000000000004,48.15,43.11,5.039999999999999,-4.850000000000001,47.432,50.96,43.91,7.050000000000004,-5.650000000000006,43.454,46.28,40.04,6.240000000000002,-6.240000000000002,44.314,48.18,40.49,7.689999999999998,-7.689999999999998,477448,711924,399095,312829,35766
2018-10-28,44.338,47.67,40.48,7.190000000000005,7.190000000000005,46.474000000000004,47.74,44.57,3.1700000000000017,3.1700000000000017,43.382,45.85,39.66,6.190000000000005,6.190000000000005,45.26,46.97,43.51,3.460000000000001,2.75,374082,484202,249761,234441,-163366
2018-11-04,45.798,47.68,43.46,4.219999999999999,-2.979999999999997,46.272,48.11,44.16,3.950000000000003,-3.950000000000003,44.446,46.02,42.73,3.2900000000000063,-3.2900000000000063,45.234,47.67,42.93,4.740000000000002,-4.740000000000002,281122,309296,239676,69620,-69620
2018-11-11,42.552,43.74,40.93,2.8100000000000023,-2.1799999999999997,43.926,46.0,41.63,4.369999999999997,-3.1799999999999997,41.69,42.9,40.62,2.280000000000001,-2.280000000000001,42.228,43.39,41.16,2.230000000000004,-2.230000000000004,236257,320934,179945,140989,44378
2018-11-18,40.1,41.27,39.4,1.8700000000000045,1.0400000000000063,41.21,41.72,40.59,1.1299999999999955,0.3299999999999983,39.09,39.45,38.86,0.5900000000000034,0.5900000000000034,39.879999999999995,40.92,39.18,1.740000000000002,0.5499999999999972,291562,420118,87555,332563,-174745
2018-11-25,40.054,40.5,39.56,0.9399999999999977,0.9399999999999977,40.974,41.5,40.3,1.2000000000000028,0.9100000000000037,39.198,39.49,38.28,1.2100000000000009,0.04000000000000625,40.26,41.07,39.5,1.5700000000000003,1.5700000000000003,203810,307335,146913,160422,49349
2018-12-02,37.05,41.08,35.18,5.899999999999999,-5.899999999999999,37.650000000000006,41.09,35.42,5.670000000000002,-5.670000000000002,35.2525,37.22,33.66,3.5600000000000023,-3.5600000000000023,35.6875,37.3,34.17,3.1299999999999955,-3.1299999999999955,389362,445775,341064,104711,-31244
2018-12-09,32.11,34.17,30.01,4.16,-4.16,32.692,34.36,31.21,3.1499999999999986,-3.1099999999999994,30.74,32.08,28.99,3.09,-2.7600000000000016,31.022000000000002,32.63,29.08,3.5500000000000043,-3.5500000000000043,541384,790706,397164,393542,316575
2018-12-16,29.27,29.97,28.1,1.8699999999999974,-1.8699999999999974,30.23,31.91,28.73,3.1799999999999997,-2.4499999999999993,28.666,29.59,27.79,1.8000000000000007,-1.8000000000000007,29.006,29.88,27.83,2.0500000000000007,-2.030000000000001,545971,1163416,214843,948573,-348439
2018-12-23,28.945,29.96,27.95,2.0100000000000016,2.0100000000000016,29.7925,30.47,29.01,1.4599999999999973,1.25,28.265,29.03,27.32,1.7100000000000009,1.2300000000000004,29.465,29.85,28.98,0.870000000000001,0.629999999999999,342651,398071,313616,84455,-66817
2018-12-30,30.36,31.9,28.95,2.9499999999999993,2.9499999999999993,32.0275,33.89,31.03,2.8599999999999994,2.8599999999999994,29.93,30.99,28.79,2.1999999999999993,2.1999999999999993,31.5025,33.5,29.92,3.5799999999999983,2.789999999999999,331131,531253,202430,328823,177742
2019-01-06,34.416000000000004,34.92,33.7,1.2199999999999989,1.1799999999999997,35.456,36.21,34.32,1.8900000000000006,1.8900000000000006,33.86,34.63,33.09,1.5399999999999991,1.5399999999999991,35.06,35.84,33.95,1.8900000000000006,1.8900000000000006,351693,513744,220237,293507,-153493
2019-01-13,36.165,37.53,35.28,2.25,1.6099999999999994,37.305,39.14,35.92,3.219999999999999,3.219999999999999,35.73,37.41,34.3,3.1099999999999994,3.1099999999999994,36.9375,38.95,35.3,3.6500000000000057,3.6500000000000057,420197,794748,181818,612930,612930
2019-01-20,38.92,39.33,38.59,0.7399999999999949,0.20000000000000284,39.612,40.06,38.96,1.1000000000000014,0.6200000000000045,38.454,39.01,38.02,0.9899999999999949,0.5999999999999943,39.152,39.89,38.59,1.2999999999999972,0.980000000000004,383396,633392,223212,410180,-97119
2019-01-27,39.634,39.92,39.21,0.7100000000000009,-0.25,40.064,40.3,39.77,0.529999999999994,-0.529999999999994,38.896,39.2,38.46,0.740000000000002,-0.6000000000000014,39.572,39.9,39.3,0.6000000000000014,-0.10999999999999943,216347,279412,160400,119012,119012
2019-02-03,39.698,40.25,39.05,1.2000000000000028,0.37000000000000455,40.72,41.82,39.89,1.9299999999999997,-0.09000000000000341,39.238,39.73,38.59,1.1399999999999935,0.14999999999999858,39.942,40.62,39.06,1.5599999999999952,0.37999999999999545,305617,399061,190231,208830,-131697
2019-02-10,43.345,45.47,40.81,4.659999999999997,4.619999999999997,44.88,47.5,41.92,5.579999999999998,5.170000000000002,42.6,44.7,40.81,3.8900000000000006,3.8900000000000006,44.1225,47.03,41.72,5.310000000000002,5.310000000000002,448599,759654,225061,534593,170342
2019-02-17,47.242,47.89,46.92,0.9699999999999989,0.6099999999999994,47.818,48.64,47.32,1.3200000000000003,0.6799999999999997,46.296,46.85,45.85,1.0,0.5200000000000031,47.112,47.64,46.8,0.8400000000000034,-0.28000000000000114,221136,289115,133565,155550,-128403
2019-02-24,46.53,47.69,45.78,1.9099999999999966,0.7899999999999991,47.122,47.82,46.39,1.4299999999999997,0.6099999999999994,45.794000000000004,46.95,45.2,1.75,1.1700000000000017,46.46,47.68,45.21,2.469999999999999,1.2100000000000009,209343,315826,143805,172021,163181
