Date,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Open_average,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Open_max,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Open_min,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Open_change,Guggenheim Invest S&P 500 Equal Weight Materials_etf_High_average,Guggenheim Invest S&P 500 Equal Weight Materials_etf_High_max,Guggenheim Invest S&P 500 Equal Weight Materials_etf_High_min,Guggenheim Invest S&P 500 Equal Weight Materials_etf_High_volatility,Guggenheim Invest S&P 500 Equal Weight Materials_etf_High_change,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Low_average,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Low_max,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Low_min,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Low_change,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Close_average,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Close_max,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Close_min,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Materials_etf_Close_change
2018-08-05,109.72,109.72,109.72,0.0,0.0,109.72,109.72,109.72,0.0,0.0,109.04,109.04,109.04,0.0,0.0,109.04,109.04,109.04,0.0,0.0
2018-08-12,106.84,106.84,106.84,0.0,0.0,107.83,107.83,107.83,0.0,0.0,106.84,106.84,106.84,0.0,0.0,107.83,107.83,107.83,0.0,0.0
2018-08-19,107.54,107.54,107.54,0.0,0.0,108.81,108.81,108.81,0.0,0.0,107.54,107.54,107.54,0.0,0.0,108.69,108.69,108.69,0.0,0.0
2018-08-26,109.0,109.0,109.0,0.0,0.0,109.63,109.63,109.63,0.0,0.0,108.75,108.75,108.75,0.0,0.0,108.98,108.98,108.98,0.0,0.0
2018-09-02,108.15,108.15,108.15,0.0,0.0,108.47,108.47,108.47,0.0,0.0,108.08,108.08,108.08,0.0,0.0,108.19,108.19,108.19,0.0,0.0
2018-09-09,109.91,109.91,109.91,0.0,0.0,110.35,110.35,110.35,0.0,0.0,109.91,109.91,109.91,0.0,0.0,110.31,110.31,110.31,0.0,0.0
2018-09-16,113.81,113.81,113.81,0.0,0.0,113.81,113.81,113.81,0.0,0.0,113.16,113.16,113.16,0.0,0.0,113.16,113.16,113.16,0.0,0.0
2018-09-23,108.77,108.77,108.77,0.0,0.0,109.12,109.12,109.12,0.0,0.0,108.6,108.6,108.6,0.0,0.0,108.62,108.62,108.62,0.0,0.0
2018-09-30,108.97,108.97,108.97,0.0,0.0,108.97,108.97,108.97,0.0,0.0,107.87,107.87,107.87,0.0,0.0,108.49,108.49,108.49,0.0,0.0
2018-10-07,101.97,101.97,101.97,0.0,0.0,101.97,101.97,101.97,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.42,100.42,100.42,0.0,0.0
2018-10-14,100.44,100.44,100.44,0.0,0.0,100.58,100.58,100.58,0.0,0.0,99.64,99.64,99.64,0.0,0.0,99.64,99.64,99.64,0.0,0.0
2018-10-21,95.25,95.25,95.25,0.0,0.0,96.63,96.63,96.63,0.0,0.0,94.04,94.04,94.04,0.0,0.0,95.89,95.89,95.89,0.0,0.0
2018-10-28,103.05,103.05,103.05,0.0,0.0,103.22,103.22,103.22,0.0,0.0,101.45,101.45,101.45,0.0,0.0,102.03,102.03,102.03,0.0,0.0
2018-11-04,104.26,104.26,104.26,0.0,0.0,104.26,104.26,104.26,0.0,0.0,104.07,104.07,104.07,0.0,0.0,104.07,104.07,104.07,0.0,0.0
2018-11-11,103.91,103.91,103.91,0.0,0.0,105.48,105.48,105.48,0.0,0.0,103.91,103.91,103.91,0.0,0.0,105.11,105.11,105.11,0.0,0.0
2018-11-18,101.78,101.78,101.78,0.0,0.0,101.94,101.94,101.94,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2018-11-25,103.24,103.24,103.24,0.0,0.0,104.06,104.06,104.06,0.0,0.0,103.24,103.24,103.24,0.0,0.0,103.71,103.71,103.71,0.0,0.0
2018-12-02,102.23,102.23,102.23,0.0,0.0,102.23,102.23,102.23,0.0,0.0,98.94,98.94,98.94,0.0,0.0,99.16,99.16,99.16,0.0,0.0
2018-12-09,97.11,97.11,97.11,0.0,0.0,97.82,97.82,97.82,0.0,0.0,96.79,96.79,96.79,0.0,0.0,97.19,97.19,97.19,0.0,0.0
2018-12-16,93.1,93.1,93.1,0.0,0.0,94.32,94.32,94.32,0.0,0.0,91.74,91.74,91.74,0.0,0.0,91.74,91.74,91.74,0.0,0.0
2018-12-23,94.55,94.55,94.55,0.0,0.0,94.82,94.82,94.82,0.0,0.0,93.4,93.4,93.4,0.0,0.0,93.56,93.56,93.56,0.0,0.0
2018-12-30,95.0,95.0,95.0,0.0,0.0,96.45,96.45,96.45,0.0,0.0,95.0,95.0,95.0,0.0,0.0,96.45,96.45,96.45,0.0,0.0
2019-01-06,98.13,98.13,98.13,0.0,0.0,98.83,98.83,98.83,0.0,0.0,98.13,98.13,98.13,0.0,0.0,98.79,98.79,98.79,0.0,0.0
2019-01-13,100.05,100.05,100.05,0.0,0.0,101.23,101.23,101.23,0.0,0.0,99.61,99.61,99.61,0.0,0.0,100.54,100.54,100.54,0.0,0.0
2019-01-20,100.05,100.05,100.05,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2019-01-27,101.91,101.91,101.91,0.0,0.0,102.34,102.34,102.34,0.0,0.0,101.91,101.91,101.91,0.0,0.0,102.33,102.33,102.33,0.0,0.0
2019-02-03,101.08,101.08,101.08,0.0,0.0,101.33,101.33,101.33,0.0,0.0,100.28,100.28,100.28,0.0,0.0,101.29,101.29,101.29,0.0,0.0
2019-02-10,104.0,104.0,104.0,0.0,0.0,104.0,104.0,104.0,0.0,0.0,103.76,103.76,103.76,0.0,0.0,103.99,103.99,103.99,0.0,0.0
2019-02-17,107.11,107.11,107.11,0.0,0.0,107.11,107.11,107.11,0.0,0.0,106.6,106.6,106.6,0.0,0.0,106.68,106.68,106.68,0.0,0.0
2019-02-24,106.14,106.14,106.14,0.0,0.0,106.64,106.64,106.64,0.0,0.0,105.58,105.58,105.58,0.0,0.0,105.78,105.78,105.78,0.0,0.0
2019-03-03,102.73,102.73,102.73,0.0,0.0,103.93,103.93,103.93,0.0,0.0,102.73,102.73,102.73,0.0,0.0,103.93,103.93,103.93,0.0,0.0
2019-03-10,105.21,105.21,105.21,0.0,0.0,105.59,105.59,105.59,0.0,0.0,105.1,105.1,105.1,0.0,0.0,105.1,105.1,105.1,0.0,0.0
2019-03-17,105.15,105.15,105.15,0.0,0.0,105.15,105.15,105.15,0.0,0.0,102.83,102.83,102.83,0.0,0.0,102.83,102.83,102.83,0.0,0.0
2019-03-24,105.2,105.2,105.2,0.0,0.0,105.67,105.67,105.67,0.0,0.0,105.1,105.1,105.1,0.0,0.0,105.46,105.46,105.46,0.0,0.0
2019-03-31,109.26,109.26,109.26,0.0,0.0,109.28,109.28,109.28,0.0,0.0,109.26,109.26,109.26,0.0,0.0,109.26,109.26,109.26,0.0,0.0
2019-04-07,109.04,109.04,109.04,0.0,0.0,109.61,109.61,109.61,0.0,0.0,108.97,108.97,108.97,0.0,0.0,109.61,109.61,109.61,0.0,0.0
2019-04-14,108.59,108.59,108.59,0.0,0.0,108.82,108.82,108.82,0.0,0.0,108.16,108.16,108.16,0.0,0.0,108.72,108.72,108.72,0.0,0.0
2019-04-21,107.1,107.1,107.1,0.0,0.0,107.93,107.93,107.93,0.0,0.0,107.1,107.1,107.1,0.0,0.0,107.6,107.6,107.6,0.0,0.0
2019-04-28,106.94,106.94,106.94,0.0,0.0,107.69,107.69,107.69,0.0,0.0,106.8,106.8,106.8,0.0,0.0,107.69,107.69,107.69,0.0,0.0
2019-05-05,103.4,103.4,103.4,0.0,0.0,104.87,104.87,104.87,0.0,0.0,103.05,103.05,103.05,0.0,0.0,104.56,104.56,104.56,0.0,0.0
2019-05-12,102.7,102.7,102.7,0.0,0.0,103.05,103.05,103.05,0.0,0.0,102.58,102.58,102.58,0.0,0.0,102.6,102.6,102.6,0.0,0.0
2019-05-19,100.02,100.02,100.02,0.0,0.0,100.22,100.22,100.22,0.0,0.0,99.85,99.85,99.85,0.0,0.0,100.2,100.2,100.2,0.0,0.0
2019-05-26,98.15,98.15,98.15,0.0,0.0,98.68,98.68,98.68,0.0,0.0,97.81,97.81,97.81,0.0,0.0,98.34,98.34,98.34,0.0,0.0
2019-06-02,106.86,106.86,106.86,0.0,0.0,107.21,107.21,107.21,0.0,0.0,106.8,106.8,106.8,0.0,0.0,106.87,106.87,106.87,0.0,0.0
2019-06-09,107.76,107.76,107.76,0.0,0.0,107.76,107.76,107.76,0.0,0.0,107.0,107.0,107.0,0.0,0.0,107.28,107.28,107.28,0.0,0.0
2019-06-16,108.48,108.48,108.48,0.0,0.0,108.48,108.48,108.48,0.0,0.0,107.96,107.96,107.96,0.0,0.0,108.21,108.21,108.21,0.0,0.0
2019-06-23,109.05,109.05,109.05,0.0,0.0,109.68,109.68,109.68,0.0,0.0,109.05,109.05,109.05,0.0,0.0,109.63,109.63,109.63,0.0,0.0
2019-06-30,110.33,110.33,110.33,0.0,0.0,110.55,110.55,110.55,0.0,0.0,109.86,109.86,109.86,0.0,0.0,110.43,110.43,110.43,0.0,0.0
2019-07-07,108.41,108.41,108.41,0.0,0.0,109.02,109.02,109.02,0.0,0.0,108.41,108.41,108.41,0.0,0.0,109.02,109.02,109.02,0.0,0.0
2019-07-14,108.88,108.88,108.88,0.0,0.0,109.92,109.92,109.92,0.0,0.0,108.88,108.88,108.88,0.0,0.0,109.72,109.72,109.72,0.0,0.0
2019-07-21,110.86,110.86,110.86,0.0,0.0,110.95,110.95,110.95,0.0,0.0,109.98,109.98,109.98,0.0,0.0,110.91,110.91,110.91,0.0,0.0
2019-07-28,108.54,108.54,108.54,0.0,0.0,109.14,109.14,109.14,0.0,0.0,107.84,107.84,107.84,0.0,0.0,108.62,108.62,108.62,0.0,0.0
2019-08-04,108.41,108.41,108.41,0.0,0.0,108.46,108.46,108.46,0.0,0.0,107.96,107.96,107.96,0.0,0.0,108.37,108.37,108.37,0.0,0.0
2019-08-11,104.06,104.06,104.06,0.0,0.0,105.5,105.5,105.5,0.0,0.0,104.06,104.06,104.06,0.0,0.0,105.39,105.39,105.39,0.0,0.0
2019-08-18,104.1,104.1,104.1,0.0,0.0,104.47,104.47,104.47,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2019-08-25,105.4,105.4,105.4,0.0,0.0,105.68,105.68,105.68,0.0,0.0,104.71,104.71,104.71,0.0,0.0,105.09,105.09,105.09,0.0,0.0
2019-09-01,106.57,106.57,106.57,0.0,0.0,106.59,106.59,106.59,0.0,0.0,106.43,106.43,106.43,0.0,0.0,106.45,106.45,106.45,0.0,0.0
2019-09-08,111.0,111.0,111.0,0.0,0.0,112.47,112.47,112.47,0.0,0.0,111.0,111.0,111.0,0.0,0.0,111.94,111.94,111.94,0.0,0.0
2019-09-15,110.44,110.44,110.44,0.0,0.0,110.58,110.58,110.58,0.0,0.0,109.75,109.75,109.75,0.0,0.0,109.76,109.76,109.76,0.0,0.0
2019-09-22,108.66,108.66,108.66,0.0,0.0,108.81,108.81,108.81,0.0,0.0,107.97,107.97,107.97,0.0,0.0,108.18,108.18,108.18,0.0,0.0
2019-09-29,104.9,104.9,104.9,0.0,0.0,105.33,105.33,105.33,0.0,0.0,104.85,104.85,104.85,0.0,0.0,105.29,105.29,105.29,0.0,0.0
2019-10-06,107.49,107.49,107.49,0.0,0.0,108.7,108.7,108.7,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.93,107.93,107.93,0.0,0.0
2019-10-13,107.36,107.36,107.36,0.0,0.0,108.03,108.03,108.03,0.0,0.0,107.36,107.36,107.36,0.0,0.0,107.87,107.87,107.87,0.0,0.0
2019-10-20,108.35,108.35,108.35,0.0,0.0,109.87,109.87,109.87,0.0,0.0,108.35,108.35,108.35,0.0,0.0,109.57,109.57,109.57,0.0,0.0
2019-10-27,109.76,109.76,109.76,0.0,0.0,111.0,111.0,111.0,0.0,0.0,109.76,109.76,109.76,0.0,0.0,110.97,110.97,110.97,0.0,0.0
2019-11-03,112.67,112.67,112.67,0.0,0.0,113.34,113.34,113.34,0.0,0.0,112.62,112.62,112.62,0.0,0.0,113.34,113.34,113.34,0.0,0.0
2019-11-10,113.27,113.27,113.27,0.0,0.0,113.27,113.27,113.27,0.0,0.0,112.46,112.46,112.46,0.0,0.0,112.61,112.61,112.61,0.0,0.0
2019-11-17,110.81,110.81,110.81,0.0,0.0,111.26,111.26,111.26,0.0,0.0,110.81,110.81,110.81,0.0,0.0,111.06,111.06,111.06,0.0,0.0
2019-11-24,112.85,112.85,112.85,0.0,0.0,112.85,112.85,112.85,0.0,0.0,112.71,112.71,112.71,0.0,0.0,112.78,112.78,112.78,0.0,0.0
2019-12-01,112.95,112.95,112.95,0.0,0.0,113.34,113.34,113.34,0.0,0.0,112.95,112.95,112.95,0.0,0.0,113.21,113.21,113.21,0.0,0.0
2019-12-08,114.66,114.66,114.66,0.0,0.0,115.0,115.0,115.0,0.0,0.0,113.64,113.64,113.64,0.0,0.0,113.75,113.75,113.75,0.0,0.0
2019-12-15,115.65,115.65,115.65,0.0,0.0,115.72,115.72,115.72,0.0,0.0,115.05,115.05,115.05,0.0,0.0,115.49,115.49,115.49,0.0,0.0
2019-12-22,116.13,116.13,116.13,0.0,0.0,116.27,116.27,116.27,0.0,0.0,115.59,115.59,115.59,0.0,0.0,115.59,115.59,115.59,0.0,0.0
2019-12-29,114.0,114.0,114.0,0.0,0.0,114.28,114.28,114.28,0.0,0.0,113.23,113.23,113.23,0.0,0.0,113.23,113.23,113.23,0.0,0.0
