Date,EQT_Open_average,EQT_Open_max,EQT_Open_min,EQT_Open_volatility,EQT_Open_change,EQT_High_average,EQT_High_max,EQT_High_min,EQT_High_volatility,EQT_High_change,EQT_Low_average,EQT_Low_max,EQT_Low_min,EQT_Low_volatility,EQT_Low_change,EQT_Close_average,EQT_Close_max,EQT_Close_min,EQT_Close_volatility,EQT_Close_change,EQT_Volume_average,EQT_Volume_max,EQT_Volume_min,EQT_Volume_volatility,EQT_Volume_change
2018-01-14,31.394,31.83,30.91,0.9199999999999982,-0.870000000000001,31.567999999999998,32.12,30.98,1.139999999999997,-0.759999999999998,31.004,31.57,30.47,1.1000000000000014,-0.870000000000001,31.204,31.66,30.5,1.1600000000000001,-0.5300000000000011,3463291,5142727,2266007,2876720,-2242464
2018-01-21,31.86,32.11,31.42,0.6899999999999977,0.31999999999999673,32.146,32.46,31.79,0.6700000000000017,-0.1700000000000017,31.474,31.89,30.82,1.0700000000000003,-0.4299999999999997,31.709999999999997,31.99,30.95,1.0399999999999991,-0.8599999999999994,3266707,6166277,2070830,4095447,-4095447
2018-01-28,29.292,30.66,27.89,2.7699999999999996,-2.7699999999999996,29.498,30.71,28.16,2.5500000000000007,-2.5500000000000007,28.49,29.58,26.65,2.9299999999999997,-2.9299999999999997,28.68,29.75,26.82,2.9299999999999997,-2.9299999999999997,4698753,5611332,4048034,1563298,1483863
2018-02-04,25.946,26.92,25.29,1.6300000000000026,-0.9700000000000024,26.552,27.53,25.46,2.0700000000000003,-1.3300000000000018,25.176,25.95,23.79,2.16,-0.6400000000000006,25.806,27.02,24.89,2.129999999999999,-1.0199999999999996,4722514,5506318,4332400,1173918,134368
2018-02-11,26.7175,28.83,25.51,3.3199999999999967,3.0299999999999976,27.752499999999998,29.32,25.89,3.4299999999999997,3.4299999999999997,26.4125,28.45,25.42,3.0299999999999976,2.9399999999999977,27.4625,29.04,25.79,3.25,2.8200000000000003,6705765,11157433,4615193,6542240,1580404
2018-02-18,28.326,29.15,27.26,1.889999999999997,-0.07000000000000028,28.654,29.15,28.06,1.0899999999999999,-0.14000000000000057,27.606,28.29,27.0,1.2899999999999991,0.3999999999999986,27.936,28.58,27.11,1.4699999999999989,0.5999999999999979,5567255,7223890,3786298,3437592,-2295379
2018-02-25,27.71,28.46,27.07,1.3900000000000006,-1.0899999999999999,28.137999999999998,28.8,27.47,1.3300000000000018,-0.41000000000000014,27.288,27.95,26.56,1.3900000000000006,-0.5799999999999983,27.656,28.25,27.29,0.9600000000000009,0.28999999999999915,3850108,4602103,3291987,1310116,-1068078
2018-03-04,28.186,28.64,27.88,0.7600000000000016,0.1700000000000017,28.508,28.76,28.09,0.6700000000000017,0.00999999999999801,27.862,28.15,27.56,0.5899999999999999,0.07000000000000028,28.184,28.55,27.8,0.75,0.1999999999999993,2422630,3772530,1859827,1912703,-1711435
2018-03-11,27.882,28.8,26.92,1.879999999999999,-1.6099999999999994,28.188,28.84,27.29,1.5500000000000007,-1.490000000000002,27.27,28.4,26.29,2.1099999999999994,-2.0100000000000016,27.646,28.67,26.48,2.1900000000000013,-2.1900000000000013,3726496,7596805,2100651,5496154,-215144
2018-03-18,26.612,26.7,26.49,0.21000000000000085,-0.14999999999999858,26.94,27.12,26.73,0.39000000000000057,-0.0799999999999983,26.284,26.53,26.08,0.45000000000000284,-0.26000000000000156,26.558,26.97,26.25,0.7199999999999989,0.1999999999999993,1908276,2241058,1760104,480954,-130006
2018-03-25,25.955000000000002,26.7,25.51,1.1899999999999977,-1.0299999999999976,26.1325,26.7,25.73,0.9699999999999989,-0.9699999999999989,25.2575,25.67,24.6,1.0700000000000003,-1.0700000000000003,25.5275,25.86,25.06,0.8000000000000007,-0.7699999999999996,2740137,3145934,2136637,1009297,-948671
2018-04-01,25.616,26.41,25.23,1.1799999999999997,0.21000000000000085,26.084,26.71,25.53,1.1799999999999997,0.23000000000000043,25.212,25.62,24.96,0.6600000000000001,0.379999999999999,25.72,26.53,25.39,1.1400000000000006,-0.2699999999999996,2239946,2832783,1667667,1165116,-376153
2018-04-08,26.396,26.77,25.74,1.0300000000000011,1.0300000000000011,26.812,27.01,26.7,0.3100000000000023,0.240000000000002,26.142,26.44,25.74,0.7000000000000028,0.7000000000000028,26.506,26.68,26.31,0.370000000000001,0.23999999999999844,1820395,2252169,1625187,626982,-626982
2018-04-15,26.434,27.05,25.62,1.4299999999999997,-1.0899999999999999,26.688,27.33,26.12,1.2099999999999973,-0.8699999999999974,26.01,26.73,25.32,1.4100000000000001,-1.0700000000000003,26.352,26.88,25.78,1.0999999999999979,-0.7799999999999976,2041871,3412844,1297277,2115567,760346
2018-04-22,26.438,27.83,25.23,2.599999999999998,0.879999999999999,27.158,28.15,25.68,2.469999999999999,1.4200000000000017,25.938,27.11,25.04,2.0700000000000003,1.629999999999999,26.64,27.73,25.39,2.34,1.9299999999999997,4529106,10516170,2389293,8126877,724095
2018-04-29,26.71,27.25,25.63,1.620000000000001,-0.3200000000000003,27.368,27.88,26.62,1.259999999999998,-0.18999999999999773,26.346,27.06,25.55,1.509999999999998,-0.41000000000000014,26.686,27.34,25.63,1.7100000000000009,-0.4499999999999993,3157879,3731739,2110623,1621116,-554046
2018-05-06,27.76,28.12,26.87,1.25,0.9899999999999984,28.16,28.67,27.52,1.1500000000000021,0.7899999999999991,27.316,27.75,26.27,1.4800000000000004,1.4800000000000004,27.862000000000002,28.14,27.51,0.629999999999999,0.629999999999999,2845284,4170394,2292904,1877490,-635567
2018-05-13,28.810000000000002,29.28,28.18,1.1000000000000014,0.7600000000000016,29.146,29.49,28.44,1.0499999999999972,0.7999999999999972,28.4,28.77,27.71,1.0599999999999987,1.0299999999999976,28.964,29.36,28.44,0.9199999999999982,0.7799999999999976,2860627,3867512,2285328,1582184,-691063
2018-05-20,28.2825,29.48,27.12,2.3599999999999994,-2.3599999999999994,28.575,29.73,27.39,2.34,-2.34,27.725,28.49,26.85,1.639999999999997,-1.639999999999997,28.0075,28.61,27.34,1.2699999999999996,-1.2699999999999996,2629111,3048113,2236139,811974,-243254
2018-05-27,27.64,28.33,26.92,1.4099999999999966,1.4099999999999966,28.168,28.63,27.4,1.2300000000000004,0.990000000000002,27.253999999999998,27.9,26.65,1.25,0.6799999999999997,27.73,28.26,26.93,1.3300000000000018,0.5800000000000018,2352819,3128832,1962572,1166260,14716
2018-06-03,28.26,29.05,27.23,1.8200000000000003,1.8200000000000003,28.792,29.66,27.76,1.8999999999999986,1.8999999999999986,28.048000000000002,28.86,26.96,1.8999999999999986,1.8999999999999986,28.622,29.51,27.61,1.9000000000000021,1.9000000000000021,2040459,2303324,1813491,489833,-325754
2018-06-10,30.296,31.11,29.55,1.5599999999999987,0.5399999999999991,30.83,31.22,30.29,0.9299999999999997,0.5399999999999991,30.104,30.53,29.5,1.0300000000000011,0.5300000000000011,30.462,30.91,30.19,0.7199999999999989,0.21999999999999886,3870907,5333345,3231620,2101725,-253557
2018-06-17,30.342,31.06,29.18,1.879999999999999,-0.740000000000002,30.736,31.22,29.6,1.6199999999999974,-1.1600000000000001,29.738,30.52,28.98,1.5399999999999991,-0.8200000000000003,30.122,30.91,29.22,1.6900000000000013,-1.4400000000000013,3670053,6729106,2090677,4638429,1285647
2018-06-24,30.0,30.67,29.26,1.4100000000000001,0.41000000000000014,30.477999999999998,31.24,29.75,1.4899999999999984,-0.23999999999999844,29.588,29.94,28.99,0.9500000000000028,0.2700000000000031,30.036,30.61,29.64,0.9699999999999989,-0.3299999999999983,2624302,3389320,1708139,1681181,-1065659
2018-07-01,30.1075,30.68,29.8,0.879999999999999,0.6400000000000006,30.4525,31.0,30.11,0.8900000000000006,0.870000000000001,29.83,30.34,29.48,0.8599999999999994,0.8599999999999994,30.25,30.97,29.67,1.2999999999999972,1.2999999999999972,1609547,2091340,1094198,997142,997142
2018-07-08,30.375999999999998,31.11,29.9,1.2100000000000009,-1.2100000000000009,30.742,31.21,30.19,1.0199999999999996,-0.9800000000000004,29.964000000000002,30.53,29.61,0.9200000000000017,-0.9200000000000017,30.246,30.7,29.87,0.8299999999999983,-0.8299999999999983,2302006,2644538,1997658,646880,646880
2018-07-15,29.952,30.37,29.44,0.9299999999999997,0.5899999999999999,30.296,30.48,29.99,0.490000000000002,0.40000000000000213,29.652,30.01,29.44,0.5700000000000003,0.3999999999999986,30.058,30.31,29.87,0.4399999999999977,-0.019999999999999574,2159942,3249952,1375561,1874391,538917
2018-07-22,29.446,30.66,26.96,3.6999999999999993,-3.129999999999999,29.73,30.82,27.41,3.41,-2.870000000000001,28.506,29.77,26.72,3.0500000000000007,-3.0500000000000007,28.776,30.17,27.05,3.120000000000001,-2.8900000000000006,4152955,6554367,1934768,4619599,2397025
2018-07-29,26.91,27.43,26.54,0.8900000000000006,0.379999999999999,27.454,27.94,26.97,0.9700000000000024,0.08000000000000185,26.76,27.3,26.45,0.8500000000000014,0.629999999999999,27.132,27.49,26.78,0.7099999999999973,0.4499999999999993,2869943,4040626,2178101,1862525,-935009
2018-08-05,27.39,27.76,27.01,0.75,-0.6800000000000033,27.674,28.09,27.31,0.7800000000000011,-0.7800000000000011,27.102,27.53,26.68,0.8500000000000014,-0.8500000000000014,27.294,27.79,26.86,0.9299999999999997,-0.9299999999999997,3676100,5260480,2216464,3044016,1304262
2018-08-12,27.076,27.34,26.88,0.46000000000000085,-0.46000000000000085,27.416,27.61,27.18,0.4299999999999997,-0.1999999999999993,26.856,27.2,26.51,0.6899999999999977,-0.35999999999999943,27.106,27.41,26.8,0.6099999999999994,-0.19000000000000128,3455058,4791430,2596277,2195153,1276056
2018-08-19,27.886,28.11,27.47,0.6400000000000006,0.39000000000000057,28.208,28.31,28.08,0.23000000000000043,-0.0400000000000027,27.646,27.96,27.21,0.75,-0.23999999999999844,27.817999999999998,28.13,27.22,0.9100000000000001,-0.6600000000000001,2492079,3834396,1237966,2596430,-565641
2018-08-26,27.5225,27.88,27.24,0.6400000000000006,0.6400000000000006,27.83,28.1,27.39,0.7100000000000009,0.7100000000000009,27.2825,27.6,26.9,0.7000000000000028,0.7000000000000028,27.6275,27.92,27.23,0.6900000000000013,0.5399999999999991,2218654,2831911,1777686,1054225,-1054225
2018-09-02,26.324,27.72,25.3,2.419999999999998,-2.289999999999999,26.413999999999998,27.88,25.47,2.41,-2.379999999999999,25.66,26.74,24.94,1.7999999999999972,-1.7699999999999996,25.858,26.84,25.02,1.8200000000000003,-1.8200000000000003,2765232,4048506,2307593,1740913,143175
2018-09-09,25.642,25.96,24.89,1.0700000000000003,1.0700000000000003,25.95,26.14,25.53,0.6099999999999994,0.5299999999999976,25.416,25.83,24.79,1.0399999999999991,0.75,25.738,26.01,25.51,0.5,0.09999999999999787,2275725,3396852,1431809,1965043,-1349176
2018-09-16,25.97,26.57,25.26,1.3099999999999987,0.9600000000000009,26.364,26.74,25.94,0.7999999999999972,0.7999999999999972,25.56,26.15,25.05,1.0999999999999979,0.33999999999999986,25.87,26.4,25.33,1.0700000000000003,0.13000000000000256,3097192,5206711,1982707,3224004,-588331
2018-09-23,24.716,25.56,24.17,1.389999999999997,-1.3099999999999987,24.926,25.7,24.29,1.4100000000000001,-1.4100000000000001,24.256,25.11,23.89,1.2199999999999989,-1.2199999999999989,24.428,25.55,23.98,1.5700000000000003,-1.5700000000000003,2862034,3459811,1994818,1464993,-604728
2018-09-30,24.144000000000002,24.32,23.96,0.35999999999999943,0.35999999999999943,24.59,24.95,24.22,0.7300000000000004,0.7300000000000004,23.966,24.2,23.7,0.5,0.3299999999999983,24.294,24.88,24.05,0.8299999999999983,0.8299999999999983,3126362,4853836,1949274,2904562,-1451782
2018-10-07,25.012,25.34,24.66,0.6799999999999997,0.1700000000000017,25.502,25.81,25.21,0.5999999999999979,0.259999999999998,24.61,24.88,24.23,0.6499999999999986,0.00999999999999801,25.012,25.56,24.69,0.8699999999999974,0.3099999999999987,2768480,4185208,2008399,2176809,-3087
2018-10-14,25.52,25.86,25.22,0.6400000000000006,-0.38000000000000256,25.766000000000002,26.01,25.22,0.7900000000000027,-0.740000000000002,25.056,25.5,24.03,1.4699999999999989,-1.4699999999999989,25.304000000000002,25.89,24.19,1.6999999999999993,-1.6999999999999993,2109275,2882136,1787670,1094466,1094466
2018-10-21,20.872,23.66,17.72,5.940000000000001,-5.940000000000001,21.137999999999998,23.83,17.89,5.939999999999998,-5.939999999999998,19.438,22.73,16.62,6.109999999999999,-6.109999999999999,19.791999999999998,23.11,16.87,6.239999999999998,-6.239999999999998,8662138,13621767,3367680,10254087,6938240
2018-10-28,18.214,18.85,16.83,2.020000000000003,1.4800000000000004,18.86,19.32,17.94,1.379999999999999,1.379999999999999,17.876,18.62,16.8,1.8200000000000003,1.509999999999998,18.474,19.24,17.76,1.4799999999999969,1.3499999999999979,5355444,7448181,3571524,3876657,-2861589
2018-11-04,19.048000000000002,19.68,18.42,1.259999999999998,0.6799999999999997,19.644,20.39,19.24,1.1500000000000021,0.4299999999999997,18.524,19.0,17.93,1.0700000000000003,-0.23000000000000043,19.0,19.54,18.6,0.9399999999999977,-0.1999999999999993,19637346,69020880,3252135,65768745,65768745
2018-11-11,17.662,18.89,16.52,2.370000000000001,-2.370000000000001,18.548,21.15,17.23,3.919999999999998,-3.7399999999999984,16.913999999999998,18.36,16.29,2.0700000000000003,-1.9800000000000004,17.394,18.56,16.63,1.9299999999999997,-1.4599999999999973,18063257,35458800,9691021,25767779,-25767779
2018-11-18,17.354999999999997,18.15,16.83,1.3200000000000003,1.0,18.035,18.72,17.2,1.5199999999999996,1.5199999999999996,17.1525,18.03,16.5,1.5300000000000011,1.5300000000000011,17.822499999999998,18.68,16.71,1.9699999999999989,1.9699999999999989,6915714,9112804,3538800,5574004,-1435824
2018-11-25,18.816,19.16,18.56,0.6000000000000014,0.6000000000000014,19.108,19.27,18.8,0.46999999999999886,0.46999999999999886,18.284,18.46,18.14,0.3200000000000003,-0.00999999999999801,18.832,19.07,18.67,0.3999999999999986,0.23999999999999844,6302696,7427813,4814306,2613507,783675
